PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Slider,PitchType_Knuckleball,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
104,07/18/2025,5:57:35 PM,4,1,Jonah Roper,,Right,Kcl groundsloths 2025,Taylor Vorhees,,Right,Kcl merchants 2025,Stretch,4,Bottom,2,0,0,Fastball,,BallCalled,,,Walk,0.0,0.0,,83.28866107784539,-2.53337986965235,-7.299085323477241,2085.851677078436,205.8734616810405,12:45,5.500082101051893,4.506855553396581,6.000000192000004,-19.350019761241853,22.173024617505934,9.378499314658187,1.512289323181522,1.532263994662616,74.81710976369668,-6.171792477510544,-5.543123617513073,0.4637843783430793,,,,,,,,,,,,-7.46891667454132,12.81874801711557,-3.9145223396891713,50.00000000000002,5.280665225120227,15.09003320496813,-120.00788368540888,-5.933647010627984,-10.708848981553476,26.871926583691845,-13.794672411289588,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,8d3cfae3-a27b-42d8-9a46-7fa5f009287c,83.53217480081891,5.502457756461894,4.511268223377901,-2.5627994904091933,-7.351554120215153,75.01877816873561,1.5112248753180304,-1.5357866241643578,-6.185901334272427,-5.595923443958468,0.4635858527436893,9.878116069249828,21.1822945134429,-10.36665131867705,94.71831968487504,2051.803014511905,-375.341988606102,98.36763740486948,-0.8850726550637554,-0.17994663414027,-0.4292616965441739,,,,,,,,,,,,,,,,,0.9879947471760934,0.0,,,medium,high,4.753512283612556,0.5213273823794747,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.695,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,69.633385,0.0,,-1
105,07/18/2025,5:58:11 PM,4,1,Jonah Roper,,Right,Kcl groundsloths 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,4,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,81.867074947127,-3.200187070109996,-6.279575963659065,2084.957550201669,204.45129005779964,12:45,5.546224025249585,4.34121598486559,6.000000192000004,-20.22191137686174,22.60513834832488,9.19564873385764,0.8657625371460776,0.7521590572893538,73.69752859503726,-6.999106749565691,-4.5519910028052335,0.4710105135996684,,,,,,,,,,,,-7.022257131555478,13.264417772124975,-3.833001758976291,50.0,5.27195649688646,12.72895916293636,-118.14478482205702,-7.243112114571611,-9.763033395423095,25.942813925206067,-13.73254975852011,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,d038084f-253e-436e-8182-1c7b99869d38,82.10509087342568,5.548368908532178,4.345321353921398,-3.2268673436649458,-6.328462589027517,73.89412401715401,0.8649044835985307,-0.7554266805474922,-7.010184801906709,-4.6011715246572615,0.4708086430356151,9.65904577284278,21.562368713041064,-4.169939633592165,87.7530904155665,2079.4381765763505,-151.60757217160523,99.73527645084262,-0.907903678799916,-0.0727149443195814,-0.4128237479774864,,,,,,,,,,,,,,,,,0.8230758279113645,0.0,,,medium,high,11.0222186259901,-0.2405779011173496,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,89.09288,0.0,,-1
106,07/18/2025,5:58:40 PM,4,2,Jonah Roper,,Right,Kcl groundsloths 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,4,Bottom,2,1,0,Fastball,,BallCalled,,,,,,,82.62607756996547,-2.89468156257767,-6.623901823812107,2097.5994265796026,205.43973680714217,12:45,5.491244919556357,4.791562233603695,6.000000192000004,-19.74298150791469,22.34540932694425,9.232111014496398,1.1353118120314858,0.6228818008246999,74.30589188795413,-6.606229407067002,-4.891232619255572,0.4669309732949233,,,,,,,,,,,,-7.161707884143266,13.027763699107611,-4.254962220617641,49.99999999999997,5.24220318461131,13.566057870033196,-119.19052795217084,-6.655745900801187,-10.130919178736187,26.4669858606178,-13.7450347126684,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,c4a741b6-6e47-4f25-a068-47f9f829a5df,82.86550192882726,5.493545433533498,4.795895232827149,-2.923309138522471,-6.675581791896418,74.50377932548764,1.1343746688342256,-0.6261179227969803,-6.619445732131001,-4.943079393305534,0.4667380280071945,9.725487931933191,21.33572923238544,-10.189890893592615,85.85457952853137,2064.513648291372,-371.088601826742,98.42268367024772,-0.8887938333570988,-0.1769110904229451,-0.4227859835327537,,,,,,,,,,,,,,,,,0.997395959685206,0.0,,,medium,high,12.730878424321864,55.20396497045416,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.719765,0.0,,-1
107,07/18/2025,5:59:19 PM,4,3,Jonah Roper,,Right,Kcl groundsloths 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,4,Bottom,2,2,0,Fastball,,Foul,,,,,,,82.67161931837667,-1.1274694430237877,-3.3907975791279314,2116.735233222486,200.2924155403616,12:45,5.810641235110835,2.194474282507472,6.000000192000004,-18.892504077455,22.76980359714457,7.401147165056395,3.186429667795472,0.343833479029013,74.0898504292451,-4.7041705809985634,-1.9883556899268544,0.464561465831116,70.67337173530373,8.247645959043552,64.38960003454036,,,,,100.21826192987253,,63.16570938681618,1.084666704368162,-5.144483682990891,12.69457695515473,-1.9222435075506172,50.000000000000014,5.707685041186014,6.88562580921815,-119.95023182362009,-2.9299817758650715,-7.345818859522637,27.514434572688224,-14.047436973901602,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,4c6652e8-6058-4be9-96a6-b1f2292c0d35,82.92105875841983,5.813500734419642,2.198173926616655,-1.1625696731096882,-3.434437938374849,74.29472072946426,3.185115703137817,-0.3466605473691471,-4.722829525240246,-2.031704689276581,0.4643500262753227,7.811266226193364,21.670359597499694,-8.850948942149572,90.13546265497372,2091.529047275156,-325.6904849235397,98.80919514393132,-0.9267658778231412,-0.1538645362026281,-0.3426816484754512,63.07085999173192,30.23257031809562,10.13823378607842,0.1071369021016117,2.1969240832187755,3.2356669929596853,89.42634012929199,45.23969181288393,,,,,,,,,0.9969239866886014,0.0,,30.533922032823444,medium,high,8.878083610523701,-31.939302046443768,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101.39182,0.0,,-2
108,07/18/2025,5:59:45 PM,4,4,Jonah Roper,,Right,Kcl groundsloths 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,4,Bottom,2,2,1,Fastball,,Foul,,,,,,,83.2694088432205,-1.5173823838133658,-4.829352406408245,2033.9401886677008,204.371912592088,12:45,5.783243693467082,3.901589242327384,6.000000192000004,-19.370062555662734,21.81954609326898,8.590704763498378,2.7534707709805084,-0.1184522915125424,74.67754174690965,-5.1776774775219545,-3.206785761423649,0.4619184989569393,,,,,,,,,,,,-6.258351589853599,12.305426904202026,-3.5122637547642093,50.00000000000001,5.647944619507295,9.929816550335827,-120.58926808933364,-3.7887315444618914,-9.04114105121652,27.58684569023112,-14.39698820825664,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,c5630c92-757e-4291-a288-e6c1f82e4d08,83.5184996434125,5.7857140522220245,3.905891953195866,-1.547743907557663,-4.879881331548583,74.87995546650353,2.7524300515443167,0.1151736052171454,-5.191963447299221,-3.256609412614854,0.4617122770089509,9.067328238215923,20.741132061126176,-11.126709593225696,65.2604988844721,1995.707826466668,-392.50855080786846,98.12028090038986,-0.8937639632035073,-0.1929793968351521,-0.4049011366690648,,,,,,,,,,,,,,,,,0.9965291684494778,0.0,,,medium,high,31.26555100397515,-58.22333898012885,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.42602,0.0,,-2
109,07/18/2025,6:00:11 PM,4,5,Jonah Roper,,Right,Kcl groundsloths 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,4,Bottom,2,2,2,Changeup,,BallCalled,,,,,,,75.80821153899117,-1.2854336079358764,-6.077427035509476,2155.574801105424,239.0940800895282,2:00,5.66645887657992,4.712550110186019,6.000000192000004,-37.10847189035242,12.720723439940755,18.784774203474257,1.3724582491881612,-0.6083467875376444,68.33766150873562,-8.265754981924575,-2.53552686184078,0.5080581932328918,,,,,,,,,,,,-12.160612008771452,7.301076872615522,-4.226556782998213,50.00000000000005,5.539601310837261,11.15246150933202,-109.57762008152604,-3.488756366412006,-14.526991388216604,22.5218003186544,-23.45222861377508,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,a1cf4530-f5ec-448e-ac26-711d5f22d17d,76.00992481445752,5.661878355804441,4.719158618704407,-1.2323176932095177,-6.1554205126369,68.48747984948139,1.3768554469179186,0.6031107597771386,-8.198975350759222,-2.614579167338247,0.5078606233089464,19.5224680352889,10.674775491656924,25.396073886206988,29.97401114891997,1947.2701430573331,924.468340787374,90.33646812250414,-0.4639951165165902,0.4288732361842824,-0.7750975932962098,,,,,,,,,,,,,,,,,0.996470759712744,0.0,,,medium,high,116.97661003402796,0.8635115766936371,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106.762535,0.0,,-1
110,07/18/2025,6:00:33 PM,4,6,Jonah Roper,,Right,Kcl groundsloths 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,4,Bottom,2,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,85.09515863634526,2.5615712874397056,-4.0255683478424364,,,,4.407338871791852,2.9254461053642777,6.000000192000004,,,,3.678603834604441,0.8220600599916834,75.9175902575933,-4.5305593641455495,-4.025568347842359,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,af3156fe-c1be-4c1e-bde4-6074dd8f5a0a,85.33695257597556,4.40098749229715,2.9254461053642737,2.6359039172954604,-4.025568347842407,76.1023715592255,3.684476236654641,-0.8220600599916942,-4.441865911210813,-4.02556834784241,0.4528108508949406,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.695,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158.142,,0.695,-1
111,07/18/2025,6:01:08 PM,5,1,Jonah Roper,,Right,Kcl groundsloths 2025,Lawson Shickel,,Switch,Kcl merchants 2025,Stretch,4,Bottom,2,0,0,Fastball,,StrikeSwinging,,,,,,,83.54205392850801,2.340351025102998,-2.878620116619492,,,,4.579964086410089,2.6231200047923817,6.000000192000004,,,,3.533987143603964,0.0545046516255149,74.60400991147016,-5.003740966068509,-2.8786201166194942,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,82018dbd-5b0a-47a6-b759-8f8b81ba2467,83.77676314969246,4.573509355305669,2.6231200047923844,2.4169452588689566,-2.8786201166194982,74.783072253684,3.5399258117812216,-0.054504651625512,-4.91216498142525,-2.8786201166194982,0.4605766246686053,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,156.61375,0.0,,-2
112,07/18/2025,6:01:26 PM,5,2,Jonah Roper,,Right,Kcl groundsloths 2025,Lawson Shickel,,Switch,Kcl merchants 2025,Stretch,4,Bottom,2,0,1,Curveball,,BallCalled,,,,,,,72.06710505181015,4.986912285929464,-2.5823025315552486,2069.765046879163,26.62696908257678,7:00,5.438755855102901,3.661944832230358,6.000000192000004,-67.80210143183346,-12.27733519347138,-8.498138968725618,4.439847798196672,-0.552164586512028,64.4500633959279,-7.851724883930771,-4.196781864368455,0.5363087613783045,,,,,,,,,,,,3.6767075759770345,-8.449998405256231,-3.4465700024120824,50.0,5.807374617537179,4.9194144629569685,-104.21049820399844,7.351239200326885,3.931813978819988,22.005809299575343,-41.21034664369142,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,a3ff71ed-63f4-4d30-b445-2964b4e21e49,72.20227667756339,5.421140896864146,3.6633760327716742,5.194174242045638,-2.599695511103429,64.50629221718077,4.4537469232784295,0.5512828264274846,-7.645055610280266,-4.20980222086324,0.5361840645965503,-8.33151817631479,-16.377273447713048,-37.556639503182105,80.8087624048298,1640.8086430941455,-1261.6157679857415,79.2751160605496,0.7086746503539366,-0.6095454022126973,0.3552951485555171,,,,,,,,,,,,,,,,,0.9968129955560252,0.0,,,medium,high,17.272113835653116,-50.69925968317902,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,11.934180664863248,34.376357128814526,17.129878142512563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.457756,0.0,,-1
113,07/18/2025,6:01:47 PM,5,3,Jonah Roper,,Right,Kcl groundsloths 2025,Lawson Shickel,,Switch,Kcl merchants 2025,Stretch,4,Bottom,2,1,1,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,83.31533655046735,-1.953392959969226,-6.405560222713233,2115.8286064921213,203.1912728874586,12:45,5.428506728743638,5.162494335206778,6.000000192000004,-18.812995930272624,22.53904403611094,8.419850694685026,2.033172771406176,0.1140662053011,74.752497921308,-5.499281984809585,-4.823447095911262,0.4628283911362696,77.28153038614883,37.46481482369016,-25.525781625738613,,-46.90200499691935,99.49975842812394,57.03430353711408,251.61700027675963,,-25.40004281523327,3.805074885099816,-6.677819613885859,12.834060186772987,-4.643433750051742,49.999999999999964,5.257414942499775,13.253684799953808,-120.30958694771849,-4.6944371760777575,-9.611415970542774,27.25959168577872,-13.701928717452454,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,c753fe2e-772e-4e98-8849-4d6957b0f3f7,83.55982218248418,5.431131689793969,5.166491654020512,-1.9861523394481595,-6.453405190654385,74.9573155506824,2.031946353395428,-0.1171773467346669,-5.516773848288213,-4.872005204126988,0.4626304708795377,8.874927020419292,21.53023644272373,-11.110073328168513,88.36222075417497,2076.175440844176,-407.7085121577486,98.12588006768244,-0.9019685096379506,-0.1926944890085863,-0.3864215852242395,-26.43265004420577,55.35308965378544,47.00835474940368,-0.2039227693635908,2.318277667033589,2.275385830989052,-107.92754142982513,227.29443598378788,,,,,,,,,0.995644740724706,0.0,,40.03897531903311,medium,high,10.474001321242596,-44.95459157170507,54.667001749344,Drew Wichtowski,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,75.08727,0.0,0.06344999999999999,-1
114,07/18/2025,6:04:03 PM,1,1,Joe Stellano,,Left,Kcl merchants 2025,Ty Cribbett,,Left,Kcl groundsloths 2025,Stretch,5,Top,0,0,0,Fastball,,BallCalled,,,,,,,85.00387505836787,-1.8082176830754773,-8.891682082004683,2110.4316511601746,225.6459542423464,1:30,4.966129031782643,5.532278600585592,6.000000192000004,-25.39957316305116,14.796582047553038,9.576191354555966,1.1479448656390354,2.000565329837964,76.27498008413264,-6.57058946955811,-7.109844817462356,0.4563139855912201,,,,,,,,,,,,-8.148528289203343,8.606206832693193,-4.807695464055766,50.00000000000004,4.802264617606147,18.80128964937556,-122.04207517550968,-4.673774464927049,-12.064524071047574,28.12127158954025,-19.431897161860565,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,fe3ab8a9-c7bd-4d67-a611-5ec10fcec5ec,85.2507533736868,4.966162879646086,5.538663622008636,-1.809662079701016,-8.967004976917485,76.47598204166775,1.1487828183677495,-2.0056030824262456,-6.555938041156969,-7.184381748380607,0.4561240929380066,10.29991196823013,13.54758455089202,-48.07887425503006,82.93980213644375,1409.994037645719,-1570.2988785649006,66.81069424212805,-0.4670669296086976,-0.7440652615789073,-0.4777189234030992,,,,,,,,,,,,,,,,,0.9913020028460188,0.0,,,medium,high,15.354178077200622,66.58302059516218,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,80.31122,0.0,,-1
115,07/18/2025,6:04:15 PM,1,2,Joe Stellano,,Left,Kcl merchants 2025,Ty Cribbett,,Left,Kcl groundsloths 2025,Stretch,5,Top,0,1,0,Fastball,,BallCalled,,,,,,,84.3484605112045,-1.977126283754484,-8.486080168662877,2138.369081043837,220.64194837416724,1:15,5.380238826426213,6.209608178579937,6.000000192000004,-25.70708534005661,15.060332321440274,7.864001442398773,1.3793747436471635,1.0801487451265517,75.73359562811899,-6.796026147179444,-7.0205478074185335,0.4595450831677181,,,,,,,,,,,,-7.102770169057601,8.810069914818895,-5.5178390417434935,49.99999999999999,5.202439656285562,17.847668023967888,-121.21484915560356,-5.008493849513031,-10.36714417822342,27.886882381284845,-19.314944919338032,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,f77da39b-4e21-4d93-b94b-02b88b6695a9,84.59580669285873,5.380191778046654,6.215376506388048,-1.97763759603699,-8.55433530250438,75.93455516862058,1.3802893664468994,-1.0846213916710572,-6.780169096369133,-7.087461398635053,0.4593513053474296,8.519425180263797,13.753238163636984,-51.6555500593888,58.15313071866206,1326.6178047014298,-1677.1128545847548,62.0387666685606,-0.4707468410674048,-0.7842953162070965,-0.404077057750957,,,,,,,,,,,,,,,,,0.6723012352493217,0.0,,,medium,high,37.66218235320416,-84.2641695543644,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.64459,0.0,,-1
116,07/18/2025,6:04:31 PM,1,3,Joe Stellano,,Left,Kcl merchants 2025,Ty Cribbett,,Left,Kcl groundsloths 2025,Stretch,5,Top,0,2,0,Fastball,,BallCalled,,,,,,,86.30570555849867,-0.9971700772878034,-10.081347391047824,2051.366401798353,226.6310806466321,1:30,5.056743564974649,6.47793791813311,6.000000192000004,-24.424854787855416,14.809827503600268,10.11668473757524,2.079946864786296,2.146449706800336,77.26280536318136,-5.572138441667374,-8.210331153389765,0.450823547932686,,,,,,,,,,,,-8.844083907083943,8.341908977381653,-5.65405533975442,49.999999999999936,4.960066408366124,21.64964882831296,-123.52530877595954,-2.9371977901269943,-13.415448298901074,28.79416759668198,-19.520342342159385,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,704236f6-06be-4f21-a8ac-e63a1b31d2da,86.56175245743029,5.056994063394258,6.484585104042375,-1.0013004378553774,-10.158031144551378,77.46781371594032,2.0805789578772544,-2.151488801362389,-5.560486569901478,-8.285151159805421,0.4506345155278769,10.858926274999783,13.623680109962065,-47.07819155172763,95.9703091687048,1396.9797841902523,-1502.182278217553,68.09996414904596,-0.4676378722595543,-0.7322837484813285,-0.4950508379335311,,,,,,,,,,,,,,,,,0.993277170195886,0.0,,,medium,high,3.626721748165629,30.54448942993748,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122.52197,0.0,,-1
117,07/18/2025,6:04:46 PM,1,4,Joe Stellano,,Left,Kcl merchants 2025,Ty Cribbett,,Left,Kcl groundsloths 2025,Stretch,5,Top,0,3,0,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,83.59260080137749,-2.141932101520995,-7.714111877482792,1975.901904027452,227.90992800009863,1:30,5.019646212925534,5.111019666849074,6.000000192000004,-25.722013543048234,15.569226617153298,12.417513364992216,0.8663304663213912,1.0672709599442134,75.11485105281582,-6.975014728111124,-5.390063075158347,0.4624880182355746,,,,,,,,,,,,-9.258504729304056,9.124433217044608,-4.4860565766532,50.00000000000004,4.828563959898258,15.930138808085998,-120.36141032376898,-5.31655465203398,-13.34804250739698,27.110932579986905,-19.01929879222129,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,0b4b586c-5446-430e-b576-8e3eb39b7227,83.82873980612183,5.019725131403297,5.118077489714409,-2.143835972628507,-7.797968684161331,75.30643872463891,0.8671194013789607,-1.0728812677373205,-6.961184714040606,-5.473831262107521,0.4623007866359132,13.218077083022935,14.327745633041262,-34.32809586274699,58.685090221045066,1631.7429826645357,-1114.2724859137268,82.58218585338561,-0.5535467748770586,-0.5639310755470812,-0.6128357937127359,,,,,,,,,,,,,,,,,0.9926033538609236,0.0,,,medium,high,37.183418801059446,-56.18514038861384,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.695,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.20991,,0.695,-1
118,07/18/2025,6:05:13 PM,2,1,Joe Stellano,,Left,Kcl merchants 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,5,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,84.3041998469518,0.2037155063440569,-8.406667320410964,1991.78575208281,223.23946561554,1:30,5.350842621524866,6.065467655040323,6.000000192000004,-25.934212407125607,14.836922383845703,9.50535496542618,3.381047258571565,1.012076531376819,75.36154630122999,-4.6767780359553575,-6.63273640664764,0.4595660331044019,,,,,,,,,,,,-7.981581136499699,7.954696084857494,-5.381258190572258,50.000000000000014,5.35258766129159,17.63038324578841,-121.2418060391005,-0.3485547643071378,-11.646785224174142,28.05236813156033,-20.566495238122496,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,ed7c7fbd-1feb-42e3-922d-7744dea34875,84.55735919755124,5.350852666228978,6.071833896645462,0.2021203595526531,-8.481878672882118,75.56625799880895,3.381936427799034,-1.017029060690051,-4.661472677014348,-6.706825707289451,0.4593682320125516,10.226828190944952,13.501164295897244,-47.48445366495758,98.74321063091676,1346.0293439876327,-1468.1333343141243,67.57902262229209,-0.4923111085774574,-0.7370940035989803,-0.4629494596925904,,,,,,,,,,,,,,,,,0.9965308498619908,0.0,,,medium,high,1.13111043217415,33.221667250368746,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98.09905,0.0,,-1
119,07/18/2025,6:05:27 PM,2,2,Joe Stellano,,Left,Kcl merchants 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,Stretch,5,Top,0,0,1,Fastball,,BallCalled,,,,,,,82.6933093700056,-2.160941508897236,-7.366152142221411,2012.3643392563065,226.4095207883768,1:30,5.1582133965800665,5.016740964866159,6.000000192000004,-26.2741587184851,15.859353307712883,11.89763554043329,0.9426611294053496,0.8758141831364306,74.34373744812372,-7.098077101566416,-5.136574580795697,0.4671811947661781,,,,,,,,,,,,-8.865040675077955,9.28832179655354,-4.420314646080147,49.99999999999993,4.965390582270573,15.050252834638256,-119.15953119555438,-5.316116228971349,-12.52479971824676,26.605819234815005,-19.05122539552486,KCL Merchants 2025,KCL GroundSloths 2025,,,,8d7983fc-7610-45fb-84be-efedb597dfdc,0554b5d9-2cb0-4f07-8a33-bc096b573ad6,82.93136932658611,5.158291860874894,5.023940147204057,-2.1629254730228142,-7.450071536441591,74.53223749340414,0.9434653008025664,-0.8812394378479234,-7.083940108139102,-5.2181855640850925,0.4669880815009887,12.697894679366213,14.579325375574305,-35.983671627952525,65.18549241043132,1628.3739663216484,-1182.3740777420546,80.91844675221354,-0.5579320423822367,-0.587554676196963,-0.5860813412507414,,,,,,,,,,,,,,,,,0.9954189642959044,0.0,,,medium,high,31.33305683061181,-78.95704601025818,54.667001749344,Lawson Alwan,,Kcl merchants 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.00579,0.0,,-1
