PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,VerticalArmAngle,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
121,06/19/2025,8:42:43 PM,3,1,Caden Addis,,Left,Kcl bluecaps 2025,Nolan Bowles,,Right,Kcl groundsloths 2025,Stretch,4,Top,1,0,0,Fastball,,Foul,,,,,,,78.884402896285,-0.47004138051008,2.33928287932835,1785.79586918228,130.31486426484,10:15,5.24292819802914,-2.10120735188829,6.000000192,-29.8549342190825,15.8557749645367,-15.4666710043324,2.31778923494922,-1.21477311229147,70.8160274527613,-6.12021153673468,-0.598605808697531,0.486609408929591,,,,,,,,,,,,9.16307562351329,8.73784812634127,1.91950793164592,50.0,5.18732904933962,-4.23877316500535,-114.569193778456,-1.79288289771112,11.9215904931279,25.3405076868645,-20.8056999801015,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,85395d89-d07e-487d-9a38-d923477c2bbb,79.1100333093439,5.24187676252027,-2.10888855863959,-0.459080044419641,2.42979671963551,70.9910964653382,2.3195268376992,-1.20890315476978,-6.09293219209708,-0.509640784269719,0.486399511497421,-16.3152835857519,14.1458416647583,8.67687599323208,91.7639306651075,1765.35717376847,269.408491723454,98.8554853459723,-0.639582748976524,0.150861862978111,0.753773577084264,,,,,,,,,,,,,,,,,0.995365432187732,0.0,,,medium,high,7.41246240140328,14.863452888555,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,41.147654413865745,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2
122,06/19/2025,8:43:14 PM,3,2,Caden Addis,,Left,Kcl bluecaps 2025,Nolan Bowles,,Right,Kcl groundsloths 2025,Stretch,4,Top,1,0,1,Fastball,,BallCalled,,,,,,,78.826203420204,2.67924007192973,2.62740989766491,1668.14588584528,131.064961680081,10:15,5.74723946735886,-1.29668684351694,6.000000192,-30.6384751243107,15.3434390978568,-14.5492182019583,5.68854074454924,-0.0655105203281643,70.232329351887,-3.14135648063153,-0.138528025407548,0.488050819007048,,,,,,,,,,,,8.78515239914189,7.37601933927945,1.09092831823931,50.0,5.94816280688725,-4.83244035221453,-114.322206543788,4.48421257976374,11.3566592719885,25.6359601815507,-22.6389915000439,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,97a356bb-3f41-40a2-8132-9fe8e9581bc6,79.0640472709775,5.74627997131388,-1.30420609230665,2.68896941467979,2.71773619017126,70.4210103830506,5.69030548900209,-0.0596050173737479,-3.11295279828269,-0.0479522787448662,0.487831530317217,-15.3977005905264,13.5362054269221,16.1503791901618,59.2866739410582,1602.31241519507,464.01036688233904,96.0534944090425,-0.630989133921124,0.27815934494675,0.724209977625457,,,,,,,,,,,,,,,,,0.974133362491883,0.0,,,medium,high,36.6419934530476,78.2389830606299,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,43.76737949620217,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
123,06/19/2025,8:43:38 PM,3,3,Caden Addis,,Left,Kcl bluecaps 2025,Nolan Bowles,,Right,Kcl groundsloths 2025,Stretch,4,Top,1,1,1,Fastball,,BallCalled,,,,,,,77.7296983025318,0.0551697870348728,2.24401011093151,,,,4.72892751329878,-1.25875941761189,6.000000192,,,,1.06517129148543,0.827876407234393,69.9386067340204,-8.36604134273775,2.24401011093153,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,90392728-9fb6-40b5-9fa9-85bf27761881,77.9400005674771,4.72123211454037,-1.25875941761189,0.144839274009762,2.24401011093151,70.0912678245789,1.0720705467214,0.827876407234392,-8.26238291060514,2.24401011093151,0.494402716301146,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,38.24357279449793,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
124,06/19/2025,8:44:07 PM,3,4,Caden Addis,,Left,Kcl bluecaps 2025,Nolan Bowles,,Right,Kcl groundsloths 2025,Stretch,4,Top,1,2,1,Fastball,,BallCalled,,,,,1.0,,77.9608761939524,-2.29103125314582,2.88556664870886,1692.72160277571,135.683051212866,10:30,5.54955011769912,-2.0176546442062,6.000000192,-29.6094479714075,17.2185892388702,-14.0084600025844,0.948985863850412,-0.500929287659316,70.2958236364942,-7.86645523045211,0.228593847581875,0.492520713359277,,,,,,,,,,,,8.53947290772108,10.077265815508,1.7905345207235,50.0,5.34543273929298,-5.30582067562188,-113.10741032596,-5.36659902289712,10.850491510893,24.3174175847124,-19.3695956851839,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,09a83b96-9602-4ab9-a629-ec927db6f453,78.1815366537392,5.54862695247942,-2.02427230462917,-2.28147473163405,2.96422068946687,70.4692184978773,0.950621167028732,-0.495813799506309,-7.84064295764611,0.306545004624191,0.492311660392325,-14.7471591170281,15.5760766165676,6.35480868967515,63.030853309511905,1682.3207250187,187.359020802674,99.3855529615763,-0.711089819505272,0.110685076917222,0.694334272770535,,,,,,,,,,,,,,,,,0.556979010192021,0.0,,,medium,high,33.2722320214393,-41.969791557737,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,42.766509236474214,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
125,06/19/2025,8:44:48 PM,3,5,Caden Addis,,Left,Kcl bluecaps 2025,Nolan Bowles,,Right,Kcl groundsloths 2025,Stretch,4,Top,1,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,78.7532436702619,-1.49036198423262,4.08506670376232,1606.36434667046,123.576611694968,10:00,5.46238060000257,-1.86955651382554,6.000000192,-32.4659916595724,13.5130001716531,-15.9721971890652,1.36790682445621,0.602508498691133,70.8988650961119,-7.61255945716496,1.05915828531508,0.488035309670613,,,,,,,,,,,,10.008206274863,7.80815825276567,1.54550150300283,50.0,5.32183042179098,-7.6983940051236,-114.161463565272,-3.9024163114533104,12.9504747051893,24.8371553920701,-22.0704053195412,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,de78239a-709a-43d4-b0aa-0ab50c1ce974,78.9672671904358,5.4602066334056,-1.87719186458308,-1.46531082453321,4.17706260444721,71.0660919453149,1.3705679890501,0.608661537548765,-7.5717514509582,1.1516150793418,0.487838786274093,-16.8380938261378,11.7543714985839,11.1758737456841,6.06034065297039,1575.90262943992,311.347581937517,98.1036856741952,-0.542563907390385,0.193821272604097,0.817347980167203,,,,,,,,,,,,,,,,,0.879115374428765,0.0,,,medium,high,95.4543065876734,-14.4667558117781,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,42.31462634393202,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
126,06/19/2025,8:46:09 PM,4,1,Caden Addis,,Left,Kcl bluecaps 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Stretch,4,Top,1,0,0,Fastball,,StrikeCalled,,,,,,,78.0192535634124,-0.567089161408106,2.3801735485518,1760.62598183868,132.218956204563,10:30,5.55008620462963,-2.3016621481046,6.000000192,-30.3263159895391,16.3988051560238,-14.9719333905665,2.49537167374806,-1.33593170622351,70.0737390948981,-6.3042596579552495,-0.463327897513067,0.491979198304867,,,,,,,,,,,,8.90738615977641,9.06381428610804,2.11634156838169,50.0,5.48629746443742,-4.28705622955746,-113.309284212992,-1.9787551252501,11.3379330882714,24.7448308173041,-20.6370040311016,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,d137deec-c086-4860-8824-921aa2edb5c3,78.2433554680319,5.54909126440676,-2.30897832336794,-0.556747144751263,2.46758627422791,70.2494558081171,2.49711207079436,-1.33021054000054,-6.27690398108858,-0.376617968682288,0.49176681595107,-15.7921222836677,14.667395374025,9.09279314080443,0.637693686739292,1738.50141414356,278.238532461414,98.7433692377968,-0.663521519385716,0.158033867119716,0.731275932979651,,,,,,,,,,,,,,,,,0.984918879330732,0.0,,,medium,high,89.4260756819346,16.4657028550683,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,42.76926809549055,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
127,06/19/2025,8:46:40 PM,4,2,Caden Addis,,Left,Kcl bluecaps 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Stretch,4,Top,1,0,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,77.7395267265859,-0.279162363576099,2.66849618553995,1668.41154591218,122.011192593497,10:00,5.38864379155939,-2.44382252373615,6.000000192,-34.0869503667604,13.0107192525653,-16.0908366187641,2.28832901173015,-1.30284739551857,69.8389614226537,-6.72665347702131,-0.387720976001947,0.493936627202889,,,,,,,,,,,,9.61501660860774,7.13430688063699,2.23561542457298,50.0,5.34615465528324,-4.80858698565645,-112.878865376193,-1.50903969544372,12.1405607518784,24.6386683308299,-23.1657982607369,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,debb7e78-4159-414a-8d00-0b15bf097380,77.9561204236502,5.38626381540255,-2.4522395862988,-0.252442363579922,2.76856013434504,70.0047235996678,2.29114596373978,-1.29631607514584,-6.68337226399041,-0.289116913241811,0.493730550171697,-17.0299580043097,11.1045759098884,16.9055768820094,2.17820441280199,1596.31161357063,485.16627965326495,95.6785283272463,-0.507177448703094,0.290795326154381,0.81130087748861,,,,,,,,,,,,,,,,,0.991652599460116,0.0,,,medium,high,91.9603839715218,23.0347448632292,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,41.927241463986064,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-1
128,06/19/2025,8:47:24 PM,5,1,Caden Addis,,Left,Kcl bluecaps 2025,Gabe Peters,,Right,Kcl groundsloths 2025,Stretch,4,Top,2,0,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,78.5657031163548,-0.118452911372636,3.6299942161809295,1693.9989224395,132.441670008769,10:30,5.39041074437554,-1.93194350307509,6.000000192,-30.1216074589506,16.0315609208107,-14.3107642163393,2.76996580427873,0.253707561157111,70.4718242430532,-5.81961192069695,0.91637290584547,0.488958817904538,,,,,,,,,,,,8.96719472760018,8.71131250728045,1.64415620941113,49.9999999999999,5.36329702160937,-6.82440921866404,-113.982417287008,-1.09207650960198,11.5572519773024,24.9212219100964,-20.9465880712203,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,4c13df02-ebc6-40c8-a536-123b23c139d2,78.7942725469879,5.38946162201793,-1.93922499088728,-0.108749417528184,3.71644053692757,70.6517048939856,2.77167159496088,0.259398377106067,-5.79263588476103,1.00215384411766,0.488746503441291,-15.1231821186762,14.3534826789266,14.3476950433739,53.184159970704,1641.16273078564,419.782372553245,96.880978437827,-0.653790889749498,0.247805572360532,0.714947460158877,,,,,,,,,,,,,,,,,0.913440409229511,0.0,,,medium,high,42.1342560263664,-33.4546291153734,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,41.93657984384458,Other,Other,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-2
129,06/19/2025,8:50:00 PM,1,1,Cooper Stolfa,,Right,Kcl groundsloths 2025,Owen Laroe,,Left,Kcl bluecaps 2025,Windup,4,Bottom,0,0,0,Fastball,,StrikeCalled,,,,,,,74.7193784454162,4.28363815245148,-2.10674893902198,,,,4.59683417001115,2.89510002720158,6.000000192,,,,4.54565621255285,0.936218001388303,66.5917087705023,-4.92444835558408,-2.10674893902193,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,15ef1ce8-e03f-4429-b705-7b010953a7d3,74.9379841611551,4.58871513175094,2.89510002720158,4.37942852324566,-2.10674893902196,66.750042441022,4.55321650639223,0.936218001388297,-4.80953424066456,-2.10674893902196,0.515646290436926,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,37.45713372362916,Other,Other,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
130,06/19/2025,8:50:21 PM,1,2,Cooper Stolfa,,Right,Kcl groundsloths 2025,Owen Laroe,,Left,Kcl bluecaps 2025,Windup,4,Bottom,0,0,1,Fastball,,BallCalled,,,,,,,77.5252973483581,2.52942814130786,-1.88317385804374,,,,4.66760499131351,2.85064506403313,6.000000192,,,,3.28148112228926,1.09980468359445,69.3422699117399,-5.98528824064727,-1.88317385804377,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,d2e527b7-2f95-4016-8193-4346ca081920,77.7455102973245,4.6598879373906,2.85064506403313,2.61919512851015,-1.88317385804376,69.5021238637611,3.28834053948921,1.09980468359445,-5.88018968089375,-1.88317385804376,0.496008504610908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,37.88056532071433,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
131,06/19/2025,8:50:41 PM,1,3,Cooper Stolfa,,Right,Kcl groundsloths 2025,Owen Laroe,,Left,Kcl bluecaps 2025,Windup,4,Bottom,0,1,1,Fastball,,HitByPitch,,,,,,,78.1781354106667,-3.18326144567529,-5.6079241973487,2038.63487817618,220.284898773938,1:15,5.56863238080584,2.1152214265308,6.000000192,-31.0716109640673,15.858450497194,8.48637987273242,0.003538023689234,-2.4062568169546,70.6297372001197,-9.0009112826892,-4.00898600928429,0.493056948916369,,,,,,,,,,,,-6.45221510403922,9.63434836338783,-1.66188981821171,50.0,5.28979890799473,10.8508506001913,-112.945830607485,-7.18812866697469,-8.18233289069684,24.0785833157004,-19.9563159514178,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,125a66fc-0161-41de-bf9d-bceb75cf0751,78.4053074263233,5.56765345273123,2.12168100279685,-3.17308621709417,-5.68394982311825,70.8090734113144,0.0052885162809837,-2.41109236260127,-8.97271829977336,-4.082096108489649,0.492846214577034,9.20701810458852,14.2628083709139,-45.8801528505278,47.581939237801,1419.21912957794,-1463.50580072525,69.616150727668,-0.531058991464268,-0.717885196801175,-0.450130194275715,,,,,,,,,,,,,,,,,0.941855441591057,0.0,,,medium,high,47.1762546859791,70.2904881813541,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,42.864560934561425,Other,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
132,06/19/2025,8:51:51 PM,2,1,Cooper Stolfa,,Right,Kcl groundsloths 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Windup,4,Bottom,0,0,0,Fastball,,Foul,,,,,,,77.8598120928091,-1.2776353116067,-3.9234322574382494,2145.01566309176,214.097561959828,1:15,5.4493102416181,2.80917325049673,6.000000192,-29.7116974271068,17.3142084795403,8.393734393742,1.78292242563523,-0.143472110733605,70.0275806394056,-6.88414773968352,-2.33428208094589,0.493560172916396,67.9109502487327,71.4958126186248,61.34043035028991,,95.697040086929,54.240911852372,46.4926811969146,123.459966030435,,60.5519954985155,5.14414527995602,-5.85934585002793,9.79400161911542,-2.49395506073313,50.0,5.32776314982226,7.50654379899819,-112.896455255675,-3.36042846478449,-7.41257342321124,24.3463668813293,-19.7838002361691,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,790c8985-ec11-455d-8784-464fedc794e2,78.0928774438117,5.44916227720281,2.81529684102681,-1.2775576171067,-3.9968679592305905,70.2166183439305,1.78411803363941,-0.148270314050841,-6.86447046736959,-2.40644187529752,0.493339039038605,9.08560616868261,15.7174835472003,-42.3000282440177,51.384645995924,1586.51956245926,-1443.62317550081,73.9630758766814,-0.612476537836888,-0.673012883001527,-0.414639783321996,18.9125770113547,10.336994469817,64.3999855575015,0.106361683771833,1.77132797857267,1.58426483786061,107.509211049789,60.6970571913341,,,,,,,,,0.60749616735395,0.0,,27.9657546199484,medium,high,43.7538186036684,-43.3274800606562,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,42.246304688700164,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2
133,06/19/2025,8:52:26 PM,2,2,Cooper Stolfa,,Right,Kcl groundsloths 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Stretch,4,Bottom,0,0,1,Fastball,,BallCalled,,,,,,,78.0892069423281,1.33446380488957,-5.33884277477655,,,,4.29751858536396,2.05513510840209,6.000000192,,,,1.83363761504125,-2.92116230863986,70.0102262602218,-7.06910248877936,-5.33884277477651,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,4e252973-270d-4617-ab1e-c61b73aac73a,78.3074513834091,4.28985312707186,2.05513510840208,1.42373474843381,-5.33884277477652,70.168750468214,1.84046945302317,-2.92116230863986,-6.96527625998243,-5.33884277477652,0.494081781206177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,35.61224823723252,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
134,06/19/2025,8:53:04 PM,2,3,Cooper Stolfa,,Right,Kcl groundsloths 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Stretch,4,Bottom,0,1,1,,,InPlay,,GroundBall,Out,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,692d171a-fb6a-4c9a-9f0c-6090d8893924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nolan Bowles,,Kcl groundsloths 2025,2019-02,,Other,Other,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-2
135,06/19/2025,8:53:30 PM,3,1,Cooper Stolfa,,Right,Kcl groundsloths 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Stretch,4,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,76.7947937003653,2.64025571091383,-1.96026242650177,,,,4.18136364299379,3.63094655520049,6.000000192,,,,2.82592934716126,1.80837987766394,68.6886585754663,-6.03926940259017,-1.96026242650178,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,80685e5f-b959-4d5b-9c1c-1d5750010b4d,77.012984491452,4.17351345974268,3.63094655520049,2.73156840912457,-1.96026242650176,68.8468641572666,2.83290944379398,1.80837987766394,-5.93195869023919,-1.96026242650176,0.50079694700613,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,34.87240597600556,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
136,06/19/2025,8:53:51 PM,3,2,Cooper Stolfa,,Right,Kcl groundsloths 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Stretch,4,Bottom,1,1,0,Fastball,,Foul,,,,,,,78.7458982487058,0.101293937817137,-4.42501210099324,2073.57631421538,217.920993395941,1:15,5.36350651795629,3.07791093948873,6.000000192,-29.0734895127402,16.9608401979325,10.0062023873419,3.03513910601305,-0.20901329965353,70.5698154898994,-5.39989317125618,-2.53139582351262,0.488328908083098,66.3135971978828,-17.5116474661762,71.3965277058708,,-105.009703257319,-32.7561019496563,18.506901165698,10.8024416104073,,58.2589446413046,0.102548470982668,-6.90936594554905,9.13971429001229,-2.72255034902675,50.0,5.35494410099565,8.54738892843785,-114.13190935412,-0.624839469809261,-8.92791123434322,24.9975439698744,-20.364202122203,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,e1259ee5-e800-4ea5-b7d2-6b904197f6fb,78.9869159388676,5.36354829851793,3.08477589082351,0.0990578337171126,-4.50561599693168,70.7605428704258,3.03615275579354,-0.214144783395715,-5.38277961969153,-2.60924664502987,0.488107358027486,10.7666805152606,15.3884559308106,-39.1924082063748,61.478909786371105,1607.08016615938,-1310.34807223584,77.5028223047332,-0.6113879544315,-0.631926620328733,-0.476312413963747,59.9359802933109,20.1747296354689,-19.9537395928338,0.183092522993548,2.68122681885997,3.15582881829531,9.18676755734782,5.68296107619272,,,,,,,,,0.827205576558607,0.0,,26.0890391262892,medium,high,34.668981192266,-47.1371213523261,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,41.7940939638396,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2
137,06/19/2025,8:54:19 PM,3,3,Cooper Stolfa,,Right,Kcl groundsloths 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Stretch,4,Bottom,1,1,1,Fastball,,Foul,,,,,,,71.8923293503848,-1.13927297762453,-3.8366239132359503,1575.76809945157,213.492460519109,1:00,5.88817291367051,2.80602016521807,6.000000192,-36.0800770607406,19.0189653373372,9.6725902539068,1.82014841411991,0.0409963931342952,64.8614253419097,-7.93487857163621,-2.00544679578908,0.534248790900411,,,,,,,,,,,,-6.51132127186921,10.6644804494995,-2.49865029084751,50.0,5.77423273772456,6.74054525835686,-104.265481214881,-3.01704438807709,-7.03184931250824,20.6334811944289,-20.6570292477388,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,1ac7e9b1-d12d-482e-8db1-abfd66184886,72.1142112402121,5.88682003452491,2.81183348323951,-1.12504157850665,-3.90621370049071,65.0372339641899,1.82246762821917,0.036435952733241,-7.89836060345714,-2.07426485843286,0.534002089640774,10.3277751370494,17.0440141698766,-24.9338280352349,16.963432477876,1428.8990600937,-664.298561877528,90.6795270567423,-0.756229572464394,-0.421571271882411,-0.500394340948983,,,,,,,,,,,,,,,,,0.985539916773235,0.0,,,medium,high,74.7329107699116,29.3198119996368,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,44.46105746808831,Other,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
138,06/19/2025,8:54:49 PM,3,4,Cooper Stolfa,,Right,Kcl groundsloths 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Stretch,4,Bottom,1,1,2,Fastball,,BallCalled,,,,,,,78.0830409518678,-1.69861828227918,-3.45745361137571,1931.57623082517,216.561344870557,1:15,5.62649007859606,2.54923666907202,6.000000192,-30.7259929711825,16.0073021405513,8.31192104602325,1.4839632596069,0.0246552500565541,70.3139279416064,-7.49065215420048,-1.88238001412438,0.492022229177408,,,,,,,,,,,,-5.659835810567929,9.22993970674751,-2.27208459554547,50.0,5.47003562826827,6.60789675636109,-113.256626031191,-4.23259776510676,-7.20471095577254,24.5339946058068,-20.4247603924587,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bc919d6c-b91c-4e1d-9af2-89eed83c84af,994ac495-2b36-4bca-a9d6-a76a94ef87cd,78.3134376906383,5.62567779319641,2.55533903998964,-1.69057156604726,-3.53042329267332,70.4993325442461,1.48565789802128,0.0199098590478393,-7.46369245843095,-1.95389894709484,0.491803774311615,8.99859249677453,14.3408560727921,-43.0619728365251,29.4247815385761,1411.23972574334,-1318.85904173745,73.0615599437386,-0.586844726499971,-0.682789020019177,-0.435215373258374,,,,,,,,,,,,,,,,,0.693420449216964,0.0,,,medium,high,63.5176966152815,-1.49987536857784,54.667001749344,Nolan Bowles,,Kcl groundsloths 2025,2022-11,43.159961011428116,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
