PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Fastball,PitchType_Slider,PitchType_Splitter,PitchType_Curveball,PitchType_Cutter,PitchType_Knuckleball,PitchType_Sinker,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
98,07/17/2025,5:46:02 PM,6,4,Devan Tupper,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,Stretch,3,Bottom,2,1,2,Slider,,Foul,,,,,,,78.72421693032305,1.3241686746831565,-3.808372428281262,1988.7398243778337,291.11779877410464,3:45,5.656193765877991,3.7397781531493246,6.000000192000004,-43.686351728637135,2.4878754033470827,2.6851917007646757,3.249281523298565,-0.4188451048781585,70.57780529574907,-6.941910589674273,-3.2992563575733387,0.4890703561657295,,,,,,,,,,,,-2.7854167204468814,0.8835302562497028,-3.430661354088614,49.99999999999994,5.7390921008641325,7.52099415974589,-114.12847301314358,1.4048428998492355,-3.58484347087563,25.7457669654661,-31.036942291717057,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,85cac3a8-5016-40be-af51-94b9db200a8d,78.94117056583073,5.649107430525134,3.746117567883943,1.4072936528169633,-3.88456227652528,70.73762120481672,3.255802176576217,0.4141586441911315,-6.8422314824801935,-3.370109466909498,0.4888738089296559,3.406446808821892,-0.0258144469775257,-79.56439488542252,32.50889733724643,360.2210718026438,-1955.8442853396407,18.113031548273888,0.0652588273622653,-0.9834591037827264,-0.1689659037740412,,,,,,,,,,,,,,,,,0.9963385376610314,0.0,,,medium,high,60.74199239647819,54.68088578777936,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,5.579900602498654,10.39681175075416,12.661489635243978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104.43083,0.0,,-2
99,07/17/2025,5:46:24 PM,6,5,Devan Tupper,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,Stretch,3,Bottom,2,1,2,Fastball,,Foul,,,,,,,85.56291238746924,-0.8788476451856366,-4.785675298317797,1758.156492198215,231.90702412971265,1:45,5.765730090560234,3.56096071439218,6.000000192000004,-24.69855782645406,14.307560803405448,14.859157753853284,2.887799587737973,-0.3410752409368963,76.69142759611513,-5.550746050479576,-1.974757490265032,0.4495084819950625,89.10750352148338,33.28300410198466,-53.06610581724425,3706.15773465832,-92.44969086983204,59.6075050253913,62.83373485531328,318.9325549122542,,-61.85115873233523,4.640420179196817,-9.641408389162674,8.032362528456037,-3.1788492177929246,50.00000000000002,5.679572251055489,9.91711087715805,-123.94311949842908,-2.671672179407069,-14.70629707693712,29.261348632544987,-19.922073027688157,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,969672d8-a38b-42d6-811f-2075fc319701,85.80187527235428,5.765328287180283,3.5684711984720527,-0.8752092212679865,-4.873853083226395,76.87931349462696,2.8888682080176507,0.3353349713347432,-5.533351796831743,-2.061562755320616,0.4493235557917049,15.6905925097979,12.979275101492997,-15.65182530790774,11.153494487175852,1692.962165069196,-474.3346484318338,96.29189281964848,-0.5940626227693996,-0.2697909148228185,-0.7578274622283153,-59.54301391200988,44.76126414311312,48.89995818419303,-0.1677312988714328,0.7086124552408964,2.7477170553886863,-281.210818384495,150.46079292088223,-47.17258830304623,-26.261642162388764,0.7519982488073484,0.961171141433496,0.0422142459346249,0.2727049583626994,,,0.9907754429678056,0.0,0.9868534337502896,46.628434547908725,medium,high,79.96185496154172,-3.4242404908513024,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125.30059,0.0,,-2
100,07/17/2025,5:46:49 PM,6,6,Devan Tupper,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,Stretch,3,Bottom,2,1,2,Fastball,,Foul,,,,,,,86.11345309990459,0.3624297322393812,-4.062004973845758,1835.3602242784848,230.4674702103144,1:45,5.52304701191753,2.953699153260875,6.000000192000004,-23.716089618558524,14.758012184028946,14.886943776801203,3.8843987950554313,-0.4127384842595645,76.97702754611694,-4.1345776182435054,-1.240092336960104,0.4464324628846052,,,,,,,,,,,,-9.43198939729524,7.860211609590802,-2.630893690497146,49.99999999999999,5.538912928961128,8.403826640239245,-124.8630192827542,0.0538492272193523,-14.580867783476837,30.01687012541305,-20.022985647944804,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,17d014d6-f119-4e9e-99e0-01672569a294,86.35617392529184,5.523056374289735,2.961137381292467,0.3610809999793007,-4.15039539126315,77.17002378432039,3.885123184834336,0.4072549556881567,-4.121849576195331,-1.327859579680594,0.4462505778472821,15.722757332812172,13.437821479849164,-15.473090235300972,0.2092739540905591,1768.8391686453194,-489.647984096439,96.37558585212794,-0.6134462255514417,-0.2667857664230077,-0.7433095473561321,,,,,,,,,,,,,,,,,0.997084162305496,0.0,,,medium,high,90.18834655868152,-4.0001248273493815,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.70988,0.0,,-1
101,07/17/2025,5:47:09 PM,6,7,Devan Tupper,,Right,Kcl groundsloths 2025,Zach Pomatto,,Left,Kcl bobcats 2025,Stretch,3,Bottom,2,1,2,Slider,,InPlay,,FlyBall,HomeRun,0.0,4.0,,75.88744179656969,1.8516482664873752,-4.703390128036026,1992.1854461437845,313.1347175725065,4:30,4.916931055214599,4.327115183035575,6.000000192000004,-49.281341857115386,0.5608929785163994,3.14951060089742,2.537478614125116,-0.2084278676786406,68.0631798365078,-7.460672365449421,-4.107404673051924,0.5081246642458478,97.7031511310486,33.00867585875077,9.632142389177371,3331.988050080557,19.370087060508315,108.281114356829,70.5086461857144,377.42012410355954,,12.1854929431018,5.811174399120484,-3.3543243277778254,-0.3464714100571323,-3.944957581651384,50.0,5.039874931779712,8.952572860655737,-109.8583676967105,2.2183197183940995,-3.999105124801553,23.896093554898275,-32.58712102935521,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,52db5765-a5c7-42ed-9638-57b67e1a0ca5,76.09016697481724,4.908323001982649,4.334369146299023,1.952935742008885,-4.790595266111981,68.20614321969298,2.5452444269486256,0.203037288317766,-7.342564301725033,-4.188619709883317,0.507932066804347,3.977057731576485,-2.2559222205951994,-75.1804975122622,56.20263646275615,509.5508771878533,-1925.9181590566611,25.577482165336367,0.1748773583699665,-0.9667363863061068,-0.1866511958744232,13.709131118489502,80.77763822597883,53.22535699782078,-0.3275058125870302,1.999236401916742,2.5604480632294333,79.66482528282681,368.91661075506346,25.37114814065637,44.55325404828812,1.69059500952046,0.9920393317842824,-0.0809084757392527,-0.0964975789672728,,,0.9956099394811386,0.0,0.9958249380169296,58.50412177099215,medium,high,39.41762718351945,3.262917073988367,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,2.078,8.416675736252017,12.323794175584844,12.197170735111234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,59.29746,0.6666666666666666,0.68685,-1
102,07/17/2025,5:47:59 PM,7,1,Devan Tupper,,Right,Kcl groundsloths 2025,Sam Mitre,,Right,Kcl bobcats 2025,Stretch,3,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,85.60114922606526,0.1139795873987248,-3.054792240627039,1695.7951495753025,240.8032173824296,2:00,5.581650514016342,2.1654014505006134,6.000000192000004,-27.405691505138687,11.475470553747112,16.245211263528923,3.403925560337076,-0.6773713184863926,76.62231429039751,-5.08197480551752,0.0303257301087372,0.4487879015162163,,,,,,,,,,,,-9.834176638521187,6.170043970784371,-1.9257367473935816,49.999999999999964,5.575093362009744,6.128183661989331,-124.25056799374718,-0.6004728967093061,-15.040117238123692,29.929711758284483,-22.737755313892063,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,618b430a-4ffc-4658-a795-95b75205d1b5,85.83335448352706,5.580077027491749,2.1734192905785217,0.1316857243930144,-3.151077562983135,76.80436883959155,3.4059161953504327,0.6710956759913563,-5.050693185291949,-0.0656799329849328,0.4486076812885907,17.150688980750726,9.935743638984665,-14.959542326684298,17.937374552967604,1638.3218404382278,-437.7473431857919,96.61083420650968,-0.4712779290153495,-0.2581369237289198,-0.8433637662543804,,,,,,,,,,,,,,,,,0.997232113888336,0.0,,,medium,high,73.8563629023292,-10.352497067948905,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,121.54265,0.0,,-2
103,07/17/2025,5:48:10 PM,7,2,Devan Tupper,,Right,Kcl groundsloths 2025,Sam Mitre,,Right,Kcl bobcats 2025,Stretch,3,Bottom,2,1,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,85.69172409951653,-0.2403965631199189,-4.763169016765999,1650.1762402335962,235.4830543160348,1:45,5.764569843854408,3.166934162924756,6.000000192000004,-25.983871604090048,12.91444398252655,14.966943878314584,3.375048461469173,0.0229060175015385,76.72396127225282,-5.159284419811385,-1.9308469557583263,0.448886888357313,,,,,,,,,,,,-9.701461686122258,7.065884070123968,-2.7867269627223488,50.00000000000004,5.729867163182535,9.880826713966936,-124.14237438663704,-1.3270707146084262,-14.836791036545527,29.488736284449768,-21.36794130781657,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,47f1d70d-324a-4efd-a687-031c7c437653,85.92919942029997,5.7636012008194095,3.174375967957066,-0.230000990581224,-4.852030385375731,76.91182925859319,3.376541316476369,-0.0286314034419918,-5.135072951253588,-2.0193828932501283,0.4487063217576755,15.806994543851614,11.50561357459701,-17.332713384483625,8.930176317229115,1575.2431481225487,-491.62043094693496,95.45908550347082,-0.5409188641370641,-0.2979199548269717,-0.7865433763859203,,,,,,,,,,,,,,,,,0.9865960157529908,0.0,,,medium,high,81.96284131449379,-8.775946338318262,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,121.475044,0.0,0.0,-1
104,07/17/2025,5:50:29 PM,1,1,Miles Woolsey,,Right,Kcl bobcats 2025,Kam  Ross,,Left,Kcl groundsloths 2025,Windup,4,Top,0,0,0,Fastball,,BallCalled,,,,,,,83.55640189163095,-2.2233458484247683,-7.169836622090919,2028.431843172597,214.50329509514015,1:15,5.461281650371848,3.6524391014282367,6.000000192000004,-20.946963600345203,20.25946819495822,12.112343416617744,1.6320065342009402,2.0368014664641736,75.03509507397196,-6.166850473443386,-4.899059713331835,0.4620128204310153,,,,,,,,,,,,-8.897985398060692,11.67979873926115,-3.072392850433739,50.00000000000005,5.266491027798586,14.78801842741183,-120.45715934220748,-5.344454974796834,-12.85660336870525,27.02235845347438,-15.298034049976298,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,b01f499a-bd0a-4baf-a49d-459dcd27ebf5,83.79653610717209,5.462880823602594,3.658113556600356,-2.243357415130955,-7.23687181393104,75.2318551002928,1.6315431199385515,-2.041324614950309,-6.171960460886961,-4.966477334703589,0.4618187160430731,12.749539898154923,19.20115856860386,-8.723655815407987,81.34394299204159,2004.9656271902256,-307.65008724569446,98.84313510156356,-0.8145599633494838,-0.1516689300067928,-0.5599005284679432,,,,,,,,,,,,,,,,,0.9972389000792212,0.0,,,medium,high,16.790451307162563,24.753959340467784,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,66.690636,0.0,,-1
105,07/17/2025,5:50:43 PM,1,2,Miles Woolsey,,Right,Kcl bobcats 2025,Kam  Ross,,Left,Kcl groundsloths 2025,Windup,4,Top,0,1,0,Fastball,,BallCalled,,,,,,,82.4564232314725,-1.568750647355084,-6.123489241249256,1946.781575064174,219.84240300621744,1:15,5.338513625247617,3.037227851900443,6.000000192000004,-23.35555361102313,18.781725581397453,13.548606892945974,1.9254973552417127,1.5466217007850656,74.01316577509502,-5.974953927040478,-3.5722862749943074,0.4672020796840798,,,,,,,,,,,,-9.346643087366896,10.671266715324627,-2.544399489238632,50.00000000000001,5.196407565315136,12.380753566834263,-119.1620497737508,-3.977592284534622,-13.203483720983517,26.64337171335079,-17.099343614986484,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,f82a8ca9-8e24-4254-acc1-7b2905d784d4,82.6910321792998,5.339279388688056,3.043437514152953,-1.5790046489628928,-6.1979395317550114,74.20507414804815,1.925715288444158,-1.5516624016797276,-5.97006665693079,-3.6477864968299074,0.4670072945578744,14.253600495727865,17.558709783125863,-6.7994600727781735,75.27867470790301,1933.0891277065996,-230.4884494977695,99.29666237173406,-0.762409292197385,-0.1183946121383296,-0.6361719790966095,,,,,,,,,,,,,,,,,0.9972070790245502,0.0,,,medium,high,22.249192762887212,87.8211619021717,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.093895,0.0,,-1
106,07/17/2025,5:50:55 PM,1,3,Miles Woolsey,,Right,Kcl bobcats 2025,Kam  Ross,,Left,Kcl groundsloths 2025,Windup,4,Top,0,2,0,Slider,,InPlay,,LineDrive,Out,1.0,0.0,,75.27190461335115,0.7884031746446424,-4.244378141414797,2150.3681324117742,131.07434334276618,10:15,5.288464034058921,2.615005165157746,6.000000192000004,-44.189777934785376,6.398060090475248,-3.316289409824752,2.3407807452199703,1.6132820161657944,67.61946424426915,-7.552730441949722,-4.871896219568169,0.511911141786349,83.17110830252507,11.510199521479947,-19.0885638681112,1303.874143129235,-39.60682156987699,102.62212081182196,8.26085033035761,150.0089374714614,,-22.76161307963243,1.4552671268585813,0.2990438482020871,3.186480566793256,-2.2667346054466977,50.0,5.327374581799344,8.184870903869664,-109.07676824589808,0.3081739264258996,0.3512084921191957,23.6877073480457,-28.431725369136977,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,71819e69-d4b7-4c3c-83da-a0a14bcf9087,75.48933087650849,5.2816349697050295,2.6188885910275235,0.8681490790368298,-4.291030075555234,67.78085675587074,2.347197033133416,-1.6160004307866385,-7.454906651988271,-4.912737616751065,0.5116920107917017,-2.872317980007179,3.6950644857421775,-83.31108041463433,55.61423437859136,250.47198350613945,-2135.730996724681,11.64786529947406,-0.0765308708493282,-0.9931931954038604,0.0878083276831567,-26.65238637631673,77.01721249238614,16.596160297506223,1.371221294193132,3.5766152179195925,2.6699447836921157,-58.0381385922564,138.32662719109018,-8.791161961082476,-11.332675229324757,-0.0804083238440813,-0.1450528751157721,-0.0849020497303711,0.985774469831832,,,0.989134198576939,0.0,0.9974603197496678,48.00542248498861,medium,high,39.94718905926776,-4.0133104054085775,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,10.547295722706224,12.539207651310544,16.055747516480533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99.85367,0.6666666666666666,0.79515,-2
107,07/17/2025,5:51:25 PM,2,2,Miles Woolsey,,Right,Kcl bobcats 2025,Luke Mcclure,,Left,Kcl groundsloths 2025,Windup,4,Top,1,0,1,Fastball,,BallCalled,,,,,,,85.63344531815886,-0.7960000074130125,-3.946801151179979,2047.821557865132,218.75285964542016,1:15,5.7413674140976845,2.9506661329684207,6.000000192000004,-20.092547209996383,18.775828617705304,13.332869382296211,3.325384628001663,-0.3877937006537127,76.67567485590025,-4.602384529669134,-1.4207139242043243,0.4487141025683257,,,,,,,,,,,,-8.539321591047374,10.422602479131266,-2.636396915423527,49.99999999999999,5.664729540264196,8.15492503101172,-124.18301736383796,-2.351759677329544,-13.070031601523796,29.47351929654737,-16.221524280572588,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,0d16a29b-d911-48ee-9a1a-91d35b88a144,85.87688591512408,5.742754652101167,2.9567381061402944,-0.8138225472875363,-4.019682554841505,76.87406282763354,3.325053756833457,0.3830514839973499,-4.6062861898965,-1.494015478641158,0.4485258946098431,14.019866550925718,17.62871203698911,-2.442966178973454,80.4410675435619,2045.9603881761589,-87.28815997165923,99.90911465494516,-0.7791444698282772,-0.0426248857652703,-0.625393487533657,,,,,,,,,,,,,,,,,0.997708322825814,0.0,,,medium,high,17.60303921079428,-62.807287278169326,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,162.0443,0.0,,-2
108,07/17/2025,5:51:39 PM,2,2,Miles Woolsey,,Right,Kcl bobcats 2025,Luke Mcclure,,Left,Kcl groundsloths 2025,Windup,4,Top,1,0,1,Changeup,,StrikeCalled,,,,,,,76.32851053190586,0.334048704199697,-4.370830397271512,1895.8406488701876,230.5854394336409,1:45,5.260365977063274,2.83422316606057,6.000000192000004,-33.1886997029446,15.77327490263869,16.542769984855436,2.806012700100791,-0.14266691620532,68.46375394508738,-5.944638683355318,-1.2376906918821722,0.5036176991904389,,,,,,,,,,,,-10.416683582523676,8.417830069632135,-2.487092900583042,50.0,5.2684237056772085,8.000064364343862,-110.63947677420282,-0.2689441204560511,-12.65708125810638,23.37245352527572,-21.945730912001043,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,e7b97ae5-ef67-4eb1-9068-8c690a45a0d3,76.54879735443915,5.257985137565241,2.840817693753988,0.3608434131275485,-4.449226398674625,68.63405980879887,2.808829353471079,0.1374211255610818,-5.901050011091426,-1.3168589353890223,0.5034025476195162,17.280215559357334,13.868022560730996,13.939384792251971,57.17928992612933,1840.0102657512589,456.6990123029773,97.0551120342208,-0.6162289824429326,0.240895252760375,-0.7498208575352269,,,,,,,,,,,,,,,,,0.9975209556871144,0.0,,,medium,high,38.53863906648358,-84.14938418917254,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,121.87277,0.0,,-2
109,07/17/2025,5:51:53 PM,2,3,Miles Woolsey,,Right,Kcl bobcats 2025,Luke Mcclure,,Left,Kcl groundsloths 2025,Windup,4,Top,1,0,2,Changeup,,BallCalled,,,,,,,78.39781111206403,-1.2816123247422142,-6.35036997177173,1921.9186018745795,234.434668311518,1:45,4.672856994906629,4.233577524312728,6.000000192000004,-31.79379769354539,14.82767048095349,17.825899523409536,0.8246976814807842,0.207211216125132,70.52492875171706,-7.269878743009852,-2.993263630082409,0.4914332027344191,,,,,,,,,,,,-11.723931006204724,8.43632224099613,-3.724535247321489,50.00000000000004,4.5493368665949,12.100739186128443,-113.26558307319615,-3.449792721677046,-14.970565302233569,23.979419577602773,-21.401509816474118,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,baf1c89c-cadd-46f6-b9fa-69b40ba4599a,78.61172170733265,4.670529204762184,4.241060778691785,-1.25503697555005,-6.439057438002703,70.6896566380679,0.8273451960520067,-0.2130936302412404,-7.228662838073923,-3.082172772199338,0.4912398352654466,18.667042385658107,13.148748162358045,7.91033267851305,47.214827976557046,1903.6308935283064,264.50053579560046,99.04846603136907,-0.5760964603660216,0.1376231727699679,-0.8057125608245589,,,,,,,,,,,,,,,,,0.9928023073504478,0.0,,,medium,high,47.50665482109866,67.64341425023665,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.88129,0.0,,-1
110,07/17/2025,5:52:05 PM,2,4,Miles Woolsey,,Right,Kcl bobcats 2025,Luke Mcclure,,Left,Kcl groundsloths 2025,Windup,4,Top,1,1,2,Fastball,,BallCalled,,,,,,,88.00338870228555,-3.1306830261422705,-6.377528081251511,2240.3494285842457,214.88987203158976,1:15,5.354441232054523,3.2290553531343686,6.000000192000004,-16.88264489309042,20.19163652319423,12.104638089782108,1.016881660336696,1.7140597443425314,79.04858058856242,-6.311992110953428,-4.1021756481273535,0.4382358411878089,,,,,,,,,,,,-8.627922830301003,11.938489446507315,-2.714454372176432,50.00000000000002,5.087779111709653,13.808703681873318,-126.9840905710529,-7.524819455129484,-13.8564499530127,29.98744758330895,-13.000827388285028,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,29e387e9-6f5d-459e-b926-af5b54d319b8,88.24998278342107,5.356968432462957,3.234985974242837,-3.161119775422333,-6.447013925084744,79.24857127195033,1.0156475374289566,-1.718592718278292,-6.328926087171528,-4.170721414714134,0.4380576752554012,12.76381943276068,19.36702607594489,-12.778559381235112,82.39954019568707,2184.86088209897,-495.5284936625414,97.5232191113892,-0.7999371297004738,-0.2211835740175955,-0.5578336805100336,,,,,,,,,,,,,,,,,0.9976965029208296,0.0,,,medium,high,15.8404138238816,66.24479922228194,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.99311,0.0,,-1
111,07/17/2025,5:52:19 PM,2,5,Miles Woolsey,,Right,Kcl bobcats 2025,Luke Mcclure,,Left,Kcl groundsloths 2025,Windup,4,Top,1,2,2,Fastball,,BallCalled,,,Walk,0.0,0.0,,83.23924923160148,0.5683933827381381,-2.39056283789538,2020.8081144632104,220.972437743998,1:15,5.305448999921643,2.619548038493203,6.000000192000004,-23.21274738530144,17.878391293510678,13.301096704951904,3.899791984225645,-1.5049087039167506,74.39370487987382,-3.838606454240978,0.1368936938128274,0.461366025656342,,,,,,,,,,,,-8.017065346647183,9.479395068747026,-2.432405245788705,50.00000000000001,5.338364327132582,4.646148188271265,-120.88015733561932,0.5016854293399567,-11.60060235547558,28.407614666808698,-18.45747275792418,KCL BobCats 2025,KCL GroundSloths 2025,,,,a0983048-7355-4c9d-9800-6f5ddc851d07,0594c1d5-7f53-442c-972b-7330c1bcee3e,83.48354064570763,5.306529338433609,2.6264335131397103,0.5540082097137283,-2.4727024066865795,74.59070865316117,3.899825463165959,1.4995398400530005,-3.836853931448876,0.0551974228903663,0.461161613705641,14.071776692508411,16.52722343596596,-16.273473380787117,71.4171559266115,1939.844701232671,-566.2755253230403,95.99351305791616,-0.7247751097717129,-0.2802223136724986,-0.6294255279025734,,,,,,,,,,,,,,,,,0.9971832121766472,0.0,,,medium,high,25.724559666049643,67.58546466307602,54.667001749344,Ryan Theile,,Kcl bobcats 2025,2022-11,0.695,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.45638,0.0,,-1
