PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Knuckleball,PitchType_Slider,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
11,7/2/25,7:31:58 PM,3,5,Caden Addis,,Left,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,1,Top,1,1,2,Fastball,,Foul,,,,,,,79.27581877371523,1.1300320273402804,-1.385257209,1632.658907773344,137.54273317510845,10:30,5.150926708475372,1.3753174843682583,6.000000192000004,-30.02853232,15.359024121043465,-11.83322517,3.699236774751312,0.898484864,70.88489988,-4.568459875,-3.633876533,0.484886311,,,,,,,,,,,,5.9207292154862525,7.9197050064349215,-1.255633751,50.00000000000003,5.225689215525591,3.1229818957583397,-115.1505903,1.413286064215675,7.750468166084343,26.374775532808314,-21.80684323,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,297bff18-b666-4713-bd4c-02c6a0bac847,79.51274075662083,5.150153383,1.3685742588227516,1.1377431658527128,-1.303811558,71.07423446762289,3.7008113556519326,-0.893434977,-4.542308499,-3.552850382,0.4846674287012726,-12.6005492,13.51135021000785,25.59159164,14.581429934371297,1472.488416011494,705.2325672,90.18959251076552,-0.665401687,0.4319534005818298,0.6088159450654633,,,,,,,,,,,,,,,,,0.9930184601602312,0.0,,,medium,high,76.87671305906584,-40.0580149,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.66064,0.0,,-1
12,7/2/25,7:32:22 PM,3,6,Caden Addis,,Left,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,1,Top,1,1,2,Fastball,,InPlay,,FlyBall,HomeRun,0.0,1.0,,80.67155926716708,-1.394073592,1.6240910696129804,1749.7333235447238,137.3513739871837,10:30,5.462301222432384,-0.577873619,6.000000192000004,-26.66797244,17.017728004515693,-13.07680097,1.9435503698735492,0.157782729,72.49345771748034,-6.434371401,-0.860227927,0.4757087877032557,89.42017989803358,31.250858994518826,-31.95567688,3051.133915744494,-60.04644629,92.16520105577472,61.51956664024081,341.23113726574314,,-35.43823813,5.078159142,7.625532544211722,9.679535526597949,0.4531182992255053,50.0,5.333242332219458,-2.940770977,-117.1861492,-3.631698591,10.381535025803254,26.47348376884633,-18.99615853,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,8649c475-1413-4f89-a6c2-01440a71a807,80.90273406578132,5.4621752537812815,-0.584480683,-1.394029957,1.702817243099641,72.67791889,1.9445514494440668,-0.152628697,-6.418211172,-0.782079435,0.4755015384344458,-13.81441969,15.487235388950651,13.660745668308785,90.42068399331755,1700.2353859364075,413.23883642820925,97.17111533841968,-0.714715289,0.2361724674655238,0.6583347336617339,-40.45987404,64.86093004083601,46.38994417142205,-0.166052909,2.761544623709709,2.333115427148458,-197.8543593,278.01500238759,-44.02297337,29.57253953329605,1.3816933798457196,0.9687027596174704,0.2244160053515069,0.1060774247970317,,,0.9968028558897932,0.0,0.997449776,50.03575331022136,medium,high,8.621384406014212,-2.366458327,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,2.078,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,110.61201,0.08333333333333333,0.16734999999999997,-1
13,7/2/25,7:33:06 PM,4,1,Caden Addis,,Left,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,1,Top,1,0,0,Fastball,,InPlay,,LineDrive,Double,0.0,0.0,,79.82327841340727,-2.039132808,2.136172515581469,1577.8446802446092,130.0979129271387,10:15,5.876670323379528,-0.795912502,6.000000192000004,-29.842934,14.818667672043574,-14.19252492,1.4924828531936851,-0.007642665,71.89549644915006,-7.664685429,-0.559177085,0.4809929040263848,74.01157455458942,24.1327192716348,-35.68740511,2704.829631,-69.65556279,85.13578895459194,32.55929252444156,227.35930451743803,,-44.06350264,3.0075025800018587,8.400270309960149,8.706568504264188,0.6300488069230512,49.99999999999997,5.6931079297970655,-3.912583722,-115.8835013,-4.99083004,11.187326798996844,25.819615841987343,-20.57880044,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,1eb03a26-4b76-42f6-975d-64d3380cab63,80.04331391821147,5.875297942503933,-0.802789057,-2.023806326,2.219284847964899,72.07059021073887,1.4944994853078826,0.0131883307169051,-7.63362594,-0.475522365,0.4807919383149214,-14.97172769,13.137585542760462,12.897583444236629,17.435438351648326,1538.0366196516509,352.1891417785856,97.47706088619653,-0.627845622,0.2232090054161646,0.7456457702881795,-39.40208068,54.85924128880454,30.259756297282895,-0.399533929,4.070786746359815,2.0417040390726724,-158.1182128,163.37344991678646,-39.61803538,-4.444897477,0.4332739035924384,0.6808403264901337,-0.085485981,0.7274260078410155,,,0.9957288463038482,0.0,0.9960186998577246,38.133701531154365,medium,high,105.69189451648349,-16.5313905,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,1.269,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,112.246895,0.75,0.61505,-2
14,7/2/25,7:33:48 PM,5,1,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,1,Top,1,0,0,Fastball,,StrikeCalled,,,,,,,80.04637309142586,-0.940314087,0.4116208736253269,1794.0180936428746,142.26421179388382,10:45,5.325729699090007,-0.961058246,6.000000192000004,-26.36016838,18.001850612536227,-11.70784822,2.2550259007879982,1.554147897,71.86245038008096,-5.927553515,-1.813553533,0.4793769789835966,,,,,,,,,,,,6.476021242178743,10.062704649020496,0.934301062,49.99999999999992,5.233881345061694,-0.496646159,-116.3327805,-2.672950318,8.680084096826183,26.284735311433213,-18.68658262,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,452002b2-c9bb-4d36-a0b3-aa5b73ff12c3,80.28152586384651,5.326045526522311,-0.967295274,-0.94561124,0.4857298022752476,72.05135784082415,2.2557308752698333,-1.549365875,-5.915709945,-1.740096742,0.479161569,-12.40218682,16.448856081623607,17.054938435402455,85.67821626421951,1715.1243056513754,526.1649327747921,95.60239730741512,-0.756063342,0.2932885318377022,0.5851068785303801,,,,,,,,,,,,,,,,,0.9947282964147648,0.0,,,medium,high,12.88960536220242,40.99546488,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111.51155,0.0,,-1
15,7/2/25,7:34:07 PM,5,2,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,1,Top,1,0,1,Fastball,,StrikeSwinging,,,,,,,78.68187903457954,-1.152352403,0.051801437,1608.0573592775145,133.3928947372173,10:30,5.572751529423134,-0.90390777,6.000000192000004,-30.44259432,15.504286935315712,-13.41643116,1.9647346383600928,1.973799817,70.75410531,-6.901843955,-2.498124194,0.4878648641018182,,,,,,,,,,,,7.2787360443437885,8.787689409724317,0.907443799,49.99999999999994,5.461276865693515,0.278360942,-114.3394734,-3.166124925,9.417861209,25.52738509983424,-20.80377339,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,3cdda5a4-eb2d-46cd-acd6-b968ddcf11b1,78.90531044577493,5.571605633427671,-0.910747584,-1.140000223,0.1345252046114869,70.93247153298886,1.9666350420833305,-1.968338187,-6.87235078,-2.415042526,0.487652023,-14.19141176,13.708711601923866,16.131666499943695,30.31752167224331,1544.7412893719006,446.7916960242328,96.06257391626497,-0.659947388,0.2778456212687415,0.6980481759528369,,,,,,,,,,,,,,,,,0.9962833018749868,0.0,,,medium,high,62.71423049498102,-62.44679322,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,112.18792,0.0,,-2
16,7/2/25,7:34:29 PM,5,3,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,1,Top,1,0,2,Fastball,,Foul,,,,,,,80.99242141,0.013616654,0.5848344963830138,1837.558919777796,135.59925197634135,10:30,5.286193874654545,-0.850913649,6.000000192000004,-27.03121984,16.332072217068287,-13.41160379,3.046247998632321,1.424986996,72.55321632697095,-5.11141009,-1.965414474,0.4739501283674167,,,,,,,,,,,,7.4608977072866995,8.834879408966675,0.8110250175385982,50.00000000000004,5.271681959,-0.808817654,-117.7120626,-0.763604945,10.227844289660776,27.126956681019134,-20.0626691,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,f6a7881b-b35e-4503-952e-b658557f5a68,81.22814127839003,5.286128689796376,-0.858088303,0.0128252565383486,0.6703711325566185,72.74152048298598,3.047248297582039,-1.419360441,-5.09532093,-1.880492692,0.4737378862654637,-14.21207039,14.73402826565337,19.08350003786144,79.76569466,1736.5723849105827,600.7821032794769,94.50431037719189,-0.675198846,0.3269457631062658,0.6612208300126777,,,,,,,,,,,,,,,,,0.9970858391034892,0.0,,,medium,high,18.210874808707537,5.738280699239252,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.76654,0.0,,-1
17,7/2/25,7:34:53 PM,5,4,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,1,Top,1,0,2,Fastball,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,78.40044909054451,-1.438562913,1.7523679034000574,1806.348952745062,128.75181420339422,10:15,5.727216467233359,-0.914813929,6.000000192000004,-31.0385077,15.23140547897399,-15.28688318,1.8027760444339564,0.559573272,70.56663896606213,-7.296823156,-1.152008319,0.4895768398806072,,,,,,,,,,,,8.866201960694351,8.729639289,0.7808786020497724,50.00000000000004,5.591995473896729,-3.050229702,-113.8757447,-3.741676631,11.395868485821447,25.039004988645235,-20.95370725,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,bb0d9d8e-438c-4721-8cb1-017face22c52,78.61873727893345,5.725955876079663,-0.922673979,-1.425021418,1.8463950621469012,70.73765647224648,1.8047206926168808,-0.553418071,-7.266674368,-1.058782101,0.4893702542326554,-16.16839427,13.484303677781128,15.687445260544568,25.541185015995197,1739.064291381011,488.4177817469856,96.27510170380974,-0.602632233,0.2703894953434936,0.7508154980061991,,,,,,,,,,,,,,,,,0.9825481984787154,0.0,,,medium,high,67.01293348560434,-40.63862522,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,112.71523,0.0,0.0,-2
18,7/2/25,7:35:34 PM,6,1,Caden Addis,,Left,Kcl bluecaps 2025,Bennett Summers,,Right,Kcl groundsloths 2025,,1,Top,2,0,0,Fastball,,BallCalled,,,,,,,81.09955802385707,-2.576375704,2.0386569351435417,1705.802890965165,133.8376555,10:30,5.543249133393096,-1.547741385,6.000000192000004,-27.4884551,15.787944884239682,-13.26761137,0.8549444447668224,0.757860871,73.06828707023506,-7.752971894,-0.480526501,0.4734750357160384,,,,,,,,,,,,7.863346823207812,9.40857466290042,1.389298715714824,49.99999999999997,5.317194253847862,-3.800408969,-117.7028378,-6.10630659,10.808677530861232,26.542294935587343,-19.2413567,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,e96c7174-d862-4aac-bac2-74efb50bbf02,81.32440793,5.542657763299141,-1.554502099,-2.570572516,2.119906742146604,73.24848363795688,0.8563121024953206,-0.752443343,-7.73167334,-0.399327649,0.4732751645124095,-14.0288237,14.262299445262942,17.828039843046486,72.45546444683862,1623.889680716291,522.2507134396825,95.19796743910274,-0.659357662,0.306161231,0.6866678777452782,,,,,,,,,,,,,,,,,0.9971044981415644,0.0,,,medium,high,24.79008199784521,26.507762632776764,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,110.66084,0.0,,-1
19,7/2/25,7:35:57 PM,6,2,Caden Addis,,Left,Kcl bluecaps 2025,Bennett Summers,,Right,Kcl groundsloths 2025,,1,Top,2,1,0,Fastball,,InPlay,,GroundBall,Error,0.0,0.0,,79.05874193362962,-1.174569455,2.4842148241978737,1689.4989484371658,132.72442392678198,10:30,5.475892268833147,-1.360740907,6.000000192000004,-30.37594025,15.141624768123393,-12.85641761,1.8517463897415665,0.121847692,71.08988365361174,-6.913342602,0.043127905,0.4855802708651763,81.21297147,1.655180104605982,-20.37877581,1323.4406099979076,,,,48.068424655561614,,-20.23677037,0.4010183331644152,7.79642392,8.588942326314733,1.16570706965738,50.0,5.362527672251839,-4.61247877,-114.7932414,-3.224859687,10.187622266560735,25.35616487481487,-20.95083995,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,222af712-3cde-4bc4-a0c1-45dcbecef67a,79.28452473003733,5.474845130569007,-1.367835568,-1.163414902,2.5696344972562044,71.26895580580984,1.853547854715066,-0.116262472,-6.8850035,0.1278368810253013,0.4853721013034701,-13.65877664,13.457093005724976,25.29011499729752,0.5615574183960548,1527.5710585901202,721.7571321,90.41562647926868,-0.61344551,0.4272018829969463,0.6642161973609979,-28.26857304,76.09817225578138,2.3457818332294416,0.022738821,2.821005900313515,1.99633144778344,-16.62688823,45.10121990371535,2.083950912865362,-7.870060431,-0.080867816,-0.601009381,-0.375312714,0.7056401991257208,,,0.9968019963958358,0.0,0.9969779027705418,45.37186316338214,medium,high,89.49459832344357,10.093668106407282,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,112.256226,0.4166666666666667,0.49005,-1
20,7/2/25,7:36:35 PM,7,1,Caden Addis,,Left,Kcl bluecaps 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,,1,Top,2,0,0,Fastball,,Foul,,,,,,,79.01111038663072,-1.177013513,0.2265126635808606,1628.7948009698882,128.7794006030378,10:15,5.859516061217155,-0.551738881,6.000000192000004,-30.98516351,14.588053688393416,-14.7676071,2.183347604012539,1.571852335,71.06108167238223,-7.027763208,-2.58045485,0.4858770282366071,,,,,,,,,,,,8.070592390807775,8.301248260887599,0.5418236420299911,50.00000000000004,5.745719996435371,-0.032040032,-114.8147292,-3.244122773,10.527614747517138,25.7732006679384,-21.34555777,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,fd8b80d3-92fa-41db-95ea-44a85748002a,79.23315311638521,5.857944581627461,-0.559242938,-1.1599264,0.3155879988228551,71.23356705421774,2.1854993542950285,-1.566073598,-6.994649609,-2.492629371,0.4856669680579336,-15.60166859,12.757784473276164,12.8322932681077,64.29675956450271,1588.1145578288017,361.7522009314767,97.50243289597542,-0.610680726,0.222098081794015,0.7600930818033361,,,,,,,,,,,,,,,,,0.9972125132796592,0.0,,,medium,high,32.13291639194752,60.66975780264767,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112.11245,0.0,,-1
21,7/2/25,7:36:56 PM,7,2,Caden Addis,,Left,Kcl bluecaps 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,,1,Top,2,0,1,Fastball,,BallCalled,,,,,,,77.96096707256676,0.1185011919719433,-0.440260725,1719.0332417522238,130.8933602790571,10:15,5.511883334318426,-0.071982,6.000000192000004,-31.45251795,15.394024224368977,-14.69415199,3.000977705118059,1.705678314,69.91929394879361,-5.837888134,-3.233412799,0.4926180180894535,,,,,,,,,,,,7.801741731,8.292841532051177,0.1163276368168915,49.999999999999964,5.503376930438921,1.2844169848875786,-113.299942,-0.651398596,9.897144861266838,25.344366370599143,-21.65390463,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,0097b8a9-fba5-472e-9214-e21024305bf4,78.18513445569806,5.510671866190785,-0.079541542,0.1314224294154554,-0.34929688,70.09699474,3.0029433127752907,-1.699746697,-5.806996307,-3.142209468,0.4924003501803797,-15.54680108,13.493607771100187,14.934496463532726,2.868095065384923,1660.9661723653846,443.0199324037729,96.62210898681336,-0.632539745,0.2577145814540498,0.7303948695271711,,,,,,,,,,,,,,,,,0.9954582885538376,0.0,,,medium,high,92.58128555884645,-33.42858232,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.03996,0.0,,-1
22,7/2/25,7:37:14 PM,7,3,Caden Addis,,Left,Kcl bluecaps 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,,1,Top,2,1,1,Fastball,,StrikeSwinging,,,,,,,78.69935926574108,2.47621671,-1.068989083,,,,4.376273005192799,0.3209077813114007,6.000000192000004,,,,3.0534418566794423,0.672719206,70.37298991124752,-5.783956859,-1.068989083,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,4d61ff2a-1500-4f13-b3dc-92a9d00094de,78.92221110060275,4.368812409576066,0.3209077813114004,2.5631000058752846,-1.068989083,70.53617576,3.05999246894026,-0.672719206,-5.682045678,-1.068989083,0.4884011134366497,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,108.57936,0.0,,-1
23,7/2/25,7:37:35 PM,7,4,Caden Addis,,Left,Kcl bluecaps 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,,1,Top,2,1,2,Fastball,,BallCalled,,,,,,,79.10508307939946,1.075815986091878,1.4917898392107856,1680.1243534221164,134.96013294223582,10:30,5.396674187115647,-1.826851672,6.000000192000004,-29.34902242,16.148468648910765,-13.46099694,3.951235325702025,1.561828053,70.73943142833919,-4.496055458,-1.068128459,0.4854731848746191,,,,,,,,,,,,7.800705840228262,8.368529299225413,1.7130904193219143,50.0,5.467383137367591,-2.607865607,-114.9161629,1.319640955,10.192163138483584,25.8450923520696,-21.23998572,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,22b6e263-6f4c-4efb-9829-3333ebf3b235,79.34044780856676,5.396072015701059,-1.833883112,1.081392935487442,1.5760710931883597,70.92720176,3.952726367551991,-1.556231877,-4.472426385,-0.983853822,0.4852530174992669,-14.25010529,14.409560991672873,16.84355773492432,85.80718213585014,1608.0461629685649,486.8319840809153,95.70994906973756,-0.676300471,0.289759494938172,0.6772422816407317,,,,,,,,,,,,,,,,,0.9970323051755836,0.0,,,medium,high,12.773536077734889,67.60953492786918,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.480125,0.0,,-1
24,7/2/25,7:37:56 PM,7,5,Caden Addis,,Left,Kcl bluecaps 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,,1,Top,2,2,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,77.74350608742799,-0.297485883,1.2195017434513578,1752.5701160700046,136.1590098663186,10:30,5.561746906085185,-0.24089665,6.000000192000004,-29.93929262,17.097378829310017,-13.64700684,2.790259107285129,0.24457889,69.77927708163283,-5.965965951,-1.374496336,0.493616664511293,,,,,,,,,,,,7.801890332342364,9.353270444662542,0.149441054120038,50.00000000000001,5.520192866,-2.021117866,-112.976977,-1.428904277,9.862566035,24.79070424,-20.35034488,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,63b967b9-816b-499c-bc5e-653d7cb49ae0,77.97215886885316,5.561152119633557,-0.247985856,-0.292076294,1.3035432534252975,69.95991060440355,2.791740845953777,-0.239074528,-5.9425519,-1.291273381,0.4933946438752634,-14.43363045,15.348502422788853,13.83158637906324,3.2213758513729247,1701.750194762427,418.9848283263617,97.10026316,-0.700350092,0.2390687964404534,0.6725740547601267,,,,,,,,,,,,,,,,,0.9949739714289324,0.0,,,medium,high,92.89923826623564,-32.57800067,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,113.09906,0.0,0.0,-1
25,7/2/25,7:40:07 PM,1,1,Joey Kahwaji,,Right,Kcl groundsloths 2025,Riley Hendren,,Right,Kcl bluecaps 2025,,1,Bottom,0,0,0,Knuckleball,,BallCalled,,,,,,,58.862340438024646,3.858911397344181,-5.026201409,,,,4.315659103859631,3.506693723566047,6.000000192000004,,,,1.3726336256948302,1.176645718,53.22326413933445,-10.90849655,-5.026201409,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,f92a566f-efa6-4787-a08e-80d4d110f882,59.03438537438967,4.301991502339733,3.506693723566049,4.016685196325873,-5.026201409,53.3164264045104,1.3847847167712888,-1.176645718,-10.72902649,-5.026201409,0.6564935568470451,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,122.519905,0.0,,-1
26,7/2/25,7:40:19 PM,1,2,Joey Kahwaji,,Right,Kcl groundsloths 2025,Riley Hendren,,Right,Kcl bluecaps 2025,,1,Bottom,0,1,0,Knuckleball,,Foul,,,,,,,58.18313887048485,3.8078302922023615,-0.351417825,395.2973594887728,162.01047430931848,11:30,5.477735082498064,0.8420823820126141,6.000000192000004,-70.87592427,13.539345868344045,-2.697638398,3.115667369,-0.2906695719029181,52.49335142688738,-9.57852811,-0.864553591,0.661274887,,,,,,,,,,,,1.3385027122798732,6.008212085851857,-0.811898878,49.99999999999999,5.747414789272786,0.5741315869910336,-84.37617674,4.128551029578586,0.9425026814729434,13.968533266999628,-27.94338502,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,74c8f7f4-0ef2-4a23-981b-1810a5cbb194,58.38826790909456,5.467967542654746,0.839458087,3.9203254224379527,-0.320114573,52.6271709310448,3.125431762557128,0.2926572185175838,-9.431466003,-0.834380526,0.6609361986496692,-2.99142362,9.260357287701511,22.520774448915933,31.448290133418837,365.1522659298252,151.4061594,92.37407161081636,-0.878581796,0.383018393036127,0.2852909698627255,,,,,,,,,,,,,,,,,0.7244898422502744,0.0,,,medium,high,61.696538879923054,-35.17798755,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131.73792,0.0,,-2
