PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,Good Swing Decision
155,06/25/2025,9:15:04 PM,2,1,Cody Delfavero,,Left,Kcl bobcats 2025,Brady Hart,,Right,Kcl merchants 2025,Stretch,5,Bottom,0,0,0,Fastball,,BallCalled,,,Walk,0.0,0.0,,87.42875139857497,-2.1756633104335257,-5.824763629174098,2023.2918753059253,215.81240628683665,1:15,5.659589304912609,1.580551870166714,6.000000192000004,-18.37983753465538,19.09471051528536,11.746529602867492,2.094416766285738,2.872796041771392,78.42982067101444,-5.645264504029787,-3.6116694525974737,0.4405951623541746,,,,,,,,,,,,-8.278108563570822,11.043547188104377,-1.1112749288246833,49.99999999999997,5.470698364152389,12.520624499139084,-126.37074582457208,-5.406077678817401,-13.148194916853065,30.026818769419812,-14.633483418306897,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,179b9811-ad55-4ef7-b1bd-3929c812adf1,87.67786963676994,5.661551175856337,1.5863734214038396,-2.1997716125004296,-5.89320168263586,78.63104532908575,2.093638041110732,-2.8772470309014357,-5.655554785068072,-3.6791852166877534,0.44041149782958,12.394567254537538,18.13922904871513,-14.459089151056896,67.70113337462078,1959.206475618253,-505.1930310034679,96.83261715870913,-0.7852516549807821,-0.2496886569700092,-0.5665998702174717,,,,,,,,,,,,,,,,,0.6974833897031465,0.0,,,medium,high,29.068979962841272,-0.9191528880535113,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,79.86751457339693,-1
156,06/25/2025,9:15:49 PM,2,1,Cody Delfavero,,Left,Kcl bobcats 2025,Gavin Kleist,,Left,Kcl merchants 2025,Stretch,5,Bottom,0,0,0,Fastball,,StrikeSwinging,,,,,,,87.39546084536788,2.061850049493232,-1.8781640201670784,,,,4.248993668061528,2.1117721415174517,6.000000192000004,,,,3.2262508321658108,-0.3655928928393104,78.02822118242621,-4.641281378826169,-1.8781640201671064,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,fedfdcca-304b-4ac0-97b9-162bf09e7f45,87.64171426036779,4.242983270297807,2.111772141517454,2.132315019770182,-1.878164020167092,78.216216043685,3.231673575207513,0.3655928928393128,-4.558187475404328,-1.878164020167095,0.4398385212813531,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,,-1
157,06/25/2025,9:16:11 PM,2,2,Cody Delfavero,,Left,Kcl bobcats 2025,Gavin Kleist,,Left,Kcl merchants 2025,Stretch,5,Bottom,0,0,1,Fastball,,BallCalled,,,,,,,87.65951271376055,0.0291194335741699,-2.705251288051767,1955.428395812052,219.7076261666894,1:15,5.625072129912856,2.61129223232973,6.000000192000004,-19.970657644156315,17.08425448742653,12.118174810832452,3.9879441890878615,-1.1050267435212666,78.34857439831399,-3.761585239058724,-0.4036994344761173,0.4381213491004376,,,,,,,,,,,,-7.481805639859584,9.233892668103268,-2.397783632408644,50.00000000000006,5.615893750413209,5.62984638103009,-127.27728546282184,-0.5682178311372247,-12.006305010961215,31.414011540202186,-17.35611162446175,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,46fd594a-521e-4992-98db-2363e0cb31c4,87.91143979821545,5.626480578480053,2.617517173674805,0.0109321437416708,-2.7800449676010865,78.55494220359854,3.9876039612365575,1.100100165143565,-3.765601850219436,-0.4788182890038482,0.43793173982874,12.820424205311598,15.931074287883847,-20.51493054262237,58.05164725166987,1831.416880553296,-685.2827305372075,93.65808967874496,-0.7205252897383722,-0.350451457084739,-0.5983536438216267,,,,,,,,,,,,,,,,,0.806794524763084,0.0,,,medium,high,37.75351747349711,13.649575287705623,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.09644939056705,-1
158,06/25/2025,9:16:44 PM,2,3,Cody Delfavero,,Left,Kcl bobcats 2025,Gavin Kleist,,Left,Kcl merchants 2025,Stretch,5,Bottom,0,1,1,Fastball,,Foul,,,,,,,83.79948750220798,-1.92629487210566,-3.4394940601291824,1983.6792289705645,226.8475195317655,1:30,5.421766892400848,2.382270855200419,6.000000192000004,-23.75930428590756,16.801561992168455,15.388445272204471,1.6476318042718918,-0.4641519230614019,75.28791061627318,-6.41425430755615,-0.5219586229944307,0.4583794438753925,,,,,,,,,,,,-9.473452374049277,9.731380477599595,-2.110691430423552,50.00000000000002,5.250746765008763,6.838246028078142,-121.54027239830212,-4.815623075382861,-13.896526269570312,28.117990394647155,-17.899170787158944,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,ef6d9f83-a180-49d0-b197-b48b4484911e,84.02927231939462,5.421919346714847,2.38936617940254,-1.9292146520131257,-3.524381928264203,75.47193680710586,1.6482847440964457,0.4585426865935523,-6.403291107409979,-0.6068924959551133,0.4581921172972655,16.186226695727804,15.485804272100804,-3.762728587481518,69.38427059618226,1979.4031483211584,-130.17856914845407,99.78443688944482,-0.6824679569214557,-0.0656248083093608,-0.727963510287304,,,,,,,,,,,,,,,,,0.9562908426208052,0.0,,,medium,high,27.554156463435888,10.049173348825832,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.45786963434023,-2
159,06/25/2025,9:17:06 PM,2,4,Cody Delfavero,,Left,Kcl bobcats 2025,Gavin Kleist,,Left,Kcl merchants 2025,Stretch,5,Bottom,0,1,2,,,BallCalled,,,,,,,79.61759947116501,0.5371656059617671,-4.529104266597048,,,,4.089531253498379,2.01323799764511,6.000000192000004,,,,1.0319148118756047,2.2048722107650267,71.4740676844801,-7.524502090906504,-4.529104266597093,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,f6a0184f-a0a6-40a2-a51c-5e664d3133fc,79.8364087641292,4.082179476298683,2.0132379976451165,0.6228572841428828,-4.529104266597074,71.63514662901268,1.0385799501667157,-2.204872210765023,-7.424708120919119,-4.529104266597071,0.4838811361448474,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
160,06/25/2025,9:17:30 PM,2,5,Cody Delfavero,,Left,Kcl bobcats 2025,Gavin Kleist,,Left,Kcl merchants 2025,Stretch,5,Bottom,0,2,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,87.2157460027076,2.596908361966636,-2.2519034813344034,,,,4.118353001381019,1.7630011634561171,6.000000192000004,,,,3.578068359295212,0.3309820140889574,77.78176192693823,-4.144526815845557,-2.2519034813344043,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,e7cdd30f-afd9-405f-8488-ed9ab033e5d8,87.46158771929983,4.112442456848184,1.763001163456117,2.667058336426784,-2.2519034813344057,77.97283896270388,3.583629127209413,-0.3309820140889574,-4.0600389159992485,-2.251903481334404,0.4410279545039002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,-2
161,06/25/2025,9:18:03 PM,3,1,Cody Delfavero,,Left,Kcl bobcats 2025,Ashton Horchem,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,84.5888709837632,-1.6619815896569443,-5.421513783867878,1889.833684049287,229.63243799728752,1:45,5.335951872790418,2.1864818297542947,6.000000192000004,-24.26103612056709,15.706000887427985,15.402972766596635,1.7621873827636998,1.5837498744478844,75.93514195711765,-6.242528103798181,-2.5134677165517365,0.4550116315554093,,,,,,,,,,,,-10.12699841805382,9.04345915768967,-1.7524894388111838,50.00000000000002,5.185852444926788,11.14430710023117,-122.38433046964568,-4.308487506308216,-15.080314330053875,28.245595605948605,-18.70725507304368,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,e3972a60-4762-4c8a-b3be-9263206611fe,84.82084409841576,5.335873861749978,2.19377599551682,-1.6619882126188308,-5.508855629712978,76.12117214188885,1.763017036917528,-1.5895781472320505,-6.228672157924142,-2.601107976306149,0.4548294623796153,16.22851993633096,14.436200056857402,-10.417714052305108,64.46269756679578,1858.680933616787,-341.7258263238663,98.351561267246,-0.6370119017998839,-0.1808232275718893,-0.7493455793796209,,,,,,,,,,,,,,,,,0.6586696028778523,0.0,,,medium,high,31.983572189883773,43.53094187336684,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,91.27715951245364,-1
162,06/25/2025,9:18:37 PM,3,2,Cody Delfavero,,Left,Kcl bobcats 2025,Ashton Horchem,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,1,0,Fastball,,Foul,,,,,,,86.13552777207255,-0.377182214486586,-3.689169562788508,2024.321986574641,225.08269239325372,1:30,5.108100054139108,2.482256827943996,6.000000192000004,-21.358775548967085,17.04869908794812,14.926209951088808,2.976918242679121,-0.2926707349069676,77.07846898751005,-4.42606482779446,-0.85875620902002,0.4460457427678657,,,,,,,,,,,,-9.321402139546713,9.349303286743275,-2.189985458794927,49.99999999999997,5.064943079721009,7.591696699840944,-124.9531187234324,-1.4896062978340143,-14.43625377081712,29.97219430293089,-17.694584715029,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,26b6e981-9247-42d9-bdc3-6a47d1a8bc2b,86.37755350785605,5.108841342329937,2.489172784783722,-0.3872221705305274,-3.77178387944765,77.27304150398136,2.9770789478221134,0.2872575131186042,-4.4224922631277,-0.9413725439090652,0.4458597427996701,15.703551561703533,15.825241553439133,-3.0184160001855957,95.89616660345808,2021.513566403888,-106.59458792328554,99.8612661330866,-0.7051059302990867,-0.0526569333486588,-0.7071441680643166,,,,,,,,,,,,,,,,,0.8032708571522471,0.0,,,medium,high,3.693450056887958,-27.46790720014062,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.09644939056705,-2
163,06/25/2025,9:19:18 PM,3,3,Cody Delfavero,,Left,Kcl bobcats 2025,Ashton Horchem,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,1,1,,,InPlay,,GroundBall,Single,0.0,0.0,,78.7901842409425,1.6477542251019568,-2.082139411619617,,,,4.00779928502199,2.2326822060724134,6.000000192000004,,,,1.9222309904473496,-0.2967027098932134,70.58640810701465,-6.583351923690204,-2.082139411619601,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,797e65a3-c7d1-4f6b-8371-54f3d429e2b7,79.00791373073528,4.000513448540596,2.2326822060724143,1.7338235179965888,-2.0821394116196115,70.74850616571199,1.928832975461948,0.2967027098932123,-6.481157593106739,-2.0821394116196124,0.4878609486897129,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,,-1
164,06/25/2025,9:19:57 PM,4,1,Cody Delfavero,,Left,Kcl bobcats 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,5,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,86.76170424320988,3.062033830844085,-1.0562492141242616,,,,4.404691231177212,1.3699670457520343,6.000000192000004,,,,4.267453013028287,-0.3881844860787714,77.31933104869464,-3.749771365792383,-1.0562492141242918,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,d04323f5-ab95-46a7-a2f6-c5ccc3aceb73,87.01039192728827,4.398557497796027,1.369967045752039,3.133528036951187,-1.0562492141242796,77.50827955750779,4.272932396697024,0.3881844860787714,-3.665315834273117,-1.0562492141242796,0.4432176053413845,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1
165,06/25/2025,9:20:21 PM,4,2,Cody Delfavero,,Left,Kcl bobcats 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,5,Bottom,1,1,0,,,Foul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,986381a5-0259-4153-afbb-e4d04e7c4392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jake Zimmerman,,Kcl bobcats 2025,2019-02,Other,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
166,06/25/2025,9:20:50 PM,4,3,Cody Delfavero,,Left,Kcl bobcats 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,5,Bottom,1,1,1,Changeup,,BallCalled,,,,,,,76.8464727017867,-1.2397410175612542,-3.2616443287656467,1823.423380610046,231.1508189449731,1:45,5.694485105598634,2.9236817077695094,6.000000192000004,-32.40352661725078,15.796215071300791,16.6199143080979,1.8399340276094325,-1.2740442969913943,69.18581887339141,-7.354595378990091,-0.1091046008805696,0.4996821986470414,,,,,,,,,,,,-10.084152316748494,8.959557692309614,-2.667349409969352,49.99999999999995,5.574545907265494,5.892474283170953,-111.51013028466316,-3.3183696537611747,-12.446853111905524,23.7385281488009,-21.115281824370367,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,cc20b15d-fd4b-4ea6-a725-66942dd42695,77.06149472872396,5.692334040354993,2.930788883913686,-1.2156869225599036,-3.3454605787211107,69.35072036468873,1.8424945367784524,1.268567998775605,-7.31495122338369,-0.1924089358705729,0.4994730208788007,17.406806763382495,13.948832220708418,7.789749730421339,55.46241126902613,1806.597019466456,247.143752116628,99.07721040968772,-0.621484136095442,0.1355383257364745,-0.7716131354754502,,,,,,,,,,,,,,,,,0.5503134629376422,0.0,,,medium,high,40.083829857876445,43.52361917237363,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Changeup,Offspeed,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.27715951245364,-1
167,06/25/2025,9:21:09 PM,4,4,Cody Delfavero,,Left,Kcl bobcats 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,5,Bottom,1,2,1,Fastball,,BallCalled,,,,,,,86.86326067845587,1.2611135517751355,-3.46118734050184,1990.9698046551096,221.8296666244913,1:30,5.019092316561562,2.940100060597838,6.000000192000004,-20.60023369248397,17.22368508082346,13.317527667833298,4.476808557069759,-0.8291697632281614,77.45549466393683,-2.6508989635818416,-0.9332313665659544,0.4426442056527866,,,,,,,,,,,,-8.394909431518068,8.886941865028716,-2.6655285543135845,50.000000000000014,5.110107191451,7.2029477442180045,-125.99739764489496,2.1326488404345643,-13.19631593587652,30.88595736469024,-18.20428689691288,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,3230885e-4ad3-43f8-b92c-b0a8605fb573,87.11634262037786,5.020452737690471,2.9468136203925503,1.2434333503292685,-3.541536746593358,77.66224553561136,4.476526802839382,0.8237844891258769,-2.6539434956595627,-1.014171517180141,0.4424494888037308,14.071811389748516,16.02284907116488,-16.221891998575288,87.43689261565703,1911.7033554241573,-556.1933511904141,96.01870158725568,-0.7154649023899406,-0.2793580042700657,-0.640366363028539,,,,,,,,,,,,,,,,,0.6573407264826168,0.0,,,medium,high,11.30679664590872,63.71525784291025,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102.68680445151034,-1
168,06/25/2025,9:21:29 PM,4,5,Cody Delfavero,,Left,Kcl bobcats 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,5,Bottom,1,3,1,Fastball,,StrikeSwinging,,,,,,,84.11242130729714,0.6584431103031013,-4.754905336678948,1924.268007716428,226.3596206726783,1:30,5.102733160874465,3.050275214510436,6.000000192000004,-23.71734905272625,16.668295390179455,15.068062147631537,3.740380565791432,0.1234049997629497,75.15042683093436,-3.836479750093271,-1.9029858919573492,0.4573882789226238,,,,,,,,,,,,-9.757433949804888,8.79265155004869,-2.670802526715032,50.00000000000001,5.142816604270889,9.677441083983624,-121.8468054002858,0.6846534571262063,-14.371931446703403,28.4642620459649,-19.22316660158819,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,1d19a5ea-189c-4fb4-a22e-35e9ba08de62,84.35592002012844,5.103016804790697,3.057490752565258,0.6537670663687468,-4.839714548700214,75.34332325369677,3.7409614257397945,-0.1289409354447762,-3.8263828189886313,-1.9870364324366483,0.4571927850170629,15.867560383153563,15.330148995956485,-5.016074297215407,90.3345602134901,1916.898460199516,-168.24880030977005,99.61702073269628,-0.6874866803563444,-0.0874352219311875,-0.7209141046605049,,,,,,,,,,,,,,,,,0.9832077806036116,0.0,,,medium,high,8.698895807858955,4.562871175605466,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68.45786963434023,-2
169,06/25/2025,9:21:46 PM,4,6,Cody Delfavero,,Left,Kcl bobcats 2025,Jackson Newton,,Left,Kcl merchants 2025,Stretch,5,Bottom,1,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,85.68659454419584,-1.074366601984229,-4.72727291815797,1838.150921120181,220.7214036618781,1:15,5.5883412593726005,1.9227722701584329,6.000000192000004,-21.58419379464634,17.469152961404284,12.704706418861427,2.8110984118336644,1.5399237435547144,76.66773903372166,-4.996950318225636,-3.1695273462162303,0.4488268006441026,,,,,,,,,,,,-8.41611057615872,9.749912111971614,-1.5441609974666273,49.99999999999994,5.488043171862448,9.873297287159865,-124.12646158661312,-3.002371666056704,-12.876668395248911,29.32432843201628,-17.256661795928764,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,b684a414-7f26-440f-99fc-ce3b54c4656f,85.93097200328324,5.589270706336508,1.928952225247828,-1.0866325990536383,-4.801176302712347,76.86741919451882,2.811129065154678,-1.5448127449938498,-4.995024259557226,-3.243828039525684,0.448637689770697,13.401832540705742,16.306579422781557,-14.635901392327954,78.05468658720062,1778.5048242141725,-464.4560248956677,96.75510339109373,-0.7332979135157616,-0.25267567508147,-0.6312124628487258,,,,,,,,,,,,,,,,,0.9268079352584608,0.0,,,medium,high,19.75078207151942,36.51338088890751,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125.50609432962374,-1
170,06/25/2025,9:22:23 PM,5,1,Cody Delfavero,,Left,Kcl bobcats 2025,Jaxson Grubbs,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,84.39006081462492,0.0083695497178021,-3.9817160681441663,1932.384622884265,221.00794133895448,1:15,5.3133390175045925,2.6000200507946896,6.000000192000004,-22.157505303979008,17.88409741582739,13.411059706925412,3.4746775759523776,-0.0110579359260373,75.47799707466575,-4.192125155598161,-1.4400892117648132,0.4554358868749034,,,,,,,,,,,,-8.602333620259031,9.670879305765457,-2.282934233032369,50.0,5.3011912697868695,8.10935606192625,-122.3810487240812,-0.6580150518160205,-12.778629488390877,28.770948132403788,-17.8081125123339,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,405f5bfc-e6c0-45ed-82e2-119affa18caa,84.6337350693597,5.314327794363701,2.6064757620501107,-0.0047955357803494,-4.059004258705793,75.67641633621432,3.4747105832592746,0.0059008193612098,-4.1903266680832765,-1.517944019033363,0.4552393487390394,14.1379377364676,16.625582932045127,-10.062636461175252,68.89272649682839,1902.6593878051249,-337.6352836369306,98.4617329941918,-0.743010591961983,-0.1747246793616989,-0.6460700787486254,,,,,,,,,,,,,,,,,0.7243719988459022,0.0,,,medium,high,27.996546152854428,48.724535157558535,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,91.27715951245364,-2
171,06/25/2025,9:22:40 PM,5,2,Cody Delfavero,,Left,Kcl bobcats 2025,Jaxson Grubbs,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,0,1,,,BallCalled,,,,,,,70.9766256305673,3.066425998169492,-2.517184702978178,,,,5.300282056627003,3.6268199244733546,6.000000192000004,,,,3.685853728008589,-1.2858580776090434,63.59114730383974,-7.09533662608732,-2.5171847029782337,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,17df1a27-1457-4e38-ab38-908bd1ca3b36,71.18008650960978,5.2910957960185305,3.6268199244733648,3.1735812928847817,-2.5171847029782124,63.731176624035605,3.694074997078566,1.2858580776090458,-6.970217499916471,-2.5171847029782124,0.5422762052581749,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
172,06/25/2025,9:22:57 PM,5,3,Cody Delfavero,,Left,Kcl bobcats 2025,Jaxson Grubbs,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,1,1,Fastball,,StrikeCalled,,,,,,,86.0462890013647,0.9304930321632956,-2.2351494091859365,,,,4.19081196775352,1.548825829804938,6.000000192000004,,,,2.024390840849767,0.529562319878158,77.0217692763919,-5.968666140176774,-2.2351494091859263,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,4107295c-7f2d-4002-bcfb-b0c08bafba85,86.2853890657496,4.184506176972354,1.5488258298049355,1.003625259941199,-2.235149409185927,77.20228445806613,2.029994708615356,-0.529562319878157,-5.883444227391878,-2.235149409185928,0.4466237527106727,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,-2
173,06/25/2025,9:23:15 PM,5,4,Cody Delfavero,,Left,Kcl bobcats 2025,Jaxson Grubbs,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,1,2,Fastball,,BallCalled,,,,,,,87.83325558029112,0.1067030495957356,-5.758463838812146,2022.3194958481236,218.18024837032144,1:15,5.312823843670845,2.1086772972546752,6.000000192000004,-18.704549848993903,18.430745605139947,12.540708001742273,3.853783506210621,2.216236549958217,78.44843963722273,-3.434659847583375,-3.3924362644246537,0.4385963005839059,,,,,,,,,,,,-8.7228898469649,9.931596464877186,-1.6453051029660852,49.99999999999997,5.310721217110684,12.414268893443856,-127.04427994790753,-0.3548904681736999,-13.974322576213604,30.830246859565385,-16.2633439446503,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,5345586f-c0b1-40a8-94cb-44bb48f63d0c,88.08864860612742,5.314704114879833,2.1148909549478208,0.0831230197387978,-5.831881256981969,78.65599458599138,3.8530646158677486,-2.2210766759882365,-3.444195552106617,-3.465683637042145,0.4384083980316406,13.235300944722642,17.4027176866966,-14.1292220929649,88.35934817836795,1961.1395577312448,-493.66768011396624,96.97476396570954,-0.7622895571694618,-0.2441096380307262,-0.5994373325468589,,,,,,,,,,,,,,,,,0.960518080523958,0.0,,,medium,high,10.476586639468874,89.33783110239426,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.27715951245364,-1
