PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,Good Swing Decision
41,06/25/2025,10:55:32 PM,7,2,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,1,0,Fastball,,Foul,,,,,,,65.52353922191382,4.728487768831218,-2.0483130160358263,,,,5.319162893809931,0.437842074429647,6.000000192000004,,,,4.464296220529191,-1.4666585017521965,58.61000359851641,-7.235529078720729,-2.048313016035834,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,0a4296d5-7a17-4ef7-8eb0-49d7b0814c53,65.71876690479381,5.308469610716449,0.4378420744296523,4.85371536631737,-2.048313016035834,58.73630025568024,4.474023344851387,-1.4666585017521965,-7.08800305105335,-2.0483130160358334,0.5883639156986346,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
42,06/25/2025,10:55:55 PM,7,3,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,1,1,Curveball,,BallCalled,,,,,,,54.40566090199647,9.884279599608613,-0.8355758876728517,1354.4361310799134,22.68111850369737,6:45,5.836024827225748,0.4873264703112789,6.000000192000004,-110.79465779417583,-11.52937836128308,-7.321327138766279,5.882739444597416,-0.8994181584403165,48.595226829508654,-10.97354079149565,-2.228979772374087,0.7170842886094718,,,,,,,,,,,,3.6700058920534606,-9.771081055845922,-0.4150386011708966,50.00000000000003,6.585428185317732,1.2773906893437474,-77.87971316148327,11.429554043584051,2.1963538437716537,12.112002119231938,-38.02165639264841,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,1f7d085b-d42c-4104-8559-f5cf2879b4ec,54.49586649623275,5.809364850840895,0.4906047758290483,10.19275282239169,-0.8747823061329657,48.56740426008474,5.902376888643077,-0.9017548717686338,-10.686508384720058,-2.2644979936169314,0.7170232477643977,-6.951351573952824,-17.98977614970697,-29.80960806764103,34.33464213784074,1175.2199866509495,-673.3165794415476,86.76821000883433,0.8005800892505258,-0.4971194757664221,0.3345799568254768,,,,,,,,,,,,,,,,,0.5227050199077705,0.0,,,medium,high,120.90117792405668,-11.34284743565502,54.667001749344,Grant Sn,,Interns,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49.66755294799805,-1
43,06/25/2025,10:56:07 PM,7,4,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,2,1,Fastball,,Foul,,,,,,,66.76530932141215,2.890639585804112,-1.5213766897580063,,,,5.097599737879842,0.2721424436332623,6.000000192000004,,,,2.743864366052013,-1.142147830972405,60.0378597288484,-8.560202048639352,-1.521376689757976,,58.25097925095095,19.891222839123547,50.830091148086886,,85.33563123891791,69.4105902658589,8.115138223991158,129.994699342544,,50.86865467645308,1.8300834798461048,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,43b199de-ea87-4c01-a118-f0d1e4c9d7be,66.95551647240326,5.08715354550236,0.2721424436332648,3.0120949189231894,-1.521376689757999,60.16141608635797,2.7532354395911987,-1.1421478309724078,-8.419994026150071,-1.521376689758,0.576039360097004,,,,,,,,,,,42.4663346730944,34.59757522287606,19.819051234226368,1.5617597159595165,1.7326566692646073,2.9307913365968896,100.83705225485647,82.03969008784564,,,,,,,,,,0.0,,27.59219346795573,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
44,06/25/2025,10:56:33 PM,7,5,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,2,2,Curveball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,f2649744-d312-44c7-a429-151db7f8f32b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grant Sn,,Interns,2019-02,Curveball,Breaking,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,-2
45,06/25/2025,10:56:46 PM,8,1,Noah Li,,Right,Interns,Grant Sn,,Right,Interns,,1,Top,0,0,0,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,64.64954859511853,1.7458672483589284,-0.6453497879515445,,,,5.062744449362901,1.0159977898247576,6.000000192000004,,,,1.3183289336315385,0.4161884142181343,58.48563710820475,-10.400165782249845,-0.645349787951576,,77.04741422798267,6.9096003923128295,7.8637839436825985,,,,,95.6030453680097,,7.448611115582488,0.9218737272628172,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,c38b4e37-7645-4795-96b7-410675ef461c,64.8270822734198,5.051608660309873,1.0159977898247616,1.8756487512341828,-0.6453497879515612,58.59609864513797,1.3282428761888008,0.4161884142181365,-10.252456549846134,-0.6453497879515614,0.5942910391077401,,,,,,,,,,,10.464945230067624,75.76855343312269,9.269049099128848,-0.3950235918269456,2.437877964267348,1.5008060910736956,12.393683173534749,94.79630214851086,,,,,,,,,,0.0,,45.643166347825904,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,,-2
46,06/25/2025,10:57:28 PM,9,1,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,0,0,Fastball,,BallCalled,,,,,,,69.23473893263206,3.011422554508872,-2.49593152532384,,,,5.379244469979585,0.0471900617610991,6.000000192000004,,,,3.486609401196429,-2.273981364067732,62.11187345951706,-7.659014301615265,-2.495931525323855,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,472b5ad2-b50b-4a3d-a1d5-f9a8a253e8cd,69.43340467949295,5.369501231913637,0.0471900617611012,3.124472285471287,-2.495931525323845,62.24517196499863,3.495282877460219,-2.2739813640677324,-7.528076798336604,-2.495931525323848,0.5558853152471639,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1
47,06/25/2025,10:57:44 PM,9,2,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,1,0,Fastball,,StrikeCalled,,,,,,,67.5861300843717,2.210357015635456,-1.145469455124466,,,,5.320406393694667,0.1237422957445971,6.000000192000004,,,,2.460581642810494,-0.9409916270789676,60.86742621871648,-8.942590915951985,-1.1454694551244666,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,2d7802c8-c237-4513-a82a-52efbeab55db,67.77445573906472,5.310376589385879,0.1237422957446005,2.3283929613067524,-1.1454694551244706,60.99177560253334,2.4696577042052428,-0.9409916270789686,-8.805955126881909,-1.1454694551244708,0.5686740939308665,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,-2
48,06/25/2025,10:58:07 PM,9,3,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,1,1,Curveball,,BallCalled,,,,,,,56.31211956758292,2.561981310345444,3.947688872144433,1352.8709497645066,20.14435534908352,6:45,5.792959206529478,-2.113528496763968,6.000000192000004,-99.38760047128692,-8.532382015354216,-6.488354818879547,-0.1009970480066755,1.020549148603003,51.77412644690322,-15.955939715441623,2.713504849405944,0.6860352968014102,,,,,,,,,,,,4.962860812570401,-5.5650728713503295,1.7951898906092396,49.99999999999994,5.94516895197896,-5.49568314779776,-81.53349248229851,1.6518560865910967,3.241717162595912,13.679764695336786,-35.809128811365106,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,1c0de831-32ca-461d-b476-aeb0d9cc7536,56.38715640343558,5.771217518092275,-2.107992823033076,2.821520043586025,3.881133000188432,51.75570543482748,-0.0835870563466321,1.0164985645124036,-15.712957210626673,2.6525744450452247,0.6859201301517749,-5.857635159834941,-14.57912642618959,-50.70348270070168,68.8501237909877,856.8189370819888,-1046.9580296145634,63.33338277617202,0.5945914850211774,-0.7738787131151029,0.2181116762753042,,,,,,,,,,,,,,,,,0.6097529751038255,0.0,,,medium,high,28.034888588111148,-41.956767768566536,54.667001749344,Grant Sn,,Interns,2022-11,Curveball,Breaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.939632415771484,-1
49,06/25/2025,10:58:24 PM,9,4,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,2,1,Fastball,,InPlay,,FlyBall,Out,,0.0,,65.81594523679998,-0.5067735003133403,-2.0002858785359656,1587.1347854163052,201.9369409051819,12:45,6.403264000984893,1.372796070347764,6.000000192000004,-44.81950397821006,20.72454039685116,5.887632121466903,2.197013598496554,0.0036234133749311,59.57655524189735,-8.943220377087687,-0.8830574456246048,0.582690772131481,84.34994811505706,34.84602930421362,7.321284930802101,3718.064977145213,22.18858055753753,107.73888288230502,65.114890172301,306.6860618283275,,20.04142704846985,4.786905113399076,-3.854930911417124,11.37762332125653,-1.2132095534908287,50.00000000000004,6.335984270092319,3.199168531622411,-95.62011337905268,-1.915359885585522,-3.4991421528919693,17.438136041741167,-21.846517840820145,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,fc5d373a-249b-414d-8ff3-80c466de6169,66.03489063662623,6.400690081491038,1.378062667501756,-0.4788332847616286,-2.063329230645281,59.74628626401636,2.200699305215645,-0.000417008354839,-8.88636702854953,-0.9439265201566196,0.5823968411081946,6.479937968173581,18.194694549172457,-32.04049075210026,53.73891025012904,1345.371923054665,-842.0042848671577,84.76733894417002,-0.7862980899809591,-0.5305184490971258,-0.316678841825399,8.82158015069458,68.66081600094032,48.19528832513307,-0.0242720478541698,3.691906345525044,2.716717136007799,105.1011562762279,288.11471234417843,69.88671793009767,10.335949444220986,0.9363856023593548,0.7003121797409233,-0.0361212426042339,-0.7129222304987008,,,0.9871390063647412,0.0,0.8393773810198434,50.31632447293431,medium,high,41.63498077488384,30.329218197943888,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,78.16094207763672,-1
50,06/25/2025,10:58:50 PM,10,1,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,0,0,Curveball,,StrikeCalled,,,,,,,55.15980956281308,3.689526858470116,-1.668124189746245,,,,6.760952889086033,0.8490956261209229,6.000000192000004,,,,2.7924091080181817,-0.7016866359947623,50.27852964750398,-12.98780450549694,-1.6681241897462304,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,c12612ab-fc36-4853-9c1a-25bb5e1749df,55.31664466695578,6.74572736996573,0.8490956261209207,3.86759828232265,-1.6681241897462389,50.35111978797889,2.8061325708503366,-0.7016866359947627,-12.78718424590484,-1.6681241897462389,0.6979815764463612,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Curveball,Breaking,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,-2
51,06/25/2025,10:59:06 PM,10,2,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,0,1,Changeup,,BallCalled,,,,,,,59.45435773524866,7.843797990220037,0.0254679914165644,,,,5.582716222540643,0.8872785601001832,6.000000192000004,,,,6.45910132059648,0.9109483517641652,52.8208509229263,-6.829743042453231,0.0254679914165629,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,c6b8a786-8788-4a65-9137-044d09b08a68,59.65080829556518,5.56937514207498,0.8872785601001848,7.996149403330204,0.025467991416562,52.933942484014736,6.470962046057196,0.9109483517641662,-6.648782737809076,0.025467991416562,0.6518735159333187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Changeup,Offspeed,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
52,06/25/2025,10:59:22 PM,10,3,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,1,1,Curveball,,BallCalled,,,,,,,54.0363331998534,-0.1332761018396858,-2.61318852794674,,,,6.237869481807442,1.717542506020875,6.000000192000004,,,,1.3378232817712852,0.928199670552922,34.07980900168413,11.119472187555145,4.857572207536325,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,892e89a7-9fb8-4bbe-8e59-a48879645312,54.16757008559271,6.221554280138635,1.717542506020879,0.0567158594522249,-2.613188527946777,34.349976937487405,1.3715445616724995,0.9281996705528992,11.651917135520431,4.857572207536125,0.7118160710827108,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
53,06/25/2025,10:59:41 PM,10,4,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,2,1,Fastball,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,f5922141-80b5-473d-aa77-23474a0d7cde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grant Sn,,Interns,2019-02,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
54,06/25/2025,10:59:58 PM,10,5,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,f81287d9-8fa4-46bc-bd8f-f649f3a59f10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grant Sn,,Interns,2019-02,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
55,06/25/2025,11:00:06 PM,11,1,Noah Li,,Right,Interns,Max Qu,,Right,Interns,,1,Top,0,0,0,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,66.46472869952152,0.4800056880003313,-3.0196266403098337,1645.8681366602852,205.9683336511393,12:45,6.471342038500378,1.0546614443462228,6.000000192000004,-45.19305754350277,19.22501493382655,6.535714108113136,3.1519986892713447,-1.20971879399681,59.9518095412652,-8.047088730325598,-1.7803071954153122,0.5776641092158962,63.673507002948455,19.35912859627448,27.442514847684823,3516.2039553065856,58.37572343032022,93.23237051992632,17.976281727037236,167.31887351160788,,34.212279285020365,2.3210969440582336,-4.555880606190091,10.236422757991194,-0.8122562376184022,50.00000000000001,6.484322881092109,4.932372003305866,-96.48241683426504,-0.277552786451168,-4.206835298024934,17.86739557636454,-22.721882528480247,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,6d9545a0-a5d1-41b8-8c32-653c02a43be4,66.68569492198209,6.468628110311442,1.06072627248512,0.5098262146720435,-3.092532430645458,60.12380773373042,3.155823388395106,-1.2144267673786255,-7.987867579809252,-1.851122855166472,0.5773760255442024,7.22185639807669,16.674632788533078,-39.00237774040982,17.684732921198528,1279.036783900447,-1035.831467326225,77.71198405334012,-0.6986588597354886,-0.6293526463353761,-0.3402808314668428,27.685317779174834,53.31353033643259,21.10701676189492,0.8815262100812957,0.7414619890906312,2.911318421717326,94.0768135332482,138.36603119488498,27.78555793253476,10.860717279937008,0.3660334482094738,0.6868904089743645,0.0028648856366947,-0.7267553635779505,,,0.5034302638108548,0.0,0.9499400021996992,34.01619310397411,medium,high,74.0837403709213,60.0851628969106,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,103.27368927001953,-2
56,06/25/2025,11:02:28 PM,12,1,Charlie Ke,,Right,Interns,Ari Goldberg,,Right,Interns,Windup,1,Top,0,0,0,Fastball,,StrikeSwinging,,,,,,,57.52569556051026,6.635956074479562,-3.326292356509206,1364.8782382807378,151.80755039406895,11:00,4.637471252931009,3.3082881406962903,6.000000192000004,-78.96160218075367,8.600113881812547,-1.5184358998400351,4.262933154267674,0.0868389703074259,51.4116177995745,-8.28249487990466,-3.6143434652732536,0.6734861276771985,,,,,,,,,,,,-0.3472467402455675,2.312051432767809,-3.0361656489212767,49.99999999999998,5.135789709159703,4.849387342807657,-82.89944827367536,8.034891947872422,-0.235629666120789,13.653980583733908,-30.60517119488276,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,7b2bfc10-338b-4109-8906-ff25eda72d1a,57.72466930936872,4.625243976113424,3.3165475035383736,6.776159887472802,-3.4255014924012195,51.53012243462252,4.273797862333444,0.0812972571187616,-8.106165972781213,-3.7037450314577742,0.6731868973806565,-0.5737463636197156,3.857382813727626,-82.55991893819358,2.609695004440696,176.73708985173278,-1353.3870866840243,12.948927229901386,-0.114127405296627,-0.9915808229082852,0.0611752155761431,,,,,,,,,,,,,,,,,0.9349498426598823,0.0,,,medium,high,92.34872550399665,19.019568546580047,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,64.75628662109375,-2
57,06/25/2025,11:02:56 PM,12,2,Charlie Ke,,Right,Interns,Ari Goldberg,,Right,Interns,Stretch,1,Top,0,0,1,Fastball,,BallCalled,,,,,,,61.44112952810164,2.903292623353991,-4.316769446479667,1522.8402912611343,201.4650240011516,12:45,5.62210113400543,1.6823032596619352,6.000000192000004,-54.34653867361003,21.502203103913104,6.119054626844144,3.801519329513152,-1.8273621740800887,55.19442526456425,-7.362142415394561,-3.158860955783958,0.6268241390910408,,,,,,,,,,,,-4.781882969455446,10.641491020053827,-1.333557225757402,50.000000000000014,5.828011430204768,6.578350974382164,-88.94432471726893,3.319467211547599,-3.749310885769448,15.28372229693626,-23.83042043882972,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,08fffd22-77cc-48b6-9db0-3de412b1d22d,61.67128801805597,5.618523336194082,1.6884242452905696,2.9418819813228527,-4.3896882987570764,55.36812875386445,3.8064953517467313,-1.8320233569234152,-7.28455288678827,-3.2290294443809464,0.6264786909734439,6.807625247973489,18.36365225144731,-34.78891301192392,7.0788198622492775,1250.6472484699732,-868.8636329037954,82.12596262699712,-0.7642979816406096,-0.5705546654431171,-0.3005261536059433,,,,,,,,,,,,,,,,,0.759307525891922,0.0,,,medium,high,83.62906212397564,19.60432540982991,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.58003997802734,-1
58,06/25/2025,11:03:20 PM,12,3,Charlie Ke,,Right,Interns,Ari Goldberg,,Right,Interns,Stretch,1,Top,0,1,1,,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,2443e086-41e5-4324-acb5-46250b4093c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grant Sn,,Interns,2019-02,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
59,06/25/2025,11:03:30 PM,12,4,Charlie Ke,,Right,Interns,Ari Goldberg,,Right,Interns,Stretch,1,Top,0,2,1,Fastball,,StrikeSwinging,,,,,,,56.75084925726583,6.399900927726969,-3.734289572131494,1200.1645942696462,185.110715162036,12:15,5.1189539015315,2.242892220649315,6.000000192000004,-70.71125712812582,19.2135178897298,1.1771553056636292,5.211946201933007,-1.13455921662216,50.58300833933011,-6.972093484498502,-3.511107543190422,0.6825134313775297,,,,,,,,,,,,-1.945382447877292,8.150247469969976,-1.938965349907168,49.999999999999964,5.602734884511535,5.314226039660316,-81.78803689211688,7.756328720973754,-1.2855307387078494,13.243195916911628,-26.788273816225413,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,6109df43-6c2d-4f4d-a77f-b2a751f6a63b,56.98655366184149,5.111944226711727,2.248893362135878,6.4778866771085655,-3.806365005334857,50.7495137711817,5.220441319098131,-1.1390479358232382,-6.841550765174463,-3.578351419950212,0.6821085471956094,1.858605359619585,14.886503259835251,-48.74311745548303,18.574173925864525,791.4318809055061,-902.2364608154546,65.94361179160828,-0.6568144791419326,-0.7517606044398484,-0.0587429451231876,,,,,,,,,,,,,,,,,0.5150365974496968,0.0,,,medium,high,73.28324346672193,-18.88718972344571,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48.41449737548828,-2
60,06/25/2025,11:03:45 PM,12,5,Charlie Ke,,Right,Interns,Ari Goldberg,,Right,Interns,Stretch,1,Top,0,2,2,Cutter,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,54.88745989136467,6.367487582536752,-3.32896820814436,1451.3376831606158,85.43173938366931,8:45,4.699565993060544,2.380606093185584,6.000000192000004,-89.80585698407572,6.412090744415281,-7.171557647506283,3.168175439929653,-1.314431907133049,49.39496014737953,-10.551542066688963,-4.688799357135616,0.7059916542450464,,,,,,,,,,,,2.698691786845265,1.1938663942526695,-2.105008873888972,49.999999999999964,5.169508930355189,4.743584018602933,-79.13100608226169,7.082547075739652,1.6658390212197989,12.588563650653208,-31.437103916485828,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,5f5fb658-1b13-43bf-b4f0-7f1496587371,55.06384344136606,4.683500639473221,2.3877982654128576,6.551164579575917,-3.4143740182056894,49.4807979483705,3.182553605939099,-1.319441586063136,-10.338389188703008,-4.763701219365591,0.7057022512827494,-6.362166181464889,0.8515946193379575,-73.09118278579099,52.81876900224031,422.120727307415,-1388.594671651697,29.084942271198504,0.023165208252831,-0.9567688400591364,0.2899254383776938,,,,,,,,,,,,,,,,,0.9951192336665504,0.0,,,medium,high,42.46310789798379,64.08753272278969,54.667001749344,Grant Sn,,Interns,2022-11,Cutter,Fastball,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,74.9451904296875,-2
61,06/25/2025,11:04:11 PM,13,1,Charlie Ke,,Right,Interns,Ari Goldberg,,Right,Interns,Stretch,1,Top,1,0,0,Cutter,,StrikeSwinging,,,,,,,56.1100601003952,4.9618439341583445,-4.078880027367939,1423.0358635868515,66.22725639193446,8:15,4.569111955068195,2.992253612058564,6.000000192000004,-88.42834532830605,3.4888956515012666,-9.053258658958912,1.834891726743348,-1.5594870189592498,50.77512622898002,-11.653764310335218,-5.792573672565791,0.6900332408068693,,,,,,,,,,,,3.4317099683385512,0.0909615634730695,-2.6542388644453787,49.99999999999994,4.924439589177573,5.958760499075326,-81.01291275386559,5.276465588465372,2.216519715714459,13.355946354825814,-32.115298088737575,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,0c1c441d-a2e7-4f53-948e-408f32432986,56.26626031682107,4.552256194032798,2.997917432240656,5.157449425742345,-4.146425164062006,50.84348597993698,1.8494981974052933,-1.5634149784978155,-11.438585521829848,-5.851417703803017,0.6897891634555942,-8.411153045995484,-2.0805259317735065,-66.82144668376571,46.09158330244011,560.103822270801,-1308.1723041449914,39.35978260302056,0.1586632164170179,-0.9192827374340802,0.3602016552042903,,,,,,,,,,,,,,,,,0.9193453348307036,0.0,,,medium,high,48.51757502780391,41.00715130889991,54.667001749344,Grant Sn,,Interns,2022-11,Cutter,Fastball,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,75.79195404052734,-2
62,06/25/2025,11:04:26 PM,13,2,Charlie Ke,,Right,Interns,Ari Goldberg,,Right,Interns,Stretch,1,Top,1,0,1,,,,,,,,,,59.07543913207461,4.001243651914784,-6.6725980550923945,,,,3.626924553750044,3.700994339940951,6.000000192000004,,,,0.8324987458840655,-2.528665148448798,53.35412622639392,-10.721920579099312,-6.672598055092497,,,,,,,,,,,,,,,,,,,,,,,,Interns,Interns,,,,e6866ece-ad21-4252-9fdf-42dba8e1d7de,e4557f87-3960-4a66-bdda-a8b7be5dc25a,59.2484647680021,3.6135613323703226,3.700994339940968,4.157371160109553,-6.672598055092455,53.45004451742841,0.8448189012155471,-2.528665148448795,-10.540898913051578,-6.672598055092457,0.6562786537904852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Grant Sn,,Interns,2022-11,Other,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
