,PlayResult,RelSpeed,SpinRate,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,VertApprAngle,ZoneSpeed
7280,0,73.87891618664821,2027.4362090598115,5.936953447312536,-0.509184635,6.000000192000004,3.5531818179165318,9.899541682045186,-7.338658368,66.29656850155175
7286,1,73.27826735,2049.1441711653515,6.444246561610796,-1.779973117,6.000000192000004,5.161554307852185,10.869077090090787,-8.015835604,65.90181462
7291,0,86.86449030034446,1867.785920948274,6.259994229389934,-0.716868204,6.000000192000004,16.58511572205462,-14.24233374,-8.067172168,78.26660400564586
7294,1,90.21265754657344,2107.935627220712,6.18571430238852,-0.967458874,6.000000192000004,15.239499414663108,-16.27468685,-5.368495218,80.86165418256398
7299,1,71.47554449860502,1225.4486246816757,5.660370157413502,2.9908656866944634,6.000000192000004,15.787166597509312,10.175936170564183,-7.008902782,64.25365903966464
7305,0,86.40222155267656,2147.625108065537,5.219640281,3.117883167202615,6.000000192000004,15.411843263517287,6.375136702784151,-4.193025916,77.25279257521727
7308,1,73.74626180195283,2330.380944496167,4.563072167717426,3.805247217472127,6.000000192000004,0.5201447973287117,-10.41669475,-7.366394818,65.92178758984407
7309,1,75.78419847429365,2216.895495371225,4.353430492005037,2.4019122903929704,6.000000192000004,1.94641476081226,-7.60174159,-6.398264076,67.81672683
7313,1,89.92277653486956,2027.5124507528444,5.619366013248873,3.598588134619546,6.000000192000004,18.63446966635471,11.885907426534477,-4.539534361,80.49276455
7324,0,77.03523043858317,1765.7258592885385,5.0315456411634045,3.943926587411114,6.000000192000004,13.021681568370916,18.26110434600327,-6.812134022,69.20831702041976
7330,1,74.14275877849951,2256.0959092560456,4.911212060205385,0.930806298894424,6.000000192000004,1.2708763037600974,-9.410490296,-7.63812016,66.54943379780602
7335,0,89.73719227927675,2053.592736979048,5.527128621394421,4.507440088434947,6.000000192000004,17.77608301326987,12.074187250974411,-4.995313077,80.33435566920413
7341,1,87.46765709519616,2053.192670085092,5.637900603165469,3.84997227062821,6.000000192000004,17.29804619735082,13.740701360328853,-5.769480154,78.46016437128125
7342,1,82.19012602072839,1771.8427207974182,5.752246603720312,1.0850040465348032,6.000000192000004,14.865413025337986,-14.96671952,-6.134411758,73.76702754154107
7346,0,78.16962744910984,1667.6335395506374,5.625876086395794,-1.255688407,6.000000192000004,14.130811794314296,-15.73873905,-5.227083149,69.97398185608485
7352,1,79.45002323655616,1705.049846,5.649370644875853,0.2982488449921084,6.000000192000004,15.101041258087474,-14.81184092,-6.748754511,71.41580574332343
7356,1,81.39687303978921,1717.5312475112194,5.374759759966074,-1.349534059,6.000000192000004,13.156801744923149,-16.96907102,-6.222971571,73.05160247
7362,0,87.01339992715245,1790.2170219242955,6.361813122986787,4.844605836918286,6.000000192000004,16.63602868650579,9.2230544179896,-4.827963619,77.90777280534093
7366,-1,84.13372343966392,1782.7708496639991,5.852083891277164,5.111340836267853,6.000000192000004,18.28822798027989,10.895429329741258,-4.465235406,75.26693965764821
7371,1,85.47208705247414,1931.328118502863,6.128014121644207,5.154204431208056,6.000000192000004,19.573272380881956,9.421333939,-4.810251622,76.55399673365113
7372,0,85.51681100121333,1909.802824294334,6.171496054438826,3.5823818173932813,6.000000192000004,17.678989535066073,9.840898883882636,-6.72871039,76.87652345409866
7376,1,77.09891283436146,1917.7852774432456,5.900112812703847,2.777613136545496,6.000000192000004,-1.255582474,-4.811436098,-7.978483927,69.23077497095662
7377,1,85.10312125355175,1916.2029041256692,6.282445313931223,5.583081777177882,6.000000192000004,17.675822706228818,10.28894650880353,-6.784216012,76.47821767269244
7384,0,80.21885744503409,1725.8837480106874,5.395944586555284,-2.575274971,6.000000192000004,15.310085830985376,-14.5803189,-3.897363559,71.63120776157646
7389,0,77.99868764784271,1569.3531749426395,5.588148127892311,-0.628849011,6.000000192000004,14.34679184293114,-15.31854607,-6.810783187,70.10652997309485
7394,0,80.86688721521661,1663.3474143017968,5.793594854133755,-1.351400229,6.000000192000004,14.94271640788699,-14.32678934,-6.564435628,72.65909266778732
7400,0,74.15764113088495,1602.729785595327,5.525924424274834,0.8316160942613284,6.000000192000004,5.896564902266547,2.1260678727365123,-8.81414292,66.85292209946677
7411,0,90.07566646311332,2373.511366188458,5.583423622592371,4.630046844204445,6.000000192000004,18.158390427748454,13.00042598478219,-6.22187661,80.85089949556398
7418,1,90.48025452753788,2354.8992012250324,5.677643835791232,5.704658962265065,6.000000192000004,17.23020594675743,11.362618951143364,-3.402692828,80.77891721836494
7421,1,78.38835326818486,2753.643318384762,4.654053500539384,1.1352729108944135,6.000000192000004,-4.170786228,-7.660993982,-7.022422189,70.69162868445015
7426,0,71.08833749267176,2119.051133152408,4.974648407,1.777671302201787,6.000000192000004,-10.85691924,-11.24377419,-9.183516484,63.84207327137744
7429,0,86.05007758723202,1488.2539146805525,5.809147020851323,1.7099819011789237,6.000000192000004,13.69616433,5.431079540035919,-5.747355081,77.16189515
7431,0,81.46851583536439,1631.8270998214543,5.831838948095969,4.383571258,6.000000192000004,14.636058554746356,3.1882826376867417,-7.620951657,73.31959953528293
7440,0,81.10709192650772,1657.0311096764383,5.693732657130908,4.3098100654679286,6.000000192000004,13.950749472892335,4.980541785003122,-6.880081585,72.84699205593152
7443,1,75.10169824396272,1140.816452732494,5.300432862,3.4781221590774907,6.000000192000004,14.10192118874069,9.505744270808195,-5.596307,67.25582087564442
7447,0,67.31105224168708,1965.0306261934977,4.826184124167731,2.442145176467028,6.000000192000004,-9.992918275,-11.28522769,-9.728398004,60.51748183358692
7452,1,74.75737856872914,1217.167357045743,5.944900860469324,3.7099741721096784,6.000000192000004,15.980589634959465,11.120880918073002,-8.710807257,67.52642229056816
7455,0,60.08735930306085,274.62678618186993,4.649234806924971,2.150201278907912,6.000000192000004,-1.616376015,1.2240732754679529,-10.56058328,54.17677995947762
7456,1,74.80643944180274,1860.4980063881585,5.867741586820339,2.799262349808848,6.000000192000004,21.776485140569505,7.174690632698264,-6.364219369,67.25439414
7473,1,59.61217323207156,159.3535104990997,5.167222089699484,3.947427065441521,6.000000192000004,6.510462368828456,2.014884195401014,-11.64919719,54.147661217986354
7475,0,66.49203326,1862.2048491841847,5.626427144489651,0.6656450479980521,6.000000192000004,-8.05214246,-11.99512227,-9.479739935,59.75246917571904
7479,1,67.53065067347771,1928.017673850341,5.542346625712324,2.877867717228312,6.000000192000004,-7.025348345,-11.25475971,-10.800582,60.98900114687503
7481,0,74.63305025,2068.800775609842,6.142351123403375,2.079833791483248,6.000000192000004,10.382389632403177,-4.659381592,-8.660963944,67.32441205510024
7489,0,77.45491594320544,1644.559710914703,6.287406316440574,2.7603840582057506,6.000000192000004,19.174889341308017,6.646546273042404,-4.709054338,69.32492297777976
7494,0,78.87150936,1979.453729327568,5.955794472890893,4.173878725057302,6.000000192000004,20.63194839664776,5.067049450383656,-6.681232655,70.93842479785427
7509,0,77.0627879,1799.6456082050145,5.088006896857889,5.274179898578364,6.000000192000004,20.12843677666104,11.941245151072902,-6.983607838,69.31634871890198
7512,1,60.44074389932211,147.2716463610461,4.814588347109981,-6.646284449,6.000000192000004,5.900647695488587,0.5805727957963751,-8.512867625,53.17939270691054
7517,1,78.60549432542929,1861.1287886454336,5.743814546361005,4.910476754,6.000000192000004,20.812014030741995,8.242667953811486,-4.91259005,69.55674076657685
7519,0,77.51776213,1601.52653,4.625670364,3.984741268,6.000000192,9.838718483,18.36575873,-5.609045285,69.37656514
7523,0,81.47255181,1853.016881,4.819888273,2.65478571,6.000000192,15.72484463,14.51227335,-4.807637972,72.91462758
7526,1,81.79522336,1844.020378,5.210207442,3.068777489,6.000000192,16.41868815,14.04714856,-5.543914453,73.32421095
7530,1,77.65903017,1777.174081,4.566818897,4.063251209,6.000000192,8.856240547,19.80159309,-6.248263297,69.60056581
7533,0,69.37316881,1863.982675,4.935964666,2.009394135,6.000000192,0.41234456,-7.235156254,-7.598033392,62.1691665
7538,0,77.10889942,1673.798898,5.185669306,1.723817403,6.000000192,19.13743255,10.16674435,-5.295848968,69.92815384
7540,1,76.64658238,1744.769904,5.719857096,3.273543065,6.000000192,20.42343056,8.949701782,-7.33556145,69.05022319
7543,0,81.38673975,1908.136302,4.932228353,3.738467698,6.000000192,14.54326997,16.51867873,-6.291746396,73.04609097
7546,0,82.72522315,2060.949971,4.73456075,3.426715866,6.000000192,15.35928265,14.54984402,-4.82633482,74.03191148
7549,1,82.17149922,2069.507311,4.506679558,4.040982692,6.000000192,15.24261009,15.80459442,-5.253664663,73.60021679
7553,0,83.25551573,2046.308841,4.964323128,2.202734967,6.000000192,16.89932318,12.63850258,-4.572146041,74.49658734
7556,0,83.72446008,1966.619272,5.837922893,0.908420395,6.000000192,19.7291847,8.114148661,-4.75327988,75.0081185
7563,1,74.31532771,1450.285188,5.509588119,4.678993083,6.000000192,10.5075802,17.34505653,-8.723407232,67.03395404
7569,0,71.47910676,1797.085377,5.676733879,2.349553215,6.000000192,-4.033954922,-5.634464211,-10.22329202,64.50902958
7571,1,83.55796934,2031.274717,5.992871804,3.65595543,6.000000192,22.49862756,5.240993072,-6.230928828,75.10165057
7573,1,69.42550075,1671.974568,6.274991773,0.986253435,6.000000192,20.44761917,10.08841091,-7.078296257,62.49016677
7578,1,79.84695862,1729.372479,5.77611216,1.873815263,6.000000192,19.55611567,9.079725654,-5.217499712,71.57747447
7584,0,72.39663665,1266.598972,5.348574828,2.930204079,6.000000192,12.46855051,15.5088352,-5.455119785,64.74778022
7593,-1,77.936645,1730.224249,5.808738586,2.042357292,6.000000192,20.36196941,6.975286317,-5.199885056,69.85581363
7598,-1,76.6142163,1652.125492,5.53486849,2.063609848,6.000000192,19.22838731,7.732980299,-5.672659505,68.73367551
7600,1,71.94744158,1164.919358,5.04284902,1.469750319,6.000000192,12.95669633,14.1573715,-5.875218161,64.42806447
7604,1,83.70550194,2007.372705,6.156488512,2.447817473,6.000000192,21.82099577,4.523687621,-6.77239108,75.32317208
7607,0,82.8187217,1952.679137,5.884339181,3.422121097,6.000000192,21.60480245,5.970342264,-6.106076056,74.40676605
7614,1,70.2468806,1799.352068,5.514482915,1.591685017,6.000000192,-4.794390872,-5.351152099,-9.67606366,63.28638772
7620,0,83.03011339,2138.506631,6.143860075,3.018698948,6.000000192,22.66487733,5.807232231,-4.930633118,74.42206467
7623,1,82.18009249,2059.793944,6.155674893,0.872557201,6.000000192,21.84218886,4.338367375,-5.224743803,73.72393117
7629,1,71.16382107,1804.718881,4.920574709,2.371678141,6.000000192,6.404827827,-0.364295338,-7.627966492,63.91921008
7630,1,70.81106942,1673.793626,4.887418483,0.435292066,6.000000192,3.986043269,-1.684234155,-7.743189518,63.6502186
7632,1,69.74817296,1777.656617,4.702678763,3.119596365,6.000000192,5.550638893,-1.284430228,-8.490632432,62.78029845
7641,0,82.55967811,2145.061696,5.945245443,2.853814826,6.000000192,21.13979586,7.305495711,-6.862616951,74.28020781
7646,1,72.45221236,1368.157564,5.377674785,2.455866887,6.000000192,8.805684143,17.95114758,-6.286967719,64.88942716
7648,0,81.76430792,2196.943346,5.927167792,2.650885923,6.000000192,22.58356542,5.94095882,-6.060463596,73.48709249
7653,1,84.67864381,1902.216824,3.852210258,5.309092534,6.000000192,9.824954963,16.92984399,-3.623842081,75.497639
7659,1,85.49353362,1968.825536,4.276447528,4.087218062,6.000000192,9.280666856,14.24533228,-4.873398334,76.42288167
7665,1,79.78022148,2049.305258,5.625969553,4.656426359,6.000000192,21.26068046,8.392804181,-6.063161153,71.65610083
7672,0,79.70379554,1997.959867,5.551479457,5.418336055,6.000000192,21.10569833,7.503363614,-4.684755304,71.36062085
7679,1,80.25624573,1983.743107,5.203369008,2.028803653,6.000000192,19.44604716,7.999384423,-4.848599412,71.88547061
7688,-1,84.55336542,1959.545072,4.432029288,6.773823654,6.000000192,10.98614055,13.1300666,-4.213866543,75.43941441
7691,1,74.05886597,2160.758371,4.185794742,5.317090024,6.000000192,4.246721174,-2.049700119,-6.729697284,66.30690848
7696,1,84.41256096,1978.793434,4.328749045,6.152960802,6.000000192,10.01281798,13.53100241,-4.602285223,75.38539297
7700,0,75.7502144,2462.704268,4.635125279,4.884998733,6.000000192,0.584091472,-8.934636899,-7.2945591,67.88733276
7705,1,83.67959982,1906.24533,4.974358046,4.612868685,6.000000192,9.227091673,15.10757046,-5.104588285,74.84317654
7708,1,86.13798798,2119.127414,5.173137595,3.800212399,6.000000192,16.22913368,13.97451923,-6.173411239,77.30950619
7709,1,87.66479949,2059.107595,5.085116076,4.007787264,6.000000192,16.70202234,13.6512559,-5.244400417,78.55303579
7710,0,72.16178705,2296.532768,4.785422809,7.487178044,6.000000192,1.788769249,-10.00057021,-7.919433933,64.76607188
7714,1,87.88872599,1881.817226,5.477901867,3.685290989,6.000000192,15.55370264,12.80002496,-4.952881441,78.68535802
7717,0,72.20494205,2178.299822,4.462195066,4.92875439,6.000000192,2.732325163,-5.203427508,-5.436822278,64.37517182
7720,0,81.86171364,1931.28007,4.709757129,5.025471433,6.000000192,10.97045264,14.63505697,-5.097794196,73.21214786
7723,1,83.52533029,2019.079479,4.611923509,4.868165751,6.000000192,9.636942686,14.32061076,-4.729217657,74.62948357
7729,-1,84.65293658,2001.380001,4.709024326,6.306256971,6.000000192,11.03069511,13.84417511,-4.228868855,75.5404254
7730,1,74.28745189,1516.423123,5.456566119,3.181228871,6.000000192,18.69243,11.1174388,-6.571562917,66.77055512
7736,0,81.94803323,1985.673053,5.138844113,3.699436168,6.000000192,17.497196,14.10464741,-5.886379919,73.52742464
7739,0,86.16859735,2010.240507,5.355591736,3.430475563,6.000000192,17.06125218,14.65036941,-5.400959424,77.25150115
7743,1,85.78029901,1932.52451,5.119145874,3.995887688,6.000000192,17.39614361,14.27799833,-5.915498934,76.96635515
7748,1,88.79831728,1933.548253,5.497145854,2.411875057,6.000000192,17.65744895,11.94483725,-5.309177771,79.58944147
7751,1,88.55373037,1924.500673,5.464147712,2.241446082,6.000000192,17.83470373,12.28259037,-4.840359948,79.31349509
7754,0,73.41233359,1460.645177,5.492048501,3.804825783,6.000000192,19.0986981,10.53193902,-6.579239253,65.97408763
7758,0,77.49254138,1933.296687,5.266586413,2.506536229,6.000000192,18.4274108,10.68871185,-3.810007683,69.16734378
7763,1,76.8770074,1860.567646,5.430585819,4.590172931,6.000000192,19.17591746,9.409060988,-5.755930136,68.95080305
7766,1,75.91329014,1984.562713,5.091248417,3.602721802,6.000000192,19.6548957,10.49461005,-6.373465793,68.21960581
7769,0,73.42687621,2351.439758,5.189549673,2.154441742,6.000000192,1.368205778,-8.317161276,-8.941130815,66.13086841
7778,1,86.37550628,1905.671937,5.242713491,3.801483629,6.000000192,17.00344672,13.02062013,-4.001989152,77.19907396
7783,1,84.32744038,1832.221573,5.40694718,3.863094844,6.000000192,16.68034366,13.70829297,-5.576331159,75.59578433
7792,1,78.10954741,2037.428964,5.673838924,3.330596949,6.000000192,19.01350303,3.873474574,-6.695557493,70.24101719
7798,-1,78.70744306,1972.998628,6.023288949,2.769039497,6.000000192,17.85248507,3.521615972,-6.371823392,70.7106321
7801,0,73.01668203,2129.429125,5.42042186,3.131117063,6.000000192,3.821687766,-8.723525117,-7.953721399,65.6082741
7803,-1,79.28297547,2114.71655,5.839297756,2.48456469,6.000000192,18.2932788,3.735735481,-5.840259301,71.15486133
7804,1,78.93868433,1987.142333,5.937179063,2.484468292,6.000000192,18.76190076,4.804484005,-6.329352622,70.93134495
7812,0,69.18948692,2077.419384,3.99089275,3.792436458,6.000000192,2.769124487,-6.986727902,-9.916228058,62.47408779
7821,1,79.8034295,1941.978383,5.399624158,-0.523699345,6.000000192,20.66011354,8.843098725,-5.387927012,71.33149694
7822,0,79.28717064,1969.431782,5.329617223,2.221490389,6.000000192,20.16967647,8.197836551,-5.250825431,71.09292001
7825,0,80.52276783,2008.849852,5.561052651,-2.993702212,6.000000192,21.42709539,6.979363594,-5.645414395,72.25324451
7831,1,81.7630878,1975.212121,5.403792654,1.784886014,6.000000192,21.29871838,7.377707533,-5.218544124,73.33122785
7833,-1,80.25960464,1973.784247,5.341646614,2.086978139,6.000000192,20.80016621,7.752803999,-5.224777155,71.97280392
7841,0,80.51477469,2076.871189,5.443486568,2.233176332,6.000000192,22.32620728,6.624447178,-4.95153001,72.18087356
7845,0,80.02884336,2014.993945,5.44902594,2.804651988,6.000000192,16.74824411,9.290391866,-7.722570411,72.0731295
7846,1,79.47856597,1825.45642,5.834057339,3.563623525,6.000000192,15.63706185,7.487737778,-5.868083133,71.2806565
7850,1,77.58655159,1612.390434,5.548149033,3.116189834,6.000000192,17.27351424,11.1215457,-5.180625222,69.49292709
7853,1,81.21680289,1742.527706,5.498237445,-0.278591455,6.000000192,17.12474612,9.150360913,-5.60835388,72.45928232
7856,1,82.4744101,1692.455982,5.770624965,2.278516523,6.000000192,16.88980001,10.62172015,-6.562450473,74.11212084
7859,1,81.68140622,1989.736055,5.798690106,2.272075197,6.000000192,16.10082173,8.027215922,-6.517994501,73.38902379
7860,1,80.79634281,1948.438891,5.851307382,3.786507783,6.000000192,17.31218425,7.521920053,-6.280590132,72.56189852
7862,1,69.33187236,1819.385392,4.829483727,3.766659727,6.000000192,-0.110578816,-7.82747247,-9.439910075,62.47785497
7863,1,80.46148273,1781.680111,5.837550643,2.2441639,6.000000192,17.48868571,11.06663144,-6.543232605,72.31943803
7867,0,80.68007853,1720.441878,5.903040424,2.50461747,6.000000192,16.07121286,11.3931269,-6.673732294,72.50930598
7868,0,78.07295641,1736.040243,5.740718584,2.922060685,6.000000192,16.07050355,11.9556283,-7.033089872,70.22270949
7885,1,80.92777966,2008.400009,5.467464787,3.305855535,6.000000192,18.80705412,9.233883898,-5.780007529,72.62505648
7909,1,90.58338823,2370.007464,5.352145491,-1.195274159,6.000000192,11.80157269,-7.256679926,-5.254889989,81.12315987
7917,1,86.01544076,2208.45029,5.094249251,-1.179488607,6.000000192,9.135767083,-3.041980717,-6.208963959,77.13564295
7920,1,70.2358149,2021.961569,5.180801741,2.406879605,6.000000192,-10.89969357,-11.25914205,-9.790217013,63.16924871
7928,1,68.64524118,1911.90576,5.365620395,1.561355525,6.000000192,-7.68250011,-13.21410949,-11.27683419,62.08963453
7937,0,88.49822265,2513.035731,5.107859936,-1.725446793,6.000000192,9.888973158,-3.331048627,-4.410198135,79.1027268
7940,1,77.17816676,2545.845956,5.168835179,0.716666726,6.000000192,-6.180667751,10.95448331,-6.790536196,69.02790248
7942,1,87.95823292,2393.504883,4.842968906,-1.041633087,6.000000192,11.2585498,-6.078940767,-4.803288351,78.68819755
7948,0,87.1958309203148,1799.2973298268,5.39497329796336,1.5705549168223,6.000000192,14.0015986710464,14.0760242166774,-5.06276410619466,78.0880230065546
7950,0,71.5398441641513,2023.66943828873,5.04554629659364,1.87931677593637,6.000000192,-2.32651050309112,-11.871524167606,-8.0473981697005,64.1944528220469
7956,0,70.1742020168658,1935.90001560858,4.48385164945989,4.64135137570531,6.000000192,-4.28180548125982,-14.1021365991289,-8.03170832787957,62.8998928680585
7960,1,71.8475774211589,1888.10040945763,4.70724670534057,-0.220430746313262,6.000000192,-6.573183498679,-12.2390919527164,-9.42962711178728,64.6684365700463
7967,0,73.5518809903386,2123.05579325251,4.67340780907334,1.76994093795616,6.000000192,-6.43381940822713,-12.5311563357339,-8.96336913578862,66.1236642310608
7969,0,72.1280581624105,1991.06129347823,4.70485194680704,1.79292725982206,6.000000192,-4.99748271196222,-12.1181043821184,-8.33828693758505,64.7380765971738
7973,0,72.5507899493903,2101.22651355732,5.02685390631293,2.02943003007842,6.000000192,-4.18424986055966,-11.7376758115914,-9.48612083185828,65.3485732181392
7977,1,72.9718753737681,2086.59729837414,4.94296237315549,3.04450775412623,6.000000192,-5.16582365657175,-12.7389256898583,-9.36627219720233,65.6737268507994
7979,1,76.8091033649683,1776.81981716032,5.0872529441192,1.76595708960037,6.000000192,20.1946191722383,9.36959814008785,-4.84185342705012,68.7782785602174
7986,-1,71.4584486406911,1410.18703133484,4.47692809463625,2.79222615487117,6.000000192,11.9900623477377,17.1500481794209,-7.40406596435943,64.2422973492934
7990,1,78.8520747950115,1746.8771236297,5.31385016576383,1.94731570485124,6.000000192,19.0163811516388,9.75661698814483,-5.64492100111902,70.7413739705097
7994,1,69.8049641576781,1919.11150301721,4.89401180195591,1.67318720598382,6.000000192,1.18507395399935,-9.59612952768164,-8.31172889157482,62.7194591151854
7998,1,72.9005811001222,2112.99971384256,4.86077876342378,3.27209426766703,6.000000192,-5.97731973901937,-12.9992071348546,-8.35566940473087,65.4090747882199
8003,0,70.2482021423673,1937.5503203808,4.89263760057539,3.12718314967109,6.000000192,-2.79385996568918,-11.6682202834757,-8.18792699039118,63.0354344453849
8004,1,81.232468375986,1832.55623978217,4.92259989587396,2.41730074988738,6.000000192,13.9663485954714,16.3749559858798,-6.40176849015452,72.933756595258
8007,1,68.3849062872006,1868.12837204129,4.21488045483567,3.41949181627955,6.000000192,3.59553252410247,-6.72502914037275,-8.3870432760812,61.4638556130955
8011,1,78.4220187012467,1825.97217069697,5.4185817543373,1.74374304243315,6.000000192,19.527097488696,9.37284004050204,-6.09855420642686,70.442146601749
8018,1,70.2100166665542,1896.01287631529,4.71054558205782,2.12988971593099,6.000000192,4.09571727743461,-4.62529641855712,-8.98071969161769,63.2600070175535
8023,0,71.7259980469841,2089.37975190214,4.7777673962204,2.93027202546033,6.000000192,-2.87908336506998,-12.1286219672156,-7.23951115697852,64.2009761958658
8027,1,71.8598461388716,2038.66221875499,4.84441725515263,1.8281652191889,6.000000192,-3.21668083780357,-11.3786467318069,-8.7777820040468,64.5984568625081
8033,0,83.593855701457,1868.5756391942,5.10010275305655,2.9232531102394,6.000000192,16.0458997327534,12.8820732102269,-5.58639257467093,74.9063730042447
8034,1,73.3867895434879,1343.14402327419,5.32178176825849,3.90769428439127,6.000000192,17.2159537684362,10.7827270871834,-6.80338817718284,65.9472798041468
8035,1,73.0700308779694,1480.34852621778,5.10460669870446,4.68170043610735,6.000000192,17.7744522754163,12.8495161283961,-6.53482657068549,65.6408019441775
8038,0,84.4219849202404,1663.65876831235,5.59927922058117,3.38883401995815,6.000000192,17.3655703373103,5.63714075350544,-5.64021559464841,75.7212820426404
8042,1,84.2583614722679,1621.31220725455,5.79728533161866,4.2013877443227,6.000000192,16.2683437803426,4.78480636628707,-6.30467970626321,75.6507677604302
8044,1,82.6964916308039,1685.86369858096,5.49871203949074,1.76591743896354,6.000000192,16.4967408933814,4.70251146673092,-5.76223399302845,74.1841537026212
8048,1,70.5060953865513,1976.30687221544,4.83186899859123,2.93115686095488,6.000000192,-6.40117769781674,-9.53420054692486,-8.42112437305728,63.235787189295
8052,1,77.6914667510495,1783.23220311903,5.54966117801642,2.57829821944643,6.000000192,19.2499184185352,9.65709916810015,-6.44820286013232,69.8395364921849
8059,0,76.7915664486934,1760.80049454597,5.174223765989,3.1344141955061,6.000000192,19.113212290636,10.1538329071959,-6.46915888151697,69.0274882522719
8061,0,74.1877736038856,1673.13228186855,5.59127434466361,3.45098512895415,6.000000192,19.4912519928979,9.07690205100421,-5.58463453460644,66.5108184419152
8063,1,78.2582706527514,1881.99437330914,5.25219075257885,3.50592903443609,6.000000192,20.0107593085788,9.16737993260455,-6.30498280425525,70.3246092829916
8064,1,76.5427747834337,1873.57578815521,5.57172964591481,5.17996390096024,6.000000192,19.8640862977296,11.2320700396346,-5.62832371371931,68.4738688531803
8066,1,83.4228821984686,1809.32274801935,5.67899959856788,0.943340662764359,6.000000192,17.1490920672053,3.56064077082041,-5.47007738798684,74.8094953810212
8067,1,84.6162522421478,1774.89417089302,5.6891977542492,2.45719459311373,6.000000192,18.112635866586,4.0741329671402,-4.77442476934044,75.7812426410411
8071,1,83.6704975962457,1622.63431079823,5.7735092398548,0.885269581462688,6.000000192,17.0743507404955,3.49718708268543,-4.5876632450945,74.8921524965191
8073,-1,76.1373008575191,1779.53892200251,5.52682037038338,3.203958820989,6.000000192,20.152833455404,9.00320330015837,-5.00765906111498,68.1962539977824
8078,1,77.0800065398726,1755.95930326335,5.12005631895251,2.94868761423145,6.000000192,19.281582825869,9.22461255846948,-6.43244377000098,69.2750137985345
8082,0,77.486745845114,1790.54940928953,5.26701621429754,6.35454437378214,6.000000192,19.0486187994141,11.5277557703169,-4.31399646897358,69.2120660908682
8086,1,76.1748909791962,1794.70716235382,5.29095629004976,2.84429651228521,6.000000192,19.3231770576694,9.71750900274458,-6.46916857452135,68.4635984600397
8087,1,77.0569017269771,1819.10610809684,5.40344130321522,4.22845952325031,6.000000192,19.9633228768249,9.65634905316088,-6.02159836293247,69.1849891826389
8092,1,73.9059334129047,2068.59800265797,4.06677241302029,3.75044903857565,6.000000192,-2.04490407453956,-8.46201474185943,-6.53832259390995,66.0548978056448
8098,1,71.7580770794052,2135.70941954287,4.30655172404384,3.83520008496703,6.000000192,-5.38153559608624,-11.010841871481,-8.81058616805313,64.4454663724782
8101,1,86.8517646402791,2214.8109534865,5.43991728953641,3.00676240559158,6.000000192,17.5248471290726,7.96419221002138,-4.6404924351023,77.7406453175655
8104,1,75.3066538340032,1750.02645514557,5.82091832108683,-2.14258166510293,6.000000192,17.3251602495702,-11.1998428483238,-5.88308873807447,67.5596988951877
8110,1,76.7858400549919,1764.6068797394,6.00837792671994,-1.54038449091318,6.000000192,14.6752237962521,-10.0205860951211,-7.17056333404192,69.0810716478286
8111,0,67.3198962638654,1299.85922414141,5.67890753181803,-1.28376384477439,6.000000192,3.48611109949069,6.03012432090834,-9.61756192014476,60.7624058046981
8114,1,73.321064638568,1690.90649533655,5.72203466624234,-1.48850915980613,6.000000192,15.3506049051566,-11.4688597846099,-7.66551743928359,66.0550628212581
8121,0,83.8758310776782,2165.85617503698,5.40070065960239,3.12730976614046,6.000000192,18.2874804641267,8.01737451719869,-7.30959959997316,75.5105357273597
8129,0,83.2717941931163,2125.14394905592,5.42588244453313,1.74541136544539,6.000000192,17.4346699036984,8.48112900480468,-7.21058435678065,74.9421245661198
8135,1,82.8603810910814,2065.93674268898,5.02941424921087,3.88135750672138,6.000000192,17.7301892141419,10.6289281189063,-4.55174561539677,74.1402969281955
8143,0,82.0808546449046,2155.8733677105,5.26595451699072,1.82979821044778,6.000000192,17.7176716626014,10.1906337839343,-6.89274154012642,73.8233861078116
8145,0,45.2185546115241,3170.10739760715,-10.6687597404287,-0.275663887590806,6.000000192,-25.0507074339122,-6.12041468538442,-5.84783351000003,35.7634627553473
8149,0,84.2207237942542,2134.32138934124,5.33754676630357,2.95005204763189,6.000000192,16.6724358522489,9.99748761948541,-6.87183836682146,75.7107972453296
8154,1,82.2175295973459,1992.36568092177,5.48683017659653,3.27989175119966,6.000000192,17.0943968431581,8.73275385383038,-4.57930248537839,73.5523028206285
8160,1,79.1907375431959,1888.76164477284,5.29259803267332,3.2708435580055,6.000000192,15.9341526091591,7.78870235983356,-5.93194023100821,71.0300003142324
8166,-1,66.6830266022876,1342.87298172371,5.87171133901571,-0.32996522505187,6.000000192,4.79049686569308,5.72818211611241,-9.1738782485627,60.1124514134676
8172,1,74.7878907396555,1730.60949235798,6.03640872015514,-0.33854745220823,6.000000192,15.8261588373136,-11.0047387143053,-5.7266207179971,66.4421504907322
8175,1,69.5562700987275,1529.47327086043,5.39390627739312,-1.0415821104758,6.000000192,17.7035654611565,-8.89237539815483,-8.30014673741147,62.7996706672332
8179,1,70.6334063879166,1450.91458579018,5.70354936048979,-5.80312319797372,6.000000192,15.9965314951693,-8.74086896991315,-7.26206692838144,63.0434752454817
8184,0,82.9745150076108,1976.68708139876,5.41109017803196,2.38820369682402,6.000000192,19.3600744995408,11.9664561530125,-5.57297462937102,74.4456170722058
