PitchNo,Date,GameID,Batter,Pitcher,WPA,WP_before,WP_after,Inning,Outs,Runners,Score_Diff,PlayResult,Batting_Team,Current Team1,Current Team2
90,05/27/2025,5b65661a-d768-4cda-9c86-8fb477a9e97f,Cameron Anderson,Luke Gallet,0.09965340734027062,0.8138483635646967,0.9135017709049673,3,1.0,1.0,2.0,Single,home,Kcl bluecaps 2025,Kcl bobcats 2025
98,05/27/2025,5b65661a-d768-4cda-9c86-8fb477a9e97f,Jake Morrill,Luke Gallet,0.0,0.9135017709049673,0.9135017709049673,3,1.0,1.0,2.0,StrikeoutLooking,home,Kcl bluecaps 2025,Kcl bobcats 2025
106,05/27/2025,5b65661a-d768-4cda-9c86-8fb477a9e97f,Trey Schilling,Luke Gallet,0.08972889211407309,0.90176822376399,0.9914971158780631,3,2.0,2.0,3.0,Error,home,Kcl bluecaps 2025,Kcl bobcats 2025
2,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Tyler Pippin,Caden Addis,0.0,0.36383404068606845,0.36383404068606845,1,0.0,0.0,0.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
8,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Lawson Alwan,Caden Addis,0.0,0.33205721400870425,0.33205721400870425,1,1.0,0.0,0.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
11,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jaxson Grubbs,Caden Addis,0.0,0.3017393631791126,0.3017393631791126,1,2.0,0.0,0.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
12,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Riley Hendren,Braden Mehn,0.2148287658637324,0.3439473874583738,0.5587761533221062,1,0.0,1.0,0.0,Error,home,Kcl bluecaps 2025,Kcl merchants 2025
18,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Owen Laroe,Braden Mehn,0.0,0.5587761533221062,0.5587761533221062,1,0.0,1.0,0.0,StrikeoutLooking,home,Kcl bluecaps 2025,Kcl merchants 2025
20,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Trey Blanchette,Braden Mehn,0.20271625630678325,0.5239973040935627,0.726713560400346,1,1.0,2.0,0.0,Single,home,Kcl bluecaps 2025,Kcl merchants 2025
23,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Braxton Waller,Braden Mehn,0.20654435347190336,0.726713560400346,0.9332579138722493,1,1.0,2.0,1.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
28,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jake Morrill,Braden Mehn,0.04308152843267854,0.9239812860928059,0.9670628145254845,1,2.0,3.0,1.0,Single,home,Kcl bluecaps 2025,Kcl merchants 2025
29,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Andrew Schweigert,Braden Mehn,0.0,0.9670628145254845,0.9670628145254845,1,2.0,3.0,1.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
34,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Thomas Mickels,Caden Addis,0.0,0.4745136955957326,0.4745136955957326,2,0.0,3.0,-1.0,StrikeoutLooking,away,Kcl merchants 2025,Kcl bluecaps 2025
38,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jacob Blunck,Caden Addis,0.0,0.4397523374015981,0.4397523374015981,2,1.0,3.0,-1.0,StrikeoutSwinging,away,Kcl merchants 2025,Kcl bluecaps 2025
39,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Taylor Vorhees,Caden Addis,0.0,0.40557208340273826,0.40557208340273826,2,2.0,3.0,-1.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
43,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Trey Schilling,Braden Mehn,0.0,0.9581392141822382,0.9581392141822382,2,0.0,3.0,1.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
50,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Michael Lucas,Braden Mehn,0.027473414608108482,0.9521435543187051,0.9796169689268136,2,1.0,4.0,1.0,Walk,home,Kcl bluecaps 2025,Kcl merchants 2025
52,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Ethan Hamrick,Braden Mehn,0.01184294816267295,0.9796169689268136,0.9914599170894866,2,1.0,5.0,1.0,Single,home,Kcl bluecaps 2025,Kcl merchants 2025
56,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Riley Hendren,Braden Mehn,0.0,0.9914599170894866,0.9914599170894866,2,1.0,5.0,1.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
63,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Owen Laroe,Braden Mehn,0.0,0.9901878592382173,0.9901878592382173,2,2.0,5.0,1.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
68,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Nolan Vanduzer,Caden Addis,0.0,0.756314601878606,0.756314601878606,3,0.0,5.0,-1.0,StrikeoutSwinging,away,Kcl merchants 2025,Kcl bluecaps 2025
71,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Cole Yates,Caden Addis,0.0,0.7295707416272004,0.7295707416272004,3,1.0,5.0,-1.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
73,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Logan Lynch,Caden Addis,0.14890469668082396,0.7010519539464558,0.8499566506272798,3,2.0,6.0,-1.0,Error,away,Kcl merchants 2025,Kcl bluecaps 2025
79,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Tyler Pippin,Caden Addis,0.0,0.8499566506272798,0.8499566506272798,3,2.0,6.0,-1.0,StrikeoutSwinging,away,Kcl merchants 2025,Kcl bluecaps 2025
87,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Trey Blanchette,Braden Mehn,0.003060970125105422,0.9947653429016358,0.9978263130267412,3,0.0,7.0,1.0,Walk,home,Kcl bluecaps 2025,Kcl merchants 2025
88,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Braxton Waller,Braden Mehn,-0.003060970125105422,0.9978263130267412,0.9947653429016358,3,0.0,6.0,1.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
90,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jake Morrill,Braden Mehn,0.0,0.9930837297916209,0.9930837297916209,3,2.0,6.0,1.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
91,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Lawson Alwan,Caden Addis,0.0,0.8153632776724332,0.8153632776724332,4,0.0,6.0,-1.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
92,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jaxson Grubbs,Caden Addis,0.1093242118671528,0.793329011219054,0.9026532230862068,4,1.0,7.0,-1.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
95,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Thomas Mickels,Caden Addis,0.0546095566289031,0.9026532230862068,0.9572627797151099,4,1.0,8.0,-1.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
98,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jacob Blunck,Caden Addis,0.0,0.9572627797151099,0.9572627797151099,4,1.0,8.0,-1.0,StrikeoutSwinging,away,Kcl merchants 2025,Kcl bluecaps 2025
102,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Taylor Vorhees,Caden Addis,0.0,0.9511479897469193,0.9511479897469193,4,2.0,8.0,-1.0,StrikeoutLooking,away,Kcl merchants 2025,Kcl bluecaps 2025
106,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Andrew Schweigert,Joe Stellano,0.0,0.9984713165757496,0.9984713165757496,4,0.0,8.0,1.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl merchants 2025
110,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Trey Schilling,Joe Stellano,0.0,0.9982417648979969,0.9982417648979969,4,1.0,8.0,1.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl merchants 2025
111,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Michael Lucas,Reed Frazier,0.0,0.938188215861102,0.938188215861102,5,0.0,8.0,-1.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
113,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Nolan Vanduzer,Reed Frazier,0.0,0.938188215861102,0.938188215861102,5,0.0,8.0,-1.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
116,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Cole Yates,Reed Frazier,0.040032192867336835,0.9295451278207871,0.969577320688124,5,1.0,9.0,-1.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
118,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Logan Lynch,Reed Frazier,0.0,0.969577320688124,0.969577320688124,5,1.0,9.0,-1.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
122,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Tyler Pippin,Reed Frazier,0.02011628682614741,0.9651603541179735,0.9852766409441209,5,2.0,10.0,-1.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
124,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Lawson Alwan,Reed Frazier,0.014236582722020663,0.9852766409441209,0.9995132236661416,5,2.0,12.0,0.0,Double,away,Kcl merchants 2025,Kcl bluecaps 2025
126,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jaxson Grubbs,Reed Frazier,0.00047948513811257865,0.9995132236661416,0.9999927088042542,5,2.0,13.0,2.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
131,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Thomas Mickels,Reed Frazier,0.0,0.9999927088042542,0.9999927088042542,5,2.0,13.0,2.0,StrikeoutSwinging,away,Kcl merchants 2025,Kcl bluecaps 2025
135,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Ethan Hamrick,Joe Stellano,0.0,0.995425971705823,0.995425971705823,5,0.0,13.0,-2.0,StrikeoutLooking,home,Kcl bluecaps 2025,Kcl merchants 2025
139,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Riley Hendren,Joe Stellano,0.0,0.9947415302986785,0.9947415302986785,5,1.0,13.0,-2.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl merchants 2025
145,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Grayson Schnierle,Joe Stellano,0.0,0.9939552934292899,0.9939552934292899,5,2.0,13.0,-2.0,StrikeoutLooking,home,Kcl bluecaps 2025,Kcl merchants 2025
147,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jacob Blunck,Reed Frazier,5.480990406758757e-06,0.9999906471316169,0.9999961281220237,6,0.0,14.0,2.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
153,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Taylor Vorhees,Reed Frazier,3.5670597393622216e-06,0.9999961281220237,0.999999695181763,6,0.0,15.0,3.0,Error,away,Kcl merchants 2025,Kcl bluecaps 2025
159,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Nolan Vanduzer,Reed Frazier,0.0,0.999999695181763,0.999999695181763,6,0.0,15.0,3.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
161,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Cole Yates,Reed Frazier,0.0,0.99999964932874,0.99999964932874,6,1.0,15.0,3.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
168,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Logan Lynch,Reed Frazier,2.3641510782379527e-07,0.9999995965781674,0.9999998329932752,6,2.0,16.0,3.0,Walk,away,Kcl merchants 2025,Kcl bluecaps 2025
175,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Tyler Pippin,Ethan Robbins,0.0,0.9999998329932752,0.9999998329932752,6,2.0,16.0,3.0,StrikeoutLooking,away,Kcl merchants 2025,Kcl bluecaps 2025
180,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Justin Trusner,Joe Stellano,0.0,0.9970981607738735,0.9970981607738735,6,0.0,16.0,-3.0,StrikeoutSwinging,home,Kcl bluecaps 2025,Kcl merchants 2025
184,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Nolan Hunter,Joe Stellano,0.0,0.9966631010241873,0.9966631010241873,6,1.0,16.0,-3.0,StrikeoutLooking,home,Kcl bluecaps 2025,Kcl merchants 2025
190,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Cal Darling,Joe Stellano,0.0,0.9961630657144606,0.9961630657144606,6,2.0,16.0,-3.0,StrikeoutLooking,home,Kcl bluecaps 2025,Kcl merchants 2025
191,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Lawson Alwan,Ethan Robbins,1.255442312331212e-07,0.9999997857696984,0.9999999113139296,7,0.0,17.0,3.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
196,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jaxson Grubbs,Ethan Robbins,8.170417731268032e-08,0.9999999113139296,0.9999999930181069,7,0.0,18.0,4.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
198,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Thomas Mickels,Ethan Robbins,0.0,0.9999999930181069,0.9999999930181069,7,0.0,18.0,4.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
204,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Jacob Blunck,Ethan Robbins,4.707044864993293e-09,0.9999999919678385,0.9999999966748834,7,1.0,19.0,4.0,Walk,away,Kcl merchants 2025,Kcl bluecaps 2025
210,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Taylor Vorhees,Ethan Robbins,1.948600392154276e-09,0.9999999966748834,0.9999999986234838,7,1.0,20.0,4.0,Walk,away,Kcl merchants 2025,Kcl bluecaps 2025
215,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Nolan Vanduzer,Ethan Robbins,1.1147434086922203e-09,0.9999999986234838,0.9999999997382272,7,1.0,20.0,5.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
221,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Cole Yates,Ethan Robbins,2.9664204426183005e-10,0.9999999996988493,0.9999999999954914,7,2.0,21.0,7.0,Single,away,Kcl merchants 2025,Kcl bluecaps 2025
227,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Logan Lynch,Ethan Robbins,4.153566379727636e-12,0.9999999999954914,0.999999999999645,7,2.0,22.0,8.0,Error,away,Kcl merchants 2025,Kcl bluecaps 2025
229,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Tyler Pippin,Ethan Robbins,0.0,0.999999999999645,0.999999999999645,7,2.0,22.0,8.0,Out,away,Kcl merchants 2025,Kcl bluecaps 2025
233,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Cameron Anderson,Teagan Disharoom,0.0,0.9091039907548306,0.9091039907548306,7,0.0,22.0,-8.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
234,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Trey Schilling,Teagan Disharoom,0.05770577846070635,0.8968412493558455,0.9545470278165519,7,1.0,23.0,-8.0,Single,home,Kcl bluecaps 2025,Kcl merchants 2025
238,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Michael Lucas,Teagan Disharoom,0.03735858041272955,0.9545470278165519,0.9919056082292814,7,1.0,25.0,-8.0,Double,home,Kcl bluecaps 2025,Kcl merchants 2025
241,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Ethan Hamrick,Teagan Disharoom,0.00654491987643635,0.9919056082292814,0.9984505281057178,7,1.0,25.0,-7.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
242,06/07/2025,5e4402e6-e0d4-4f9e-8996-142e6a31fcba,Riley Hendren,Teagan Disharoom,0.0,0.9982178603408424,0.9982178603408424,7,2.0,25.0,-7.0,Out,home,Kcl bluecaps 2025,Kcl merchants 2025
6,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Nolan Galla,Nolan Vanduzer,0.0,0.1655732625527592,0.1655732625527592,3,0.0,0.0,0.0,StrikeoutSwinging,away,Kcl bobcats 2025,Kcl merchants 2025
12,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Nick Guidici,Nolan Vanduzer,0.3285035184888768,0.14710814376305908,0.4756116622519359,3,1.0,0.0,1.0,HomeRun,away,Kcl bobcats 2025,Kcl merchants 2025
15,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Kyler Lapp,Nolan Vanduzer,0.21099834868055084,0.4756116622519359,0.6866100109324867,3,1.0,1.0,1.0,Single,away,Kcl bobcats 2025,Kcl merchants 2025
17,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Zach Pomatto,Nolan Vanduzer,0.2750451898141216,0.6866100109324867,0.9616552007466084,3,1.0,0.0,3.0,HomeRun,away,Kcl bobcats 2025,Kcl merchants 2025
18,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Jake Zimmerman,Nolan Vanduzer,0.0,0.9616552007466084,0.9616552007466084,3,1.0,0.0,3.0,Out,away,Kcl bobcats 2025,Kcl merchants 2025
26,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Colin Karr,Nolan Vanduzer,0.02522399721684432,0.956140078162904,0.9813640753797483,3,2.0,1.0,3.0,Walk,away,Kcl bobcats 2025,Kcl merchants 2025
35,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Noah Dill,Connor Hale,0.0,0.0030127798764585057,0.0030127798764585057,3,0.0,1.0,-3.0,Out,home,Kcl merchants 2025,Kcl bobcats 2025
36,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Lawson Alwan,Connor Hale,0.003685307634745277,0.00261986719440127,0.006305174829146547,3,1.0,2.0,-3.0,Single,home,Kcl merchants 2025,Kcl bobcats 2025
39,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Thomas Mickels,Connor Hale,0.06828163852347438,0.006305174829146547,0.07458681335262093,3,1.0,3.0,-2.0,Single,home,Kcl merchants 2025,Kcl bobcats 2025
45,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Deegan Aeilts,Connor Hale,0.22307800893588406,0.07458681335262093,0.297664822288505,3,1.0,3.0,-1.0,Out,home,Kcl merchants 2025,Kcl bobcats 2025
47,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Owen Shissler,Connor Hale,0.714233584695943,0.2692214397317012,0.9834550244276442,3,2.0,5.0,1.0,Double,home,Kcl merchants 2025,Kcl bobcats 2025
55,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Blake Willan,Connor Hale,0.015222296292713766,0.9834550244276442,0.998677320720358,3,2.0,6.0,2.0,Error,home,Kcl merchants 2025,Kcl bobcats 2025
59,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Kaiden Maurer,Luke Gallet,0.0007746979385498953,0.998677320720358,0.9994520186589079,3,2.0,7.0,2.0,Walk,home,Kcl merchants 2025,Kcl bobcats 2025
60,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Tyler Pippin,Luke Gallet,0.0,0.9994520186589079,0.9994520186589079,3,2.0,7.0,2.0,Out,home,Kcl merchants 2025,Kcl bobcats 2025
64,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Jake Folmar,Brett Granger,0.0,0.6698172178581989,0.6698172178581989,4,0.0,7.0,-2.0,Out,away,Kcl bobcats 2025,Kcl merchants 2025
67,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Luke Gallet,Brett Granger,0.0,0.6381225855746193,0.6381225855746193,4,1.0,7.0,-2.0,Out,away,Kcl bobcats 2025,Kcl merchants 2025
70,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Connor Hale,Brett Granger,0.0,0.6051788819617938,0.6051788819617938,4,2.0,7.0,-2.0,Out,away,Kcl bobcats 2025,Kcl merchants 2025
73,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Noah Dill,Luke Gallet,0.0,0.9992971778459424,0.9992971778459424,4,0.0,7.0,2.0,Out,home,Kcl merchants 2025,Kcl bobcats 2025
74,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Lawson Alwan,Luke Gallet,0.0,0.9991915395542573,0.9991915395542573,4,1.0,7.0,2.0,Out,home,Kcl merchants 2025,Kcl bobcats 2025
76,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Jake Parpet,Luke Gallet,0.0,0.9990700379841546,0.9990700379841546,4,2.0,7.0,2.0,Out,home,Kcl merchants 2025,Kcl bobcats 2025
77,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Nolan Galla,Brett Granger,0.0,0.5444011588795737,0.5444011588795737,5,0.0,7.0,-2.0,Out,away,Kcl bobcats 2025,Kcl merchants 2025
78,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Nick Guidici,Brett Granger,0.0,0.5094838916340535,0.5094838916340535,5,1.0,7.0,-2.0,Out,away,Kcl bobcats 2025,Kcl merchants 2025
81,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Kyler Lapp,Brett Granger,0.21115355788811924,0.47447384194174974,0.685627399829869,5,2.0,8.0,-2.0,Single,away,Kcl bobcats 2025,Kcl merchants 2025
82,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Zach Pomatto,Brett Granger,0.1548392560345273,0.685627399829869,0.8404666558643963,5,2.0,9.0,-2.0,Single,away,Kcl bobcats 2025,Kcl merchants 2025
88,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Jake Zimmerman,Brett Granger,0.08667931816184349,0.8404666558643963,0.9271459740262398,5,2.0,10.0,-2.0,Walk,away,Kcl bobcats 2025,Kcl merchants 2025
93,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Colin Karr,Brett Granger,0.0,0.9271459740262398,0.9271459740262398,5,2.0,10.0,-2.0,StrikeoutLooking,away,Kcl bobcats 2025,Kcl merchants 2025
99,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Thomas Mickels,Luke Gallet,0.0,0.9999152962136957,0.9999152962136957,5,0.0,10.0,2.0,StrikeoutSwinging,home,Kcl merchants 2025,Kcl bobcats 2025
112,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Owen Shissler,Luke Gallet,6.569089253138927e-05,0.9998878990177279,0.9999535899102593,5,2.0,11.0,2.0,Error,home,Kcl merchants 2025,Kcl bobcats 2025
118,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Blake Willan,Luke Gallet,0.0,0.9999535899102593,0.9999535899102593,5,2.0,11.0,2.0,StrikeoutSwinging,home,Kcl merchants 2025,Kcl bobcats 2025
123,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Jake Folmar,Logan Lynch,0.0,0.9599435414989698,0.9599435414989698,6,0.0,11.0,-2.0,StrikeoutSwinging,away,Kcl bobcats 2025,Kcl merchants 2025
128,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Luke Gallet,Logan Lynch,0.0,0.9476640904087585,0.9476640904087585,6,2.0,11.0,-2.0,Out,away,Kcl bobcats 2025,Kcl merchants 2025
134,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Kaiden Maurer,Lucas Frank,0.0,0.9999404675618679,0.9999404675618679,6,0.0,11.0,2.0,StrikeoutLooking,home,Kcl merchants 2025,Kcl bobcats 2025
142,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Noah Dill,Lucas Frank,0.0,0.9999315128605755,0.9999315128605755,6,1.0,11.0,2.0,Out,home,Kcl merchants 2025,Kcl bobcats 2025
145,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Lawson Alwan,Lucas Frank,0.0,0.9999212113245225,0.9999212113245225,6,2.0,11.0,2.0,Out,home,Kcl merchants 2025,Kcl bobcats 2025
151,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Nolan Galla,Logan Lynch,0.03766425465350565,0.9338443688819827,0.9715086235354884,7,0.0,12.0,-2.0,Walk,away,Kcl bobcats 2025,Kcl merchants 2025
154,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Nick Guidici,Logan Lynch,0.0,0.9715086235354884,0.9715086235354884,7,0.0,12.0,-2.0,StrikeoutSwinging,away,Kcl bobcats 2025,Kcl merchants 2025
156,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Kyler Lapp,Logan Lynch,0.0,0.9673626176848897,0.9673626176848897,7,1.0,12.0,-2.0,Out,away,Kcl bobcats 2025,Kcl merchants 2025
161,6/14/25,6382e2ae-c12c-448b-afb8-e001b164724d,Zach Pomatto,Logan Lynch,0.0,0.9626364968550216,0.9626364968550216,7,2.0,12.0,-2.0,StrikeoutLooking,away,Kcl bobcats 2025,Kcl merchants 2025
1,6/12/25,650e1a29-0b2c-4cd0-bb1b-126286579774,Sammy Driscoll,Noah Suttles,0.0,0.36383404068606845,0.36383404068606845,1,0.0,0.0,0.0,Out,away,Kcl bobcats 2025,Kcl groundsloths 2025
7,6/12/25,650e1a29-0b2c-4cd0-bb1b-126286579774,Kaileb Hackman,Noah Suttles,0.0,0.33205721400870425,0.33205721400870425,1,1.0,0.0,0.0,StrikeoutLooking,away,Kcl bobcats 2025,Kcl groundsloths 2025
12,6/12/25,650e1a29-0b2c-4cd0-bb1b-126286579774,Cody Delfavero,Noah Suttles,0.0,0.3017393631791126,0.3017393631791126,1,2.0,0.0,0.0,Out,away,Kcl bobcats 2025,Kcl groundsloths 2025
13,6/12/25,650e1a29-0b2c-4cd0-bb1b-126286579774,Lucas Rink,Braden Alexander,0.0,0.3439473874583738,0.3439473874583738,1,0.0,0.0,0.0,Out,home,Kcl groundsloths 2025,Kcl bobcats 2025
14,6/12/25,650e1a29-0b2c-4cd0-bb1b-126286579774,Brandon Schultz,Braden Alexander,0.0,0.31305273265240885,0.31305273265240885,1,1.0,0.0,0.0,Out,home,Kcl groundsloths 2025,Kcl bobcats 2025
19,6/12/25,650e1a29-0b2c-4cd0-bb1b-126286579774,Sammy Descarpentrie,Braden Alexander,0.0,0.28373297411524706,0.28373297411524706,1,2.0,0.0,0.0,StrikeoutSwinging,home,Kcl groundsloths 2025,Kcl bobcats 2025
20,6/12/25,650e1a29-0b2c-4cd0-bb1b-126286579774,Nolan Galla,Noah Suttles,0.0,0.22650012654972737,0.22650012654972737,2,1.0,0.0,0.0,Out,away,Kcl bobcats 2025,Kcl groundsloths 2025
22,6/12/25,650e1a29-0b2c-4cd0-bb1b-126286579774,Jake Zimmerman,Noah Suttles,0.0,0.22650012654972737,0.22650012654972737,2,1.0,0.0,0.0,Out,away,Kcl bobcats 2025,Kcl groundsloths 2025
