PitchUUID,Stuff+,delta_run_exp_mean
03b2b831-a405-44b9-84bf-fa6b13016a1a,77.49432,-0.0015084264877677
5d30bd1c-bbce-4ac9-8612-a343a2f3a89e,102.57477,0.0
fcb3b8c9-6b44-485d-9e5f-c2a7d51899d6,174.44144,0.4
c46b11bd-5f71-4804-9640-22b00f07b9d1,96.7313,-0.0015084264877677
3b21c1d2-b8a5-4b28-a076-e0191b14e267,105.77946,-0.0026313207267571
7e07e6d7-9f93-401d-a9ec-187babda8444,67.64746,-0.0032740145275165
e9346393-fd96-43d6-ae45-5f0990d856a3,185.05212,0.0
6a8c0794-877a-4d60-a1fc-2433fad42b15,132.81998,0.0509554140127388
8b2ecb17-6e2f-41f7-94f2-ddf449343565,108.03965,-0.0015084264877677
146387cb-3d00-4878-ba23-2fd60528b7c5,186.76166,-0.0052768876913169
d33758b6-cc02-4a93-8bb3-0fc70f85724d,144.09525,0.0
2b25eab3-01d6-431f-ab9a-0557813a06fa,104.30122,-0.0070085473190721
3ac82e00-535b-4087-8dff-1173315ea6d8,-55.93666,-0.3207535803985819
e26b0374-ad91-4897-bbea-9fdc0b79ff57,187.11917,-0.0027889833593668
dabed19d-f2f4-4e7c-9f91-7cdabee34e3e,135.63516,-0.0047350402939837
d73e23bd-130a-4eee-8249-7d69b5fcb395,107.28215,0.0
0b181ec4-c282-4025-badc-b0dc5931025b,248.92848,0.2817137663313962
c3c7526a-0990-472d-91af-b370b907cca4,128.25444,-0.0015084264877677
19060b06-8266-4059-9a4e-32d254b7f9ea,194.90189,0.0
d90f4160-45a7-4df8-a659-4c75380be4dd,167.90277,-0.2643760545552022
5349df93-c600-4a6f-8af4-32df56789f77,149.14594,-0.0015084264877677
790975c6-24a7-4363-8aa3-77f134cbb80a,-72.4677,-0.3397555233962415
f11657a9-9f5a-4f39-aa5a-51599931727e,97.06534,-0.0015084264877677
217409cf-0511-41bc-9b95-ec9997703390,108.31829,-0.0052768876913169
b1a45c40-2971-4650-8075-0e854705ab59,184.59756,0.0
598ec7b1-dc37-4f23-9e90-2993f1c25504,-43.80545,-0.3091451514169687
355e5299-ec59-45fb-a3ce-dabe9d5abc14,106.257126,-0.0015084264877677
f2e41d6d-999a-456c-a39b-3423914ef655,107.06773,-0.0026313207267571
bdf6d7ae-629b-4d33-9369-15e92bac27d5,165.616,-0.0032740145275165
44eedb72-6341-419a-90ba-e76e48acf3cd,110.58092,0.074074074074074
908f0800-9d1a-474a-9d34-1d47fb327e2a,108.96063,-0.0023656702153769
a9c00ab0-e606-4806-ab24-a34666146a04,104.91386,-0.0026684862737452
24fe4836-905f-4ab4-a5b3-d1329f9cf159,113.79003,0.3099969702664779
f18f1903-acce-4cec-8fa2-47d68d2b09ed,102.91335,-0.0023656702153769
f406e6f0-8bca-4cc7-8d8f-8058dd610536,109.89472,-0.0003116906981502
d91f2b43-4caa-4ac2-8794-ea1d8cad2a69,132.24695,0.0
5b15d326-72c9-4667-b1e5-3a64d4ef1304,168.80014,-0.0070085473190721
eb0d21f3-fd92-4e88-8413-171f24f9aa7e,132.49692,-0.0013085811065526
ef28ec5f-b2b6-4ccf-bb4a-153cc20cdf02,-59.465622,-0.3207535803985819
5833d024-e3e3-4af4-af49-c15d941f1b6a,134.0962,-0.0015084264877677
51e051d4-e982-4212-bc7e-2d8ab5e7efa4,104.47075,-0.0052768876913169
9f427106-d55d-4c57-b588-c11ececa06c7,106.35144,0.0
5b5ad6f7-b20d-4fe2-91c6-e80c2aa62a50,172.25922,-0.0070085473190721
a83ea5d6-7cdf-4be4-a463-d6d8accb8ca7,178.40044,-0.3207535803985819
0bbe2a67-7dbb-486d-8183-7875a6601486,97.10002,-0.0023656702153769
7aa341aa-4f0f-4106-9e59-595923e3217a,105.5439,-0.0003116906981502
5cda41d7-bc03-4e93-b3bf-22df0ec3afc7,105.954636,0.0
eabc33d6-46f2-47ab-9742-9a38e2e46f14,105.72951,0.0
b3f9c599-61a4-4fc1-9302-663dc5947bea,100.68306,-0.0023656702153769
efa3b33f-2252-45ca-b377-d2835faa2fe1,108.01427,-0.0047350402939837
56aba908-17a7-4a3c-943c-aa10b4a2dc12,75.954414,0.0
b8b49432-bf8f-4c19-a4eb-1a8e67ab8d8d,250.2132,0.2817137663313962
5bd8c90c-68c3-455c-abf6-0639a83da625,376.1445,0.5128329005374721
c09e9849-31ee-4a7c-bf96-615a99e809ca,89.61354,-0.0080450986281523
ca5ac6e8-488d-4fef-b88f-ad2406af8e05,121.76959,-0.0003116906981502
32154a2e-9532-41a6-856d-d8ab932edd05,109.96867,-0.0017050175277823
3f5cccda-9ac6-4e1a-a779-a1bd8f73d124,-49.026855,-0.2969801167026226
1d47fb41-3616-4916-9771-6a627efa2cd8,108.71413,-0.0015084264877677
1b54d629-85a4-43d7-80c2-a648c8236e41,107.33458,-0.0006965609515182
ac8e365e-cedd-4820-bfa1-d7fe78406b2f,65.099686,0.4
d3e10109-f0d9-4142-b6ea-de9c59eeb2ba,103.97475,-0.0015084264877677
c027209a-c73f-4588-adb9-3911bacdbf10,103.53442,-0.0006965609515182
add91876-04fc-43d1-a648-f5133f47890c,111.221825,0.0
62fd5f58-8af8-4aa1-9e8a-1db0ca34a04a,-55.341583,-0.3091451514169687
7db1db31-47fa-4029-9b80-3bf9953068a2,107.04491,-0.0015084264877677
74e8ea33-65b0-4337-adc2-fdac630f2c51,107.11484,0.0
f660aca4-fe3e-4ce8-8807-480a1bc3f8a4,81.98607,-0.0016017590095178
19e72ad1-c6a7-4556-9db4-ba0598964469,105.51956,-0.0021576512766823
190d45fc-fb2f-43b0-9664-0299044825c1,123.77044,0.0509554140127388
e2569650-fd29-49aa-997f-3d5a1f1debec,103.48782,-0.0023656702153769
63f3ce60-171e-478c-86ac-00d70c6e895d,105.629456,-0.0047350402939837
0ecc63ed-cfdb-4be4-8771-17d420cabb9a,106.37358,0.0
f494c4d1-1655-4d73-8c32-2ae49bdec204,129.46532,0.0
c2a77b27-26a5-4384-98b8-8b239c34431c,104.91923,-0.0070085473190721
c6178c55-e78d-487a-b6a4-c3bcb3a4ba7b,102.25385,-0.0013085811065526
c90bbb4c-9396-46ce-a5c1-164915bdbd4a,-57.72963,-0.3207535803985819
4e1133a7-911d-4f7a-bca2-9d649f544d5f,91.25682,-0.3066600910512689
5d7179d8-10bb-4387-956f-e287184e4b78,104.64252,-0.0015084264877677
b28c2ea7-55c0-4dcd-b7d9-bd2878ce5404,103.87599,-0.0026313207267571
e93b458a-e814-4779-a20e-910f03ac36d6,110.19341,0.0
5fe56c5c-8c4c-4102-a7a7-483dc6f308dc,267.426,0.2970496772161864
19bc9c8c-dbf6-4d47-b11d-30818da4d814,101.208824,-0.0015084264877677
5f6049cf-9c7d-4fc8-a241-6f67013c5f8c,109.28677,-0.0026313207267571
d7692c67-eae2-4835-a697-02b724544226,110.13709,-0.0032740145275165
9582c9df-ccf8-4f4a-84b2-75952cd2766f,140.45218,0.074074074074074
f1883d34-8f7a-4081-912d-2fba7b9ff881,108.85712,-0.0015084264877677
53912231-8627-400d-94cc-33023ddf2f7e,169.81473,-0.3397555233962415
3281deba-e3d8-4d1a-b17e-740a7b912f4d,118.190414,-0.0023656702153769
eec8cd19-00ca-47e5-9b70-1a59f06be236,108.17694,-0.0047350402939837
ae983d3a-570e-4e4e-ad76-06fbece9288d,104.89594,-0.0016017590095178
36a2882f-e538-4ff4-9216-be3e68f79e52,43.147522,0.2970496772161864
74b041ec-ab6a-41f7-ad69-c7c673278a6a,105.78124,-0.0015084264877677
5cdbb524-909f-4580-b337-ba9369ce36c9,107.6814,-0.0026313207267571
a53fb1ed-4d8a-4cce-b3ae-10d56bed0f12,106.32513,0.0
6733165d-a9d8-43ea-aaaf-f18670a079e2,109.861496,-0.0021576512766823
b0c64a62-dd78-418e-a00d-94594b52855e,93.39667,0.0
07021719-b13d-428b-8d59-20a6ff2f16be,104.63015,0.0
42941f7b-f710-4f46-911b-a7eea664a51e,132.91437,0.0464135021097046
26bd9f52-dbbb-4833-8fbe-703e1e7a566e,124.73656,-0.0023656702153769
719a7d56-74d1-4e02-bd34-bbc9876027f7,103.4732,-0.0047350402939837
6a65e78f-7acf-4fc9-9389-57297026eed4,-28.138092,-0.2643760545552022
aa86a323-b81f-486d-b049-93d320efc633,106.88523,-0.0015084264877677
ef284d59-289f-440a-9566-ae3ba3fe7e9b,90.090225,-0.0052768876913169
3ce97133-1938-4b42-af91-9f8657b8f148,142.34225,0.1998920240929373
a462ea58-9156-4347-a5e5-490f9478176e,105.473694,-0.0015084264877677
cbc71ec8-fdf4-4b75-adf8-b2a4571929e3,64.003555,-0.3397555233962415
2d0f00d6-b6d6-4e4a-9f9b-72b529c75fee,378.5941,0.5128329005374721
30a792ed-bfb3-4c03-8415-428fdc50c9e3,101.41006,-0.0015084264877677
ec1c3b20-281f-4d7b-a1db-7722ab7878c3,105.889145,-0.0052768876913169
7f2628b3-d621-4b50-8e14-58f2613b0933,107.19005,-0.0016017590095178
47995492-4cf6-42b4-9d64-064e667f7d40,114.32097,-0.2342883533447679
da54b0d2-bd81-45ba-9565-c083348a7a12,105.52471,-0.0023656702153769
0b438abd-3235-4a8b-b40a-2420d6eb4750,63.26277,-0.0047350402939837
4c330e37-331d-4e69-a619-678268a5763c,104.1758,-0.005143965724844
96bef8c0-2296-4c71-b45b-e74d3db8ede2,-52.504364,-0.3091451514169687
af61c82c-5b1a-416d-8158-3a6c5322a9d3,120.866516,-0.0023656702153769
24b86981-a4f9-4d14-be68-0b3f73c6d4e6,99.977486,-0.0047350402939837
35c52078-266a-4c9b-a9f0-6fee3063e380,110.058655,-0.0016017590095178
939176ab-9650-4157-8913-b19781be9a03,267.56476,0.2970496772161864
ca3cabf5-6326-4d94-9bab-3e9cfa7a6ece,74.491425,-0.0080450986281523
ef7a212b-fcb5-40de-9a04-d78d2efb7b31,147.04599,-0.0026684862737452
a29a5c00-c856-4e78-b664-5cfe5e2dde47,-50.97461,-0.3052495049914568
26108bf0-c1bc-4975-867a-04c6cbd36b07,205.61456,0.1917011728413722
097604a2-800d-4cdb-ae08-a87edfb57b86,36.910843,-0.0023656702153769
8955391f-62b3-4d68-a32d-f740f927976a,-63.14612,-0.3178730886193978
50e7c268-1845-457c-8254-f466e65030bf,108.960915,-0.0015084264877677
610e86c6-0a31-40f5-8849-df1df2d0c16a,128.65652,-0.0052768876913169
8446cec3-401e-4685-bfe9-b5d27450f037,105.648895,-0.0016017590095178
087f8758-b948-4b5a-a383-9708f4647094,105.94478,0.0
7e2436ba-4180-4887-8a44-dc602728781d,107.21681,-0.3207535803985819
1748b4bf-ad6a-4cc8-95be-823229e9700f,114.02308,-0.0027889833593668
de89957f-7abb-4839-9744-5f2f6a68186c,105.01392,-0.0003116906981502
d59402e2-317b-43e6-ae2c-fcd5e87f653b,79.32698,-0.2969801167026226
076b017c-bac6-4be3-a181-d633402fa145,189.71344,-0.3066600910512689
15085d37-2ddd-4d7f-9ca6-187d6491a7dc,109.903625,-0.0015084264877677
60c09d0c-69c5-43df-87e9-36c566130d43,108.50496,-0.0026313207267571
45a67acd-9e07-4560-ade9-d73a6ad10fcb,108.00503,-0.0032740145275165
0fbcfa4f-e5c4-4a5e-8f60-2dc3a3540b16,110.641914,0.0
9941ef8e-bf73-4296-bfb5-847eb7b1ef74,173.57452,0.0509554140127388
d2296c53-9c7c-48e4-8fbe-7cc68dc0bf6c,106.82082,-0.0015084264877677
71974bfa-0f84-4711-ab28-a5170d348e9c,105.00201,-0.0026313207267571
9ad7ecec-163b-4e5e-a3cc-45f93df83f9d,107.35369,0.1853002655217219
5e1f2c95-afcf-45d8-a908-f5d70138165c,87.91402,-0.3066600910512689
a7e70151-f81d-4910-b9cd-a77000733086,96.229576,-0.0023656702153769
5cf2ae40-6e02-4cfb-be29-c2589ea5410a,103.32779,-0.0078215680067531
521705fa-3127-41b5-bbe5-992d9277db2a,-51.488647,-0.3052495049914568
d473831b-af4e-4799-ad65-a3e4154ef209,106.66568,-0.0023656702153769
6ab9b352-7375-4382-af52-cd24f0c06328,98.59565,-0.0003116906981502
f03d2765-1598-4d76-875d-975b093ec74b,-44.88887,-0.2969801167026226
58f22201-c4de-493b-872f-474506de2daa,105.85369,-0.0015084264877677
94ecc1c1-fe52-47ab-9b18-f5d23457815b,100.008354,-0.0052768876913169
e429cdc5-79f3-4419-beba-a43ce148d10d,75.790436,-0.0016017590095178
d0e96050-3951-49fb-a4cd-f3f2cc8f4382,99.60256,-0.0021576512766823
5b4dbfbc-0639-4c30-b930-7559119fbdd7,112.86333,0.0
407711a8-2b05-4fcd-af1f-21ba30245392,189.71344,-0.3107128412766607
a40bc622-a466-4aa0-9217-e29387b09c6a,83.8674,-0.0015084264877677
be3e5aca-73f6-4527-83ce-fe96173eacb5,105.29184,-0.0006965609515182
a09ca98d-a7c6-48d9-ad36-7675625f3f20,103.17568,-0.005143965724844
3840cb6a-d041-4230-8bee-2c37a2a790ed,105.78905,-0.0015084264877677
44318e5d-4efa-4db0-8382-4d4ca468a899,146.52203,-0.0026313207267571
3ea11e29-8f8c-43ca-ae6b-3a20a0fc7a3d,-44.613693,-0.2931928613542512
51769819-36ed-4eed-9536-3cb0f1174285,93.622826,-0.0015084264877677
829b0817-e2de-405e-b916-03a2edd5c235,108.164955,-0.0026313207267571
cd06686c-87c7-4789-9db3-6cff3d72e3fa,106.98221,-0.0032740145275165
bd56843a-7d73-4f12-9132-5254ac8cf0dc,110.850365,0.0
556f2727-c744-4330-a6f5-ab265d37715f,172.75691,
5cbe1dc4-d75f-41ce-b137-f400dad30246,106.582,0.0
3abf5dcb-20f1-4ad1-8d1c-0c9071f672f8,394.80475,0.5454545454545454
21e7e82d-e172-44a0-a4bd-866dcf6588a1,-54.923187,-0.3066600910512689
89b65165-bcb8-4b72-8827-e0edd34ac343,103.55081,-0.0027889833593668
c856ee61-2f26-4d33-bdf2-e87fd7958caf,128.17014,-0.0047350402939837
99e8e554-e5aa-4083-9564-dde091ff5f67,105.1106,-0.0016017590095178
c272f7bc-7dc4-485e-aa25-cd08a0e7b3d9,109.10163,0.0
f73ec7e9-0466-444a-a8f8-a6b2345e22dd,97.32783,-0.0017301174741864
f628c251-dc53-4f34-906d-b6b054b33ba0,127.37965,0.0464135021097046
3d1794ec-7ce3-43b5-8311-71110a11cdc0,89.30098,0.0689655172413793
a373ea81-f4d6-43d5-8e94-12af9dc7c176,105.4643,-0.0023656702153769
1e3d17f4-77bd-42a6-8d4c-f4f032a3bfc6,107.68107,-0.0003116906981502
04b03acb-9f2f-4ce9-a338-9acdadf0eb50,114.01619,-0.0017050175277823
05a46853-4468-4263-91ed-529ff406b3dd,-51.218872,-0.3052495049914568
f736074a-039c-41e1-9677-60e6a457b8d6,105.05344,-0.0015084264877677
5c019ad8-e21d-425e-ad10-0cc717d29097,112.19839,-0.0006965609515182
12ece894-3398-43da-a973-407bb3abde63,213.35263,0.1998920240929373
80694946-43a7-4253-8469-4032be64a13f,113.74966,-0.0023656702153769
ad286bbd-bbb9-4974-b798-ec88fd85c9c6,374.49072,0.5015368345271686
3436ca13-f9e1-443f-9888-e1b7640e2f20,96.81803,-0.0080450986281523
ad411ed1-c8ab-432d-a52c-3e4ca2a099a6,104.96867,-0.0047350402939837
9296dca9-839b-4327-bc00-c42b4d1e1c34,121.09529,-0.0016017590095178
bee66d9c-b0ec-474e-87a4-6be9c861fa1a,261.33795,0.2970496772161864
24772a55-7aa0-4a6f-ab5d-5dfad393eb68,93.51053,-0.0015084264877677
413b1d51-c55e-4c87-a53d-01ee3ee927e5,111.163445,-0.0026313207267571
27775762-3601-483c-8c2e-9ae6ff79e223,112.3438,0.0
ec4da06f-2ebb-498d-99fe-e80d8ed66644,107.1351,-0.0021576512766823
252618b8-1f32-4f70-b7af-581eda1bcf70,120.64813,0.0509554140127388
0099c015-6548-4cc3-8bc4-07e8fdd2b705,73.38187,-0.0080450986281523
d903c23e-ae30-4194-9741-7258b2089187,102.6603,-0.0026684862737452
f61f414d-52df-40b9-95ca-be6a9febb8a8,105.83711,0.0
df30a7de-f555-4342-ac11-a34d856393c2,133.3718,-0.2982508193316343
4754b744-8d6f-4200-b29c-66e6dfe2d431,99.90764,-0.0023656702153769
cc86cc28-58b9-46dd-9282-93df693819c6,75.43687,-0.0078215680067531
1283216a-114b-4763-9872-8b9e73cc706a,121.00984,0.0
4a580e0b-f06f-4628-914d-731c2d68fadd,-46.11461,-0.2982508193316343
b4043f6e-e1d1-4a61-90f6-878e47c44a3e,81.33499,-0.0023656702153769
67687087-9919-4670-ae35-b70d40709a7b,105.54999,-0.0047350402939837
d8f0cfd3-c8ff-44f0-a3c4-4ab2a5dbb78e,103.10069,-0.005143965724844
52dee207-fe30-4dfd-b392-fdc40b8c005d,106.95898,0.2817137663313962
0a5cdf5c-acab-49bc-88dd-3567fdb7b6f7,111.03386,-0.0015084264877677
56c217ac-967e-4ac7-a622-db753f6cdcc9,105.534805,-0.0026313207267571
20313165-6adc-41d4-8498-7d7f32b2e4c4,102.2715,0.0
eb2d354b-cba0-4f43-9f11-43bd800e09ad,95.51917,-0.0130999659469755
95c85869-574f-48e6-b27e-bf677bb2ec08,103.867485,-0.0013085811065526
f88d28e3-31ce-42ef-8bb6-641c289a6b30,43.740578,-0.0013085811065526
50ad8206-0189-4952-a11d-d8d111f417d4,83.14091,0.0
f6114adf-96df-4adf-8f00-70a3eb1c502a,101.50114,-0.0015084264877677
1d67bacb-006b-4e35-8044-3262c2b35b25,-67.88701,-0.3397555233962415
652d8fbd-9b0c-466e-ac6d-9ec84882dd6e,-56.22133,-0.3066600910512689
20629ae2-9fff-4727-a763-7c253c5f5618,81.79443,-0.0027889833593668
cda77125-6b1c-4c43-a54e-336d4496ae30,104.17623,-0.0078215680067531
7e58e045-e00c-493f-bc88-bce7404da583,113.750824,-0.2969801167026226
54825c07-d741-46e8-a73b-5503a810b6ba,-50.079987,-0.3066600910512689
e914b739-e519-4e26-ae3f-1efd80232912,105.89437,-0.0015084264877677
13e8ef6c-b359-4e51-a482-7be6c9d767ce,113.19944,0.0
bee9e646-507e-41f9-a347-fa09a4c0223c,102.93591,-0.005143965724844
0d9629de-d52a-49c3-89b7-44de96433295,-40.35457,-0.3091451514169687
4d95169a-0fe3-4385-977d-98a2c510e6fc,102.26069,-0.0027889833593668
41c82f04-04ec-497c-ba30-e00b16b0673b,103.08288,-0.0047350402939837
a41d71f3-620b-434f-9a1f-4cf9990afb89,107.58669,-0.0016017590095178
66d4b3a3-97dc-473d-b67d-968f7a3b1484,102.027405,0.0
76a257fb-10cb-4679-b398-dc50c0c225cc,70.25238,-0.0013085811065526
18361dc0-3c56-43d8-9525-df8416bd827e,-23.770348,-0.2596690323372092
5ca2d575-7315-4e29-8ca1-1d06bd592507,109.018684,-0.0015084264877677
592faa5b-ff09-4290-ba9f-58afc5352347,105.95662,-0.0026313207267571
b0f25e62-6c6f-407e-9c0f-3e970c3a9637,104.79835,0.0
9588a28d-ed42-47d2-9da1-5e17821bd7c4,107.368805,-0.0021576512766823
98618415-8503-4049-ba83-8439b83904b4,127.97538,0.0509554140127388
e7016610-9b8e-40bc-b618-ea52658e5b6c,85.471214,-0.0015084264877677
6e180851-1a3c-4430-b619-5dd01cac7e2e,104.63157,0.0
c13cad5a-eeba-4030-a8eb-b4ed6948dd1d,89.63605,0.0
b675ae49-72ab-43be-a00a-31f759e2a8de,23.710632,-0.2982508193316343
d6c60ce3-81c6-4ffd-8afb-bb57ae7c4744,75.38844,-0.0015084264877677
0ef863e7-e5f0-4bf2-83dc-d0ba5a551c2c,-65.84636,-0.3397555233962415
ad385403-4489-4030-ab1e-faec54f58f02,85.277664,-0.0023656702153769
39c4de7c-0e26-4b25-b439-cf854a9b56c2,367.2656,0.5015368345271686
0e2c793e-6b75-43b5-af4c-74095b561ef1,111.07557,-0.0015084264877677
315f12fd-28d2-4a28-8509-1c70a819473e,104.58863,-0.0052768876913169
2c5d83f7-7fce-4cab-8764-b5bca2a83030,101.0036,-0.005143965724844
d69df092-2709-4904-9f7d-ad537955f53c,106.01655,-0.0070085473190721
df0bf53a-2dc3-4b4b-a82a-1ef82b94218d,1189.4165,2.0
f1a6aa91-2b5e-480a-89f4-87f6d3f9c305,118.958855,-0.0015084264877677
db7992fd-95f9-4fdd-8b47-57c8e16838a8,100.49347,0.0
5aff3db5-b09c-44d2-845e-e5397fdfd209,109.161446,0.0
e02a0568-499c-4d77-b6b5-ccc5a947d3a4,139.78696,-0.3091451514169687
8059ba08-f68b-4d27-8cd4-ee5ddeba15f5,189.71344,-0.0023656702153769
21419e94-a753-4874-9e4b-ea2ca28adc09,103.88162,-0.0026684862737452
73697098-66ef-4429-ab13-8345f401badd,101.63837,0.0
04878861-94b6-4f08-a27b-7e249beab1db,87.74552,0.2817137663313962
f96c8ee4-9092-40fa-b057-3086b04bbfca,139.39014,-0.0027889833593668
9bd6fcd4-2d93-4d3d-a0dd-b89f6147be70,103.05814,-0.0026684862737452
678be75a-81a6-4b38-97ae-a290250ceddf,102.25121,0.0
c0de1971-0e4a-4a74-b510-e6b5508ebdf0,103.73428,-0.0070085473190721
e41b24e3-ca77-46d8-8e57-0d34b8e301fe,89.05837,-0.0017301174741864
5c280a04-ea79-458b-8db5-41dc8fc1dcf3,189.71344,-0.2834617943745128
cd1f318a-d42f-404c-b7ed-3a1efadf86ef,-51.573563,-0.3066600910512689
9c39e3ca-94ae-4b47-93bf-cbb5a1bf1636,104.36777,-0.0023656702153769
dfde70c5-f091-42ba-adb2-a0784e6f4d3e,103.42016,-0.0047350402939837
4858972b-92c8-48cf-8401-d75fa5af651c,100.666214,0.0
59e7f0f2-79e1-4c04-8b26-7fe7486d557b,106.76875,0.0
37cdb56e-dc6f-4e07-b72e-19d80e26f822,-52.372375,-0.2982508193316343
7aba6930-7fa0-41de-bfcb-bea4e064ab7e,142.57364,-0.0015084264877677
666285c9-10e4-4061-8604-0596a1b11657,98.917175,-0.0052768876913169
7d4b6e66-51d8-4066-b322-7bb1c348a812,64.42586,0.0
f02d5f24-cc2f-4c80-b8c2-11959c349cd6,175.51111,-0.0070085473190721
1ca87ed3-42a4-4373-88cf-9c3ad507cea8,-59.530884,-0.3207535803985819
6c64ee5e-bbf0-4d09-aef3-fc372e9d6eb9,104.0484,-0.0015084264877677
1d5f6703-e98f-4932-b5bb-195ed8471ccf,102.423355,0.0
c7486082-0af2-4ad9-9a9b-b23cd57e6672,194.26524,0.0
8f0882f2-7bee-428a-ae11-4b6b40c96bd8,104.809044,0.0
0b56a888-2f72-476e-99a0-adc9b2318309,101.88282,-0.0070085473190721
facfe159-cccc-493b-b15a-48c16b06718b,209.8269,-0.0017301174741864
4fcc1501-089b-47e2-a13e-c7e99aab86b1,130.78906,0.0464135021097046
f03d5149-0313-49a8-9878-85d6456f4616,64.76097,-0.0023656702153769
b01a5de5-5f78-4771-b738-e9017fa1e9b5,103.02266,-0.0003116906981502
1907fbfc-dd7e-42e9-a9d9-c989f6d7d52e,-48.34816,-0.2969801167026226
699eff01-7f47-4a50-a682-4c1127d8c11d,129.48584,-0.0023656702153769
bcc076f0-76bd-4827-9c8b-c125564a9f4e,111.75422,-0.0078215680067531
160c00e9-8012-4007-a1e5-51fb4344734d,110.27466,0.0
8ccd9f40-924c-443f-8afe-2e0da77bc8c9,182.50357,-0.0070085473190721
0f513374-abdb-4913-a908-67d430574153,106.8556,-0.3207535803985819
886727f9-f773-4ddf-8978-3d7a6cd286b1,102.1087,-0.0023656702153769
62c95cc8-569d-4943-817e-44095f9ef688,133.54843,0.0
9b112e15-8e47-4ce7-8654-cbbd37e9c511,103.35923,-0.0027889833593668
7360ad21-a7b4-4778-bcf5-6d84c0fd4d41,275.64154,0.3150508556472752
c8c15b31-7a4b-490c-ab2b-2447b4e7cb3f,232.10472,0.2266506699037009
09045127-5d24-4593-956e-281d7effd917,136.97241,-0.0023656702153769
d69c312e-72d0-46ee-9814-7fff8f26eb97,189.71344,-0.0047350402939837
cd6dcb88-c008-4bfe-b262-d46d1545b99c,-31.303757,-0.2643760545552022
c566a03e-6e96-41e6-ab3e-4c558dddbb43,131.48874,-0.3066600910512689
4410ada6-0e80-425d-81ab-30c31b31b35c,176.76834,-0.0015084264877677
e92415bc-e0bf-4052-ad1b-a27be8cd96e6,93.53154,0.0
9d7d63ef-04d0-4318-a346-b4d7604d85ca,103.61705,-0.0016017590095178
94c034fc-d435-4b3a-8031-44f9b3342480,116.95574,-0.0021576512766823
a3b4d615-f896-4ffc-9229-782bed9bebd7,106.757484,0.0
79c090ef-452c-4664-a9f3-aa29f9178d5b,-50.948837,-0.3107128412766607
1fb6217b-4b2b-454f-8cf2-7e1a5dbfc77f,87.61827,-0.3066600910512689
ed752eee-c793-4bb6-aaf2-df09cc4e38d5,119.85614,-0.0023656702153769
f08eb4b4-7146-4c98-9e53-d25f9bd784b6,172.75691,
fc917d57-a3df-46b6-8d71-29463b8b3c0f,140.60205,-0.0047350402939837
f3615bb6-057c-46c7-beb8-855c39d0aa37,193.10657,0.0
299af47d-e709-4aac-98c9-e34c12feaf85,109.87712,0.0
2b66c848-649a-4a62-9649-9d7d429a24e4,178.29266,0.0
3170d520-0125-4504-b959-5524856cd938,102.037445,-0.0070085473190721
0ed5dc67-75e1-452d-9535-9450973e97e1,103.965675,-0.0013085811065526
d5fb494d-0a1b-4afa-85d0-c8550ba13298,293.01794,0.3344128651181686
c2e73d12-3338-42b4-8667-34fae0a54de4,100.51047,-0.0015084264877677
104994a0-570a-4955-bfeb-33b62ab66b4e,188.25479,0.404250718903375
ac5b5cb2-e3f1-44d3-bf8c-a8f1d065fa22,78.48322,-0.0015084264877677
98f1af61-8132-401f-b446-73360528fb2f,101.03716,-0.0026313207267571
9086fb34-953f-41d5-993a-54290b2c064a,174.93329,-0.0032740145275165
780b50be-2a47-4ef2-ae6b-81b1dc65de7c,86.678986,0.0
44ebbec0-b76b-4388-8779-7993aa95a1a8,124.895226,0.0509554140127388
44e44ef4-fecd-4b96-aa50-056dfb3d3431,170.42123,-0.0015084264877677
28437c47-a36a-4e36-a4e9-8b94a6bf1e0e,106.80451,-0.0026313207267571
7f9219e9-b67f-4056-beb8-579703cadbe3,104.350006,0.0
a27fac31-90de-403e-a3b9-5034404bd14f,109.15509,-0.0021576512766823
779e970e-d356-4456-8449-17e1b181a9b4,42.00962,-0.1237961440953685
c3b91c29-0152-40c0-aba1-70ebcbc58287,86.032875,-0.0023656702153769
14dd7f48-68d8-45eb-8a0f-d431c529c44f,179.3757,-0.0003116906981502
45ccbb6b-1968-45dc-a35d-9642149566c2,77.435646,0.0
d5a9e5b0-af6b-406b-8f23-47f9b060f7b2,189.71344,-0.3091451514169687
039e878e-44bd-42d9-a7c2-420e93b4c18f,97.37035,-0.0015084264877677
76b1d263-2b82-44f8-8af0-2f0aa1360775,176.77402,-0.0026313207267571
b206a72b-dc60-4f94-84af-930b018a7fc3,231.49907,0.0
f5199a72-fc31-4b43-a38c-436595073fb9,99.76083,-0.0130999659469755
efa87ac1-68d9-4aa0-b7fd-c04d44a23d53,102.3249,-0.0017301174741864
bfe3fc9e-e5b5-4966-8932-b4be95982a6d,-58.690826,-0.3107128412766607
f4f2fead-86c5-4719-8d38-df1d66a5b541,192.45361,-0.0023656702153769
f5529eeb-739b-4160-8b70-eddc67c18621,131.7214,-0.0015084264877677
45a02e43-98e8-4630-8d13-053d2e6a8a09,149.87468,0.0
f29b22ee-0cf4-44af-a509-6b40df623e7f,82.89966,0.0
def76f0c-7f69-4e9a-be38-7240521898a4,-55.528336,-0.2982508193316343
364204a7-7943-42bf-97e6-13066d3e9d2a,107.516266,-0.0023656702153769
