Unnamed: 0.1,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,Unnamed: 0,xBA
17,18,6/3/25,6:40:27 PM,1,4,Wesley Culley,,Left,Lafayette aviators 2025,Shea Zbrozek,,Right,Normal cornbelters,,1,Bottom,0,1,2,Fastball,,Foul,,,,,,,86.94583529,0.1443241526458917,0.8353318079314259,2195.7429690029658,124.26585251519523,10:15,5.562986816961705,-0.147889133,6.000000192000004,-23.79689821,13.862927021553958,-17.17000473,3.714060360172965,0.802315825,77.76282143618839,-4.371498996,-2.43041086,0.4416829884161118,75.34865550021082,29.32671146139112,35.42432041346913,3376.727979081649,71.79884278732467,83.33622361325308,45.48863230795067,247.3665774488449,,45.66865154059294,3.583938873282768,9.585451080480418,7.454466855,0.089758481,50.00000000000001,5.561001150782731,-1.302873039,-126.3504426,-0.429223683,15.127382937080185,31.44464042953183,-20.40970237,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,6d7a1632-ee9a-4b94-9b79-ee7a4628f0f7,87.18372620422176,5.562954359696747,-0.156776632,0.1434285117407236,0.9404259442077882,77.94811281951883,3.7148502423361967,-0.795581823,-4.358771652,-2.327741211,0.4414986997037613,-18.15491441,12.462736873819896,14.53607807748292,71.53147081418327,2125.456771709691,551.1086077347891,96.79897882923927,-0.545010781,0.250989581,0.7999796740722442,38.076893144378325,53.53125747818025,36.90493960116742,0.561117835,0.1885812639374188,3.37522525241028,176.94391019031835,172.86143666334593,45.57828167102362,-11.78774349,0.459955484,0.7587922027808759,0.1459586342391094,-0.634768044,,,0.9709969196142124,0.0,0.9716212197537304,36.99098675099104,medium,high,25.62167626723508,2.801119905805729,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
18,19,6/3/25,6:40:45 PM,1,5,Wesley Culley,,Left,Lafayette aviators 2025,Shea Zbrozek,,Right,Normal cornbelters,,1,Bottom,0,1,2,Changeup,,InPlay,,GroundBall,Single,0.0,0.0,,81.14107469057629,-0.069207381,1.4683974015259584,1688.3617919881149,103.56552926490444,9:30,4.979250667907007,-1.008515298,6.000000192000004,-36.19596987,7.075199057799473,-19.39003234,1.898577629890044,1.259333286,72.84378290551862,-6.918877011,-2.22041677,0.473446419,57.05749555691095,-4.024281293,-21.92405615,1824.775275920137,,,,19.253270984232906,,-16.62785585,0.2007281126412122,11.009507242046462,3.8545484217904935,0.9000765712864749,49.99999999999994,4.952713297777192,-2.453743574,-117.886694,-1.203046906,15.12056227772768,27.432567130255,-26.88017601,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,d54c5678-7397-4f8a-92a6-1dde79460e3e,81.34329884108149,4.974207353869171,-1.016918803,-0.009922176,1.5691162677167978,72.99230749836029,1.903313821884244,-1.252660446,-6.84781414,-2.11974534,0.4732677946500431,-20.33319581,4.912140327282421,-6.184701085,16.180211672668044,1678.5351313343576,-181.8937974,99.41797660309606,-0.233192133,-0.107733898,0.966444429918666,-21.2514471,52.80056601215102,-4.004250742,0.9798181102826328,3.248619232918406,2.032702568080637,-5.509405266,18.4481678549818,0.2234457519196976,-0.930720094,-0.008613962,-0.665371018,-0.248788508,0.7038364061388037,,,0.9966380228607312,0.0,0.9786833457056812,26.163578556147144,medium,high,104.56219050540116,22.40741627677151,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Changeup,Offspeed,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-2,,0.6511433124542236
19,20,6/3/25,6:41:24 PM,2,1,Wesley Culley,,Left,Lafayette aviators 2025,Jack Novak,,Right,Normal cornbelters,,1,Bottom,0,0,0,Fastball,,Foul,,,,,,,86.62163597094232,-1.85736771,2.956366328722089,2128.9355937737528,123.2382475255222,10:00,5.32668203,-1.959717287,6.000000192000004,-24.32429237,13.636325625700836,-16.92402033,1.5705255285025583,0.619983207,77.78332272754639,-6.453834191,-0.256028827,0.4434433633016548,83.43219444032297,25.93884860240546,47.12247685055748,1947.114008059993,74.68097486761613,80.76355609,32.70387674651041,226.30212134418744,,38.904226767335146,2.6569114098547115,10.154023918061329,8.004547828001904,1.7284948227553496,49.99999999999996,5.161049715836266,-5.96079469,-125.6880102,-4.84343152,15.910740389750217,30.333564239805806,-19.63140802,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,26a0ffe0-f2ca-426e-9bf9-ad42524474e2,86.85247732767738,5.326385992111714,-1.968444779,-1.854891661,3.0590433337968466,77.96258849258987,1.5714857388472123,-0.613383519,-6.438434551,-0.155982072,0.4432670710075141,-17.88838412,12.32272764363629,15.865906003135898,74.65026938778018,2047.8320012756333,582.0230725566088,96.19041587094914,-0.527240523,0.2733868860376909,0.8045352953518604,54.98078553410623,51.051119748343936,36.49421137140413,0.684616726,1.0169548389420708,1.532987579,142.1223640928498,176.10759140235487,-38.69603648,7.924659473986599,-0.36494947,-0.621741774,-0.15225795,0.7682803410528708,,,0.9973872895243042,0.0,0.9422291919039848,42.55810252474106,medium,high,22.81475755099777,35.155502903733144,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,,
20,21,6/3/25,6:41:46 PM,2,2,Wesley Culley,,Left,Lafayette aviators 2025,Jack Novak,,Right,Normal cornbelters,,1,Bottom,0,0,1,Changeup,,BallCalled,,,,,,,79.19507493597592,0.9003937238066722,-0.118557012,1774.7808199828346,102.21471365701328,9:30,4.828725908525345,-1.320246764,6.000000192000004,-38.54853824,6.947206045812877,-19.78004089,2.4532384739922977,3.078769883,70.99620236567564,-6.402601748,-3.881291693,0.4854638654046658,,,,,,,,,,,,10.672326261475188,3.4433451990110715,1.34130307672135,50.00000000000004,4.879857638931944,0.8028177653436533,-115.0656685,0.7078256780670305,13.93323744987178,26.56679433,-27.6785961,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,cb2e51d9-b81d-41d2-ae66-8e9d408519ed,79.39423246068101,4.822959167509403,-1.328249177,0.9685685865751248,-0.022270383,71.14130897442254,2.458607167761659,-3.072354251,-6.321698318,-3.784040079,0.4852774339336291,-20.68088439,4.523999039341148,-14.23481086,21.79832956064779,1720.2881812174203,-436.4121132,96.92961304562996,-0.205079596,-0.245896343,0.9473528106149844,,,,,,,,,,,,,,,,,0.9972599540860962,0.0,,,medium,high,70.38150339541698,51.68174610868628,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Changeup,Offspeed,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
21,22,6/3/25,6:42:23 PM,2,3,Wesley Culley,,Left,Lafayette aviators 2025,Jack Novak,,Right,Normal cornbelters,,1,Bottom,0,1,1,Fastball,,Foul,,,,,,,88.42914900623985,-0.696856884,0.7444802129449054,2104.881655132675,129.05039037055775,10:15,5.512658102,-0.24579749,6.000000192000004,-21.46608172,14.92412461067262,-15.7371913,3.076076872255453,0.865276022,79.16577798,-4.765724588,-2.247996247,0.4341739687676909,,,,,,,,,,,,8.775535569397032,8.318994966361204,0.1942457709003106,50.000000000000014,5.443485188430924,-1.166813633,-128.5051275,-2.249294436,14.334573062234409,32.374602753790505,-18.58522185,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,a892619c-a1b7-4ede-a13f-6063e3eeb908,88.66897694,5.513204735840327,-0.253539946,-0.704624392,0.8378195642121566,79.35921903390633,3.076375080698021,-0.859231031,-4.760388501,-2.154416261,0.4339954103702076,-16.61292865,13.65796238205805,13.813961860809515,80.66227232656347,2044.00032,502.5828012218008,97.10761246235492,-0.611781484,0.2387700990201855,0.7541301319597515,,,,,,,,,,,,,,,,,0.997706845,0.0,,,medium,high,17.403954906092835,85.39745662600954,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,,
22,23,6/3/25,6:42:47 PM,2,4,Wesley Culley,,Left,Lafayette aviators 2025,Jack Novak,,Right,Normal cornbelters,,1,Bottom,0,1,2,Curveball,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,73.59229879995607,3.598586147570468,-2.985228407,2274.022482147303,312.3742610155434,4:30,5.080268267585232,1.298764159865573,6.000000192000004,-61.98394946,-9.032092338,13.18681861072104,3.268397429,0.379299891,65.96526716151146,-8.13686473,-0.477412093,0.52373563,,,,,,,,,,,,-8.187781962,-6.155560421,-1.06299288,50.0,5.338406682392185,5.209603620855127,-106.5940799,5.071408246756742,-9.187843573,22.539298345291385,-39.08145461,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,06081bbb-9d1f-40dc-b416-1a6dc2665346,73.73765257733432,5.064495873395422,1.2997611898998542,3.7846336268318335,-2.996788222,66.03708669595127,3.280551459567955,-0.380239614,-7.949646227,-0.492341575,0.5235983064113519,13.292852976615375,-12.72096071,43.70742853,39.07945022827972,1643.8398247964135,1571.295287247014,72.28775607,0.4871982111768085,0.6909761445116757,-0.534031713,,,,,,,,,,,,,,,,,0.9964270582281168,0.0,,,medium,high,54.82849479454824,15.131364897931276,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Curveball,Breaking,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2,,
23,24,6/3/25,6:43:22 PM,3,1,Wesley Culley,,Left,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,,1,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,86.80817217112659,-1.80414822,1.752266637669283,2281.425495697776,127.86737247443362,10:15,5.383162280707378,-0.079535925,6.000000192000004,-22.40386715,15.357278466644823,-16.65511925,1.8380702050667,-0.1615908490224042,77.91384316360472,-6.039256872,-1.41229571,0.4422767435603185,,,,,,,,,,,,9.607776202677352,8.923585378413033,-0.053600771,49.99999999999998,5.223124279877665,-3.33356905,-126.0634859,-4.676233385,15.130947803197312,30.72992666571854,-18.12060978,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,4892f0c6-ded0-4aae-96d6-98fa1cdbc90a,87.04096249839219,5.383680991328926,-0.087967503,-1.811428279,1.852110287152396,78.09761860559277,1.838415349733348,0.1680599529753019,-6.033239159,-1.314175961,0.4420972337611236,-17.59094239,14.105063897641095,13.312199440786124,58.860663610068464,2220.123291376992,525.3140618,97.31298679547564,-0.597341903,0.2302569436398348,0.7682215767969638,,,,,,,,,,,,,,,,,0.997597058802588,0.0,,,medium,high,37.02540275093836,44.777558036494526,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2,,
24,25,6/3/25,6:43:39 PM,3,2,Wesley Culley,,Left,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,,1,Bottom,1,0,1,Curveball,,BallCalled,,,,,,,73.91338465262531,4.697381774967981,-3.813728597,2395.4663361489534,306.75814616429807,4:15,5.148381937921287,1.4340205756262012,6.000000192000004,-61.10534505,-8.4549406,14.55060946,4.441505102332488,0.903127687,66.02600051723714,-6.870778216,-1.051438166,0.5222427002971124,,,,,,,,,,,,-9.195637412,-6.207067557,-1.131323515,50.00000000000002,5.4974060166608965,6.734709673161285,-106.8306227,7.173764526205981,-10.3821211,22.358229949561043,-39.18199522,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,0edc5dcb-14b4-4b76-9bba-7a668b6f8204,74.06542996663093,5.132883997957176,1.4359025706919923,4.880764163164898,-3.835931596,66.10422014,4.453513884548586,-0.904713555,-6.683953377,-1.076554092,0.5221055984214592,14.75772580666994,-12.03462741,42.132086905013296,41.90275767820937,1776.4784732256696,1606.9795274951964,74.16002664773853,0.4438021619699432,0.6708420415870424,-0.594146948,,,,,,,,,,,,,,,,,0.9970653103621846,0.0,,,medium,high,52.28751808961156,27.645719931134,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
25,26,6/3/25,6:43:57 PM,3,3,Wesley Culley,,Left,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,,1,Bottom,1,1,1,Fastball,,Foul,,,,,,,88.10594021,-0.998419349,2.19331324383276,2082.823149038692,126.19921547167576,10:15,5.468966385155614,-0.141148412,6.000000192000004,-22.57412531,14.087003011591172,-16.03647012,2.659090244557253,-0.5619267624615546,78.94239033715712,-5.274701317,-0.853833837,0.4357871659554342,,,,,,,,,,,,9.426058329,7.963185430103283,-0.028316672,49.999999999999964,5.374512931847182,-4.389583923,-127.9555749,-2.950923955,15.289050474498818,31.73268215706798,-19.25777645,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,c12a760e-0c9e-47b7-a1ef-8290a81de3e2,88.34409890988483,5.469133837845429,-0.14922763,-1.001567986,2.2900810138314216,79.13142840969505,2.659687223782397,0.5682060981159528,-5.264771849,-0.758055436,0.4356106268772833,-16.94504566,12.822282933983608,16.557782442140198,70.71643196819917,1996.45434423074,593.5674532634512,95.85328188579932,-0.566104324,0.2849821664107233,0.7735056942196257,,,,,,,,,,,,,,,,,0.9968426233867148,0.0,,,medium,high,26.355211228620743,29.19517789143656,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,,
26,27,6/3/25,6:44:21 PM,3,4,Wesley Culley,,Left,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,,1,Bottom,1,1,2,Curveball,,Foul,,,,,,,73.59041507618339,3.175514587434517,-1.898113368,2275.7040220892977,312.03205317766395,4:30,5.288866021990298,-0.407399848,6.000000192000004,-61.6169111,-8.741075176,13.47372634322198,3.110073832407784,1.049329458,66.03764966738544,-8.493402672,0.6677407690172498,0.5233595406364188,,,,,,,,,,,,-7.969595079,-5.859850593,0.5542986442083564,50.000000000000064,5.512410607391846,3.1797365264297315,-106.7162132,4.291780348956532,-8.953418495,22.778339560416693,-38.75728175,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,a762dcc3-307c-4b97-87cf-4a62db8b3cf2,73.73426283504088,5.273497003,-0.406272775,3.359420545415715,-1.911415246,66.10936735624834,3.122476723477128,-1.050409748,-8.307428077,0.6510329012221902,0.5232206261309232,13.595754240330857,-12.45733381,43.11102288,88.36031402236823,1661.334043,1555.2485315384658,73.00308065258409,0.488789382856469,0.6834142386014724,-0.542245256,,,,,,,,,,,,,,,,,0.9975750527863642,0.0,,,medium,high,10.475717379868522,28.438388040340865,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Curveball,Breaking,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
27,28,6/3/25,6:45:01 PM,3,5,Wesley Culley,,Left,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,,1,Bottom,1,1,2,Fastball,,InPlay,,LineDrive,Out,1.0,0.0,,88.95799402162497,-0.217734083,0.6292724941261811,2071.524086996364,128.51265250233934,10:15,5.636354034,0.5508731633529489,6.000000192000004,-21.44524658,14.521891610252167,-15.61601528,3.646876202842982,0.165596118,79.56404770479976,-4.286602345,-2.340708687,0.4316427633279985,79.43470554955877,18.280409964566257,-19.01413497,3022.348077423347,-43.53216663,101.01955481802472,25.956765988917464,226.42071299653432,,-28.32060267,2.668256581798927,8.671893006331315,7.936695371865027,-0.5931128,49.99999999999999,5.606231058159856,-0.917952051,-129.2813726,-1.18069473,14.33028673,32.88021770972677,-19.05867555,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,9e472139-e2dc-41b2-b186-1bb51ea5cef0,89.20168633692249,5.636847343955019,0.5430709031101304,-0.224845722,0.7230733741045293,79.75916728865514,3.647222550427074,-0.159522682,-4.280571539,-2.24732217,0.4314629192696563,-16.49578816,13.247758545222958,15.2625518942541,76.72295695863073,1998.4607639813687,545.3133207919296,96.472967730685,-0.600725056,0.2632425682206836,0.754872676,-24.57385015,71.31048839512874,24.91611084007624,-0.130665284,2.674084378137102,3.89784541,-107.4150695,199.3196982644294,-43.33592077,11.844006073371007,0.4566037623043679,0.5275957854770559,-0.091363447,0.8445681782014135,,,0.9959892337707934,0.0,0.9854671910214472,41.87641746,medium,high,20.94933873723236,-58.80540826,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,,0.03243206813931465
28,29,6/3/25,6:45:47 PM,4,1,Wesley Culley,,Left,Lafayette aviators 2025,Caleb Royer,,Left,Normal cornbelters,,1,Bottom,2,0,0,Slider,,StrikeCalled,,,,,,,78.20815651,0.7230564840501732,-0.053046949,2305.259125227085,196.333777815812,12:30,5.283966926749038,-0.489006396,6.000000192000004,-41.38463699,5.172353128180887,1.9753050000552173,2.507287088877479,0.37369915,70.20211642735805,-7.116415906,0.3228955096738256,0.4910932560939481,,,,,,,,,,,,-1.087922425,2.548065327580716,0.4921869028979077,49.99999999999997,5.3189735904450295,0.0494267813523902,-113.6533846,0.2653143434840769,-1.388688554,25.51004624381789,-28.92154824,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,cbe8a2ec-3fde-495f-affa-12cbb331031c,78.43016890066063,5.277448520011202,-0.49328708,0.7989109575721559,-0.001690799,70.36854193,2.513393034707456,-0.370660512,-7.0239373,0.3685446866246709,0.4908803181245901,1.4903757648622618,2.697298429037049,83.47195906,33.89269549269194,262.0836375045432,2290.312599056105,11.368944802624997,-0.109100904,0.9935163357527076,-0.031973167,,,,,,,,,,,,,,,,,0.9944776670005422,0.0,,,medium,high,59.49657405657723,28.175598508034312,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Slider,Breaking,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2,,
29,30,6/3/25,6:46:04 PM,4,2,Wesley Culley,,Left,Lafayette aviators 2025,Caleb Royer,,Left,Normal cornbelters,,1,Bottom,2,0,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,87.26939057054254,-0.833411788,0.0150690998799387,2101.9352108275502,132.0616321994778,10:30,5.602829680718846,0.7984024112448291,6.000000192000004,-22.14391496,15.226131717792786,-14.3696696,2.9828810377977426,0.38506499,78.16749680401355,-5.027911132,-2.7168387,0.4399804125242144,,,,,,,,,,,,7.783601517170971,8.531036230388558,-0.791329106,50.0,5.522148105074157,0.4198428181278345,-126.8238455,-2.543268305,12.379997619674816,31.604614676670792,-18.60523983,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,b54dcb9e-55ff-43b4-aa81-68139a8f50d6,87.51100691034618,5.603507020618017,0.7908609261647926,-0.842838734,0.1052592768140478,78.36255390952368,2.983139081180839,-0.379170833,-5.02323376,-2.626926595,0.4397926217029755,-15.21430933,13.924724364903494,21.01272408767355,69.58443854,1962.1582364613307,753.7019872626182,93.35008169394582,-0.625379837,0.358575271,0.6930539911940824,,,,,,,,,,,,,,,,,0.9898657178657428,0.0,,,medium,high,27.37400531653337,-56.36394595,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-1,,
30,31,6/3/25,6:48:31 PM,1,1,Graham Kasey,,Left,Normal cornbelters,Sawyer Solitaria,,Right,Lafayette aviators 2025,,2,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,86.91433397347521,0.069222075,1.2967232752580282,1900.1074045344333,136.31294481000165,10:30,5.012129575052691,-1.705743277,6.000000192000004,-22.63049496,15.034185012707407,-11.99286923,3.1906059689887853,1.49977688,77.72336877,-4.226632634,-0.983928267,0.4417114562289312,,,,,,,,,,,,6.937960236225395,8.112871445338426,1.6070328695258596,49.99999999999993,5.004689506,-2.48193687,-126.2945122,-0.558511185,10.950458772304852,31.183560260040853,-19.36918169,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,08f534ba-6cc5-48b0-90ea-3cb847cebf02,87.16297855,5.012671178806075,-1.71231556,0.061409307,1.376145326086871,77.92608456079392,3.190993773188544,-1.494574705,-4.219658473,-0.904394826,0.4415196729432509,-12.73783016,13.723379554568846,28.853232847563174,93.54614644262716,1664.2256162761626,916.9303391734884,87.58587079365302,-0.633353768,0.4825676364321919,0.6049722980079905,,,,,,,,,,,,,,,,,0.9977362214268504,0.0,,,medium,high,5.808468201635363,-73.50184281,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,,
31,32,6/3/25,6:48:45 PM,1,2,Graham Kasey,,Left,Normal cornbelters,Sawyer Solitaria,,Right,Lafayette aviators 2025,,2,Top,0,0,1,Slider,,Foul,,,,,,,80.80137544887076,1.0105564674846272,1.8078629339031795,2075.0422367032547,167.2146695664954,11:30,5.052853622011526,-1.752751065,6.000000192000004,-33.93968016,9.704867915203884,-0.755329891,3.1643167682309365,0.134921021,72.32199272150694,-5.427909871,1.664279063253025,0.4754846736756889,105.56499561373728,7.067358773523287,-49.87900327,,-82.74401637,72.48053362506879,7.301353385936152,165.71283008360598,,-49.15143834,1.284037251090336,1.0366697986182298,4.902422165731902,1.6058798005892092,50.0,5.115613904875215,-3.682236074,-117.3590462,1.0807364631806096,1.4117636308766908,27.08644648650549,-25.49780482,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,d8452197-7faf-47f4-bef2-f61f6babca5a,81.04290721598277,5.049418497821844,-1.756851745,1.0502012516090475,1.8573836064402345,72.51400847835214,3.168057893030684,-0.131866426,-5.370011199,1.710476533542711,0.4752693472476867,-1.222322409,7.690926974611504,71.84708941239212,58.74652866217326,646.4878197998686,1971.764129644532,31.15540533897676,-0.303829396,0.950228431,0.068946545,-80.11067518,67.50964277137219,12.988308345426146,0.1331871498405586,2.691982333754367,3.2892432401286715,-125.3519739,108.38645987432194,,,,,,,,,0.99730937,0.0,,61.59299765,medium,high,37.128124204044056,-45.36085923,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,,
32,33,6/3/25,6:49:08 PM,1,3,Graham Kasey,,Left,Normal cornbelters,Sawyer Solitaria,,Right,Lafayette aviators 2025,,2,Top,0,0,2,Splitter,,BallCalled,,,,,,,76.82666203211976,1.4493688387000772,0.082729729,1300.221630469807,131.31247867317612,10:30,5.0865052889462445,-1.20862003,6.000000192000004,-38.07320701,10.18837098521672,-8.234333981,3.261060907149371,1.817926023,68.79743480496985,-5.774271006,-1.483973566,0.500002622,,,,,,,,,,,,4.486631220127336,5.010822367520675,1.206636005105927,49.99999999999998,5.182603942688416,0.067307713,-111.6202818,1.7677683229628374,5.5249773012474455,24.571246245060703,-26.00356699,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,4c2976b6-adbf-4151-a203-060b36f8e201,77.05481059007745,5.082855970591244,-1.21503294,1.4917394475573793,0.1603132357397013,68.97533214,3.2651185043209177,-1.812898349,-5.711908377,-1.407772332,0.4997765474149776,-8.962318404,7.957963358168499,49.75232025037759,26.61068641237915,840.0641788119032,992.4053928806746,64.60930653094611,-0.426528205,0.76325864,0.4852936631274658,,,,,,,,,,,,,,,,,0.9969825998550272,0.0,,,medium,high,113.94961777114123,3.752542311106388,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Splitter,Offspeed,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
