PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
214,06/01/2025,7:54:49 PM,4,2,Theo Nagy,,Left,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,7,Bottom,2,1,0,Curveball,,StrikeCalled,,,,,,,69.36197606677416,1.6504703030619503,0.2270032855611588,1971.295431552342,288.40321449547747,3:30,6.1048041511798345,-1.4027951851603615,6.000000192000004,-58.626962230894186,0.7093750538628711,10.51176504956119,2.7535968425647703,0.3158381984413778,62.53335117452431,-9.425192010020163,2.228522147663643,0.5544110654833593,,,,,,,,,,,,-5.613266088887388,-0.2013369675103795,1.3782458847739611,49.99999999999999,6.205489402359079,-0.6619756408133513,-100.74989519840456,1.4372954786426662,-5.619211369348239,20.343897640562773,-32.37559979918946,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,7b4f984f-fc08-4d5b-b9cf-ecf453eb4f6a,69.53468972301722,6.092868020694886,-1.4044869050174555,1.7918546819595234,0.2476850474001743,62.6414094120489,2.764033184096033,-0.314858472411731,-9.270452520091084,2.242966906866045,0.5542074329993038,10.31316046632321,-2.924758920279684,64.98039404407733,70.52937990947419,833.7167358130151,1786.3152249489522,42.292835587636176,0.1335194427351095,0.9061631231713844,-0.401299081254852,,,,,,,,,,,,,,,,,0.9974160182590632,0.0,,,medium,high,26.52355808147322,-84.72086605549096,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Curveball,Breaking,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2
215,06/01/2025,7:55:06 PM,4,3,Theo Nagy,,Left,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,7,Bottom,2,1,1,Fastball,,BallCalled,,,,,,,84.1394307610377,-2.6120027923450926,3.5653230364931923,1823.172105656312,135.02585934257354,10:30,5.760190614522965,-1.944565897626774,6.000000192000004,-23.563982881062145,16.699378516749107,-14.50737925009107,1.362552445735494,-0.1643579871702802,75.69032366275597,-7.054956190291425,0.8162397769107708,0.4566952946389125,,,,,,,,,,,,9.032600955891338,9.901105483456496,1.6621917663864163,50.0,5.533205596181747,-7.157532623732923,-121.96351338031783,-6.2920946631653125,13.349500238072656,28.195814350396034,-17.540965421867128,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,145e8524-33ff-478b-a1d0-6555111189c9,84.37094353683382,5.760096793534402,-1.9510428481232127,-2.611904349600653,3.6420363008376793,75.87397014873406,1.3633623320352295,0.1693371160330674,-7.041588732639421,0.8924021953683081,0.456508374372028,-15.228861738995947,15.38554140358766,-1.1600837501882717,90.242598373868,1822.7984115356892,-36.91175620635897,99.97950308040238,-0.7072808476273379,-0.0202458978457611,0.706642700521256,,,,,,,,,,,,,,,,,0.9965545992813258,0.0,,,medium,high,8.781661463518736,-72.92208356057684,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
216,06/01/2025,7:55:27 PM,4,4,Theo Nagy,,Left,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,7,Bottom,2,2,1,Fastball,,BallCalled,,,,,,,83.30553578104535,-3.105221283631309,3.252530706994832,1699.2294141718594,135.65667222759384,10:30,5.729138442181865,-2.4880615118574965,6.000000192000004,-24.63320599705274,16.449734436383054,-14.024180631900805,0.7829083403586881,0.6306105237815061,75.04366725803162,-7.741082361546366,0.5940549576451943,0.4613199989376037,,,,,,,,,,,,8.66709051071086,9.931014685082769,2.2309758326289906,49.999999999999936,5.461262710857786,-6.438911607473953,-120.74191923177432,-7.30314950074513,12.55369365633993,27.63890415872929,-17.789647357931315,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,61d74fcb-c092-47dd-b9ae-cfc1f9090258,83.53216861507053,5.728638618022522,-2.4939588827201478,-3.100156444237016,3.323581888499961,75.2268630279067,0.7840858552864854,-0.6258059019407919,-7.722543427517209,0.6662764361406311,0.4611307208328602,-14.690786421424376,15.06408577973219,-4.254007365831195,82.87268931830654,1694.5480360060046,-126.04584743272302,99.72449993351036,-0.7131941005581502,-0.0741782400784022,0.6970306762459756,,,,,,,,,,,,,,,,,0.9967989394518784,0.0,,,medium,high,15.414579613524138,-78.42685500545775,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
217,06/01/2025,7:55:47 PM,4,5,Theo Nagy,,Left,Danville dans 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,7,Bottom,2,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,82.75299886429764,-3.0448703358939,2.77193455728696,1890.0043915714325,139.41723745778825,10:45,5.771063416830892,-1.937944544930161,6.000000192000004,-23.424322071540143,18.16423630834513,-13.727757230059604,0.9831680852454012,0.5036941116970864,74.5361271729076,-7.454928677040993,0.1685290295754646,0.4641501077262316,,,,,,,,,,,,8.345411513389005,10.836354650232323,1.7199429409681135,49.99999999999995,5.508935430959284,-5.398914546329626,-120.00156214793726,-7.092418009749993,11.941069596915078,27.28164759507018,-16.66880279886689,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,dd2c1a9a-9da4-4381-ba41-cc5e6e409275,82.98289614066795,5.771310497247718,-1.9439896846776807,-3.0488105781731845,2.8432506944997797,74.71985967669386,0.9837695998558872,-0.4989754052194265,-7.444913211783686,0.2395743590325712,0.4639546817515221,-14.395873224299017,16.84347694767622,-3.933597438735193,91.80877894066472,1885.5519647000524,-129.6548825732113,99.76442240604118,-0.7576779244261331,-0.0686003075714604,0.6490132206961643,,,,,,,,,,,,,,,,,0.9938473635496924,0.0,,,medium,high,7.37209895340185,-15.55727327637812,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
218,06/01/2025,7:57:14 PM,5,1,Theo Nagy,,Left,Danville dans 2025,Ryan Colucci,,Right,Normal cornbelters,Stretch,7,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,83.13309623798344,0.2756741321232765,0.1084400875267608,1871.637928992672,139.28372704613403,10:45,5.837938861963946,-1.4743111587291184,6.000000192000004,-23.23281149124321,17.947129707442844,-13.469500769844108,4.158083369716952,2.495985961573084,74.3489207374674,-4.133946341798769,-2.4529613463788333,0.4618642882432694,,,,,,,,,,,,7.329075192679533,9.619531894671509,1.473257871738964,50.000000000000064,5.846975270265319,0.1759779572566003,-120.82257574558037,-0.1166275154808776,10.57813223445373,28.72098380443454,-18.290076814507955,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,cd7c85a9-f663-4717-bb16-f683afd27831,83.37671562925307,5.838566625557634,-1.4806177548060957,0.2669663630127969,0.1828790149245236,74.54399561846442,4.158458101791059,-2.4910909360087024,-4.127328601971294,-2.3787676325709226,0.4616548384368651,-14.165283575578156,16.47619055890913,-0.4673633306112495,90.41613892178458,1871.575662637286,-15.266835552297186,99.99667316234506,-0.7579238830993335,-0.008156938538061,0.6522919988634799,,,,,,,,,,,,,,,,,0.9950710861791592,0.0,,,medium,high,8.625474970394436,-61.22999424248405,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
219,06/01/2025,7:57:32 PM,5,2,Theo Nagy,,Left,Danville dans 2025,Ryan Colucci,,Right,Normal cornbelters,Stretch,7,Bottom,2,1,0,Fastball,,BallCalled,,,,,,,82.36136836452772,-1.5236852119815745,1.171292935280579,1801.1977891841143,134.67668343236093,10:30,5.798951532775066,-1.8929366856062635,6.000000192000004,-25.238580704549324,16.6820474919453,-14.568669523357336,2.279003025657214,2.0182486258258843,73.98379467983774,-6.293551581794396,-1.5971866211323391,0.4659994600553357,,,,,,,,,,,,8.281749570698706,9.545518324842996,1.8059457661907208,50.00000000000006,5.660182059346127,-2.01221367933205,-119.65258977330664,-3.935535262937319,11.748090400892243,27.71467901680709,-18.633237799032628,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,fe90dc05-3ae1-432a-9465-a9dde453e931,82.59183615581964,5.798589579108596,-1.8994010169608495,-1.520671172972104,1.2483110113832916,74.16757485145624,2.2801072652767425,-2.013135258321702,-6.276152421940729,-1.5199742137894632,0.4657996693841957,-15.289081659297764,15.16878076913515,-3.22951800310893,84.85812439324427,1798.337258660231,-101.47206451110652,99.84118731762496,-0.7019887635855702,-0.0563358811122404,0.7099563678839073,,,,,,,,,,,,,,,,,0.989370824950547,0.0,,,medium,high,13.627688046080236,-11.88202261268076,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
220,06/01/2025,7:57:50 PM,5,3,Theo Nagy,,Left,Danville dans 2025,Ryan Colucci,,Right,Normal cornbelters,Stretch,7,Bottom,2,2,0,Fastball,,StrikeCalled,,,,,,,82.72185062832082,-1.7692782796497868,2.3438188847834907,1853.587149633779,138.22038364228072,10:30,5.896067880982824,-1.0631493327996635,6.000000192000004,-23.841664026438607,17.727313772223432,-13.826197858066044,2.263006301892965,0.0357862070984144,74.31492329781055,-6.274589928216275,-0.2810544662407676,0.4640408300880543,,,,,,,,,,,,8.268662693240106,10.185234375850277,0.8801367957500363,49.99999999999999,5.737975467097669,-4.5015716175852285,-120.09685169429235,-4.42676502452899,11.832588194193413,27.637884846524504,-17.598816745832764,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,519a8ef1-cb2f-4a2c-ac83-d4afdf1c341a,82.95272937181214,5.896277007734146,-1.0691735675032707,-1.7729389555121342,2.4167306510699387,74.50311497826087,2.2636505251682744,-0.0309241241565674,-6.263777775973521,-0.2068905010775624,0.4638457865335004,-14.510131969797046,16.342837842887533,-1.34504393517191,91.7999699179436,1853.076420357437,-43.50978743621669,99.97244643844004,-0.745507608695049,-0.0234732893162391,0.6660836359395609,,,,,,,,,,,,,,,,,0.9972170141159292,0.0,,,medium,high,7.380027073851173,-33.751760420333326,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2
221,06/01/2025,7:58:08 PM,5,4,Theo Nagy,,Left,Danville dans 2025,Ryan Colucci,,Right,Normal cornbelters,Stretch,7,Bottom,2,2,1,Fastball,,StrikeSwinging,,,,,,,81.93662319574274,-2.257882307308115,2.6581784397155714,1789.2546400976482,139.36032002733492,10:45,5.800283370855818,-1.7604153401417593,6.000000192000004,-24.51201827869225,17.87505450370788,-13.399039477080429,1.6558050389590435,0.4047337697508745,73.71101158495695,-6.882323655670391,0.1159848343883321,0.4685848414527986,,,,,,,,,,,,8.136687249569967,10.42369184208601,1.5515052186445455,49.99999999999998,5.601867961572413,-5.122685965623803,-118.89866727014912,-5.420073751843063,11.421066032854691,26.93416918782417,-17.54282815852226,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,2612eb20-8728-422c-a53e-0e83512626e5,82.16763084212286,5.800316357519674,-1.7663448854490351,-2.259478692014203,2.7284854871421,73.89618953983984,1.6566038861440504,-0.4000608976597342,-6.869297069925954,0.1864047598418065,0.468384412482416,-14.057660854801114,16.47184487908506,-2.0892089160948526,93.57137754854143,1788.0652823100295,-65.22816346117622,99.93352775167018,-0.7583160290948847,-0.036455494930345,0.6508669579162468,,,,,,,,,,,,,,,,,0.9972746705481464,0.0,,,medium,high,5.785760206312596,-2.2250082952356447,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1
222,06/01/2025,7:58:27 PM,5,5,Theo Nagy,,Left,Danville dans 2025,Ryan Colucci,,Right,Normal cornbelters,Stretch,7,Bottom,2,2,2,Fastball,,BallCalled,,,,,,,82.30404556822575,-0.2434482439657815,2.801276344744728,1738.3023774811932,139.7459909295966,10:45,5.892117718518295,-1.0553205757637487,6.000000192000004,-24.3495642546282,17.665365112274497,-12.955745192524876,3.6364559476003455,-0.4705988760879234,73.71067120236886,-4.8589637968795705,0.3416093926536439,0.466523302502112,,,,,,,,,,,,7.960831134021621,9.639396028666935,0.8344611387268087,49.99999999999999,5.858169523485371,-5.461269165921284,-119.49643758890434,-1.2333421803209244,11.26882206141294,27.54142937177366,-18.52916291552195,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,ac8d964e-7641-4b02-8dd2-7213652c3fcc,82.54315925556214,5.892381209835474,-1.0611966521878786,-0.2478905258667557,2.8720297311669705,73.90412758271732,3.6371031769098,0.4752971793116305,-4.84797201684131,0.4130022828820022,0.466319621092942,-13.619883039312333,16.230157379806855,2.678485769957212,93.79255896852548,1736.4032694772272,81.23325246205665,99.89074927190067,-0.7623534700282707,0.0467313705109026,0.6454714290702781,,,,,,,,,,,,,,,,,0.9975849956280124,0.0,,,medium,high,5.586696928326825,-89.27424619087944,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
223,06/01/2025,7:58:45 PM,5,6,Theo Nagy,,Left,Danville dans 2025,Ryan Colucci,,Right,Normal cornbelters,Stretch,7,Bottom,2,3,2,Fastball,,InPlay,,Popup,Out,1.0,0.0,,82.5441641986837,-1.6899650353778728,2.339060567549153,1868.3311094745172,133.82311022711468,10:30,5.770144434388413,-1.761106608852772,6.000000192000004,-25.05247121693522,16.699804140323455,-15.028225123669117,2.1100298203583647,0.8383421706046849,74.16731214188414,-6.423591437868523,-0.5144279699212044,0.4650627940262978,69.66823090092146,49.3576065360863,7.932338557957065,3479.482345775644,27.79480579107776,106.4304879643384,86.59484312534812,212.18686665476773,,17.282717537348955,4.87032075326614,8.919068136291061,9.604219490703086,1.5791770466779325,50.0,5.617825410754961,-4.446229453415919,-119.84258422290904,-4.287249162522562,12.706640578659613,27.565832708133357,-18.4913012044331,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,9ef1628b-adaf-4296-aae5-0953586aa67e,82.7730719291513,5.769863279347872,-1.7677965037293462,-1.6877990298960566,2.4191767090889984,74.34973556127103,2.1110511143538155,-0.8330579694984147,-6.407226245780787,-0.4342123542131206,0.4648684507233697,-15.779591667200558,15.248085388846333,-1.525457157446391,91.44869420103538,1867.668964681509,-49.7370384701593,99.9645595585466,-0.6921888374747961,-0.026621104909048,0.7212252977043384,6.262245785939899,44.94323150086411,52.86352822920848,0.8471960767274163,0.8703286717546157,1.6666749491880546,63.0379321637214,202.6067261699133,33.08467316775422,-7.277499014487221,0.5555039660332444,0.8769697660628154,0.2324621553155852,-0.4205774313461952,,,0.9970205051793468,0.0,0.9979329049903672,33.531803914784625,medium,high,7.6961752190684125,54.26105254993255,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1
224,06/01/2025,8:00:55 PM,1,1,Jake Fenton,,Right,Normal cornbelters,Ben Fabbian,,Right,Danville dans 2025,Stretch,8,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,83.23070343167659,1.33284493313298,-2.4009107131743384,,,,3.576400389241785,2.6198717405028704,6.000000192000004,,,,1.5740889978990174,-0.3871735402454831,74.50065592365907,-6.044791628859193,-2.400910713174361,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,1aede463-05a4-439d-9a93-de1575d87624,83.46212546571422,3.5697335123090808,2.619871740502873,1.4106565670234614,-2.400910713174349,74.67383184718878,1.579888671698343,0.3871735402454849,-5.953881774718962,-2.400910713174349,0.4618572664089427,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2
225,06/01/2025,8:01:11 PM,1,2,Jake Fenton,,Right,Normal cornbelters,Ben Fabbian,,Right,Danville dans 2025,Stretch,8,Top,0,0,1,Slider,,StrikeSwinging,,,,,,,77.22134876436442,0.8492072779980341,-3.7231978983105103,2204.163646747148,104.62871910778676,9:30,4.042270544286705,4.0160217262660245,6.000000192000004,-42.82593230927628,5.197205552170615,-4.561598251610787,1.264417765547795,-0.1706931159601043,69.31101368523053,-7.243515652332468,-4.587442545685658,0.4987659409340393,,,,,,,,,,,,1.1537657343341163,2.514188236375421,-3.709692398707487,49.99999999999995,4.086899166116547,7.412967553264132,-111.96801679440246,0.4727515957111808,1.4272578350699268,25.031240437512874,-29.06389060621502,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,4ba68975-c666-4f58-a463-50a9edf5056d,77.4402193960432,4.03519338156538,4.0191451594250704,0.9318844963737172,-3.760751192004218,69.47406744324553,1.270982582608433,0.1685498990092124,-7.144085880749964,-4.619419208247157,0.4985541030102974,-4.204185013190959,2.551466204960597,-81.35378399280353,61.43155772021943,331.3581682499163,-2179.114303100172,15.0332834287929,-0.0379672163577327,-0.9886354428883066,0.1454594498377023,,,,,,,,,,,,,,,,,0.9661726912267746,0.0,,,medium,high,34.711598051802504,-68.92727435920105,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
226,06/01/2025,8:01:30 PM,1,3,Jake Fenton,,Right,Normal cornbelters,Ben Fabbian,,Right,Danville dans 2025,Stretch,8,Top,0,0,2,Slider,,InPlay,,FlyBall,Out,1.0,0.0,,76.98937674884826,3.486494113520138,-4.677156292763846,2318.942161500683,82.73250728858947,8:45,4.158798436098391,4.247061677438447,6.000000192000004,-44.652464860167385,4.013541134590277,-6.735245509613122,3.692930257096161,0.6708096768405567,68.65826085371589,-4.969228286918727,-5.94989335979245,0.5020932409770235,85.80525728119297,35.1863306074598,-29.47442512338322,,-52.47675710173517,96.6756947946302,58.948355836505776,288.3235218982655,,-29.100261170651677,3.964903644897275,1.9727531783091956,0.9219713582146,-3.861358658087481,50.00000000000002,4.418374670678158,9.290881480283268,-111.28985538781964,5.570916185702756,2.4072596267022166,25.002486430407934,-31.049010502546064,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,5ee6ea02-cbe2-4164-8093-5f80367deb99,77.21198785570103,4.150970421903219,4.24927733441519,3.5790235657756253,-4.704199488068767,68.8235909723348,3.700004289300492,-0.6722152893865757,-4.858211912461474,-5.971355763152964,0.5018850636982723,-6.475064930078436,1.185153275894037,-73.87273025774614,40.211879663168034,644.1369482462502,-2227.684973305128,27.777189053710703,0.0351386518440279,-0.9606470615306338,0.2755403751161393,-34.505001636066154,61.05095185959788,49.44419395868287,0.1378062714544634,4.193168957876956,4.2793439070285855,-140.22307807124523,251.92844550793592,,,,,,,,,0.9964676828600182,0.0,,48.27349389064499,medium,high,53.80930830314878,-73.10615848306652,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-2
227,06/01/2025,8:02:03 PM,2,1,Jake Fenton,,Right,Normal cornbelters,Rives Reynolds,,Right,Danville dans 2025,Stretch,8,Top,1,0,0,Slider,,BallCalled,,,,,,,75.52237493965568,3.56382813996766,-3.368884059061243,2253.526723908209,83.4627586475532,8:45,4.001328339458541,4.443068546989152,6.000000192000004,-46.77874639324682,3.614968254684229,-7.254902910878242,3.425317917623032,-0.7038605384353522,67.39454137918034,-5.305607373312159,-4.74432613742316,0.5109280059164686,,,,,,,,,,,,2.729967300006482,0.6863689074238262,-4.164160698034837,49.99999999999996,4.265542685751441,6.633199232320594,-109.34011303047284,5.552726153431981,3.2175210887777093,24.02742863441649,-31.36509981055315,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,8616e437-fdd5-4f64-a0ee-1a57d3b20626,75.73996962492447,3.992813416231104,4.445268267125199,3.663918921140334,-3.395624806991484,67.55204052905482,3.4330421811729974,0.7024663439933734,-5.187849104746562,-4.765054871362879,0.5107143699496839,-6.998756036529176,0.6710583037218265,-72.53537198094321,52.87558189096937,676.3215605469687,-2149.644585066978,30.01169470819715,0.0341680130583924,-0.953902415383354,0.2981656063489624,,,,,,,,,,,,,,,,,0.994531594168516,0.0,,,medium,high,42.41197629812758,-55.49798021845643,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-2
228,06/01/2025,8:02:17 PM,2,2,Jake Fenton,,Right,Normal cornbelters,Rives Reynolds,,Right,Danville dans 2025,Stretch,8,Top,1,1,0,Fastball,,BallCalled,,,,,,,83.08373177108285,0.9923529162258924,-2.1770831360653946,,,,3.544567088602236,2.464817950889268,6.000000192000004,,,,1.215285855691795,-0.4404763202203607,74.42687800514878,-6.405157958434674,-2.1770831360653964,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,5e1ae1d0-5481-4e9c-8b18-83120b9f89e5,83.31282215274874,3.5379579626089543,2.464817950889272,1.0703072584749287,-2.1770831360653995,74.59933267203172,1.22128245119627,0.4404763202203613,-6.313639089732138,-2.1770831360654,0.4625521824146721,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
229,06/01/2025,8:02:34 PM,2,3,Jake Fenton,,Right,Normal cornbelters,Rives Reynolds,,Right,Danville dans 2025,Stretch,8,Top,1,2,0,Fastball,,StrikeCalled,,,,,,,84.7852956213205,-0.6660517755771705,-4.838216083860874,2065.2684292955614,222.9075192004996,1:30,4.489989553877559,3.66585854989256,6.000000192000004,-23.11899052098316,16.61542628423132,12.34934568734857,1.9421410411863027,-0.1876449337600929,75.94216357247745,-5.040630298187681,-2.503152150998537,0.4536855467606105,,,,,,,,,,,,-8.305182031210565,9.209746089500092,-3.277981089476386,50.0,4.422142359599464,10.016957758125264,-122.81164164713115,-2.141078293071198,-12.435292086867722,28.775636718584835,-18.384359939410984,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,407518ef-90a1-4ec8-935a-05f255c6c480,85.03013623596365,4.4908948306723575,3.672781611078316,-0.6781648895980391,-4.920251931214109,76.1393906511957,1.9422716229529489,0.1823195961662902,-5.0371286061866485,-2.58415210085081,0.4534927256342025,13.123955431010916,15.396917162595525,-29.18725535671318,45.47068847672051,1803.04247608407,-1007.160123556121,87.30305709941378,-0.6394543481493954,-0.4876654817696755,-0.5943740527001343,,,,,,,,,,,,,,,,,0.9904365526889009,0.0,,,medium,high,49.07638037095151,41.45917447734864,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2
230,06/01/2025,8:02:50 PM,2,4,Jake Fenton,,Right,Normal cornbelters,Rives Reynolds,,Right,Danville dans 2025,Stretch,8,Top,1,2,1,Fastball,,BallCalled,,,,,,,83.84049197270578,-0.4693609544773764,-5.826583679993338,1929.2559996692237,224.5573441310451,1:30,4.79065250563908,2.7582438606615085,6.000000192000004,-24.99667738120491,15.754324552491871,11.937300538423896,2.269099694583504,1.6809156250630015,75.09407589858804,-5.193173495509215,-3.5757247949246223,0.459452551840117,,,,,,,,,,,,-8.410466107388242,8.676938881503002,-2.288919073390374,49.99999999999997,4.737731541166166,12.012276703551382,-121.25459905299036,-1.7547500720697002,-12.27979481923412,27.97747865960577,-19.50518822167073,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,65e5f0b1-d98d-4462-84b2-1b5532af9c76,84.08646600010722,4.790977476069487,2.765281918647013,-0.4745148446141287,-5.908849372594768,75.28923349098449,2.269714915361989,-1.686240276597807,-5.182253911250356,-3.6559488455977855,0.4592550532539718,12.716125009472783,14.451221747057616,-32.88841680425294,49.99087460694719,1620.053475770855,-1047.5950782160376,83.97296553949387,-0.59834818301351,-0.5430047014992572,-0.5891734430828782,,,,,,,,,,,,,,,,,0.9644700011242728,0.0,,,medium,high,45.00821285374753,32.76706218457577,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
