PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,ff_diff,ivb_diff,hb_diff,Stuff+,xBA,xWOBA,Good Swing Decision
120,07/07/2025,7:39:27 PM,4,3,Chase Wagner,,Right,Lafayette aviators 2025,Zach Zychowski,,Right,Normal cornbelters,Stretch,3,Bottom,1,0,2,Curveball,,InPlay,,FlyBall,Out,1.0,0.0,,76.27563244970872,2.5502424344160093,-4.211968068500221,2064.0986761901554,39.47330186628963,7:15,4.901433416800134,4.270643567104011,6.000000192000004,-59.33927655452764,-9.719628531687306,-12.215302562866556,2.3346621666516474,0.6689417300757207,68.44924148686536,-8.65259462857736,-6.52452105307046,0.506988796181673,65.56116437053625,45.02018515236833,32.399868558223496,,58.40707882421832,93.21273058547293,60.89158265102536,202.4328273425506,,32.221301237043946,3.840630013187497,5.0634580907492,-6.218259422650376,-3.919929853800415,50.000000000000014,5.075807475248535,8.463096118925165,-110.3917964280802,3.311280604521788,6.053757247994633,25.34862030822482,-39.60846147904102,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,671352d4-3551-4270-bba8-3fa6abb3cf14,76.42481074413509,4.886373399468593,4.26959260358516,2.7291977013435345,-4.199734110808851,68.52719903274775,2.346869376439038,-0.6679246160176437,-8.471375709707432,-6.508980015562061,0.5068479827729044,-12.32766543891467,-13.497177716676742,-37.065185360091256,86.75466246003542,1647.0481690372058,-1244.0802522028637,79.79503053978371,0.6159545124632234,-0.6027232450432775,0.5072718486775056,24.831414705663995,39.1282469930877,46.37507309518476,0.6465417537405443,2.464878198899324,2.662846828976114,107.93532807168232,171.2571590911084,,,,,,,,,0.9976339450308712,0.0,,31.073845388781766,medium,high,11.920803785968102,-42.06233801503182,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-9.397366543925969,-25.720060345328406,-16.65992419873352,104.47978346840132,0.08333333333333333,0.15255000000000002,-1
121,07/07/2025,7:40:07 PM,5,1,Chase Wagner,,Right,Lafayette aviators 2025,Austin Weigand,,Left,Normal cornbelters,Stretch,3,Bottom,2,0,0,Fastball,,StrikeCalled,,,,,,,86.16831160199017,-1.6286789899526115,-4.965425807468549,1911.528273871659,209.36973752515,1:00,5.365904915000586,4.777419493543982,6.000000192000004,-25.22003540942532,13.344471656117936,4.404471399133345,1.7444397842675587,-0.5180354382969742,77.33269372038079,-6.384784409577737,-4.133681979046584,0.4469566617748094,,,,,,,,,,,,-4.075733962049958,7.775529058629519,-4.3744964816953225,49.99999999999993,5.21810980491539,10.70025469312976,-124.73580130620888,-4.343761844419716,-6.285266402822546,30.04872215594809,-20.18325921267693,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,1895e212-5f41-4244-9b4e-6a2011057ad5,86.42196746630125,5.365155252683412,4.78172713036746,-1.6211202793268156,-5.01624059074465,77.53673826295737,1.7458454944363782,0.5148145423176188,-6.362137656915168,-4.1823352981608135,0.446759205859044,4.885174155595413,11.92275869837042,-56.98770948193136,93.29975037656664,1041.4367663628118,-1602.9191506369043,54.48189182435993,-0.4747949635421681,-0.8385537229801525,-0.2672029121681067,,,,,,,,,,,,,,,,,0.9962231047310444,0.0,,,medium,high,6.030224661090156,75.88800908608438,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.9840377480858,0.0,,-2
122,07/07/2025,7:40:23 PM,5,2,Chase Wagner,,Right,Lafayette aviators 2025,Austin Weigand,,Left,Normal cornbelters,Stretch,3,Bottom,2,0,1,Fastball,,StrikeSwinging,,,,,,,85.88498290942991,-1.111669178883555,-5.923240854209707,1838.607512442436,205.0941762829673,12:45,5.2297315790393455,4.179471571076945,6.000000192000004,-26.46510929794532,12.490982151571597,2.96749594400326,1.9854513219548968,1.0979553937628657,77.00567223813586,-6.099267612046058,-5.364519200689307,0.449220131632653,,,,,,,,,,,,-3.642199222799512,7.141991829504099,-3.6969867255501705,49.99999999999999,5.123377611792582,12.788563304285956,-124.14739807609368,-3.239966200670632,-5.559094354169445,29.958799051121066,-21.273216317905582,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,cd2228d0-79ed-4f7d-afd9-9e06baca13fb,86.13937688770173,5.228413702737948,4.183292879558363,-1.0973891277327192,-5.968401970638168,77.2115242968208,1.9873420794577368,-1.1008498710285013,-6.069573004384062,-5.407708651466403,0.4490196588122937,3.3960392267183,10.965932931217369,-62.39816261401357,82.46519251696792,851.8718060126602,-1629.353249277298,46.33244454010852,-0.4195921365288938,-0.8861887261152541,-0.1964993146790629,,,,,,,,,,,,,,,,,0.996363444495682,0.0,,,medium,high,15.781326734728914,-41.34035060220295,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.9840377480858,0.0,,-2
123,07/07/2025,7:40:43 PM,5,3,Chase Wagner,,Right,Lafayette aviators 2025,Austin Weigand,,Left,Normal cornbelters,Stretch,3,Bottom,2,0,2,Fastball,,BallCalled,,,,,,,87.42879733171488,-1.119248885612926,-3.89319855369478,1950.9271875049767,208.08187450626653,1:00,5.428677812900082,4.436795786494724,6.000000192000004,-22.674813172856755,14.66352104041022,5.378113187165271,2.4963484494101515,-1.2610788105598891,78.34594253880564,-5.408285182263456,-2.874697444770038,0.4397936878032473,,,,,,,,,,,,-4.2364249406715615,8.314924223726404,-4.122300537537291,50.00000000000004,5.324164993973235,8.457383364407287,-126.77053138636064,-3.19854499603938,-6.747506664089447,31.052490246021303,-18.93057014361458,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,c6a71741-a171-476e-9e68-f8d0561b2071,87.68725922278503,5.428864810360493,4.441171636462197,-1.1227141752318512,-3.944758767539799,78.55570107042,2.497017610394611,1.2577724479296175,-5.396847203577724,-2.924669895684306,0.4395968939685064,5.863662174821529,13.378356055545002,-50.286406843252216,85.31997232156985,1246.5455701670203,-1500.7468248985422,63.89503299511738,-0.5637304303023932,-0.7692479937284763,-0.3007748761046914,,,,,,,,,,,,,,,,,0.9977523340416312,0.0,,,medium,high,13.212024910587058,-33.24133535944301,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.9840377480858,0.0,,-1
124,07/07/2025,7:41:00 PM,5,4,Chase Wagner,,Right,Lafayette aviators 2025,Austin Weigand,,Left,Normal cornbelters,Stretch,3,Bottom,2,1,2,Curveball,,InPlay,,FlyBall,Out,1.0,0.0,,75.81832889543652,2.827142663487215,-2.7289678745016728,2150.5542349750312,39.08567877021526,7:15,4.986844740289607,3.70765861719363,6.000000192000004,-61.63720767871687,-11.587923985304547,-13.061549035324632,2.4830591340962616,-0.0809910109075793,68.05418146047028,-8.828680697838513,-5.210550309862287,0.5091789668742012,86.3876909271519,33.625214198674186,-17.5777707061265,,-32.9613236236446,104.94546748177156,54.54379977969185,284.9723508705473,,-17.52323461500404,3.820256796878759,6.078358882014995,-7.32486248725521,-3.477702468198125,49.99999999999997,5.182179722608359,5.592562622598513,-109.8832954733458,3.757680958542704,7.206177025361243,24.974134448716526,-40.85801458283,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,fe59528b-74ca-4ac4-9a9b-702766dddfd5,75.95508759489981,4.970441650389127,3.7055757247752728,3.0196151392468886,-2.7046417319574463,68.11622660820248,2.495743403137915,0.0826953193776856,-8.639796966551154,-5.184539973491591,0.5090512832663064,-13.28801628296627,-15.465274711363966,-30.56436750130437,91.1738595075135,1851.752860100356,-1093.5697795198962,86.10584332098257,0.6683570189384493,-0.5085060221848313,0.5428816819874006,-21.723799399125703,68.57439079735933,47.83787840365321,-0.2427924197217458,2.0650565564344032,2.825013031314175,-85.80304512737165,271.7481889683104,,,,,,,,,0.9973700753255854,0.0,,49.790441917515416,medium,high,7.943526443237816,-89.66131401855722,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-9.85467009819817,-27.58835579894565,-17.506170671191594,105.71904538704955,0.0,0.06344999999999999,-1
125,07/07/2025,7:43:35 PM,1,1,Will O'gorman,,Left,Normal cornbelters,Frederick ragsdale Iii,,Left,Lafayette aviators 2025,Stretch,4,Top,0,0,0,Cutter,,BallCalled,,,,,,,71.08134699328414,0.4661102136544949,0.8705028475957479,1843.9505186728427,237.41040614260623,2:00,5.572127700725007,-0.5249822349039053,6.000000192000004,-48.8216751519056,7.560755237961786,7.467876771007148,1.9369140093162376,-0.9064429568600212,64.08823413622886,-8.751244280579321,2.290852645952736,0.5404349394152848,,,,,,,,,,,,-3.7389766832515945,3.930645362133424,0.4497598896048428,50.000000000000014,5.581919743823559,-1.7610552582520664,-103.28761067134936,-0.4126855390089391,-3.940685495890584,21.11191566595599,-28.03135534630808,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,7231f473-e082-4cab-8445-335347418374,71.28439945897343,5.564203954191528,-0.5270664253696191,0.5582609385618927,0.895570288288349,64.23377924635551,1.9441463894058373,0.9077146073909068,-8.640912361620785,2.3100948161652286,0.5402019675069321,7.228510205241431,4.54633133680036,71.07547075724875,26.61491989744,598.034480413056,1744.278726451404,32.4322412319113,-0.1746858140610989,0.9459466014884303,-0.273257924859097,,,,,,,,,,,,,,,,,0.9943906846042322,0.0,,,medium,high,66.04657209230402,-17.61178255763576,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-14.59165200035055,-8.439676575679314,3.023255135140185,105.28517636193718,0.0,,-2
126,07/07/2025,7:43:50 PM,1,2,Will O'gorman,,Left,Normal cornbelters,Frederick ragsdale Iii,,Left,Lafayette aviators 2025,Stretch,4,Top,0,1,0,Fastball,,InPlay,,LineDrive,Out,1.0,0.0,,82.18514706980966,0.0844696010275509,1.4188025010880028,1840.602182313297,133.03290592697962,10:30,5.30838185397465,-1.005824932949222,6.000000192000004,-25.77852290199196,16.33991668662391,-14.918352791169124,3.23870114847075,0.9301254021464952,73.57921082965899,-4.805002033495877,-1.4176220297223492,0.4670976248367252,51.13872037220678,16.517909065329018,-26.16767556013958,,,,,93.25089948261984,,-25.485113277405183,1.432132532408235,8.561784310573467,8.81379266359872,0.8988577769051416,50.0,5.300361688514637,-2.514381126494552,-119.4186145165076,-0.5900043136090567,12.085222262530069,27.82530988866292,-19.73310977116449,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,dbbe4d31-71b6-4dc2-be65-c899c1161448,82.42012603939573,5.3082028440756135,-1.0129573304027994,0.0851933267995979,1.503775525544878,73.76657066549168,3.2397086378247115,-0.9245027793128086,-4.788833323120803,-1.3326390538040231,0.4668936572363341,-15.7135900827412,14.795687577795526,5.567385961905168,84.83354745237314,1831.9196661410467,178.56855922067115,99.5282785027812,-0.6791991625493283,0.0970163791701276,0.7275137935221635,-21.62144729697016,44.00323258428151,14.539506876944778,0.8657689743171569,0.9222561700136068,3.2687397925798494,-40.1236772229276,84.17731749365733,,,,,,,,,0.9976544397551632,0.0,,21.12398495742349,medium,high,13.64980729286416,37.67118870508526,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,107.32956936978444,0.25,0.22275,-1
127,07/07/2025,7:44:20 PM,2,1,Will O'gorman,,Left,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,4,Top,1,0,0,Fastball,,BallCalled,,,,,,,84.05018590637881,-2.4716754866785906,2.5434922867610155,1851.196870789356,136.45768267884122,10:30,5.254179272948711,-1.2261015594350344,6.000000192000004,-23.196091964303434,17.099070094900547,-13.856490104128984,1.0203191658994315,0.015349429270629,75.58621386519296,-6.847625613290808,-0.0860854822803552,0.4568756117483712,,,,,,,,,,,,8.347625517023358,10.077886511175924,1.0268160954532408,50.0,5.039084431348036,-4.995953836925618,-121.9561422845554,-5.975143967265278,12.324778656753152,28.38567748989549,-17.294642223412392,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,693b373f-cfad-4fe0-a34a-1a8800199354,84.28180007503146,5.254522361083416,-1.232549991761524,-2.476887102577645,2.621116832461877,75.77341471552214,1.0208303079179897,-0.0102208084776124,-6.838865480156506,-0.0081901897447982,0.4566865449182364,-14.585051617330915,15.797868352799426,7.133809756399695,80.13564548024432,1836.866438874708,229.89462837581,99.22588287929976,-0.719254460610019,0.1241870230030057,0.6835573159657071,,,,,,,,,,,,,,,,,0.9925126116980776,0.0,,,medium,high,17.877919067780105,-0.1002131699979978,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.87776896146828,0.0,,-1
128,07/07/2025,7:44:38 PM,2,2,Will O'gorman,,Left,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,4,Top,1,1,0,Fastball,,Foul,,,,,,,84.1811485953215,0.0839060445837805,-0.3011409412312279,1885.344995882151,136.41419286375148,10:30,5.356755473890974,0.4419925781384341,6.000000192000004,-23.67963249801775,16.494335694505377,-13.50603256761391,3.461435545364956,0.9633912558811232,75.31279755339064,-4.40827037288013,-2.869058837286896,0.4561880326978609,,,,,,,,,,,,7.206919317140282,8.900389355307924,-0.4096646090989971,50.000000000000014,5.349917375086862,1.053763273091804,-122.34263602036384,-0.5409637506052164,10.661357815443957,29.52707856584957,-19.007503460247207,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,75590f17-a2e3-44bc-a999-66c33e9b9577,84.42368810838224,5.3572955872779,0.4350270037352997,0.0760800700544241,-0.2182827774508571,75.50784354126517,3.461872732989056,-0.957996805049121,-4.400710816822414,-2.7865634420721945,0.455984998883794,-14.281825612436217,15.044436599028774,15.224687870690946,74.9997917388754,1819.175855109108,495.1009611038059,96.49034309807676,-0.6989207240092148,0.2626049673588513,0.6652431530417217,,,,,,,,,,,,,,,,,0.9926090465935652,0.0,,,medium,high,22.500187435012105,13.182260727526728,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,108.28066342190479,0.0,,-2
129,07/07/2025,7:45:01 PM,2,3,Will O'gorman,,Left,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,4,Top,1,1,1,Fastball,,StrikeCalled,,,,,,,84.91186101546703,-0.4550742331795888,1.3240857303812326,1940.4596415664107,134.72422011189178,10:30,5.556394201454084,-0.7235267737814796,6.000000192000004,-22.61570730904547,16.833322797574084,-14.785265295024294,3.2486868574908487,0.7248162602341144,76.03103387577137,-4.743107013427507,-1.4867567078179331,0.452053345323947,,,,,,,,,,,,8.45598183569222,9.2657880606207,0.6242036341446217,49.99999999999999,5.506239212927413,-2.3977910402213287,-123.38344332991412,-1.674804478688238,12.744170151155837,29.658723290620507,-18.209405157523427,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,16d2e9dd-812f-42fe-bcdf-6086c7da7a19,85.15017459855912,5.556770948510891,-0.7302304309105458,-0.4607943582808513,1.4047785029710802,76.22355214382225,3.2491736136563216,-0.7194331413862859,-4.734862715642197,-1.405402683834618,0.4518597969646095,-15.540678872494926,15.4576041920675,-0.0194376413326941,75.23166836784152,1940.459529901561,-0.6583025568050271,99.99999424544332,-0.7036950691107715,-0.0003392508366077,0.7105020299886949,,,,,,,,,,,,,,,,,0.9973556971659444,0.0,,,medium,high,22.291498468944432,-83.92384899035616,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,107.47030895339331,0.0,,-2
130,07/07/2025,7:45:21 PM,2,4,Will O'gorman,,Left,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,4,Top,1,1,2,Fastball,,InPlay,,GroundBall,Error,0.0,0.0,,86.24476292049641,0.0538775254173961,-0.7800182265026567,1910.697976490242,138.72697274705914,10:30,5.684332635020726,0.4561693359866767,6.000000192000004,-20.83726941761017,17.45987080275766,-13.447139210659602,3.997971515325426,1.389414450118016,77.1016430592425,-3.899938011666605,-3.336025798776819,0.4454045968331552,,,,,,,,,,,,7.007940811105796,9.434609883366305,-0.3848680731705187,50.00000000000002,5.676694933264863,2.125065981230557,-125.32782625559922,-0.531038519230351,10.87376979393684,31.09796294549537,-17.534973895642015,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,78512aa5-cf48-499e-a4df-6ab367630b63,86.49096569813726,5.685365670530068,0.4498499509801818,0.0402053658000195,-0.7041480745780211,77.30178083463898,3.9979451019743366,-1.38457214609573,-3.8995799600287975,-3.2597017292051764,0.4452106153546011,-14.159499858692191,16.12064421868191,3.9790531426794815,73.37392956090495,1906.092212140289,132.58671193616226,99.75894859330867,-0.74976307325306,0.0693917686455661,0.6580578366909451,,,,,,,,,,,,,,,,,0.9972938283635427,0.0,,,medium,high,23.96346339518565,-66.44387866907304,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,108.55709290716416,0.0,0.0,-2
131,07/07/2025,7:46:02 PM,3,1,Will O'gorman,,Left,Normal cornbelters,Brody Chrisman,,Left,Lafayette aviators 2025,Stretch,4,Top,1,0,0,Fastball,,BallCalled,,,,,,,84.10700973958534,0.3013118811517618,1.8073244497932983,1774.8011655687767,129.45338499197192,10:15,5.397256402284439,-0.8953303179095952,6.000000192000004,-25.32537863780916,14.907200812828506,-15.302649490439752,3.566987391909386,0.4902779309470907,75.24206430798998,-4.504530889970711,-1.102049092968465,0.4565206860387354,,,,,,,,,,,,8.903658243583589,7.963801646432842,0.7569131080348646,49.99999999999999,5.4071715176682025,-3.3901751718529733,-122.1861379387898,-0.1271910175683608,13.156837136387413,29.13356329308032,-20.406028129862086,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,df178088-c46b-4bd9-9c14-1df826efda14,84.34506934561973,5.396774630711825,-0.9026840206785282,0.3057079910494246,1.8947517322218328,75.42991700921218,3.568165310536904,-0.4845658431029275,-4.485737560349027,-1.01524434110428,0.4563250756746141,-16.12193090341057,13.399619713110882,6.631977271522294,76.23245864456476,1762.925018528016,204.9745261057644,99.33084633528766,-0.6311980888735357,0.1154915435499364,0.7669750165232564,,,,,,,,,,,,,,,,,0.9969407434187338,0.0,,,medium,high,21.39078721989173,87.38427348872746,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,107.24942027113806,0.0,,-1
132,07/07/2025,7:46:20 PM,3,2,Will O'gorman,,Left,Normal cornbelters,Brody Chrisman,,Left,Lafayette aviators 2025,Stretch,4,Top,1,1,0,Fastball,,BallCalled,,,,,,,83.0272447915681,0.9822089437356806,0.9375200084414332,1835.3447582723968,126.44341297869047,10:15,5.4232920489171415,-1.475210279780635,6.000000192000004,-26.853397647659712,14.46424112092052,-16.476603256572467,4.098579239862764,1.9768576844195849,74.19931444515792,-4.117671726807847,-2.196843975940198,0.4626358351727374,,,,,,,,,,,,9.246284827507102,7.488403102988567,1.4083524426115333,50.00000000000001,5.487809763735254,-1.4799828342949275,-120.63415137671988,1.2631934766395885,13.299862876823836,28.6923996008403,-21.402725070899383,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,24103aec-6046-46fa-b6ee-11a8007186f1,83.26286388004146,5.422194296173831,-1.4828454676959784,0.993880125617555,1.0275698311856536,74.38280309607705,4.100245787526534,-1.970962403349744,-4.091649894845964,-2.1075824610765608,0.4624348945027501,-17.318834018551463,12.795789205892335,-2.3503701209924723,56.37728322873343,1833.8007343831853,-75.26784368938965,99.91587281450794,-0.5935288442338288,-0.0410101935073163,0.8037671771669627,,,,,,,,,,,,,,,,,0.997689556190546,0.0,,,medium,high,39.260445094139776,23.58583451091273,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,107.27449421081968,0.0,,-1
133,07/07/2025,7:46:39 PM,3,3,Will O'gorman,,Left,Normal cornbelters,Brody Chrisman,,Left,Lafayette aviators 2025,Stretch,4,Top,1,2,0,Fastball,,BallCalled,,,,,,,82.56720422412147,0.833046743404288,1.525979833841654,1659.0278057297626,133.05238538253548,10:30,5.3697292840575015,-0.909869978744457,6.000000192000004,-26.13216729189209,15.627383700192162,-14.187148334489208,3.9666061942439255,0.673560965496384,73.80240966717975,-4.129241027991436,-1.1720723040797565,0.4651033125326407,,,,,,,,,,,,8.205902821103583,8.170338730118521,0.7937411242681788,49.99999999999999,5.42251220004825,-2.7721181585430203,-119.9517110629901,0.964963516765758,11.681116776659923,28.171940860295884,-20.543558354013097,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,5a1935d9-e70c-4bb8-b217-946c03a9cf7f,82.80762534718835,5.369255783681713,-0.9166650244653928,0.8372527327342537,1.6066040729704456,73.9931478358731,3.967836049198296,-0.668261194870629,-4.109579491165172,-1.0916409261920408,0.4648970347985603,-14.941862842427543,14.041802120472244,5.834671812829873,60.145893756096704,1650.4330025600382,168.6539778515982,99.4819373647602,-0.6791301083528001,0.1016583189679643,0.7269442083910717,,,,,,,,,,,,,,,,,0.997748674334412,0.0,,,medium,high,35.86869561951291,42.18619106873285,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,107.24942027113806,0.0,,-1
134,07/07/2025,7:46:58 PM,3,4,Will O'gorman,,Left,Normal cornbelters,Brody Chrisman,,Left,Lafayette aviators 2025,Stretch,4,Top,1,3,0,Fastball,,StrikeCalled,,,,,,,82.55686208963563,-1.4071382490633857,0.7057212664628021,1764.7480060357,129.84043284676542,10:15,5.371607181036388,-0.6136371322117894,6.000000192000004,-26.5346862493674,15.205159930702376,-15.545300132405854,1.8522356025035591,1.253152824209928,74.15775810561684,-6.421199171036651,-2.2490791124407576,0.464993566923446,,,,,,,,,,,,8.654989416402506,8.712035626604221,0.5651380404625553,50.00000000000004,5.241615733738924,-1.0134251774202363,-119.9516627051668,-3.7389396668713744,12.328075630029469,28.040333856824883,-19.76471793589493,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,052b3fbf-520a-41f4-ae5c-b593fd1c265d,82.78433645980283,5.370498480980156,-0.6203301481084498,-1.3951396881208256,0.7857712397671663,74.33695005095952,1.8538998594281555,-1.2478679713689331,-6.395502501622157,-2.168932828537298,0.4647973637201195,-16.294492341463346,13.583194615413486,-7.2065516291898915,79.21691772152126,1750.807137647561,-221.38177786198628,99.21003631450726,-0.6355907913760226,-0.1254466796986469,0.7617660247547053,,,,,,,,,,,,,,,,,0.9972799209635131,0.0,,,medium,high,18.70477405063093,82.25827258880734,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.94476539267245,0.0,,-1
