PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,xBA
165,05/28/2025,7:53:22 PM,4,3,Toby Schriefer,,Right,Normal cornbelters,Noah Company,,Left,Burlington bees 2025,Windup,5,Top,1,0,2,Fastball,,BallCalled,,,,,,,87.75585667488109,-3.7788049929498695,-1.9031241655403848,2298.770424726197,201.2887228320473,12:45,6.006569106368018,1.877086464226886,6.000000192000004,-14.86596438716813,22.107945092159827,7.220766934084491,1.2486991722387095,0.7094147447470187,78.92731004444836,-6.5778520946561,-0.5336721515489277,0.4376422168430308,,,,,,,,,,,,-4.533953101672328,13.20533198093001,-1.726200941674434,49.99999999999998,5.689525554007597,3.998566401128974,-127.24274808485848,-8.881215215396912,-7.298115457915062,30.538407533721955,-10.917976729538752,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,5810f30e-0906-4c38-8c9c-96fff08d981e,88.00435802334319,6.009915201375499,1.880853163494732,-3.8195146545814,-1.9478232203461008,79.13345288020012,1.2468086477278488,0.706462203173125,-6.604820492143419,-0.5780763328426983,0.4374544671904127,7.639215698436301,21.29880495876294,-16.077307590732143,64.66040593452853,2208.863009100598,-636.6079426325999,96.08889105851848,-0.8953204514861529,-0.2769341104205416,-0.3488678655826796,,,,,,,,,,,,,,,,,0.9976839784068632,0.0,,,medium,high,31.80563465892433,-8.526605649241299,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
166,05/28/2025,7:53:41 PM,4,5,Toby Schriefer,,Right,Normal cornbelters,Noah Company,,Left,Burlington bees 2025,Windup,5,Top,1,2,2,Fastball,,BallCalled,,,,1.0,,,88.17332679667753,-1.3130928089705145,-0.9370851523780336,2258.0518593872403,200.48294324557207,12:45,5.925827713681702,1.822171973234029,6.000000192000004,-14.681739715846588,21.873750028636834,7.14950928709774,3.481592220642324,1.546965768250564,78.93340292890271,-4.096568110163102,0.4215446013605949,0.4351588554014307,,,,,,,,,,,,-4.186783189277226,12.28076286140015,-1.7499729752660589,49.99999999999998,5.810340492089567,1.8674168547085688,-128.11965813426585,-3.4057330544954705,-6.81128394394529,31.71151636713652,-12.195044436775923,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,9657aecf-7791-429e-80fd-56f36082bbbc,88.42984669845902,5.929291533942441,1.8258589618394063,-1.3559561307200896,-0.981421535849089,79.14794181524613,3.47958908052692,1.5440228213132443,-4.125671639498608,0.3769615826481772,0.4349651794965193,7.564560141672456,20.97999980277812,-14.72059929550469,81.30254843689471,2183.934597580767,-573.7838209394786,96.7176457219815,-0.9060280829137234,-0.2541056878539469,-0.3384426278883256,,,,,,,,,,,,,,,,,0.9972264257767496,0.0,,,medium,high,16.827706406794626,8.069246626800233,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
167,05/28/2025,7:54:23 PM,4,5,Toby Schriefer,,Right,Normal cornbelters,Noah Company,,Left,Burlington bees 2025,Windup,5,Top,1,2,2,Fastball,,Foul,,,,,,,88.52905334089779,-2.931562260215793,-2.962166391314172,2276.433785702531,201.7266514731411,12:45,6.135301807568287,2.196697783701686,6.000000192000004,-14.494214463330914,21.850334606594217,7.375631287714607,2.196846648339365,0.0558596290954684,79.47456447554384,-5.668459410214501,-1.5644757034571326,0.4339015133812701,,,,,,,,,,,,-4.974806545151924,12.792083266942756,-1.9594780134941248,49.99999999999994,5.88757875033353,6.406205560013774,-128.36909439709444,-7.047031659680852,-8.145208723458085,31.228189555569987,-11.229679735348371,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,80a61ce2-e423-47c3-916a-816277690267,88.77977560336859,6.138632288680321,2.2004225406392783,-2.972795980918907,-3.007208896348724,79.68552960860666,2.1948900507417224,0.0528560039280287,-5.696623149949438,-1.609958545711462,0.4337171767332521,7.798602996575169,21.0465732144202,-16.97739226080486,58.970956804289045,2177.2269028894307,-664.7057950871609,95.64200446170744,-0.8884764247958543,-0.2919943462717611,-0.3540465284779719,,,,,,,,,,,,,,,,,0.9969107149890228,0.0,,,medium,high,36.92613887613986,-31.97201181721165,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,
168,05/28/2025,7:55:31 PM,4,6,Toby Schriefer,,Right,Normal cornbelters,Noah Company,,Left,Burlington bees 2025,,5,Top,2,2,2,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,eb41d6e4-417c-4766-ae22-d430a2a0340d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Graham,,Normal cornbelters,2019-02,Other,Other,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-2,
169,05/28/2025,7:55:48 PM,1,1,Mitchell Cox,,Left,Burlington bees 2025,Charlie Graham,,Right,Normal cornbelters,Windup,5,Bottom,0,0,0,Fastball,,Foul,,,,,,,85.88159550082014,-0.5396547213928993,-2.934558786579564,2066.4392092855683,225.77585634221083,1:30,5.212649570687312,3.2434345050793105,6.000000192000004,-23.79453926701255,14.810624699643023,12.082570745926496,2.7275460937083147,1.5205677220984573,76.91584579170576,-5.048871648901768,-0.6409271183955987,0.4471922033031299,,,,,,,,,,,,-7.535612835612225,8.196384773319563,-3.011184923921589,50.00000000000002,5.154862088156738,6.015638289212979,-124.6702461398641,-1.9148558661765207,-11.608563974756814,30.01784535859316,-19.54757061495391,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,b0740899-2349-43e8-abf9-88f9fe315a92,86.12684170074449,5.213059590305024,3.250507265548605,-0.5459282471900485,-3.0187449328409133,77.11373827612208,2.728061916935138,1.5150806321995842,-5.039804687814036,-0.7242052580456632,0.4470002243355157,12.873296250486415,13.513366398129136,-34.262975445764745,1.8223085032408688,1707.8340391466331,-1163.3889721004152,82.64622697210066,-0.5764302733265813,-0.5629921107152408,-0.5922567207428217,,,,,,,,,,,,,,,,,0.9973285696452872,0.0,,,medium,high,88.3599223470832,-3.3686042481183995,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,
170,05/28/2025,7:57:48 PM,1,2,Mitchell Cox,,Left,Burlington bees 2025,Charlie Graham,,Right,Normal cornbelters,,5,Bottom,0,0,1,,,,,,,,,,87.85213736146322,-1.1404417393589743,-3.694613687437866,2086.594537345936,221.06611581938705,1:15,5.325407583922909,2.524568230976324,6.000000192000004,-20.61051802164098,16.318414643135537,11.472635723219277,2.545597262161457,0.0421034699073505,78.70218570123657,-5.043058154825535,-1.520177896501155,0.4373759514844303,,,,,,,,,,,,-7.453063199017985,9.211730435340728,-2.22985245112024,50.0,5.220369753310737,7.863479426227554,-127.42156250247436,-3.196651992995849,-12.005367234837088,31.12648766679444,-17.335827529978452,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,6f8dc766-eea0-434f-b472-225a80c9ae87,88.1036940692441,5.326683111841533,2.531070070249368,-1.1566879232498757,-3.771263628439976,78.90485397789153,2.545393672996748,0.0371558536593409,-5.044829545534765,-1.5954680439470177,0.4371889948788446,12.193736971170466,15.208471066332796,-30.64159424443244,2.633462629785192,1795.248049145266,-1063.4665981223927,86.03722558522315,-0.6486794054037902,-0.5096661469626388,-0.5652038991773173,,,,,,,,,,,,,,,,,0.994818849717981,0.0,,,medium,high,87.6298836331933,-4.9599585985823085,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,
171,05/28/2025,7:58:07 PM,1,2,Mitchell Cox,,Left,Burlington bees 2025,Charlie Graham,,Right,Normal cornbelters,,5,Bottom,0,0,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,88.56833126480235,-0.8938004958068048,-3.238967585127469,2150.342112372797,227.39719447325515,1:30,5.521334331931392,3.026445719608842,6.000000192000004,-20.83571393442667,15.472215070409092,13.886196638737992,2.9529356270433875,1.1701420836467156,79.30723952098326,-4.842058767396584,-0.604155817429193,0.4336828629016866,,,,,,,,,,,,-8.609278540773557,8.672575080186755,-2.7703758227792497,49.99999999999999,5.436343890158527,6.828707097388312,-128.5282229436344,-2.6758257883743792,-14.103467929124871,31.77716130914733,-17.96689112004201,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,85429688-9ff9-4d10-87af-27b0fec7401e,88.81602160535252,5.522380469771465,3.033933348535808,-0.9073020142855162,-3.327290097499473,79.5055595722374,2.9528831005769853,1.1643988994684304,-4.841682802837297,-0.6911371737217549,0.43350114849297,14.715705060745284,14.34603281736073,-24.873404076173227,7.090778695573821,1950.874989002638,-904.4655756455628,90.7239354043968,-0.6141212168424788,-0.4206147340190112,-0.6677861757703804,,,,,,,,,,,,,,,,,0.985600599579548,0.0,,,medium,high,83.61829917398354,-0.6021840395304251,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-2,
172,05/28/2025,7:58:58 PM,2,1,Mitchell Cox,,Left,Burlington bees 2025,Jack Novak,,Right,Normal cornbelters,,5,Bottom,1,0,0,Fastball,,StrikeSwinging,,,,,,,87.97458679500009,-1.329948613624803,-4.757861458321558,2119.0881160482995,227.1539671256077,1:30,5.433716231213682,2.5110868187281303,6.000000192000004,-21.11957354870084,15.779057119491306,13.76444006289856,2.4332090642805264,-0.7739949963527974,78.83821683744213,-5.325186890811194,-2.154623786889489,0.4371964704717663,,,,,,,,,,,,-9.036966547628136,8.978535629300442,-2.130623446527435,50.0,5.312748585229559,10.168080463875636,-127.42408165322394,-3.640035736718081,-14.572318114942163,30.88132796478591,-17.695952681807235,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,e0ca7053-4260-4919-8b81-ec75a8c337ff,88.22013019738026,5.434721316031309,2.518429438234424,-1.342960941156266,-4.84463652962559,79.03552644510133,2.433176222769853,-0.7796576361012795,-5.324290643188253,-2.2403843729975472,0.4370168830011328,14.582983245886204,14.685613396677525,-25.155906117299715,4.936682765676788,1918.1020498498845,-900.7879716885672,90.51544555055048,-0.6155327111688055,-0.4250828291974791,-0.663644535728764,,,,,,,,,,,,,,,,,0.9972528226609052,0.0,,,medium,high,85.55698551089091,-2.1196127771384234,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,-1,
173,05/28/2025,7:59:15 PM,2,2,Mitchell Cox,,Left,Burlington bees 2025,Jack Novak,,Right,Normal cornbelters,Windup,5,Bottom,1,0,1,Fastball,,StrikeSwinging,,,,,,,88.18208621078993,-2.45170277726159,-3.215829600285546,2004.9789467255605,222.3128562051302,1:30,5.405952105506096,1.7689781563860654,6.000000192000004,-20.26808992065325,16.378649287703364,12.122378274355812,1.4333597934934237,-0.2127376775789553,79.18265711630386,-6.2795960857762045,-0.917278373918192,0.4357016365776859,,,,,,,,,,,,-7.635034316780021,9.681232889044065,-1.513784155488362,49.99999999999997,5.194066555176568,6.79826486842368,-127.87866257899636,-6.130493626311861,-12.395211867415624,31.18855989405245,-16.456905717535722,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,ac3724fb-c90d-44e5-9a0f-e528303cce8f,88.42659180198059,5.407078280368657,1.7753206821275904,-2.466236740018614,-3.292047582209474,79.38165665394979,1.4332107918529662,-0.2177516411435467,-6.280613123582167,-0.9931270915745322,0.435521381011379,12.838886170822414,15.29239733890538,-24.81221019659287,28.01535911913088,1819.895465817611,-841.3804551504861,90.76880676426956,-0.671217230098685,-0.4196455312035022,-0.6110360530767226,,,,,,,,,,,,,,,,,0.9920856866063006,0.0,,,medium,high,64.78617679278221,-19.13365848932685,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,
174,05/28/2025,7:59:30 PM,2,3,Mitchell Cox,,Left,Burlington bees 2025,Jack Novak,,Right,Normal cornbelters,Windup,5,Bottom,1,0,2,Slider,,BallCalled,,,,,,,81.69797397500983,1.6695769130836111,-4.297211414530883,1960.090923722639,211.6238503945206,1:00,4.985461795574119,2.937193538434281,6.000000192000004,-35.96778454701715,6.96203652985497,1.2856038669326215,3.5446555119766074,-0.9569792661002574,73.02423460065597,-5.143481527444788,-4.0538453647219015,0.471575312975809,,,,,,,,,,,,-2.196008221793327,3.1855814096218595,-2.5872506443157284,50.00000000000003,5.101110736598868,8.855269780772884,-118.3513600579648,2.401283990953954,-3.040050608223139,27.635165784310868,-27.76408034920145,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,71aadf38-6f14-425d-8476-6cf9dabb9f4c,81.94121896262415,4.980818611402913,2.941925321766089,1.7226506072994194,-4.353208859095361,73.21200363517579,3.549236418679968,-0.960434977581522,-5.073521157984436,-4.105403125838774,0.4713658564415153,1.815450487011596,4.844703342697721,-80.36917124993563,20.59843186415909,327.9217186187848,-1932.465724331992,16.729923834144902,-0.1424567639504187,-0.9859061643231424,-0.0877217507486235,,,,,,,,,,,,,,,,,0.9970343708067289,0.0,,,medium,high,108.53858867774318,-24.6938582083284,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
175,05/28/2025,7:59:44 PM,2,3,Mitchell Cox,,Left,Burlington bees 2025,Jack Novak,,Right,Normal cornbelters,Windup,5,Bottom,1,0,2,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,87.57559571992473,-1.416677837991792,-3.995506053708792,1982.197122802656,227.46999128263707,1:30,5.367837702780997,2.785047308274589,6.000000192000004,-21.566823772591995,15.611832562288278,14.027927761274064,2.2504739476221323,0.2346122305739966,78.50997716790083,-5.497449988347624,-1.337895825972249,0.4388522884970407,82.86560255086242,13.485468570838616,-7.774431077749032,312.0338056285676,-13.76032678606368,109.1359400311996,13.28732475124537,179.21782744562995,,-6.839291637284632,1.8667996259441584,-8.929707009886116,8.919743902280192,-2.4671954309147903,49.99999999999999,5.239640685038477,8.424111300562283,-126.96665045084744,-3.830634720005529,-14.289219502746674,30.775207092202805,-17.900772939088675,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,5dadc338-5970-464e-91b4-f835ada83947,87.81773280043033,5.368530905783068,2.792153525191168,-1.4260571616557682,-4.080668403681396,78.7053585720667,2.2506684117049267,0.229033283317497,-5.493261827389016,-1.4227733784050094,0.4386731762013273,14.830231534822088,14.456371590445835,-20.07003630899208,32.65040547926924,1861.8259123031585,-680.2276868252568,93.92738446066842,-0.6349268249333072,-0.3431685370743922,-0.692172870128793,-10.900457514956637,79.84024781884784,19.32415432320609,-0.1194955952510442,-0.2901671873943593,1.9681502039556087,-21.342134338750363,177.94252717155146,1.373777280865258,12.202991160032042,0.1309966187016893,0.543527454706895,0.7485398834155291,-0.3798235760403903,,,0.9954137587103966,0.0,0.9973012344633791,45.48214416125397,medium,high,60.61463506865768,1.5724602926822813,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,0.22717402875423431
176,05/28/2025,8:00:21 PM,3,1,Mitchell Cox,,Left,Burlington bees 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,5,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,83.32990492455633,0.284022080284947,-5.0635484572760125,1973.641723472163,202.6773647519967,12:45,5.173526533764799,4.664917799770671,6.000000192000004,-33.37860733845381,8.181216801811388,1.0128489338260027,2.733149244513115,0.2305633258988028,74.26360447059609,-5.813808992134488,-3.441947464838768,0.4625826826327197,,,,,,,,,,,,-2.2892446167924736,4.604698443508517,-4.251952513515379,50.0,5.177912687243802,10.659984781007976,-120.63592867981188,-0.3780537750523894,-3.293819197802156,28.63693621998336,-25.54870076042581,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,e11d596c-135d-4795-b5ef-226c05d55d79,83.57688613357057,5.1699242619261385,4.6689946608825945,0.3250861805753,-5.111828240729277,74.4544759241006,2.7370471297455867,0.2275212112352029,-5.753568694566146,-3.4879027990234195,0.4623780565328291,1.4852602991587076,6.210205043330956,-76.45051850380003,35.90352252808158,462.39468741086085,-1918.7112356173825,23.42850183555023,-0.2161725544851522,-0.9721679536860708,-0.0903266102164911,,,,,,,,,,,,,,,,,0.997012607605024,0.0,,,medium,high,122.31317027527344,9.94022907806941,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2,
177,05/28/2025,8:00:36 PM,3,2,Mitchell Cox,,Left,Burlington bees 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,5,Bottom,1,0,1,Sinker,,StrikeSwinging,,,,,,,84.23663595526146,-0.5886074037382358,-3.0051298605128665,2033.1038035663987,201.0520306041411,12:45,4.999696151949027,3.059384576776958,6.000000192000004,-32.587290840953656,7.633278438249874,0.3724187696308391,1.7362678628626402,0.294906894743352,75.58948513587576,-6.749563575641294,-2.9344594922845126,0.4564525410052236,,,,,,,,,,,,-1.2459744241680333,4.336731414502517,-2.814593485179988,50.0,4.93286153446284,6.406690288780505,-122.25351982264664,-2.248310603435693,-1.841238113349959,29.398040905718023,-25.76544679860662,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,ea085ce3-1987-4004-83a4-ba1017c06bba,84.47721718013403,4.995832645682876,3.06315039478514,-0.5433718966110107,-3.050706395115506,75.7797004890297,1.7401540335609995,0.2921621722845759,-6.688872935189974,-2.9766229790967,0.456256889198266,0.8040170492550179,5.707827658705839,-77.52336973111821,17.332894514913747,439.23453863094943,-1985.0904503699107,21.604137371661,-0.2016216070529805,-0.9763842096442568,-0.07760542975033,,,,,,,,,,,,,,,,,0.9883907133773012,0.0,,,medium,high,105.5996050634224,-3.502829168440193,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Sinker,Fastball,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1,
178,05/28/2025,8:01:16 PM,3,3,Mitchell Cox,,Left,Burlington bees 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,5,Bottom,1,0,2,Fastball,,BallCalled,,,,,,,88.12956557440349,-3.018351682502689,-4.670665692804439,2001.9395015399127,226.6625265974465,1:30,5.3499987973543455,2.069110263165124,6.000000192000004,-21.15808967491328,15.652292866280622,13.127953223757514,0.7696343883359011,-1.1874218024997227,79.22307389188828,-7.005892343783976,-2.188821292281945,0.4366733498982751,,,,,,,,,,,,-8.64859784038634,9.46649109120848,-1.6954347698400016,50.0,5.090817446350964,10.001076303275934,-127.5301328846425,-7.420745131188378,-13.982775416426236,30.701653641464567,-16.868930611470947,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,c2a34a00-0bea-4e41-af70-145849e08efd,88.37167171090896,5.350782900118108,2.076064795348848,-3.028502297963844,-4.752770081235111,79.4164380240497,0.7697506599362468,-1.1927160117105835,-7.0027413295226015,-2.269369319509132,0.4364974142072689,13.902876487303336,14.575061847227923,-24.831377642868063,28.658435222888567,1816.855451457944,-840.7128144220403,90.75476307153134,-0.6228446702146408,-0.4199491611886148,-0.6600812213676389,,,,,,,,,,,,,,,,,0.9602008588622608,0.0,,,medium,high,64.20740829940029,-25.68987811700132,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
179,05/28/2025,8:01:34 PM,4,1,Mitchell Cox,,Left,Burlington bees 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,5,Bottom,1,0,0,Sinker,,InPlay,,,StrikeoutSwinging,0.0,1.0,,84.09252739945765,-1.4804460819080667,-3.328534907327571,2129.129415545456,205.86297230225483,12:45,5.044615434595631,2.111265790422704,6.000000192000004,-32.77755115109842,7.623758642293012,0.3508799756915815,0.9346036124070912,-0.9564983067422148,75.6008389186226,-7.66096644527561,-3.261997897676157,0.4574769794138681,,,,,,,,,,,,-1.34554573519727,4.641164983911834,-1.840038759510159,50.00000000000007,4.904861422566099,7.08323409952095,-121.9731461110126,-4.151871689776085,-1.979552991833148,29.23220594452679,-25.34601558524792,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,640aac09-c0af-4bbb-bc1d-6dc0b022418a,84.33141763172755,5.040582589016607,2.1152260371913942,-1.4341166729895594,-3.3756206500931283,75.78788272857973,0.9386394010774104,-0.959386958783858,-7.599805636919094,-3.305143088949756,0.4572778527638026,0.7956290396237836,5.692129860559065,-77.86840434546262,19.17508510596242,447.4529748538448,-2081.58062621542,21.015771591282675,-0.1891082931392177,-0.9776674968731974,-0.0916750730769716,,,,,,,,,,,,,,,,,0.986840674983615,0.0,,,medium,high,107.25757659536616,-12.537982919952382,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Sinker,Fastball,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-2,
180,05/28/2025,8:02:35 PM,4,1,Mitchell Cox,,Left,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,5,Bottom,1,0,0,Fastball,,Foul,,,,,,,87.70366086283008,-2.18301696276832,-5.436945609716401,1950.9209427999976,225.2143290831428,1:30,5.930036260452101,3.642977369796853,6.000000192000004,-22.672409001217112,14.82305222877794,11.58637210798592,2.0611416533874216,-0.1982961599156422,78.27860812562996,-6.321122829002472,-1.2259759407616844,0.4391055015028817,,,,,,,,,,,,-8.114369251317175,8.958302614017953,-3.205537472132806,50.00000000000004,5.738568761169108,11.703855446723049,-126.84413548122696,-5.553758699166787,-12.972787300024413,30.472820289373555,-17.852030118862366,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,cbbf53e9-3afb-486d-bb0d-70ce87b76fca,87.9507560406876,5.930651437688791,3.6495741345839874,-2.191270293524712,-5.514585999600357,78.47502327617633,2.061583604154844,-0.2032340782672035,-6.313007032692506,-1.3031490462924833,0.4389245483702895,12.324864610994917,13.61200448614939,-32.76728191955795,33.180073416744314,1640.4822080376348,-1055.8932948776587,84.0875799755978,-0.5923606175874265,-0.5412281306295381,-0.5968090225077854,,,,,,,,,,,,,,,,,0.9966581499538134,0.0,,,medium,high,60.13793392493012,14.423000769597916,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,
181,05/28/2025,8:02:59 PM,4,3,Mitchell Cox,,Left,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,5,Bottom,1,1,1,Fastball,,BallCalled,,,,1.0,,,88.71375836778216,-2.631742244046368,-4.533163534463143,2032.4896953575044,230.0716788506813,1:45,5.699406646205445,2.187947566672904,6.000000192000004,-22.29628074706126,14.018354040707791,12.621075493983705,1.3860561050064115,-0.9822026485267156,79.69972083910204,-6.837001165842478,-2.145729072289298,0.433722909923826,,,,,,,,,,,,-8.340526081889726,8.461686384479789,-1.825245959800468,50.0,5.471288057642212,9.77841445811695,-128.4361918623881,-6.636734417100783,-13.666150064014928,31.33194835228918,-18.309375488759805,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,2c5e79c0-2298-4c05-a94a-5aed746bbd3f,88.9585978765089,5.699742575794175,2.195109533575061,-2.636661205279092,-4.617540246101227,79.89406629238208,1.3865296294251672,-0.9875905628248628,-6.828463139591488,-2.227953738277444,0.4335471931529124,13.41753361496655,12.879249768077258,-33.01920480050431,28.956237661659223,1704.218142648448,-1107.5445291284298,83.8487962099451,-0.5381656897078075,-0.5449201202142471,-0.6429928094520267,,,,,,,,,,,,,,,,,0.9963794051363932,0.0,,,medium,high,63.939386104506696,21.55310347789656,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
