PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Fastball,PitchType_Slider,PitchType_Cutter,PitchType_Knuckleball,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
96,07/25/2025,9:31:37 PM,2,4,Cole Murray,,Right,O'fallon hoots 2025,Charlie Graham,,Right,Normal cornbelters,Windup,5,Bottom,1,1,2,Fastball,,Foul,,,,,,,86.53084620714733,-0.8413809690089797,-5.91315941380958,1786.7903537611085,235.4155870453424,1:45,5.146531618235918,4.026736670372412,6.000000192000004,-24.696897864168985,13.55092990519515,16.04645610649352,2.3022430275148125,0.1513065829751816,77.52939512416086,-5.5089694745534885,-2.8864317084105995,0.4451177468601867,90.69467955671848,37.75546676673897,-37.85641191621531,,-66.83099998984696,87.37057536881218,65.74860938256924,306.46041991536,,-37.69721683150159,4.312939404356907,-10.64687079615848,7.607323991092943,-3.552673215546537,49.99999999999995,5.063300499068295,12.45800517130518,-125.12326849361212,-2.6188819142515096,-16.565529153176474,29.61473748632956,-20.337769258678076,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,de4d0661-aa95-42a1-a66a-bbc0a855a864,86.76730002949627,5.145828188832813,4.034443952649411,-0.8340320693104284,-6.00461039340787,77.71596923623818,2.3034957886602765,-0.1572774976438842,-5.488594522140744,-2.9774083702924954,0.4449425857462258,16.913357504409262,12.254540986052737,-11.311497588870113,70.66624117821118,1752.082518963553,-350.466282309837,98.05753177900826,-0.5565939595856837,-0.1961429227397171,-0.807298654781396,-44.00490087269533,56.61558782770716,55.53169197857456,0.1210301571377491,1.328354359343377,2.364866771831078,-187.39705479111356,242.4877993432147,,,,,,,,,0.9895179388082976,0,,48.90420758163194,medium,high,26.40038293960991,25.533205534895536,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116.53416,0.0,,-2
97,07/25/2025,9:32:40 PM,2,5,Cole Murray,,Right,O'fallon hoots 2025,Charlie Graham,,Right,Normal cornbelters,Windup,5,Bottom,1,1,2,Changeup,,BallCalled,,,,,,,77.20028656543643,2.1576676481778647,-2.9332508573823715,,,,4.723659391933228,3.822878959136957,6.000000192000004,,,,2.956834818399075,-1.0943500035713822,69.11845813636775,-6.428539830588254,-2.9332508573823275,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,3ce26235-14a3-4966-9506-a11b924d8038,77.41708504124632,4.716007959998928,3.822878959136964,2.2479180385609,-2.9332508573823626,69.27668513305875,2.9637828519106724,1.094350003571379,-6.322284016941235,-2.933250857382362,0.4983835912418614,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.95476,0.0,,-1
98,07/25/2025,9:33:00 PM,2,6,Cole Murray,,Right,O'fallon hoots 2025,Charlie Graham,,Right,Normal cornbelters,Windup,5,Bottom,1,2,2,Fastball,,InPlay,,Popup,Out,1.0,0.0,,85.87055854558406,-0.1553008082053303,-6.4635650873349295,1981.541223058662,237.41107359582463,2:00,4.766458084039893,4.012550388423894,6.000000192000004,-25.30101823313796,13.595696709897208,17.67780977747486,2.51278052878476,0.5471085583424815,76.84328693767071,-4.937366763454672,-3.1337193710470337,0.4488776525421177,72.72369072875547,66.55349082906524,-49.86070005350796,2615.8243037251195,-75.04016438081804,80.42993055841482,82.49020539743256,140.27687312686976,,-41.45053305626228,5.606891255954836,-11.70499784564976,7.4014909437853,-3.494076209727802,49.999999999999964,4.739046461724575,13.506746027855462,-124.0556378000435,-1.122293853993158,-17.909871617474067,29.0170434493798,-20.84899388508345,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,f878925a-96cc-4285-b784-1598c6a46374,86.10374615038243,4.765595258921742,4.020908651139343,-0.1461732042660024,-6.5624167880116095,77.02656851348478,2.5141643712771704,-0.5536458610229167,-4.915131093656602,-3.232365417249912,0.448703247209093,18.615898199010104,12.280152278940198,-6.210658271790418,71.93422156472255,1969.9112731056448,-214.37162772185093,99.41308564173772,-0.535446786160567,-0.1081842886876467,-0.8376114247498466,-22.121150669825248,18.65368597843433,66.71903690606248,0.6247518948359533,1.3329036871693252,2.5067428858412013,-92.8595280859568,105.14137709724612,31.22334106501527,-1.4209988094724897,0.317218126639192,0.5527518461454831,0.5049342167113965,-0.6629531155193472,,,0.9924695556122666,0,0.5366863952911,30.53112112019789,medium,high,25.259200591749696,54.4107287330873,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,115.071655,0.0,0.0,-1
99,07/25/2025,9:33:35 PM,3,1,Cole Murray,,Right,O'fallon hoots 2025,Max Hennemann,,Left,Normal cornbelters,Windup,5,Bottom,2,0,0,Fastball,,Foul,,,,,,,86.20025686239121,0.6525382546225893,-2.735286904090938,,,,4.3563808179086285,3.179691165453535,6.000000192000004,,,,1.9395507628082955,-0.6355997938152648,77.19143727544339,-6.2235072530344135,-2.7352869040909327,,80.4839296548528,24.026964348821924,-40.92940415837445,2774.677618711962,-77.30145909560396,78.25908520360622,36.6740678899145,259.9952283614647,,-48.976316847266894,3.369579406529181,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,e6941f84-96ec-4578-9c23-af3c28ef5b4c,86.435985114257,4.350320665017568,3.1796911654535376,0.7246134955765049,-2.7352869040909376,77.37367273000903,1.9452595862683977,0.6355997938152634,-6.137653718803255,-2.735286904090937,0.4459946198640138,,,,,,,,,,,-48.15871151469665,55.53831831063241,32.77036217618581,-0.4517839247243012,0.8845984824571058,1.7973425099729612,-196.1503670416569,170.65331019395273,-48.08693330670664,-0.7262351680705368,0.621295309971909,0.843983251216694,-0.037600209748999,0.5350499938253716,,,,0,0.9011653829800996,41.52890411220776,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,112.931946,0.0,,-2
100,07/25/2025,9:33:55 PM,3,2,Cole Murray,,Right,O'fallon hoots 2025,Max Hennemann,,Left,Normal cornbelters,Windup,5,Bottom,2,0,1,Fastball,,BallCalled,,,,,,,88.0948122976845,-0.5011110865336084,-3.9980654572081726,1830.2880199672788,234.4509399990294,1:45,5.0670011224841485,4.166074326943037,6.000000192000004,-23.07297304343528,13.672004850483166,16.230695667478262,2.677375731256786,-1.7968129448383712,78.85528393201648,-4.87292572106526,-0.921268235433838,0.4362852370577292,,,,,,,,,,,,-10.131421665212404,7.564770460712118,-3.849284032826306,50.00000000000002,5.012720149602787,8.4117292935813,-127.74720923635306,-1.8548304559020743,-16.40077384328684,31.320954631941927,-19.92817792037575,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,e4f46be6-a3a4-4361-a5c2-192ad609bcfe,88.33326594405122,5.066443204894365,4.17343675627821,-0.495393276251763,-4.086463683097013,79.04614088079431,2.678510567390036,1.7909069351945206,-4.854821351198125,-1.0105029972595638,0.436110164114953,17.062279052186412,12.36756878592621,-2.829327331658637,88.71916822520357,1828.056903094744,-90.34486749891356,99.8781002307727,-0.5806911110593618,-0.0493610112251779,-0.8126261896514729,,,,,,,,,,,,,,,,,0.7111515858726329,0,,,medium,high,10.152748597316725,8.748353316037099,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.32136,0.0,,-1
101,07/25/2025,9:34:10 PM,3,3,Cole Murray,,Right,O'fallon hoots 2025,Max Hennemann,,Left,Normal cornbelters,Windup,5,Bottom,2,1,1,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,84.59072639088325,0.5881729746449703,-3.1067340014065645,,,,4.273057705041656,2.5674340266262887,6.000000192000004,,,,1.6788916981235265,0.3227779647217278,75.79795990638054,-6.549894808826287,-3.106734001406527,,80.47659069052041,14.105538802422153,18.364017279154133,,34.054250931599704,104.59592723170836,12.056022190265434,167.3327268511321,,18.14718410248572,1.7381548349038518,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,32f897bc-b3b7-43b4-a0f2-395fc96fcff7,84.82330950898853,4.266644363305407,2.567434026626286,0.6636139721136731,-3.106734001406548,75.97375623354353,1.684696505536943,-0.3227779647217319,-6.461587762505127,-3.1067340014065525,0.454629935165639,,,,,,,,,,,24.589922428534013,74.07532279517935,19.61285081058384,0.2089091482832734,2.4542346404218,1.7968871267560893,52.117298992039046,159.00952368084748,,,,,,,,,,0,,43.57120812411415,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.891,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,110.434525,0.9166666666666666,0.8397,-1
102,07/25/2025,9:34:44 PM,4,1,Cole Murray,,Right,O'fallon hoots 2025,Michael Kuska,,Left,Normal cornbelters,Windup,5,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,85.76864366975506,0.6359638722260784,-2.9230253810612683,1636.7006966523734,238.27371126019057,2:00,5.071648209910077,2.915056079435357,6.000000192000004,-26.867697756553483,12.301841979096274,16.116881117579354,3.446250033130072,-1.2345579622566427,76.34861769845251,-4.384504290441932,-1.7470171107224524,0.4479437065466632,,,,,,,,,,,,-9.65173437345455,6.357550333951084,-2.686001187267117,49.99999999999991,5.108145198263485,5.861490710634655,-124.49872836044608,0.5597617079895936,-14.815717386595209,30.11688618831729,-22.41500884012832,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,8ce9811a-8e6f-49f9-a552-1bff8007d574,86.00699124812328,5.070185680279678,2.9228308757615133,0.6520167381623898,-3.014813129505039,76.53489769698079,3.4481338562168813,1.228611934665368,-4.354490350748555,-1.8382774841544172,0.4477587464546659,16.976091213951253,10.8132385152539,-8.982554296441743,97.12609024187094,1616.628079065728,-255.54417308680445,98.773592653336,-0.519412759386927,-0.1561337229277667,-0.8401384683198203,,,,,,,,,,,,,,,,,0.971247866647162,0,,,medium,high,2.5865187823164906,89.8580229182237,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,115.791885,0.0,,-1
103,07/25/2025,9:35:00 PM,4,2,Cole Murray,,Right,O'fallon hoots 2025,Michael Kuska,,Left,Normal cornbelters,Windup,5,Bottom,2,1,0,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,81.5305450335528,0.1400897030559678,-2.69624099899494,,,,4.429224688913572,2.225735422742291,6.000000192000004,,,,1.179969802896716,0.2819852786791638,73.20862509329932,-7.5289829215264445,-2.696240998994941,,88.02702558329632,1.5135991435110088,4.379524769476091,418.0324523929503,,,,52.741891002339024,,3.916492416112753,0.4147018850010345,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,a8e14cee-b909-46ef-9c18-027d0a0e3832,81.75131352088418,4.422363199511919,2.225735422742288,0.2210321390555157,-2.6962409989949383,73.37472812367811,1.1863259260399843,-0.281985278679164,-7.433748342270315,-2.69624099899494,0.4715159988727949,,,,,,,,,,,6.7196373701169785,87.73937152139095,2.32516487324311,0.2927019862134624,2.103462701327744,1.2787855315262078,3.602401334736767,52.61872072871115,-0.5546814932723567,0.621275725277774,-0.0020889900845715,0.0740236987465698,-0.0775425955528568,0.9942372140987296,,,,0,0.7660515410000137,50.64499865641658,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.891,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,108.12781,0.5,0.24165,-2
104,07/25/2025,9:35:45 PM,5,1,Cole Murray,,Right,O'fallon hoots 2025,Shea Zbrozek,,Right,Normal cornbelters,Windup,5,Bottom,2,0,0,Fastball,,StrikeCalled,,,,,,,86.6455879939644,1.9481716874915052,-3.971845732140533,,,,4.229683469958545,2.581687526848585,6.000000192000004,,,,3.0425459674731483,1.1156451909061225,77.37523173747576,-4.88280439702571,-3.971845732140506,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,c0bdafb0-ce95-4e73-b757-5f409d506609,86.89099176503815,4.223462608369231,2.581687526848579,2.0203809287219543,-3.9718457321405176,77.56070541011923,3.048038686211952,-1.115645190906121,-4.79828473407252,-3.971845732140515,0.4444860297928905,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110.793755,0.0,,-1
105,07/25/2025,9:36:03 PM,5,2,Cole Murray,,Right,O'fallon hoots 2025,Shea Zbrozek,,Right,Normal cornbelters,Windup,5,Bottom,2,0,1,Changeup,,StrikeCalled,,,,,,,71.38830277953659,3.290879705943529,-4.541376199079665,1868.785937220326,39.18756747361146,7:15,4.552068775177889,3.577600693121792,6.000000192000004,-58.85295300267176,-2.2579107728897583,-6.7408674320237765,2.7191896709244063,1.2137257133269796,63.98534345706587,-7.827393371337337,-5.81619957803672,0.541452940486878,,,,,,,,,,,,2.0154164999419204,-2.4125867269863903,-3.2030286050974945,49.99999999999997,4.787393139005396,8.371740354566864,-103.22886233949126,4.448814054222036,2.114386276316031,21.62664535658673,-34.705109675122635,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,3efe52ac-83f5-4608-87fe-63ee37a7e111,71.56886953325139,4.539432685338122,3.581093586732812,3.438436947137061,-4.583130882666972,64.09750103447064,2.729921013467369,-1.2160829792581536,-7.666990476214706,-5.851150704195851,0.541261445207528,-6.342425788391864,-5.912831089817073,-64.89565164823642,24.00796230047924,792.8663312542503,-1692.2540766433028,42.42681387219648,0.3288424335436612,-0.9055366069162524,0.268078547138116,,,,,,,,,,,,,,,,,0.9658056250499336,0,,,medium,high,68.39283392956868,-32.39269770543662,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.21888,0.0,,-1
106,07/25/2025,9:36:22 PM,5,3,Cole Murray,,Right,O'fallon hoots 2025,Shea Zbrozek,,Right,Normal cornbelters,Windup,5,Bottom,2,0,2,Fastball,,Foul,,,,,,,88.16124378109058,-0.0084047701875412,-5.507241748709455,1860.3737818076709,233.78288794708303,1:45,5.059581920297318,3.255423242795636,6.000000192000004,-22.82458240350152,13.988390179677648,16.294519073065405,3.1496857259933324,0.5209170931041603,78.82468958448447,-4.329795042116999,-2.429103725823796,0.4366887121729635,,,,,,,,,,,,-10.65971808978835,7.5671391155657375,-2.814891882110956,50.0,5.045663831255328,11.7819551513968,-127.5778758406034,-0.7453317282127303,-17.228550935400285,30.983845479878266,-19.94381604795972,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,ea224c25-7bd3-40df-bd16-334d9238d865,88.40386767836783,5.059157323392838,3.262895853845327,-0.004383213756858,-5.596282640620206,79.0170196482034,3.1506950270073864,-0.5267781667960377,-4.313333280806769,-2.5180818618056198,0.4365144328065736,17.136945862412485,12.735983592284256,-3.1340798869495408,91.27606949961124,1857.591271433249,-101.71173153761926,99.85043272477652,-0.5899629361520067,-0.0546727397108278,-0.8055772002107653,,,,,,,,,,,,,,,,,0.955177151098579,0,,,medium,high,7.851537450350016,-89.7841695054977,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.92183,0.0,,-2
107,07/25/2025,9:36:48 PM,5,4,Cole Murray,,Right,O'fallon hoots 2025,Shea Zbrozek,,Right,Normal cornbelters,Windup,5,Bottom,2,0,2,Changeup,,InPlay,,LineDrive,Out,1.0,0.0,,72.25068563924425,2.61058633518259,-3.171500564586633,1911.7337609647527,47.98956350307573,7:30,4.578606308631797,3.5535380043703007,6.000000192000004,-58.41244143184319,-3.380368008639252,-9.686722615304932,2.142569740788813,0.2042755996461366,64.8818794857142,-8.43063008711492,-5.009482305923792,0.5339240214457915,77.02352759508437,7.258467532648204,39.49764134386261,3003.006296382877,74.66745938165106,80.77605151639267,4.206524638328356,136.32906171188924,,43.81259207810044,1.4056183594663545,4.102718256393955,-2.7773064159791514,-3.2893678241674307,50.00000000000002,4.758118822906104,6.052909135823541,-104.70488889097798,3.266316882354526,4.425880147763219,22.331504711211657,-35.17011818310164,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,79dc6347-5dc3-45e2-931d-65590d60bcc0,72.42293041953118,4.565302287288148,3.555186797157443,2.7657241786775786,-3.191317338909958,64.98418334021984,2.1533786253875653,-0.2052019739605674,-8.268105626767321,-5.023235276704463,0.5337430222447803,-9.495930800001524,-7.0652491415222505,-58.11047089986197,37.56166793366684,1009.9367660599784,-1623.1924412628198,52.82831671865833,0.3535619410412535,-0.8490682512420968,0.3925265068499561,48.59794558913688,58.95896713379601,9.731581691686984,0.1882323827694267,1.8007058657067805,2.201897254708338,94.38085218770875,98.37615466954368,30.47059859560685,19.292673557895544,0.3853484600880508,0.4241817099836426,-0.4829705028011859,-0.7660348362439678,,,0.8667127467301393,0,0.9530833292770148,41.93673921553563,medium,high,56.19449885969983,-18.77775635380723,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,110.44856,0.75,0.57915,-1
108,07/25/2025,9:39:12 PM,1,1,Cody DelFavero,,Right,Normal cornbelters,Michael Callahan,,Right,O'fallon hoots 2025,Windup,6,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,86.12820402091162,-0.4012184104137925,2.425763204369748,2013.05315823902,124.69088809047918,10:15,5.492742915060223,-0.6439045419471379,6.000000192000004,-24.488626129692115,13.882835429036554,-16.674228106388238,3.078793567767834,-0.2224133547330355,77.12765469390582,-5.0433081341261525,-0.7424649349367315,0.4458365745312099,,,,,,,,,,,,9.851860043025177,7.649038473505748,0.455842433051395,49.99999999999999,5.445866164802218,-4.779312895768768,-125.0776669703006,-1.6393899473371556,15.26694453860252,30.35174931947081,-20.32070964423701,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,48675af4-2af1-41f7-b35c-1f52243e682c,86.36154089230634,5.492399100808827,-0.6520909614193575,-0.3982558628373256,2.524205334687638,77.3127612077761,3.0798221062367097,0.2288566537856318,-5.026779009776868,-0.6442972556318306,0.445655947218763,-17.598620798916695,12.4950281766551,12.61936489207671,82.96947611735386,1964.423787742954,439.7979081870644,97.5842977470796,-0.555399828725893,0.2184730723016729,0.8023718258577608,,,,,,,,,,,,,,,,,0.9306609213775856,0,,,medium,high,15.327471494381562,-74.69676570810866,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,111.28605,0.0,,-2
109,07/25/2025,9:39:25 PM,1,1,Cody DelFavero,,Right,Normal cornbelters,Michael Callahan,,Right,O'fallon hoots 2025,Windup,6,Top,0,0,0,Changeup,,BallCalled,,,,,,,77.01547509439041,1.4660715890452836,1.0621819912507775,1362.2170183989515,96.72037714492065,9:15,4.965011269244933,-1.8835487922723868,6.000000192000004,-43.34409789530716,4.735555100478386,-17.51028259803362,2.7160922625485475,2.3554407528301664,69.05720129383322,-6.748839676326272,-2.2702548815807493,0.499059336338918,,,,,,,,,,,,9.854203132744416,2.049721734590219,1.8071229059475804,49.99999999999995,5.0594661568627,-1.5875140842241815,-111.86814023299118,1.6590699684879997,12.1781166102619,24.83976667195791,-29.64094265019076,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,5541f4e1-0bc1-44a1-ab51-ded5fec3a498,77.21303714892197,4.9585049467031,-1.892682568102028,1.5414786711236486,1.170237763802166,69.19512371351853,2.7219119539321963,-2.348550766052341,-6.660499190967088,-2.165267216118221,0.4988687183498516,-18.5235714639026,2.2047903346717828,14.121245158609192,18.01681823578554,1321.0530216127042,332.3463845202371,96.97816161226436,-0.1134876745197495,0.2439746237430305,0.9631183368109788,,,,,,,,,,,,,,,,,0.9307573687016394,0,,,medium,high,106.21513641220696,26.89180318135385,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,117.0296,0.0,,-1
110,07/25/2025,9:39:38 PM,1,1,Cody DelFavero,,Right,Normal cornbelters,Michael Callahan,,Right,O'fallon hoots 2025,Windup,6,Top,0,0,0,Changeup,,StrikeCalled,,,,,,,76.31589798896972,1.8059734294322407,-0.9026210508659168,1861.823150773128,308.89786221624394,4:15,5.120764024637001,0.1424189440134463,6.000000192000004,-54.99849109481436,-5.946617846566525,11.768739068021286,2.2167809343013443,-0.2841875497480635,68.57477311666636,-8.60557042814602,1.339609154871933,0.5040798311301009,,,,,,,,,,,,-6.696437177575496,-3.864247452049141,-0.0756713530405929,50.00000000000004,5.236245952997383,1.4225021573309684,-110.82580131325813,1.9827585725046517,-8.108264508207158,24.685883260517077,-36.85300641565611,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,50f8d857-afc1-4a78-8fda-7a7b44f495ca,76.4813140131489,5.107666813731636,0.1430573814950906,1.961417896688491,-0.9099291773780602,68.67322332308474,2.2275699383129117,0.2834572569840874,-8.444697404935141,1.3282760323463698,0.5039205731799614,11.833840215940928,-9.302231188758023,49.389245093270446,78.9589790193882,1211.8918215812105,1413.401449532069,65.09167216434967,0.4087327536403501,0.7591491431101548,-0.5065867296097426,,,,,,,,,,,,,,,,,0.6901636280869295,0,,,medium,high,18.93691888255063,11.226466385940212,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,112.87128,0.0,,-2
111,07/25/2025,9:39:53 PM,1,2,Cody DelFavero,,Right,Normal cornbelters,Michael Callahan,,Right,O'fallon hoots 2025,Windup,6,Top,0,1,2,Fastball,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,86.96645095694836,-1.8200661339411617,2.3856753099990864,2005.7310752732487,125.8425221514507,10:15,5.362074879277703,-0.8810506366879903,6.000000192000004,-23.32784169821324,14.31139076060893,-16.650463309972718,1.7244929224879966,0.0500755381296547,78.06901863022132,-6.229591327415431,-0.7766871309896719,0.4415622135369895,,,,,,,,,,,,9.8170741866294,8.360122885313471,0.6962529927816657,49.999999999999964,5.200139357416851,-4.735834391447729,-126.24567582318022,-4.7490416399479445,15.512357692153008,30.71210513293967,-18.963879826463625,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,705a7ec3-0df6-47d2-a375-248fd4c363e4,87.19925619309451,5.361819780934125,-0.889135636214758,-1.8180544918069,2.480987675310034,78.2512505755526,1.725400969064436,-0.0438938447695499,-6.215105117699208,-0.6830131276783735,0.4413840602860175,-17.544175305427167,12.9931782094025,7.352241937944842,84.3429007572368,1989.2403022041367,256.67131979163,99.17781734189538,-0.5807450778877473,0.1279689600245449,0.8039646135119324,,,,,,,,,,,,,,,,,0.8608046896909928,0,,,medium,high,14.091389318486897,-7.130485199014608,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,110.71145,0.0,0.0,-2
