PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
180,07/12/2025,8:15:35 PM,4,2,Eli Tritinger,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,Windup,6,Top,2,1,0,Fastball,,StrikeCalled,,,,,,,88.59532619797228,-0.3582232676766209,-5.9240036824014375,2079.0444253695323,234.007150582392,1:45,4.567160917735407,3.502210584793192,6.000000192000004,-21.931728364846236,14.551438583093589,17.0561194242898,2.4047944885583425,0.6018809637613278,79.24610345955057,-4.508215634384321,-2.70610001067059,0.4347281747114702,,,,,,,,,,,,-11.1976556584377,7.987059547579507,-3.0278394406909093,49.999999999999964,4.525104304600739,12.748293857735971,-128.11673400838808,-1.5067953324532504,-18.26492297182138,31.06437006559028,-19.146052310698547,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,5adef5a0-9725-4caf-92a7-685a43fa7768,88.83644084704812,4.567205721588016,3.5103138930983544,-0.3597907123190618,-6.019685969250445,79.43664529695661,2.405417415522124,-0.6080675827192454,-4.497414978290776,-2.8010571894291543,0.4345585700217262,17.96343582454375,13.393199873282194,-6.249383257807984,6.754523877894597,2066.68972449849,-226.3168250760095,99.40575099212484,-0.584191973406775,-0.1088561756133631,-0.8042823330385483,,,,,,,,,,,,,,,,,0.9970834139666828,0.0,,,medium,high,83.92092850989489,3.393689446260342,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,122.04986,0.0,,-2
181,07/12/2025,8:15:52 PM,4,3,Eli Tritinger,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,Windup,6,Top,2,1,1,Fastball,,BallCalled,,,,,,,89.83876153510032,-2.15710779344462,-5.201062788714335,2178.4828943881216,227.6005245047008,1:30,5.104134700531497,2.943896625410604,6.000000192000004,-18.864825188590824,16.55727433684724,15.771875789274697,1.5180233832082235,0.5889363787243126,80.57296846452194,-5.72286585515636,-2.2218663895293296,0.4283597652714254,,,,,,,,,,,,-10.249862925700745,9.66678213344802,-2.5282315252011047,50.00000000000004,4.916671138127084,11.320403834146218,-129.99048821877187,-5.529032332764118,-17.222388237898755,31.8230953876924,-15.931386038180596,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,fcaedfaa-178c-485a-af17-33014459fd39,90.08059766447562,5.105220135325865,2.9513054462338038,-2.170737043171673,-5.288634694877649,80.76724851008294,1.5178249375509163,-0.5947062768623156,-5.724586750927346,-2.309056111223432,0.4281911621106054,16.598626575573398,15.569276878711522,-5.5140019259657205,9.972168959679076,2168.4025002745307,-209.32825405284427,99.53727458041747,-0.6711754902171346,-0.0960890051476117,-0.7350444642479332,,,,,,,,,,,,,,,,,0.9965847818878312,0.0,,,medium,high,81.0250479362888,15.661356809503516,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,126.595695,0.0,,-2
182,07/12/2025,8:16:12 PM,4,4,Eli Tritinger,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,Windup,6,Top,2,2,1,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,89.21802758255564,0.3714105141733632,-6.39134729849407,2141.283517171233,232.1222511122329,1:45,4.722151032375977,3.564885035889293,6.000000192000004,-20.84418901180725,15.201153207305108,16.91382714226162,3.332485482235235,0.9904685809483228,79.66211873400655,-3.572432811635068,-3.2042531682295143,0.4321117730578904,89.72310727266378,12.363693359559626,3.5648532583005275,1125.3636315552164,10.915887527996745,109.45703905555388,18.331396160391552,234.3122030929897,,7.564207435285797,2.376003935420181,-11.281908502772382,8.094568745046853,-3.051919228089099,49.999999999999964,4.740505790627651,13.89473654111505,-128.90186463670673,0.1701478882980621,-18.62500422078881,31.493380980635557,-18.81094023221334,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,22505262-e7c3-4c59-afbd-e9ac9eae3839,89.46228539023029,4.722568695840783,3.572686406037675,0.3653260842797589,-6.484958175176346,79.85982201368836,3.332826671175624,-0.9967624464923768,-3.5660328696864667,-3.2991698217403824,0.4319415820563956,17.80199465084073,14.093543184201804,-5.062757200529906,4.602027844471705,2132.9295929965365,-188.96150991361995,99.60986370521674,-0.6115833551133648,-0.0882468427923312,-0.7862431522661838,5.449446191748248,87.47268006177335,19.211188346268745,0.9411513109654178,2.1547701515466464,3.396188202644421,30.844191568338115,232.27321060506767,18.523753497500483,47.260516174224456,0.6155668690131197,0.8284580867451246,0.1323894014708292,-0.5441785046148029,,,0.988903091874088,0.0,0.9971880729963328,50.36693017852692,medium,high,85.85817493997546,-12.571457853496524,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.891,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,92.969795,0.9166666666666666,0.9031499999999998,-1
183,07/12/2025,8:16:49 PM,5,1,Eli Tritinger,,Right,Normal cornbelters,Ben Kearns,,Left,Rex baseball 2025,Windup,6,Top,2,0,0,Fastball,,BallCalled,,,,,,,90.58690867916066,1.609870585467439,-5.008414842650894,2046.998721494628,238.3903111618369,2:00,4.609858727978886,3.938802782903105,6.000000192000004,-22.04411466548706,12.840618782910392,17.54085959409476,4.275182556980493,-0.7338598496989869,80.72792351864096,-2.569062162391476,-1.6879700660276675,0.4250981616916967,,,,,,,,,,,,-11.1900405156658,6.3983854204159805,-3.539957761654993,49.99999999999995,4.728764652196864,10.91843859824977,-131.12849056721657,2.979095927091451,-19.07861878861805,33.099784266113694,-21.265031327498644,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,7fe1eb81-b2f8-4ad4-b7e4-ea15da3f2b6e,90.83515100603508,4.609552813493117,3.947215887717724,1.6122441148258784,-5.108799315751991,80.92458457644393,4.2760816324171484,0.7272397730352901,-2.5543902013023496,-1.7883154834522088,0.4249289002343036,18.488794529958398,11.619440521380296,-8.253391967853004,7.014152530530884,2025.7977305509255,-293.84914615387413,98.96428899925144,-0.5187014559980441,-0.1435512113751192,-0.8428178031213182,,,,,,,,,,,,,,,,,0.9934516734577608,0.0,,,medium,high,83.6872627225222,7.270212772926651,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,121.18565,0.0,,-1
184,07/12/2025,8:17:07 PM,5,2,Eli Tritinger,,Right,Normal cornbelters,Ben Kearns,,Left,Rex baseball 2025,Windup,6,Top,2,1,0,Fastball,,StrikeCalled,,,,,,,88.83312271432901,-0.5123856291582943,-5.890771273645369,2029.576371040465,235.010273771216,1:45,4.664411191371931,3.0524757350903657,6.000000192000004,-22.185436689646977,14.10100403798161,16.90963822059048,2.3368759499790195,1.032605921344518,79.48132244253271,-4.709898585401142,-2.7002659526642967,0.4335545097143521,,,,,,,,,,,,-11.108021216173404,7.795163730184762,-2.580755240062672,50.00000000000001,4.609584957010521,12.712389192816174,-128.46536897898656,-1.8664724386408675,-18.216782108111136,31.24272839868566,-19.3902426048728,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,2fcd9b08-9e26-4c72-a71f-e7a4032f4b07,89.07320933484021,4.664360108509951,3.0605013771711524,-0.5127594842407999,-5.9864094011446864,79.67316397618173,2.33759962042035,-1.0390259974735792,-4.697821406214806,-2.7962276800947827,0.4333845070047051,17.814456682033892,12.938579684149603,-9.047124359941126,6.531296180618845,2004.327107237975,-319.14431387200625,98.75593428447604,-0.5662957036884466,-0.1572467626376614,-0.8090628106791105,,,,,,,,,,,,,,,,,0.9935299863063216,0.0,,,medium,high,84.12183343744302,8.952276165160832,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.826096,0.0,,-1
185,07/12/2025,8:17:25 PM,5,3,Eli Tritinger,,Right,Normal cornbelters,Ben Kearns,,Left,Rex baseball 2025,Windup,6,Top,2,1,1,Fastball,,BallCalled,,,,,,,88.88316640650835,-3.5232942061866765,-4.345427205424714,2088.974358059455,230.1817709550415,1:45,5.074144601712438,2.617932593528173,6.000000192000004,-20.70144374277043,15.478616811990795,16.496599566108408,0.0609110726580551,0.0537244990875899,79.9593776515537,-7.421931854598863,-1.2238264780056405,0.432918522058447,,,,,,,,,,,,-10.355363992211354,9.53562458466519,-2.2728715305607032,49.99999999999993,4.773951298003338,9.24330927169343,-128.6168894922339,-8.60695629051304,-17.035544291137967,31.130259418505755,-16.48705344777556,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,1fc91de4-0ac9-4805-971a-d3a660831bd0,89.11656009431245,5.074132702173436,2.625217144607053,-3.523746082558937,-4.431267595128341,80.14291082391009,0.061530678595079,-0.0592658835120091,-7.411542994333343,-1.3084488124974412,0.4327514961392519,17.305680729798553,14.349755939119609,6.45606386208194,0.0133406294809556,2075.7268578592184,234.88695194030512,99.3658371080944,-0.6362932136624212,0.1124412805902043,-0.763208952166039,,,,,,,,,,,,,,,,,0.987616697686666,0.0,,,medium,high,89.98799343346714,7.632299497479853,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,132.50836,0.0,,-1
186,07/12/2025,8:17:48 PM,5,4,Eli Tritinger,,Right,Normal cornbelters,Ben Kearns,,Left,Rex baseball 2025,Windup,6,Top,2,2,1,Fastball,,BallCalled,,,,,1.0,,89.32984503142798,-2.278023172709189,-6.82589378581914,2124.242477175113,237.85174381035785,2:00,4.888352869903436,2.939393064431973,6.000000192000004,-22.49304464813059,13.510869038830382,18.21912196217726,0.8805138665192934,1.91647373536393,80.17356521621893,-6.520407377107176,-3.399970110484064,0.4318633789220299,,,,,,,,,,,,-12.085551945196794,8.050960617863637,-2.391332131585354,50.00000000000006,4.688306777210105,14.838791824892493,-128.8698208990629,-5.887827933514897,-19.985237219279966,30.944961884736134,-18.86060237889641,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,35e86251-4c2b-477c-bad2-abeab52eb794,89.56129790142381,4.887819739365889,2.947755063256076,-2.272235499639038,-6.9247799807903085,80.3560554512035,0.8815365384361421,-1.922982610438892,-6.503540411116328,-3.4986212610465324,0.4317046581148497,19.15955618596616,12.384428257883762,-2.491458466537137,7.266170823904569,2122.2344586936606,-92.34177910506392,99.9054713149262,-0.5316088635958983,-0.0434704512772303,-0.8458737116213221,,,,,,,,,,,,,,,,,0.991011246278554,0.0,,,medium,high,83.46044625848592,10.88877869541058,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.73343,0.0,,-1
187,07/12/2025,8:18:27 PM,5,5,Eli Tritinger,,Right,Normal cornbelters,Ben Kearns,,Left,Rex baseball 2025,Windup,6,Top,2,3,1,Fastball,,StrikeCalled,,,,,,,89.47827930317818,0.4353771494637028,-5.051940245269853,2108.432698271559,238.646541056742,2:00,4.803824132122224,2.7876774823899777,6.000000192000004,-22.788322667906776,12.915448964946158,18.154831951810827,3.3110197645920905,0.4068667212738422,79.933738427216,-3.883186384112913,-1.616823809680275,0.4300595245467409,,,,,,,,,,,,-11.52118069941974,6.838093969191276,-2.385623113260544,49.99999999999999,4.826223066091345,10.86765014033378,-129.5704904908849,0.2520381657907241,-19.196886299288103,32.090433487378,-20.78024231440465,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,1ff5f04b-d17f-4dbc-b08b-d606ffe9f849,89.71891710145346,4.803012958138071,2.7959919769500936,0.4439478175419865,-5.1505805047529405,80.12163162042796,3.312272917255727,-0.4133016179819735,-3.863164811841264,-1.7146663043846413,0.4298920190599886,19.086713950790728,11.641378877576004,2.0534019427562566,14.235486757581686,2107.0788002846534,75.54715435853764,99.93578652104875,-0.5199820121746753,0.035830953684445,-0.8534253627428934,,,,,,,,,,,,,,,,,0.996552512989669,0.0,,,medium,high,77.1880619181763,8.937494499652418,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,96.879814,0.0,,-2
188,07/12/2025,8:18:46 PM,5,6,Eli Tritinger,,Right,Normal cornbelters,Ben Kearns,,Left,Rex baseball 2025,Windup,6,Top,2,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,89.78872581720248,-2.833306051727093,-4.559126008015837,2191.9372592452523,231.19461329250765,1:45,4.718383075244743,2.710519304913051,6.000000192000004,-20.09110558549491,15.344027113350514,16.967431251632046,0.4003536353472259,0.1217164879484077,80.65099027536763,-6.625287364961528,-1.349025736845923,0.4284385631649753,,,,,,,,,,,,-10.68481662188274,9.236503301929837,-2.3482171478869884,49.99999999999998,4.475018324196216,9.813389737394193,-129.97420472323887,-7.105119843842227,-17.945942724855616,31.85370344731748,-16.660656600396756,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,8de72a65-54ad-4d50-b339-79073f12d6bc,90.02495486369578,4.718523759351831,2.7181246673166544,-2.835546920574576,-4.648541476922741,80.83690087421877,0.4008499462210794,-0.1275202575751809,-6.616748468711786,-1.4372183128869822,0.4282730629324256,17.810214244129288,14.245647137473908,5.921306163724626,0.3087540207528664,2180.2422295897604,226.1255597694765,99.466452353681,-0.6233334578597512,0.1031624234752677,-0.775121225806206,,,,,,,,,,,,,,,,,0.9934159370708728,0.0,,,medium,high,89.72212138132245,-17.023738054555043,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.695,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.216995,,0.695,-1
189,07/12/2025,8:19:23 PM,6,1,Eli Tritinger,,Right,Normal cornbelters,Andrew Carter,,Right,Rex baseball 2025,Windup,6,Top,2,0,0,Slider,,HitByPitch,,,,,,,78.93201200122506,2.253817711070836,-0.7530031277535287,2470.7671524179354,110.24393765175203,9:45,4.454183021248912,3.3630694391786164,6.000000192000004,-40.08362660628254,5.728138305046443,-7.62507928316778,3.20982664394955,-2.0277694948503884,70.55589442481057,-5.357140765693383,-2.2037811187782905,0.4871470019835535,,,,,,,,,,,,3.864523398336243,2.309773602774185,-3.2973311367277267,50.0,4.614751333083342,1.7233949930928478,-114.60956741849816,3.369987978970632,5.012156007051939,26.098145020441734,-29.17835142486097,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,c7c4bc2e-61ae-43b4-9637-b75e5d356c5b,79.15818851514533,4.447605178614078,3.3642971254261296,2.331928597507705,-0.7681681034354232,70.72862392450149,3.216079870511214,2.0270856262931525,-5.261746972149681,-2.213855106324966,0.4869375985049101,-7.478857350295086,3.226222985209806,-71.43894951548512,26.257546747355537,786.4820847054212,-2342.2502539021843,31.831493466948363,-0.1101426292793504,-0.9479850222268084,0.2986519694377876,,,,,,,,,,,,,,,,,0.9643939300850384,0.0,,,medium,high,66.36820792738001,25.781667317334115,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,11.541014281122244,9.480866425303782,23.909831964990772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95.54361,0.0,,-1
190,07/12/2025,8:22:06 PM,7,1,Nick Krueger,,Right,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,Windup,6,Top,2,0,0,Curveball,,BallCalled,,,,,1.0,,75.4363210745335,0.3426491939211201,-3.691392680652649,2520.1771419986485,28.99354514076301,7:00,4.867635550096526,1.8417498841837816,6.000000192000004,-59.44004813641502,-8.864918187832117,-9.156646214353763,0.2334198251336033,2.3568157377820773,68.10166057529909,-10.831173848903838,-5.429393157373928,0.5118468396249993,,,,,,,,,,,,3.596593524393955,-4.935243917419316,-1.535398125988186,49.99999999999998,4.861495986644619,7.302317888439375,-109.35079629688563,-0.9507614921471844,4.218603263408203,24.90102186730753,-37.96281497039213,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,e462f5bb-f531-4456-9eb3-fbfc68692f01,75.58309096908216,4.852719142401843,1.8438755771190776,0.5189184751164443,-3.717115539968919,68.17908673107651,0.2454194478691037,-2.35813680695403,-10.65438802394785,-5.448960031568912,0.5116995426101818,-8.90992496240254,-12.666614744434415,-51.59703643031643,50.67624747717591,1565.5045770325503,-1974.96537851746,62.11883089261786,0.5433374614137751,-0.7836613330089948,0.3010968584542189,,,,,,,,,,,,,,,,,0.6239400825774335,0.0,,,medium,high,44.39137727054169,34.0474127047538,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,9.213090112117015,26.216898956560506,18.48075815297593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,104.83849,0.0,,-1
191,07/12/2025,8:22:50 PM,7,2,Nick Krueger,,Right,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,Windup,6,Top,2,1,0,Fastball,,BallCalled,,,,,,,85.85659062521997,-2.5789431808301635,-4.7865416285290046,2007.8117347432951,212.5616162047335,1:00,5.3671205370980335,1.660191616837054,6.000000192000004,-20.76751760939601,18.015505764442416,8.822422752803332,1.2296265397141992,2.0635659385929976,77.14307021970107,-6.493708275309042,-3.120147352002021,0.4482211581438284,,,,,,,,,,,,-6.365724389449748,10.601741008502588,-1.2745132853309344,50.0,5.144131558716698,10.131616427264325,-124.263390843037,-6.260818035842221,-9.767463505244809,29.24030567903007,-15.906911385007708,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,55b693f3-9db2-4df1-91ef-645c24a0b5fd,86.1044694580402,5.368529569490539,1.6653815729338683,-2.5968194430836244,-4.84806055445792,77.34460216595198,1.2293292721848057,-2.06755184129446,-6.496653441947416,-3.18057724924296,0.448029460301047,9.40328915631525,16.920871217651026,-32.54378041806878,97.49590463380612,1692.5464203214306,-1080.0900782943943,84.29806395856272,-0.7104751625079068,-0.537943901614106,-0.453697478696495,,,,,,,,,,,,,,,,,0.5526719914363922,0.0,,,medium,high,2.253685829574273,29.99797702192785,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.62969,0.0,,-1
192,07/12/2025,8:23:09 PM,7,3,Nick Krueger,,Right,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,Windup,6,Top,2,2,0,Fastball,,BallCalled,,,,,,,84.80029546218572,-2.6252170560491965,-4.440300589043761,2026.36670851914,210.50412979913148,1:00,5.215944809458351,1.4833271982020193,6.000000192000004,-22.163349824142927,17.569830485790867,7.545573422516772,0.9200796376531284,2.022943874423072,76.24036842693816,-6.80074224938569,-3.014020319473147,0.4536784875856314,,,,,,,,,,,,-5.564903927428101,10.379719971832316,-1.125293556963226,50.00000000000001,4.988464873301054,9.30358713025821,-122.78670755423512,-6.325958466803433,-8.333720289524697,28.635865086702378,-16.629902902263506,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,75425e0b-95b9-4d96-b604-3021046354db,85.04699105392339,5.216977911971238,1.4882482550588272,-2.638716109061181,-4.498634864305794,76.44121942413258,0.9201076033417168,-2.026740999618042,-6.798745569406438,-3.0711284940604697,0.4534810007189642,8.095516328613309,16.385584403947963,-38.19829317939769,82.81309705526016,1592.4715678610946,-1253.074755530858,78.58753112978579,-0.6771043335243233,-0.6183849893816109,-0.3989106747507352,,,,,,,,,,,,,,,,,0.9936712399927872,0.0,,,medium,high,15.468212650265844,-49.29185024752962,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.97888,0.0,,-1
193,07/12/2025,8:23:32 PM,7,4,Nick Krueger,,Right,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,Windup,6,Top,2,3,0,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,84.50149955857417,-1.4894096869901725,-5.550452867795913,1970.6709714433864,220.7013260013868,1:15,4.990067759502326,2.629893460313573,6.000000192000004,-23.83075810820849,16.26285627653525,10.558517719222747,1.6130891167413108,1.6649834439318036,75.81728494136445,-5.98717695108955,-3.558920384623735,0.4557315829736161,,,,,,,,,,,,-7.567558885340717,9.293211216125666,-2.1824859183372647,49.99999999999997,4.854332860278628,11.55635160570348,-122.23395931036764,-3.920117712947461,-11.230891629138862,28.38058589280609,-18.38214526964449,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,1307d742-a4d6-4b42-9e96-0402e0cce83d,84.74438512278446,4.990642895323003,2.6360810241825283,-1.4975455604069423,-5.624316288744547,76.01530908597745,1.613464079531404,-1.6696899587335805,-5.979695616993189,-3.6323750340443657,0.4555418273572954,11.25945112331713,15.02275277191511,-35.511232809529226,71.38259630283282,1604.1294281902558,-1144.688977540897,81.40016529574882,-0.6171103180988133,-0.580862556016892,-0.5308234605907172,,,,,,,,,,,,,,,,,0.995382690317622,0.0,,,medium,high,25.7556633274505,26.6898112438372,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.695,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.533844,,0.695,-1
194,07/12/2025,8:24:10 PM,8,1,Nick Krueger,,Right,Normal cornbelters,Jayden Lepper,,Right,Rex baseball 2025,Windup,6,Top,2,0,0,Curveball,,BallCalled,,,,,,,74.76762127200007,0.0699798866815781,-5.325995265192851,,,,5.7555081484276895,3.0276349306630257,6.000000192000004,,,,1.7759719567279943,1.936618067888905,67.36592318251041,-9.057365698815294,-5.325995265192989,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,21269761-5d29-4934-9bae-9114cb0c9612,74.9700847725832,5.747166138211256,3.02763493066305,0.1675586250264029,-5.325995265192931,67.50950494397009,1.7835000777916163,-1.9366180678888925,-8.9448947688694,-5.325995265192926,0.515938980620799,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,9.88178991465044,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,132.30316,0.0,,-1
195,07/12/2025,8:24:28 PM,8,2,Nick Krueger,,Right,Normal cornbelters,Jayden Lepper,,Right,Rex baseball 2025,Windup,6,Top,2,1,0,Fastball,,StrikeCalled,,,,,,,85.14424897669181,-0.695631353325509,-3.9679881397070487,2040.7952861304047,213.86971425318765,1:15,5.014131668529792,1.9555767480894584,6.000000192000004,-21.996237795579443,17.34418180104691,9.218152918357529,2.5330110288564534,0.969974031444331,76.25071247004394,-4.860710568053091,-2.222011211202375,0.4514306229826017,,,,,,,,,,,,-6.329878374012269,9.617461266657966,-1.6371864029612062,50.00000000000002,4.944592803846772,8.280675779997054,-123.46758694542022,-2.179667720793452,-9.570490283493838,29.287574696353968,-17.63288241566062,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,ae4a07ec-b7a0-4f29-8bfe-5fabbf6cd9a4,85.39444140903366,5.015351219788677,1.961091106056296,-0.7116063231886953,-4.034319318259055,76.45596199341324,2.532899808315666,-0.9743219729694356,-4.860935247635118,-2.2879143269973685,0.4512327934354041,9.843198116687477,16.133651622215073,-34.958878798232085,64.91568437234287,1672.5612992594547,-1169.3520000887695,81.95634861695676,-0.6804892875313063,-0.5729883874369401,-0.4567478926251878,,,,,,,,,,,,,,,,,0.989156339065287,0.0,,,medium,high,31.5758840648914,31.14116746435667,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,71.10037,0.0,,-2
