PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,Good Swing Decision
166,06/29/2025,4:31:04 PM,2,1,Gage Allen,,Right,Illinois valley shripm 2025,Tyler Thompson,,Right,Normal cornbelters,Windup,5,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,87.82753281530134,-2.556789093267094,-3.730552985297268,2118.382016591448,212.45046403689585,1:00,6.088554970917679,0.4420658298136821,6.000000192000004,-17.6042456822259,19.35873659631008,10.277710302387373,2.238643050993216,2.1735184468531297,78.84455748702253,-5.881747718255222,-1.784457222124258,0.4375775420787305,,,,,,,,,,,,-6.800841714000686,11.320606685937276,-0.14372543494807,50.00000000000004,5.869502956197654,7.973192203530615,-127.29175900779778,-6.255512619630575,-10.948600616935469,30.71155059787424,-13.949128825004308,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,79b387ed-26a4-47d5-a503-4975172ef20e,88.07562690688671,6.090826787909655,0.4473672702635301,-2.584936382057658,-3.793756691632212,79.04753413850891,2.2376542905976704,-2.1774572104204326,-5.8961147996458925,-1.8471033667400527,0.4373974294287275,10.874769297410042,18.415083092330573,-20.60549653367143,61.05554033633853,1982.8601735091252,-745.5252514364689,93.60257772106743,-0.7898706512556525,-0.3519314484344262,-0.5022435762534132,,,,,,,,,,,,,,,,,0.9660472136042862,0.0,,,medium,high,35.05001369729533,-1.739430382264027,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,121.38401794433594,-1
167,06/29/2025,4:31:15 PM,2,2,Gage Allen,,Right,Illinois valley shripm 2025,Tyler Thompson,,Right,Normal cornbelters,Windup,5,Bottom,1,1,0,Fastball,,BallCalled,,,,,,,89.40750097824507,-0.5497366610740276,-3.3272906894627656,,,,4.675112269107689,1.6518428181961482,6.000000192000004,,,,1.350176228785919,1.444001000256346,80.17154551173327,-6.931999228155625,-3.327290689462833,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,30771183-911a-4257-b577-740a34891c72,89.65198879464462,4.669227060722824,1.6518428181961513,-0.481620474090927,-3.3272906894628007,80.35742838793834,1.3553823981343778,-1.4440010002563406,-6.853300435398996,-3.327290689462801,0.4302408523432998,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
168,06/29/2025,4:31:31 PM,2,3,Gage Allen,,Right,Illinois valley shripm 2025,Tyler Thompson,,Right,Normal cornbelters,Windup,5,Bottom,1,2,0,Fastball,,StrikeCalled,,,,,,,86.9164846073226,-1.7787595951967143,-5.073426752628277,2189.463279235026,216.8544856604678,1:15,6.359476908806978,2.784773621032028,6.000000192000004,-18.44087711962236,19.38373569287818,12.443646206987898,3.162533472636125,0.9058289044220832,77.92681770986847,-5.264964359450328,-2.723279986922721,0.4426482667208623,,,,,,,,,,,,-8.414466704550378,11.071811277083896,-2.377655402385193,49.999999999999936,6.203274125631014,10.778743345531188,-125.81264077443272,-4.501831295677805,-13.239190251973252,29.89949699683989,-14.753834963011698,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,65fc5416-0af0-4106-a2a5-b88dade27bad,87.16299764357063,6.361646836413772,2.790998709296481,-1.805417705763133,-5.146794708793279,78.12746490150644,3.161607217994532,-0.9106232484355582,-5.277556867790628,-2.796160331408485,0.4424632548559105,13.136209171498272,18.416312950645505,-14.74418437767087,12.58459766518948,2117.368141698217,-557.2267075796276,96.70717758911223,-0.7738134722396481,-0.2545037922601361,-0.5800349385214902,,,,,,,,,,,,,,,,,0.9969220252033364,0.0,,,medium,high,78.67386210132945,-43.4598922010176,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,99.73028564453125,-2
169,06/29/2025,4:31:44 PM,2,4,Gage Allen,,Right,Illinois valley shripm 2025,Tyler Thompson,,Right,Normal cornbelters,Windup,5,Bottom,1,2,1,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,78.25802298408405,-1.3040447715814902,-1.92264900116921,2269.427050590757,124.68989207798744,10:15,5.582249384944734,1.7200983447434324,6.000000192000004,-40.06115625490703,6.533066197095977,-6.211336551054264,1.030956447754742,0.5850818891023255,70.55106945053994,-8.847982266236185,-3.1028856677860004,0.4912895842473576,50.03027305748091,17.45166234614704,28.640889224612188,2415.6354017547906,,,,91.79447857776216,,32.86322468116083,1.42417814184062,2.6887111148927128,3.9952581914231646,-1.559846978756782,50.00000000000003,5.452834806777382,3.990020005315561,-113.63644942762495,-3.7191443310978216,3.4287371004203933,25.62737316130692,-27.07915861358785,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,5801de57-d14e-4e67-b68e-957236894c20,78.47187016729468,5.575940468747112,1.7220411199373764,-1.2293651782643271,-1.9464041035442408,70.7143578828634,1.0369547896990268,-0.5863410916413404,-8.75723253476193,-3.12176349537239,0.4910830908242555,-5.984523935108084,4.05252603730067,-76.99358376225064,9.577991774268192,510.7576049648015,-2211.20460539582,22.50601555277336,-0.128089493410731,-0.974344870358454,0.1850544657227972,22.876614167558877,41.887524747554586,15.004133329111236,0.642851333996255,1.8194020340632464,1.1352905415888,49.81093614884845,77.10445471786036,7.205551219827561,-1.381817103987054,0.0429105815214641,0.215241274859619,0.0570867012526053,-0.974890918070787,,,0.9965787926509112,0.0,0.9953127013345832,20.517932219436315,medium,high,81.37980740315864,32.53400741490411,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Slider,Breaking,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,109.2535171508789,-2
170,06/29/2025,4:32:14 PM,3,1,Gage Allen,,Right,Illinois valley shripm 2025,Jackson Smith,,Left,Normal cornbelters,Windup,5,Bottom,2,0,0,Changeup,,BallCalled,,,,,,,79.99015438231184,-1.729249489126743,-4.370101432717187,1866.14345613487,230.12771280726952,1:45,6.102917760813287,1.5370852572636993,6.000000192000004,-28.502634173131103,16.072046364709628,16.09465507922474,2.115368823159569,1.1911324509070098,71.96468060555367,-7.10572016760596,-1.3237842192393352,0.4805246179534956,,,,,,,,,,,,-10.156740497692414,9.26593882268478,-1.1897640133705316,50.0,5.945076718399903,8.391878720274864,-115.9054798842058,-4.334187531600436,-13.559759082140744,25.420015903912063,-19.803555515189935,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,257d6419-005d-44bf-a650-3af1e335753a,80.20945866474253,6.101988747121744,1.544486211979157,-1.7193028329725848,-4.4585715543214,72.13773534269508,2.1168735598579778,-1.196683238237933,-7.080675019429711,-1.4122747634019046,0.4803347685401624,16.931797281767288,14.5369446016133,-4.663885616525692,22.4720103647953,1859.9643488011736,-151.73668002043627,99.66888358376828,-0.6389557781808058,-0.0813102977274379,-0.7649340814820819,,,,,,,,,,,,,,,,,0.9959561061717032,0.0,,,medium,high,69.77519067168421,-45.30086568679572,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Changeup,Offspeed,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,78.26192474365234,-1
171,06/29/2025,4:32:25 PM,3,2,Gage Allen,,Right,Illinois valley shripm 2025,Jackson Smith,,Left,Normal cornbelters,Windup,5,Bottom,2,1,0,Fastball,,BallCalled,,,,,,,88.24079026315454,-0.0400967375608876,-8.61305913556918,2201.400282536721,213.16725950610063,1:00,5.783389667783103,6.578649900921568,6.000000192000004,-17.119594911504205,20.105696435884976,11.139147491385987,4.3190659599720265,0.5588588700270931,78.7531323908218,-3.2651010184216176,-6.535714797429564,0.4391274392174077,,,,,,,,,,,,-8.91260297840161,10.884344345229833,-5.8782038991706695,50.0,5.77015846180571,18.86009774743593,-126.84303952564504,-0.6318107125704227,-14.2471561837334,30.49815028423504,-14.774985112936784,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,d24d55d3-330c-49a9-bff9-57f55b1c7747,88.49941942280589,5.786118148295551,6.5842493284461545,-0.0740825135743008,-8.679667102178996,78.96932278138993,4.31765144209833,-0.5633164349580381,-3.2851660541384624,-6.603515609680156,0.4389425093752183,11.77850131930413,19.22769019049987,-21.77937510157902,50.80936687497909,2044.263114368532,-816.7934397294248,92.8619447623984,-0.7773260468827529,-0.3710335853996603,-0.5080337541375626,,,,,,,,,,,,,,,,,0.9974898108735568,0.0,,,medium,high,44.271569812518834,84.45030266184504,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.70044708251953,-1
172,06/29/2025,4:32:37 PM,3,3,Gage Allen,,Right,Illinois valley shripm 2025,Jackson Smith,,Left,Normal cornbelters,Windup,5,Bottom,2,2,0,Fastball,,Foul,,,,,,,88.19054990818162,-2.4404109906114533,-3.796476745080711,2285.268601704983,219.667832757307,1:15,6.242405253099012,2.726799950225951,6.000000192000004,-17.75588816698761,18.897946454703963,13.54483861257416,2.488281494191276,-0.3219421328267614,79.14958095076766,-5.7960535793909775,-1.231101629799325,0.4357438140489011,85.9221139256165,37.03547788756666,-42.43467650353464,,-73.27449896543666,82.04174426036433,61.4986766751007,287.0511511474612,,-42.17967128540432,4.086293192198052,-8.587585585023806,11.031290515781158,-2.424962096966376,50.00000000000001,6.032766782699386,8.04974391003859,-127.820742466512,-6.02614810187696,-13.94213252973131,30.93405179778848,-14.264508793392851,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,9383075b-2e50-4dd1-8163-9e13ca1735d3,88.43145526581527,6.244470830728536,2.733240595710376,-2.466272660625673,-3.874325686684244,79.34801937714337,2.4873533278441373,0.316859628458502,-5.809034539391393,-1.30948058563219,0.4355692716536921,14.278690872107566,17.954350069333245,-11.767181160428956,12.4722984074084,2237.242225145934,-466.04700188148337,97.8984362484472,-0.7535810973162433,-0.2039353280107979,-0.6249207243777204,-46.27998057571299,50.62148440471365,51.751699257334366,-0.3022477587972224,2.172583724547162,2.549869131261249,-192.7427078427221,212.71721121841009,,,,,,,,,0.9964663530860272,0.0,,44.105396293984775,medium,high,101.22506856666756,-3.163960910319167,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99.59068298339844,-2
173,06/29/2025,4:33:00 PM,3,4,Gage Allen,,Right,Illinois valley shripm 2025,Jackson Smith,,Left,Normal cornbelters,Windup,5,Bottom,2,2,1,Changeup,,InPlay,,LineDrive,Single,0.0,0.0,,77.57012039583637,-0.0917028832151187,-4.248587769715598,1733.3940793571342,236.9172988545405,2:00,6.080009079180751,3.348021831264832,6.000000192000004,-33.47822450558186,13.915953155923065,17.34926163624395,3.2046938916693275,-0.8379300193877038,69.6401825873738,-6.421766672513792,-0.9615572959802152,0.495489001225573,90.0335272665909,14.208959377723584,-16.494425113516034,1931.5547064137052,-37.38849866506407,103.45095532786335,21.288708545410767,243.4031878308135,,-24.15498925332128,2.5171825083546158,-10.812886902924324,7.55691112659723,-3.011371928277962,49.99999999999999,6.053120805774787,7.867700215346237,-112.4583789754598,-1.1194881647501935,-13.5728245544501,24.163923753846085,-22.68827304771617,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,43e83ba3-34c5-4609-b7ed-8b0d47ac0684,77.7854848132451,6.077514925293039,3.355905571798803,-0.0633684598434803,-4.342586744358008,69.80556194849132,3.2075600085116784,0.831721043771778,-6.377461973194432,-1.0554751020494912,0.4952868432185329,18.23440857606312,12.057199137633868,-1.019080399210706,6.035882680173489,1733.119904576927,-30.829056255908853,99.98418277854572,-0.5457626722969927,-0.0177853706915524,-0.8377510287171298,-24.780469431215465,83.68736352926025,22.099537378732688,-0.796634530485998,2.307133747421034,3.314055101775066,-99.60213223167564,222.0912584977312,-42.04722475365366,27.91931024480456,0.5415536209718388,0.6003192066514028,-0.0702732365341059,0.7966671339728105,,,0.9968391469658212,0.0,0.995859618638313,52.76203481831647,medium,high,84.56770558784346,-26.52614138906684,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Changeup,Offspeed,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,73.03327178955078,-1
174,06/29/2025,4:33:38 PM,4,1,Gage Allen,,Right,Illinois valley shripm 2025,Jackson Stanek,,Left,Normal cornbelters,Windup,5,Bottom,2,0,0,Fastball,,Foul,,,,,,,86.57113235928453,-2.191995153129646,-3.751925720960544,2122.0183732652163,217.81304498841683,1:15,6.11026126428083,2.481757772268484,6.000000192000004,-18.84678355679057,19.178719796270435,13.116196982859575,2.4970971044792,-0.0827654448392585,77.69880674753456,-5.7542265269361215,-1.2675191952128126,0.4438221860881499,,,,,,,,,,,,-8.34274007817727,11.101386795046738,-2.183315105584108,50.00000000000007,5.920312851525549,7.819110713096192,-125.50085777914546,-5.4044211002385145,-13.055588174849902,29.854002138350257,-14.801443846434315,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,b2060aff-42fc-44e0-9b91-2d6ccedc8455,86.81144781083033,6.111971695476441,2.487792395807671,-2.2135154945180533,-3.824207832619164,77.89611000555455,2.496476821827764,0.0780232663818776,-5.762469296317011,-1.3403448699922005,0.4436396497431715,13.796551897695512,18.139422989960707,-4.696555025765394,64.06005179216783,2114.89329679492,-173.74786228057243,99.66423116029232,-0.7873628207477132,-0.0818785852514656,-0.6110283837772371,,,,,,,,,,,,,,,,,0.9939663904325862,0.0,,,medium,high,32.345953387049,-61.30932290984872,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,103.5852279663086,-2
175,06/29/2025,4:33:56 PM,4,2,Gage Allen,,Right,Illinois valley shripm 2025,Jackson Stanek,,Left,Normal cornbelters,Windup,5,Bottom,2,0,1,Fastball,,Foul,,,,,,,88.79212180519151,-1.9143290076991613,-3.5910245824116376,2188.693561109257,219.8674667137996,1:15,5.986341713248856,2.7396053924391994,6.000000192000004,-17.531225107635123,18.605799735330763,13.757358502205618,2.7420771371592214,-0.5441995166060639,79.6063738282506,-5.231832398553801,-0.9837375314172376,0.432660969969283,,,,,,,,,,,,-8.641566824392317,10.702627762868168,-2.454691463967225,50.00000000000003,5.819883365504912,7.6387639768013615,-128.76195273494906,-4.875427453652077,-14.228258698784495,31.543757125530288,-14.55227338946056,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,0c4c1df2-7fbc-4a6c-8f09-961605563bfa,89.0373787690792,5.988207379647096,2.746023982621768,-1.9374899499502325,-3.667344421195395,79.8048977718134,2.741332835679865,0.5393475623339052,-5.2423252666599165,-1.0595895679215686,0.4324854876221404,14.476710323420864,17.627651536011808,-4.118347326637994,39.843387823146415,2183.041997016837,-157.1850619552106,99.74178367438718,-0.7655473657073834,-0.0718168430465648,-0.639358719275268,,,,,,,,,,,,,,,,,0.9967063183797744,0.0,,,medium,high,54.14095095916823,-68.34392851229696,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.60684204101562,-2
176,06/29/2025,4:34:19 PM,4,3,Gage Allen,,Right,Illinois valley shripm 2025,Jackson Stanek,,Left,Normal cornbelters,Windup,5,Bottom,2,0,2,Fastball,,BallCalled,,,,,,,86.26336085140252,-0.5556905052714355,-4.391672067865818,2180.578340538349,221.9176789574589,1:30,6.081781925366711,2.755640526520906,6.000000192000004,-20.065247128385614,18.2726815459183,14.21159680464653,3.891685598151457,0.149663986641647,77.19373951561226,-4.357351159502572,-1.7010382354965952,0.4456417232876708,,,,,,,,,,,,-9.162952393072636,10.069100460078834,-2.405451835177245,50.0,6.024756525223754,9.159272608822898,-125.03300174670888,-1.8420249528842216,-14.219037094396556,29.84841570306183,-16.54885512822809,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,dbb7aa23-83a5-4475-b0cd-d5d25c39fcfd,86.50763357667006,6.083355458938236,2.7625683489456065,-0.5756878274202951,-4.474207930235085,77.39205164841626,3.8912094452790007,-0.1551462554846326,-4.363194493460942,-1.783574817049385,0.4454542725113271,14.988707730231338,17.17197628166252,-10.820845579075064,24.767022259298507,2141.80550232426,-409.37890692915056,98.22190115836348,-0.7308745167154514,-0.1877386835036074,-0.6561833795001879,,,,,,,,,,,,,,,,,0.9900677615759856,0.0,,,medium,high,67.70967996663134,-55.985645332313446,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.44732666015625,-1
177,06/29/2025,4:34:48 PM,4,4,Gage Allen,,Right,Illinois valley shripm 2025,Jackson Stanek,,Left,Normal cornbelters,Windup,5,Bottom,2,1,2,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,85.62657563347457,-1.3257314934030042,-5.730219081633708,2134.9435322388385,219.5800914729217,1:15,5.96353753389234,3.839415815811542,6.000000192000004,-20.057310882070777,18.974194557850485,13.595758827144358,3.053559576848294,0.3710609878305045,76.73511765586636,-5.116857111677436,-3.166481626421603,0.4496547376425627,92.36429494875676,30.476973965710343,-2.314843572039799,2469.583514941412,-9.019835447904985,109.6295697544165,60.09945169517374,349.09789672942804,,-8.827162385303014,4.955569835544652,-9.252242088345046,10.698247815684374,-3.378989989303717,50.00000000000004,5.843350625689079,12.006331492163335,-123.839930490986,-3.5007179933853045,-14.108105776902091,28.90987450637897,-15.86102941532003,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,f75b7fb7-e092-43d4-b21c-0a00fe7181e8,85.8699581768174,5.965184418508801,3.8460055439313945,-1.346237950376726,-5.807776546749352,76.93213062578674,3.05304940487323,-0.3761425330016607,-5.123100522922452,-3.243686757546777,0.4494676459025724,14.329509469353129,17.921491584003142,-9.774734949544287,79.07857596538412,2103.9502532053107,-362.4599534924634,98.5482857712388,-0.7595458165165814,-0.1697749603299178,-0.6279065340137291,-3.2152010102246344,79.53764445390645,46.84643613519332,0.239279412752981,2.4087481545568976,3.398031322614346,-53.570577397131785,344.9630918493286,-41.59674610475369,42.37415782817163,1.224706751907319,0.8874489585000751,-0.3705022466750156,0.2741576759200773,,,0.9972106149296986,0.0,0.9956270115331254,52.336618553571874,medium,high,18.82928163115424,-11.243627851073104,54.667001749344,Brandon Mahler,,Illinois valley shripm 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,87.7129135131836,-1
178,06/29/2025,4:37:08 PM,1,1,Wyatt Mammen,,Right,Normal cornbelters,James Love,,Right,Illinois valley shripm 2025,Windup,6,Top,0,0,0,Slider,,BallCalled,,,,,,,76.60883791776341,-0.8916070572578974,-3.156117467739368,2083.350737513281,45.043334814812255,7:30,5.300363462407107,3.3378708675601088,6.000000192000004,-51.913721692109576,-3.0036969297750247,-9.201924499450998,0.1442400217546863,0.3652022564706356,69.2164723601795,-10.637046920255898,-4.903445475317562,0.503350452982717,,,,,,,,,,,,3.835825577187833,-1.3025243219280758,-3.0752416976183072,50.000000000000064,5.197784918823323,6.379981942086231,-111.11531088010992,-3.1594202878116144,4.6545558521866095,25.365508028232245,-33.75458865985707,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,d0f155bf-dc9e-4b09-833a-9e5254a3522a,76.78236237164862,5.288861103161735,3.339378222912217,-0.7551609901795335,-3.1745611409016763,69.32906845628001,0.1540820921910816,-0.3660738537247459,-10.49177422063522,-4.916236114259831,0.5031747678289256,-9.02414565707268,-6.3102295391163885,-63.34513860153044,71.15517695352868,934.6224682846562,-1861.9428394219376,44.861503704375565,0.3169787204323976,-0.8937250967373747,0.317458567776663,,,,,,,,,,,,,,,,,0.9962413752499364,0.0,,,medium,high,25.96034074182417,27.3845371867714,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,97.48328399658203,-1
179,06/29/2025,4:37:29 PM,1,2,Wyatt Mammen,,Right,Normal cornbelters,James Love,,Right,Illinois valley shripm 2025,Windup,6,Top,0,1,0,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,89.87587549506038,-2.2288236307620983,-5.542909559944627,2079.1106070423957,209.91640432264217,1:00,5.982433663729442,4.302246953946648,6.000000192000004,-17.3587957047903,18.11152828660396,8.050281946674973,2.45363095364622,0.1945727907120426,80.58289917461305,-5.5050497432024805,-4.025415372864088,0.4286512555430809,93.93570971912833,5.472326674751888,21.969047289530863,,40.84010873490288,102.13758132297023,0.429702673625936,112.83584393050636,,21.798586652552945,0.9390710709418946,-6.208525953707532,10.540908800475911,-3.854005455438535,50.00000000000001,5.789876395050587,12.35043968734607,-129.95548990075648,-5.644599342878545,-10.414980038305623,32.076005905372625,-14.491373285517168,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,f7629ff4-2056-485d-aa40-469ee938fcfc,90.13607990276724,5.984557947644675,4.30698468167437,-2.254762450693192,-5.598388748919239,80.79527717761769,2.4527256652337908,-0.1981880002243129,-5.517196945562888,-4.079957414913883,0.4284667400130666,8.574676811906452,17.190259305751706,-34.0539084702256,18.28764397460039,1722.566151839249,-1164.2451498090593,82.85110691102948,-0.7181152762858435,-0.5599726853710958,-0.413208230318795,34.98171616216008,86.7176346989858,8.958176544345534,-0.0919349741596893,-0.4765361662922841,2.240466070799528,41.90101878605726,104.76751548166094,,,,,,,,,0.9960414649069842,0.0,,52.67521665865315,medium,high,73.54112042285965,46.6074098982294,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,87.86055755615234,-1
180,06/29/2025,4:38:12 PM,2,1,Wyatt Mammen,,Right,Normal cornbelters,D'andre Gaines,,Right,Illinois valley shripm 2025,Windup,6,Top,0,0,0,Fastball,,BallCalled,,,,,,,90.00717551758623,-3.0678684572671675,-6.780626903682909,2238.07700636505,209.55734874538533,1:00,6.067442046109929,4.275215407393094,6.000000192000004,-16.193348464836077,19.34416856527009,8.428155868035798,1.843907903061224,1.3538957422865905,80.78178074637245,-6.115711234106642,-5.199271441391401,0.4290570701742953,,,,,,,,,,,,-6.802342191559964,11.47610924962119,-3.725201584330547,49.99999999999994,5.806149981097068,15.155936828521527,-129.76610010339238,-7.528861771800172,-11.39329139358069,31.64699101289921,-12.95263245298215,Normal Cornbelters,Illinois Valley Shripm 2025,,,,b4c2caa8-e78a-44bd-ba56-5a4c2774bffa,8a5991ef-0505-4c6b-9dc5-84368a20125e,90.26333815317578,6.070039427681804,4.279889264726958,-3.099700847995389,-6.83617225764323,80.99424002005185,1.84255656374538,-1.3575967106243088,-6.134208870491065,-5.2546854252702895,0.4288783044357085,8.95597028779122,18.53551514104942,-32.01852866360842,35.776439163196734,1897.6133030673927,-1186.613853973398,84.78766805925872,-0.737536028402535,-0.5301934878016664,-0.4182528808040889,,,,,,,,,,,,,,,,,0.9682148423864244,0.0,,,medium,high,57.80120475312292,58.33782827667706,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,110.95063781738281,-1
