PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Cutter,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
71,7/24/2025,7:02:26 PM,3,2,Trey Carter,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,,2,Bottom,2,1,0,Fastball,,BallCalled,,,,,,,91.04374311,-3.039890893,-6.143462934,2226.657175,203.9296733,12:45,5.44445256,3.6666034,6.000000192,-12.87720525,21.75964764,8.500215138,1.527108379,1.356723275,81.66121081,-5.468957181,-4.545194535,0.423585159,,,,,,,,,,,,-6.624233227,12.76856711,-3.169198589,50.0,5.187699617,13.86765405,-131.4313863,-7.443005191,-11.38409265,32.40791046,-10.2305965,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,340c6611-64c2-4283-8f55-c64b2e4a9597,91.30225503,5.448024662,3.670684865,-3.082933811,-6.191534834,81.87406838,1.524992264,-1.359894432,-5.499315677,-4.592931001,0.423408019,8.95557682,21.08566387,-11.09634941,97.27747914,2185.029659,-428.5412041,98.13049282,-0.896955893,-0.192459445,-0.39803202,,,,,,,,,,,,,,,,,0.997669679,0.0,,,medium,high,2.450268771,53.20397029,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.6399,0.0,,-1
72,7/24/2025,7:02:39 PM,3,3,Trey Carter,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,,2,Bottom,2,2,0,Changeup,,StrikeCalled,,,,,,,77.85676709,-0.812670858,-6.493623637,1330.667045,224.7522503,1:30,5.719940943,4.313879541,6.000000192,-31.74062817,15.59175448,12.98303643,2.314669427,0.665307008,69.96100292,-6.791622474,-4.051295354,0.495165874,,,,,,,,,,,,-9.177837638,8.69971153,-3.790201061,50.0,5.634896606,12.43592599,-112.4603898,-2.49698214,-11.54017356,23.85278211,-21.23506973,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,dc97df1b-3307-46d8-8671-8d5fecc2dd0d,78.0847316,5.717951639,4.319475889,-0.790419163,-6.559748033,70.13966405,2.317142949,-0.669706404,-6.752790314,-4.117879834,0.49495361,13.61020746,13.86308323,-0.826849311,41.48175723,1330.528484,-19.20251297,99.98958714,-0.710083777,-0.014430742,-0.703969305,,,,,,,,,,,,,,,,,0.984014237,0.0,,,medium,high,52.66641849,14.66438739,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,120.02001,0.0,,-2
73,7/24/2025,7:02:51 PM,3,4,Trey Carter,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,,2,Bottom,2,2,1,Changeup,,BallCalled,,,,,,,79.16904401,-2.61983493,-5.884597768,1428.16023,224.1760103,1:30,5.367659644,3.145337176,6.000000192,-29.60383141,16.12334891,12.75779846,0.45120958,1.279932513,71.38471734,-8.179520041,-3.481203202,0.486697072,,,,,,,,,,,,-8.838128989,9.581644058,-2.671724301,50.0,5.135794739,11.42484059,-114.3853485,-6.107787938,-11.50519562,24.53418131,-19.70096966,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,6611eaf1-197c-416d-bdfb-3e2b841d971a,79.39213973,5.366362019,3.151199895,-2.605252451,-5.954839195,71.56280286,0.45314235,-1.284640079,-8.149082405,-3.552090272,0.486495276,13.42276064,14.56104862,-9.741464485,36.32691799,1407.567983,-241.6485419,98.55812763,-0.706861303,-0.169202682,-0.68681697,,,,,,,,,,,,,,,,,0.992420002,0.0,,,medium,high,57.30577381,-3.649660517,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120.08649,0.0,,-1
74,7/24/2025,7:03:07 PM,3,5,Trey Carter,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,,2,Bottom,2,3,1,Curveball,,BallCalled,Walk,,Walk,0.0,0.0,,76.58295041,1.540390416,-3.462003864,2796.23788,35.50638588,7:15,5.014479037,4.326293133,6.000000192,-60.45884808,-11.35245122,-12.30592875,1.410833614,-0.079313044,68.92249682,-9.859544315,-5.797837647,0.504359908,,,,,,,,,,,,5.385013159,-6.732589554,-4.036895383,50.0,5.105534165,7.052431334,-110.9983195,1.332883873,6.504326981,25.75998198,-40.30605643,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,a3ab2656-4b46-4cc8-86d5-31deeeaed604,76.71917809,4.998516092,4.326071797,1.730983276,-3.459744594,68.98767125,1.423845293,0.07972611,-9.669162341,-5.791362522,0.504229836,-12.32360509,-15.23520419,-40.80723834,52.58379616,2116.507396,-1827.386857,75.6912497,0.616165217,-0.653516237,0.439610001,,,,,,,,,,,,,,,,,0.992211032,0.0,,,medium,high,42.67458346,-89.60161119,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.695,13.332764020952382,31.80457429238095,23.0149484202381,-3.4221153980476195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.29418,,0.695,-1
75,7/24/2025,7:03:44 PM,4,1,Trey Carter,,Right,Springfield lucky horseshoes 2025,Austin Weigand,,Left,Normal cornbelters,,2,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,90.00669482,-1.565297022,-5.951291528,2153.856586,208.6840991,1:00,5.350294226,3.625322313,6.000000192,-14.69714044,20.68354625,9.941731475,2.662508155,1.097270407,80.56251548,-4.344335739,-4.078910757,0.428109289,,,,,,,,,,,,-7.362865832,11.70693219,-3.144577348,50.0,5.213547288,13.23979129,-130.10406,-4.051861738,-12.38368439,32.06870884,-12.48403258,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,1d9cdb14-00a9-47df-8ccf-bbac011a795e,90.26600831,5.353384395,3.630177774,-1.60279638,-6.008385371,80.77540908,2.660797815,-1.101052515,-4.368664435,-4.135771851,0.427926409,10.48181916,19.88486127,-12.30933437,98.58960203,2104.341265,-459.1797405,97.70108551,-0.857111499,-0.213189561,-0.46894572,,,,,,,,,,,,,,,,,0.997568099,0.0,,,medium,high,1.269358171,3.968196654,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,115.73554,0.0,,-1
76,7/24/2025,7:04:08 PM,4,2,Trey Carter,,Right,Springfield lucky horseshoes 2025,Austin Weigand,,Left,Normal cornbelters,,2,Bottom,2,1,0,Slider,,BallCalled,,,,,,,78.81570442,-1.026366092,-3.731075496,2606.352477,46.14975297,7:30,5.046826538,3.227369414,6.000000192,-50.49656931,-4.170469565,-11.01172623,-0.117247643,1.162822347,71.14553778,-10.49830168,-5.819262669,0.489874002,,,,,,,,,,,,4.593142733,-1.882119167,-2.916704392,50.0,4.934048611,7.760234955,-114.2321621,-3.47680922,5.882413001,27.07130199,-34.5844694,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,f0ac5d0e-e660-438c-a8a0-e329440aa427,78.988995,5.034882845,3.228058747,-0.885333191,-3.739730238,71.25653593,-0.107703726,-1.163032795,-10.35132378,-5.822209615,0.489709895,-10.92558823,-7.468209109,-59.70892699,86.73793622,1314.626174,-2250.517997,50.4393088,0.349431362,-0.863474153,0.363744567,,,,,,,,,,,,,,,,,0.996161545,0.0,,,medium,high,11.9358574,-80.41101411,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,11.100010010952374,24.62259263738095,21.7207459002381,-0.8553588900476194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102.31284,0.0,,-1
77,7/24/2025,7:04:34 PM,4,3,Trey Carter,,Right,Springfield lucky horseshoes 2025,Austin Weigand,,Left,Normal cornbelters,,2,Bottom,2,2,0,Fastball,,BallCalled,,,,,,,88.73387037,-3.125524244,-4.239022927,2125.220209,209.4272679,1:00,5.526503962,3.355590663,6.000000192,-15.59851559,20.66138083,10.25309489,1.310924013,-0.263090044,79.69778348,-6.068759279,-2.300380289,0.433395904,,,,,,,,,,,,-6.943901081,12.203925,-3.015622461,50.0,5.26191055,9.193256473,-128.4712564,-7.535010631,-11.39844211,31.03997567,-12.14125663,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,5d3cae5d-d22a-4211-a519-ae38930a4859,88.98487517,5.529268743,3.360531238,-3.158788111,-4.296968054,79.90120541,1.309518923,0.25934225,-6.088667806,-2.357322373,0.433213983,10.79867973,19.82429311,-8.222737981,65.14439892,2103.371989,-303.9526476,98.97195501,-0.862026017,-0.143021719,-0.486267348,,,,,,,,,,,,,,,,,0.996440597,0.0,,,medium,high,31.37004097,-23.93389548,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.502235,0.0,,-1
78,7/24/2025,7:04:53 PM,4,4,Trey Carter,,Right,Springfield lucky horseshoes 2025,Austin Weigand,,Left,Normal cornbelters,,2,Bottom,2,3,0,Fastball,,StrikeCalled,,,,,,,86.6901339,-2.28336765,-5.580199018,2081.893083,210.9631633,1:00,5.001420074,4.07034958,6.000000192,-17.51032331,20.57827319,10.91887767,1.408844803,0.222405697,77.78033799,-5.588945157,-3.522039818,0.444190236,,,,,,,,,,,,-7.749040889,11.88084057,-3.620711884,50.0,4.804281528,11.90477784,-125.3474711,-5.570147691,-12.10947979,29.54012908,-13.60777787,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,51360edf-2a33-47f4-8387-9e1f309d8fd0,86.93718887,5.003732843,4.075416121,-2.31195565,-5.640513974,77.9836452,1.407757299,-0.226404104,-5.603863176,-3.582541848,0.444003812,11.48926555,19.64354003,-7.011365549,96.89380687,2066.324598,-254.1288394,99.25219572,-0.851085844,-0.12206623,-0.510639522,,,,,,,,,,,,,,,,,0.997848005,0.0,,,medium,high,2.795573821,-62.26877234,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.88509,0.0,,-1
79,7/24/2025,7:05:13 PM,4,5,Trey Carter,,Right,Springfield lucky horseshoes 2025,Austin Weigand,,Left,Normal cornbelters,,2,Bottom,2,3,1,Slider,,StrikeCalled,,,,,,,79.62195689,0.728731395,-3.873025104,2553.181705,51.14897447,7:45,4.897872111,4.75746761,6.000000192,-47.48824066,-2.170442893,-9.5268344,1.619383792,-0.358507065,71.52047937,-8.231483799,-5.67782255,0.484513543,,,,,,,,,,,,3.756083203,-1.441517637,-4.436032302,50.0,4.930061517,8.085275909,-115.4065697,0.114290175,4.919859172,27.23566574,-34.06220365,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,feec979e-8540-4361-bf63-f2bfaf4e0e04,79.8147036,4.887394864,4.758617355,0.854108213,-3.887312108,71.65303403,1.628133392,0.357937419,-8.095437321,-5.686385126,0.484341102,-9.387395077,-5.214143725,-64.33734042,43.74029693,1105.710843,-2301.334472,43.30717396,0.271664868,-0.901359456,0.337267447,,,,,,,,,,,,,,,,,0.997564309,0.0,,,medium,high,50.63373276,-32.61809747,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,10.29375754095237,22.62256596538095,20.235854070238098,-2.6104563770476195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,101.17132,0.0,,-2
80,7/24/2025,7:05:32 PM,4,6,Trey Carter,,Right,Springfield lucky horseshoes 2025,Austin Weigand,,Left,Normal cornbelters,,2,Bottom,2,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,89.42284898,-4.029912917,-5.09103678,2125.512615,211.806943,1:00,5.642410594,2.936006807,6.000000192,-15.54494749,20.27642421,11.01122538,0.580575547,0.890460225,80.42169022,-6.955790845,-3.013989208,0.430767201,,,,,,,,,,,,-7.616663621,12.28009422,-2.526621294,50.0,5.303279801,11.1542465,-129.1949785,-9.640217123,-12.65963229,31.0873123,-11.76334419,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,a79e096e-559a-4347-8607-be1f702f324d,89.66933719,5.644935528,2.941120158,-4.060705978,-5.152012045,80.62381695,0.579262512,-0.894459501,-6.974145104,-3.074689658,0.430593704,11.58737688,19.48475771,-8.300886258,61.52942963,2103.244801,-306.8634623,98.95235558,-0.840925646,-0.144371508,-0.521537079,,,,,,,,,,,,,,,,,0.98704105,0.0,,,medium,high,34.62351333,-21.15554341,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.695,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.654625,,0.695,-1
81,7/24/2025,7:06:03 PM,5,2,Trey Carter,,Right,Springfield lucky horseshoes 2025,Max Hennemann,,Left,Normal cornbelters,,2,Bottom,2,1,0,Fastball,,StrikeCalled,,,,,,,89.66714061,-2.321352409,-5.810679648,2203.55711,210.182963,1:00,5.085711647,4.265718428,6.000000192,-14.85725965,20.77774615,10.73724831,1.677826476,0.258510813,80.37283399,-5.128336658,-3.788085955,0.429645175,,,,,,,,,,,,-7.729443087,12.00250999,-3.797014356,50.0,4.886923606,12.84066001,-129.595693,-5.761581236,-12.91022033,31.60036469,-12.12667401,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,cf9a894a-61b5-4c1c-8d53-357e5c0d64a7,89.9183376,5.088597297,4.270666219,-2.356899607,-5.869960774,80.58285525,1.676215058,-0.262438513,-5.151581285,-3.84826377,0.429469157,11.29880587,19.98837045,-8.265590814,94.96749414,2180.667229,-316.7875856,98.96123041,-0.855444961,-0.143761913,-0.497540382,,,,,,,,,,,,,,,,,0.987793937,0.0,,,medium,high,4.52925527,-32.36830006,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,113.843796,0.0,,-2
82,7/24/2025,7:06:26 PM,5,2,Trey Carter,,Right,Springfield lucky horseshoes 2025,Max Hennemann,,Left,Normal cornbelters,,2,Bottom,2,1,0,Fastball,,Foul,,,,,,,89.71839057,-3.114744213,-4.512299904,2182.80848,208.8426174,1:00,5.523070981,3.620487589,6.000000192,-14.56779263,20.92395779,10.34406343,1.402400208,-0.280098211,80.54336467,-5.864707775,-2.557594892,0.428780703,,,,,,,,,,,,-7.082924287,12.34195124,-3.258182454,50.0,5.259865534,9.911995011,-129.8511281,-7.560544867,-11.87845649,31.69549858,-11.47591351,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,1e31c18a-a9e0-4390-afdc-5b5ee30482b6,89.96788462,5.525927391,3.625161781,-3.149892383,-4.568534336,80.75079775,1.40078724,0.276348541,-5.887648223,-2.61429325,0.428604387,10.87409925,20.13547187,-4.488100801,64.02633971,2176.11513,-170.8092487,99.69336066,-0.873262101,-0.078252055,-0.480926106,,,,,,,,,,,,,,,,,0.993095921,0.0,,,medium,high,32.37629426,-29.92537783,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.99148,0.0,,-1
83,7/24/2025,7:06:47 PM,5,3,Trey Carter,,Right,Springfield lucky horseshoes 2025,Max Hennemann,,Left,Normal cornbelters,,2,Bottom,2,0,2,Curveball,,BallCalled,,,,,,,75.02427371,3.483925604,-3.864487559,2646.288663,37.80077621,7:15,5.062970862,6.450662181,6.000000192,-63.55533963,-12.21921148,-13.40809461,3.016015401,-1.736234296,67.25454318,-8.526774326,-6.404776295,0.515683312,,,,,,,,,,,,5.838905917,-7.921586213,-6.127709389,50.0,5.311277726,7.691098276,-108.5334664,4.918115956,6.747337371,24.51438691,-41.32809581,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,f75e9212-d6d9-4a7c-a0f7-c0c175d91965,75.15604106,5.046086512,6.449279299,3.685688057,-3.848186736,67.31104917,3.029299339,1.737467378,-8.32640847,-6.385694025,0.515562839,-13.55932767,-16.26970784,-33.18508297,28.01094673,2214.697085,-1448.433812,83.6906841,0.661279186,-0.547345357,0.512955065,,,,,,,,,,,,,,,,,0.995790146,0.0,,,medium,high,115.2098521,17.35708501,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,14.891440720952374,32.67133455238095,24.1171142802381,-5.36565058604762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107.36129,0.0,,-1
84,7/24/2025,7:07:07 PM,5,4,Trey Carter,,Right,Springfield lucky horseshoes 2025,Max Hennemann,,Left,Normal cornbelters,,2,Bottom,2,1,2,Changeup,,InPlay,,LineDrive,Single,0.0,2.0,,75.66649062,0.146191119,-4.273561568,1192.409193,230.3573954,1:45,5.821949145,3.917266206,6.000000192,-35.97134569,13.85797329,13.40880557,2.960585069,-1.055463699,67.95719652,-6.65278938,-1.734063958,0.508058824,77.59322963,22.05369093,1.32659155,1399.788066,2.632557145,109.9684939,34.5216566,259.2930129,,2.535481052,3.369315496,-8.695712626,7.445936975,-3.576285135,50.0,5.813054243,7.830150435,-109.6919555,-0.703148891,-10.38086232,23.05741163,-23.28515802,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,967cb764-b5d7-49cf-89fd-2f0b0e27061f,75.88896341,5.818757007,3.923226743,0.182292964,-4.343681289,68.12778686,2.964076531,1.050799441,-6.599243462,-1.804353329,0.50783574,14.06777307,11.8102986,-1.426305647,49.93019513,1192.039746,-29.68044668,99.96901671,-0.637799088,-0.024891159,-0.769800464,1.664948603,71.89664454,29.13433943,-1.083947021,3.516420162,3.413386118,11.47061746,259.0391698,7.694422478,47.28168199,0.851322086,0.988369586,0.06028895,-0.139609468,,,0.997272606,0.0,0.995000625,43.56429765,medium,high,45.06282438,21.66217018,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.891,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,119.81383,0.5,0.47465,-2
85,7/24/2025,7:07:42 PM,6,1,Trey Carter,,Right,Springfield lucky horseshoes 2025,Shea Zbrozek,,Right,Normal cornbelters,,2,Bottom,2,0,0,Fastball,,StrikeCalled,,,,,,,92.03882017,-1.578695994,-5.90231549,2094.092855,206.9631505,1:00,5.367042202,3.845013423,6.000000192,-13.71237113,20.13217051,8.796665991,2.748921348,0.926992851,82.34975347,-4.171898069,-4.245461569,0.418712418,,,,,,,,,,,,-6.736156426,11.41675716,-3.367634671,50.0,5.229782861,13.4625745,-133.0481164,-4.141648793,-11.84246329,33.66177884,-12.10288155,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,9f1826ab-b26f-4277-bd1a-76ef643aea77,92.3046931,5.370247652,3.849494756,-1.617266304,-5.954708718,82.56780171,2.747123567,-0.930445327,-4.197669965,-4.297464031,0.418532334,9.292088531,19.37786936,-18.50375465,81.86916221,1985.834242,-664.5955547,94.8302859,-0.845220747,-0.317366803,-0.429976978,,,,,,,,,,,,,,,,,0.997827565,0.0,,,medium,high,16.31775401,-0.966464614,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,114.145,0.0,,-2
86,7/24/2025,7:08:12 PM,6,2,Trey Carter,,Right,Springfield lucky horseshoes 2025,Shea Zbrozek,,Right,Normal cornbelters,,2,Bottom,2,0,1,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,79.15692284,1.856134177,-4.111105938,2526.589634,50.75368576,7:45,5.013513971,3.979894814,6.000000192,-49.95125869,-3.998646392,-11.33479309,2.581043762,0.792077767,70.95877486,-7.581866384,-6.256548679,0.487895289,68.21322932,10.50272618,5.924703223,1314.551403,18.95989071,108.3536919,1.009880088,113.8753053,,10.05207518,1.297849771,4.640534405,-2.847853619,-3.637936984,50.0,5.136442438,8.561524921,-114.6421297,2.3078028,5.993191174,27.03200739,-35.85201632,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,c032f86f-c5bb-476b-9cca-1ca524ff7a2e,79.34322448,5.001697822,3.98006263,1.996479958,-4.113533825,71.08087416,2.590982443,-0.791907674,-7.432876231,-6.253626895,0.48772638,-11.30754822,-7.229838953,-56.27509712,59.70761615,1402.777638,-2101.397172,55.52059659,0.351254114,-0.831712892,0.429970013,6.923100409,66.71213805,12.43406496,0.77391225,1.373570651,2.576053382,19.87615804,112.1272647,8.079850935,4.312971103,0.061922924,0.209624992,0.031831198,-0.977263597,,,0.997061602,0.0,0.996789937,35.84171329,medium,high,36.26314547,-60.48801747,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,10.758791590952384,24.45076946438095,22.043812760238097,-3.7378591590476193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,100.572334,0.25,0.3753,-1
87,7/24/2025,7:10:03 PM,1,1,Will Davidsmeier,,Right,Normal cornbelters,Kaden Griffitts,,Left,Springfield lucky horseshoes 2025,,3,Top,0,0,0,Fastball,,BallCalled,,,,,,,85.10652663,-2.294174174,-3.027686697,2004.01571,213.4716177,1:00,6.078372421,3.564432936,6.000000192,-20.33859404,18.96986255,10.39856107,2.247176289,-1.61444476,76.44982632,-6.135346926,-1.056190694,0.451247198,,,,,,,,,,,,-6.636118538,11.02631541,-3.323612281,50.0,5.879350023,6.209628723,-123.4575514,-5.579443515,-10.04481133,28.99414945,-15.48398336,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,355f1093-f935-444d-859b-81846309df74,85.3520234,6.080075435,3.570040957,-2.315338295,-3.093645602,76.64729787,2.246689269,1.610230964,-6.141465101,-1.120669373,0.451052429,11.01842391,17.85797105,-20.90716495,25.72185835,1872.071025,-715.142673,93.41598551,-0.779237972,-0.356854824,-0.51521143,,,,,,,,,,,,,,,,,0.993892958,0.0,,,medium,high,66.85032748,7.919866897,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,115.12748,0.0,,-1
