PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
131,07/26/2025,7:37:21 PM,2,4,Mason Orton,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,4,Top,0,2,1,Fastball,,BallCalled,,,,,,,86.3271960019183,1.5536429585320537,0.3576426199070848,2240.258844928427,144.5870069342282,10:45,5.061038908164296,0.6027884074615519,6.000000192000004,-20.63653981101392,17.611868527286877,-11.029275074411313,4.78565525366638,-0.0160772100235855,76.94094839607058,-2.3718771754267096,-1.7413555537173673,0.4451211250985261,,,,,,,,,,,,6.096924614811455,8.99202349251369,-0.6255549098525424,49.99999999999999,5.17571340305269,-0.4391490471353722,-125.4102672580284,2.7585041253846128,9.472130812386215,31.15160315835906,-18.204117502171272,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,c5973ab5-d86d-45dc-88d6-2be6e398a674,86.58461012521323,5.062911175138988,0.5964150930761749,1.5298268676796998,0.433847456440785,77.15065403935964,4.785099330519448,0.0207631650653047,-2.37970033571462,-1.665832004165784,0.4449215895274114,-11.74649599334171,16.359960234906936,29.320800403756973,96.5543811990765,1953.2627556001144,1097.0525510956618,87.18915495064223,-0.7105884828872611,0.489699015620095,0.5052315133566895,,,,,,,,,,,,,,,,,0.9954148340901182,0.0,,,medium,high,3.1010569208309007,47.45628379136775,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.80197,0.0,,-1
132,07/26/2025,7:37:41 PM,2,5,Mason Orton,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,4,Top,0,3,1,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,86.1777432862147,-1.448473029930651,1.2920925320602927,2297.4698167843108,141.95972757127686,10:45,4.999573985549684,0.4700443091902364,6.000000192000004,-19.816736361050868,18.4660710253146,-12.298233238537737,2.0013482132160285,-0.6462577239599344,77.26248153304702,-5.20007075907169,-1.044815761897769,0.4453212419465326,85.82257366538953,39.554802139247286,13.155636486418327,3428.993223288508,34.39593218741756,104.48406501001686,78.00052036324664,302.5049690969602,,24.809997459411395,5.1119629706087055,7.093290700427148,10.483547088816668,-0.5681917693731394,49.99999999999999,4.870065834251442,-2.4402733879940657,-125.19748626869236,-3.784610941137805,11.018985808065889,30.28903914835388,-15.888511396664978,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,42eaaa14-8f09-442f-985a-3612ef28b236,86.42136430906808,5.00149821385753,0.4635840829080099,-1.472919215407758,1.3701143339538024,77.4618840623725,2.000635946079252,0.651363122352094,-5.209795916735865,-0.9670706557740246,0.4451307902364422,-13.030071289201477,17.346240040357287,21.46117921508224,98.9293044570742,2138.1763007363447,840.5769839844379,93.06656762651517,-0.7329716433985395,0.3658707408661257,0.5734903407658376,15.06021972134718,64.43394476910623,54.65318557950421,-0.6903753150003775,1.5745021471964555,2.0089765530184285,126.93425312721678,274.5850536926373,62.571558661127966,-5.474348435178937,0.8170641568583124,0.8254661812197553,0.3363482109515338,-0.4532940156809667,,,0.991786316014669,0.0,0.9963213697007888,46.13502100126377,medium,high,0.9636259886322852,62.63649384136938,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,108.861725,0.0,0.06344999999999999,-1
133,07/26/2025,7:38:47 PM,3,1,Mason Orton,,Right,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,4,Top,1,0,0,Fastball,,BallCalled,,,,,,,83.43756147864777,-1.9670289811740536,0.2074568445366546,1635.1912137438328,134.27893861581728,10:30,4.969892524155458,-0.1057677629862627,6.000000192000004,-25.07887487926271,15.794094969267707,-13.77054339645417,1.051111326478323,1.0605031828408995,74.99891274408739,-6.699455426561435,-2.4093410860555853,0.4601396098122675,,,,,,,,,,,,7.5228074997243,9.221477103820702,0.096832759508617,49.99999999999999,4.795102168234876,-0.0233648112056782,-121.20663569816296,-4.919536256359775,10.943271770966462,28.581426600603773,-18.759758434650852,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,f3d2040a-0882-44e1-be9b-52d9b34206c9,83.66979257127848,4.969422034744147,-0.1121040565264322,-1.962725769315348,0.2831232639998227,75.18372331023707,1.0522757823647784,-1.055559447346461,-6.681167652520592,-2.333867705653262,0.4599431722806961,-14.479085300382506,14.282211169366148,2.99614222544667,70.3840944101749,1632.9559994025462,85.4693484253914,99.86330562918272,-0.6971978217043602,0.0522687179988608,0.7149707536182516,,,,,,,,,,,,,,,,,0.9865161695704214,0.0,,,medium,high,26.65431503084256,24.400710243182576,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,114.55118,0.0,,-1
134,07/26/2025,7:39:01 PM,3,2,Mason Orton,,Right,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,4,Top,1,1,0,Fastball,,Foul,,,,,,,87.66576035060514,-1.810977171460734,2.5566653838073625,2361.64563565913,136.2854046821048,10:30,4.846268560208963,0.0104374197476941,6.000000192000004,-20.58589688960465,16.447416498494015,-12.806601696155534,1.4454280122653196,-1.320947532308251,78.64294170539142,-5.705009006565407,0.1255782830521983,0.4379936433600577,,,,,,,,,,,,7.791081309676992,9.508791897018488,-0.2114109731538198,49.99999999999997,4.68663797637296,-5.275674478728701,-127.2494914134508,-4.680418134879931,12.513991983248882,31.080153663738837,-16.90108029714469,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,6786b515-54e8-412d-9a1d-af94e65b06af,87.910886340915,4.847723270479832,0.0032577377903969,-1.8294566017208675,2.6418040646359517,78.84035764575304,1.445083912890233,1.3264437887465026,-5.709018240902212,0.2091935617981194,0.4378098608391668,-13.60597560209125,15.352476481564633,29.247499244586017,85.86802432072787,2060.5767457874595,1153.860296200446,87.2517330574177,-0.6306477869517554,0.4885831636965324,0.6029675455322125,,,,,,,,,,,,,,,,,0.9886520696642388,0.0,,,medium,high,12.71877811134486,-88.575350892423,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.497925,0.0,,-1
135,07/26/2025,7:39:19 PM,3,3,Mason Orton,,Right,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,4,Top,1,1,1,Fastball,,InPlay,,Popup,Out,1.0,0.0,,84.00962689928545,0.1309926463992765,1.55826974937329,1489.1542554576502,129.48545027752954,10:15,5.17794110722756,-0.2655383056398659,6.000000192000004,-27.284324465785872,13.034180146735878,-12.739155516635504,3.026036274489336,-0.1214685764558271,75.21166929382764,-5.044252369811065,-0.8640171756173513,0.4570079241495485,,,,,,,,,,,,7.431221349904931,7.00893653657008,0.1459426826761262,50.00000000000003,5.172843383125234,-2.93356242947363,-122.06075456622948,-0.5495598886111744,10.957350130132882,29.09687341255072,-21.8393592228793,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,e694561c-59ef-49f6-b3d7-5318f761854b,84.25002427846081,5.176810938432838,-0.2723682932313817,0.1430485072168507,1.6393521138190592,75.40155268900928,3.027732202883204,0.12666690177316,-5.017222213840044,-0.783832473876501,0.4568104338184198,-13.499809614580824,11.445071668388096,23.43329848413552,68.52198089113445,1366.334262077073,592.2086463586367,91.75236595332886,-0.5834370117958623,0.3976811966847838,0.7081319926892676,,,,,,,,,,,,,,,,,0.9968745848035664,0.0,,,medium,high,28.33021719797893,-42.68995017280818,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,118.61377,0.0,0.0,-1
136,07/26/2025,7:39:56 PM,4,1,Mason Orton,,Right,Normal cornbelters,Jayden Lepper,,Right,Rex baseball 2025,,4,Top,2,0,0,Fastball,,Foul,,,,,,,87.01987609269992,-0.4781586352010896,0.6947717190641234,2225.635820385138,141.88533962160935,10:45,5.121689404486423,0.6315604960652755,6.000000192000004,-21.006145957462635,16.55045983690784,-10.904947726900458,2.9267365495212947,-0.3685628972073511,77.87707757413992,-4.4627677773317815,-1.3788081898780338,0.4410772825807984,,,,,,,,,,,,6.140944459183369,9.121680142520622,-0.6818518752226986,50.00000000000004,5.070594636268388,-1.1904439170832066,-126.46807682286106,-1.7166193196823074,9.720783423025344,31.23009555512448,-17.7349225577537,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,836e91eb-959b-4164-9c45-85d03b431d6a,87.2707459633239,5.12307686593692,0.6251997037625295,-0.4961684986365993,0.7708682225948906,78.08275426754345,2.926475842877754,0.3735801128512431,-4.465627718467779,-1.30303315095551,0.4408813638995198,-11.61723387675254,15.34280164803055,32.30731043925828,72.78946565553358,1881.093251400436,1189.5137597006444,84.51936449670008,-0.6649790168240368,0.5344601973088318,0.5216849668874328,,,,,,,,,,,,,,,,,0.9976043540867672,0.0,,,medium,high,24.48948091001974,47.87150972103338,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,110.39867,0.0,,-2
137,07/26/2025,7:40:29 PM,4,2,Mason Orton,,Right,Normal cornbelters,Jayden Lepper,,Right,Rex baseball 2025,,4,Top,2,0,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,82.51135420512904,-1.223126889501284,2.134435240117414,1396.200927196845,134.36486928537255,10:30,5.255799387472001,-0.2082728558287108,6.000000192000004,-28.59273400027759,13.203525891325771,-10.280525988587286,1.735342958803525,-0.919665381152852,74.11658618631122,-6.628838441395776,0.1814660920210088,0.4653076930862108,74.52834145415491,-0.8620283457730007,-38.15855426244596,2988.881126214245,,,,29.24257526075685,,-38.8747446594476,0.2618415850711494,6.289943599435471,7.560814991543435,0.0402815765467254,50.00000000000004,5.139541136135319,-4.15916220719569,-119.82788288833112,-3.4136087289528314,8.949284642957887,27.783903950189487,-21.41657864490311,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,c53060c4-bc46-4137-90b8-2116baad4dd6,82.74754107368678,5.2543964648444375,-0.2142507730079317,-1.2077492002076424,2.205903495691909,74.3045663661493,1.7373186745230456,0.9243092260892704,-6.59789325536594,0.2521326339984858,0.4651060125476285,-10.951275242771736,11.578441089265851,32.09161398633772,77.75267461460487,1182.8609885462984,741.7660755794939,84.71996870257998,-0.5923833134145486,0.5312745903046626,0.6056643622375463,-46.041362103567465,58.59530224456793,-1.1212539511723163,-0.8582483364352688,1.298853576260325,1.7339400065002677,-18.35322379134324,22.76592594967096,1.1327602047115872,-2.346938290393933,-0.0436959810013898,-0.3189571698836561,-0.2513053573766767,0.9138445935352408,,,0.9968033618393652,0.0,0.9967531151680608,37.89031243162217,medium,high,20.022592846855574,85.50895691484021,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,118.77756,0.4166666666666667,0.31185,-1
138,07/26/2025,7:42:55 PM,1,1,Blaine Mcrae,,Right,Rex baseball 2025,Michael Kuska,,Left,Normal cornbelters,,4,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,82.77320106430787,0.0273874882329806,0.312134963168796,1847.653886469286,235.63983764981955,1:45,5.286405542373587,1.556312565766402,6.000000192000004,-30.676655929709472,11.563995881849156,11.25086073778103,2.6900293372149777,-1.9946418408992488,73.7586168231167,-5.877295965530833,-3.034236155610172,0.4639843643082409,,,,,,,,,,,,-5.895753461300999,5.438608358459615,-1.5881406928293047,49.99999999999995,5.270453296053286,-0.9869482370002064,-120.29499154527834,-0.8841619756045149,-8.430718309021858,28.58449274364309,-24.39703255768842,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,15336a8d-5582-4585-ae77-271d51bdf4f2,83.00745103628378,5.284208439815719,1.563938823469721,0.052023695053127,0.2209049452201608,73.94458582142488,2.692184584799907,1.9890514161701447,-5.842130123172893,-3.121558382238136,0.4637806929009814,12.098629624936288,9.944301682636208,-45.86208077347697,33.74282491843433,1286.6838210437552,-1325.99759760314,69.63879060176697,-0.3930365757475317,-0.7176655797461136,-0.5748724778351538,,,,,,,,,,,,,,,,,0.9891318939875254,0.0,,,medium,high,59.63145757340911,33.129906979492915,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,113.18417,0.0,,-1
139,07/26/2025,7:43:06 PM,1,2,Blaine Mcrae,,Right,Rex baseball 2025,Michael Kuska,,Left,Normal cornbelters,,4,Bottom,0,1,0,Changeup,,BallCalled,,,,,,,71.57017777937041,-0.5218341390025163,-5.286998868877923,1559.699682716718,268.7763878809262,3:00,5.333756813120546,3.900156256681485,6.000000192000004,-52.74216150230064,3.166772651318219,20.06078604994842,0.4515015108196032,-0.6441911872365912,64.75808766413493,-10.42622413022744,-1.489665581011104,0.5381608850586839,,,,,,,,,,,,-12.653290312498523,1.8911639392789812,-3.479891413170076,50.0,5.260539669629721,9.068285856100143,-103.59026967882728,-2.308846852892156,-13.45997385703208,20.70001352253828,-30.162318522111168,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,7755c044-e0f7-4083-a677-78153b03ee1a,71.73080176195037,5.323996274754404,3.90743462672067,-0.406622750581137,-5.37352223659169,64.85792991006082,0.4598187662473822,0.6385138747547788,-10.302359779602115,-1.5759181391830452,0.5379877795255694,20.87868920779172,0.2060103567416996,18.85265104493259,11.393601463954496,1476.0260349043992,503.9942901968516,94.63527185781211,-0.0202088294444685,0.3231354701047214,-0.9461369198866963,,,,,,,,,,,,,,,,,0.9957075201948982,0.0,,,medium,high,100.25424131755904,-18.696601030211124,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117.887955,0.0,,-1
140,07/26/2025,7:43:22 PM,1,3,Blaine Mcrae,,Right,Rex baseball 2025,Michael Kuska,,Left,Normal cornbelters,,4,Bottom,0,2,0,Fastball,,StrikeCalled,,,,,,,83.90021496422717,-0.030953686021289,-4.690715163565407,2097.169669478816,234.78907891520217,1:45,5.3207703219386735,4.792198954628868,6.000000192000004,-27.252803143056887,13.320806751910991,14.210566265059494,3.0208384368153167,-1.6071258811139577,75.12434480876506,-5.190020331586243,-2.00126255824152,0.4584514461994408,,,,,,,,,,,,-9.270229217161832,7.215215208459965,-4.417494564205065,50.000000000000064,5.302454086740245,9.543459563115782,-121.55950125554202,-0.8919185695059035,-13.59140046187428,28.30783812163197,-21.595575524620905,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,8945fbaa-0223-450f-9a9a-38457a24b638,84.1370013823513,5.320289999954101,4.800503042423881,-0.0267050900644858,-4.789459631347023,75.31132799258648,3.022039845170442,1.6009029294256725,-5.169914682353893,-2.098203119463537,0.4582647961838041,15.145083746906533,11.90540148295972,-34.15942084395948,38.51174828667903,1735.3627151935357,-1177.555463363831,82.7478453674568,-0.4771141969394187,-0.5614974699002176,-0.6760788669781861,,,,,,,,,,,,,,,,,0.9928724597835176,0.0,,,medium,high,55.33942654198885,10.343231171034306,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.1814,0.0,,-1
141,07/26/2025,7:43:32 PM,1,4,Blaine Mcrae,,Right,Rex baseball 2025,Michael Kuska,,Left,Normal cornbelters,,4,Bottom,0,2,1,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,83.13956222899752,-1.7694378903793655,-2.8903206538650017,2036.681694171444,237.78015454760003,2:00,5.54472210300652,3.443366489935415,6.000000192000004,-28.368259798675435,12.837326562278395,15.59829918487487,1.5335776264282044,-2.054698152150118,74.75367621390002,-7.124906027993334,0.0707047323571016,0.4620080808370388,49.42703177943939,4.366990160133625,-1.821648574610484,,,,,33.923292495132635,,-4.875942599756776,0.4335432834808779,-9.416701541135188,7.5439504500472605,-3.216768513780945,49.99999999999999,5.383938142276224,5.622227643684631,-120.6468296727861,-4.584848040199479,-13.592731093899877,27.992614329417187,-21.284579488083335,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,01ea99bf-9a5b-4dce-8160-27e64641dc7f,83.36352293702043,5.543702134645806,3.4520005711863004,-1.7585846457923464,-2.9929203144646834,74.9283801633039,1.5351772182569603,2.0481867824921127,-7.09936107417672,-0.029864160856227,0.46182375079486,16.563841211533028,11.324981997534344,-26.36574045798949,49.126517623303286,1824.8208997929348,-904.4893625974644,89.59774642327221,-0.4777077121360447,-0.4440995199131622,-0.7580045898137059,-1.5666451683761546,49.25862770136347,3.763600725446591,-1.986525470436084,3.5035841005616506,1.215605955975238,-2.883431328593676,33.80052658589222,,,,,,,,,0.9808987603095992,0.0,,20.64866101273571,medium,high,45.78613413902705,22.19229832867073,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,113.24844,0.0,0.0891,-2
142,07/26/2025,7:44:01 PM,2,1,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,4,Bottom,1,0,0,Slider,,BallCalled,,,,,,,75.00325023706193,4.822108045926079,-1.3792611872140763,2544.428659510644,53.35345298480762,7:45,4.548034713507573,4.00074313691517,6.000000192000004,-54.74474485600693,-3.655413464994247,-10.01554544590682,4.479522536103911,-1.883990015535303,66.85963124265595,-5.567450853459653,-3.283939378131872,0.5144422534997435,,,,,,,,,,,,4.935958864340257,-3.693472343159081,-3.882601130176945,49.99999999999995,4.910305251618234,2.8840233760967005,-108.57351665871418,7.686935442083407,5.738944135937904,23.609461439110746,-36.46837861660767,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,db29b7db-f7d2-41ce-954c-17e4b9c9d3ae,75.19247122478528,4.535159287014737,4.00225411511984,4.972476133960067,-1.39766983049121,66.97910018757348,4.490128018568651,1.883169607313954,-5.406805742470725,-3.2959875865457406,0.5142627464305245,-9.838094957020228,-7.043787196956686,-59.50687476860784,19.577284859027017,1291.132072098477,-2192.508877003197,50.74349666957429,0.302876202765291,-0.8616900571403213,0.4071317369402536,,,,,,,,,,,,,,,,,0.9402309239539802,0.0,,,medium,high,72.38044362687567,40.62568951065867,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,11.872085379624181,16.067578471224017,23.16899976282194,-5.087182871231288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,101.15817,0.0,,-1
143,07/26/2025,7:44:17 PM,2,2,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,4,Bottom,1,1,0,Fastball,,Foul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,ed25a784-9798-4f2d-a5ce-e8bf6d611ece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Turner,,Rex baseball 2025,2019-02,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.11818,0.0,,-1
144,07/26/2025,7:44:27 PM,2,3,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,4,Bottom,1,1,1,Slider,,StrikeCalled,,,,,,,76.8849069356262,2.5581665180058906,-2.6237807386043164,2398.2673105436497,40.04270406443064,7:15,4.6449595897914335,4.382188656180415,6.000000192000004,-52.73875816649665,-4.236848499908497,-7.767708694179405,2.6316845147348125,-1.2946483408861709,68.89259895091548,-7.429929675640145,-4.099363769768271,0.501246025073817,,,,,,,,,,,,3.2680722233277004,-3.2136061717075157,-4.16384758535137,49.99999999999995,4.823324068916721,5.323658370661485,-111.4870134342396,3.528598869800509,4.001161954436958,25.129963230360197,-36.10852773461544,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,d51b85c9-ac88-4e8f-b6dc-8e77c9a1da95,77.06896524997181,4.633019177317688,4.384641468035952,2.700471518316889,-2.6537922848732203,69.01258364412617,2.64178768077157,1.2930595253127364,-7.276331071113976,-4.123252911358866,0.5010744586187272,-7.480786772283835,-7.497281255014711,-63.09357201549944,5.416010993703943,1085.299292975321,-2138.64712785666,45.25347479840771,0.346444829384373,-0.8917467700345136,0.2911420243211974,,,,,,,,,,,,,,,,,0.9972242239165672,0.0,,,medium,high,85.12559010566645,-5.694956221396789,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,9.99042868105991,16.649013506138267,20.921163011094524,-2.8232413433111003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.68839,0.0,,-1
145,07/26/2025,7:44:37 PM,2,4,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,4,Bottom,1,1,2,Changeup,,Foul,,,,,,,74.86881388896339,0.7462827708722943,-6.307239370072512,1500.1704233357705,266.4847520289911,3:00,5.1476298529887465,4.154169959269677,6.000000192000004,-47.412617090584256,3.797487091181928,19.731482821223523,1.8944319912765144,0.08724176480665,67.32922313234984,-8.187235250207436,-2.584483057049688,0.5150499532856703,,,,,,,,,,,,-12.792777221501746,1.8019663242462904,-3.649766910089212,50.0,5.181313075728488,11.424043976983285,-108.17548458532004,0.1381751159205365,-14.862548920015692,22.30858043346087,-30.080539147835157,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,7cf050c5-56b1-42b5-98cd-2e80760ed66c,75.04816565304789,5.139421841251802,4.162389506682869,0.8424736113414075,-6.404343135143588,67.44898008906547,1.9012714258449768,-0.093369103537522,-8.080035971918829,-2.680846102810376,0.5148811362253474,20.65572834673478,1.2326425367461245,9.000198750344675,22.23058648000544,1481.7000216318454,234.6834995214064,98.76877977217718,-0.0605592558447024,0.1564378925692759,-0.985829479321865,,,,,,,,,,,,,,,,,0.9844387245100932,0.0,,,medium,high,69.99247216799507,-51.08440193154025,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122.30358,0.0,,-2
