PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
163,06/20/2025,8:10:37 PM,5,1,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,Stretch,5,Bottom,2,0,0,Cutter,,BallCalled,,,,,,,88.13569447463603,0.1590265912022635,-1.8235277680248447,2231.277373921189,182.29682969668065,12:00,6.374375385954367,2.2791064184007346,6.000000192000004,-21.69902512350366,14.956796719637545,-0.0650399422636836,4.713996774294487,-0.5783387899010181,78.77717068386546,-3.960140183192171,-1.835887096559872,0.4357556260151854,,,,,,,,,,,,-0.5953207665055611,8.040421543841635,-2.130484035535022,50.00000000000001,6.374796742341168,4.078341861240974,-128.03436815449209,-0.3355572004525111,-0.96541295055849,32.11642479489712,-19.13515102390576,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,eca742e1-07d6-460a-b4ce-93d486ebab72,88.40271434553289,6.374527840229447,2.281152795672181,0.1558632579971613,-1.8478298744008437,78.9944755991312,4.714672731880766,0.5768728124662765,-3.948654390523196,-1.8582773444307503,0.4355538140809556,0.1641248814566617,13.618023406767662,-55.373921187636434,67.67847237844047,1267.8527227812187,-1836.0686786470944,56.82183387864178,-0.5677618402226867,-0.8228778277890368,-0.0227722049908334,,,,,,,,,,,,,,,,,0.997512464289944,0.0,,,medium,high,29.089374859403563,67.35872144298065,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
164,06/20/2025,8:10:58 PM,5,2,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,Stretch,5,Bottom,2,1,0,Cutter,,BallCalled,,,,,,,82.93353026582164,-0.1617759105594322,-1.3442332660912395,2386.9834952578144,142.183401619,10:45,5.925994193365926,2.700191258272635,6.000000192000004,-33.18457248684298,8.23310932559879,-5.276265740907568,3.0102177155986727,-1.010951257767641,74.38938966154457,-6.444723784371556,-2.3473396577514944,0.4631955902272076,,,,,,,,,,,,2.387714818578805,4.513740704675032,-2.5876309860626354,50.00000000000003,5.893653941936716,2.985551452769842,-120.49670588302752,-1.334194838464566,3.426043042411527,28.66584798822484,-25.69745120156391,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,e07f3f41-2ef5-452b-b50f-6dbe0368c35a,83.17225357797277,5.921502174302966,2.701656401631428,-0.1095350352360314,-1.3619948394268755,74.5757842588876,3.0145815642955323,1.010047863763576,-6.377778873608134,-2.3608663878132377,0.4629917304527297,-5.1064877479045485,6.171746220931114,-73.2516686504097,50.373989788954056,687.8531413103011,-2285.727075270091,28.81683692731219,-0.2276465055339095,-0.95757975696569,0.1766863819532507,,,,,,,,,,,,,,,,,0.9940060880048416,0.0,,,medium,high,44.66340918994136,69.76246586289051,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
165,06/20/2025,8:11:22 PM,5,3,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,Stretch,5,Bottom,2,2,0,Cutter,,BallCalled,,,,,,,86.4915872324202,0.9657904065450724,-3.348670918503064,2182.385501112833,183.98107726493544,12:15,6.025322892694885,4.3708343843055735,6.000000192000004,-22.047205831692672,16.13531602539539,0.6013431695094233,5.087275528812643,-1.3051642538210133,77.18690581285584,-3.218858402270705,-3.2346305355779537,0.4447375783492654,,,,,,,,,,,,-1.489430037677985,8.398490655648688,-4.098106247100269,49.99999999999999,6.091398515999988,7.322927251479541,-125.47327911822856,1.4309608865919496,-2.3184929216167056,30.964231613391487,-19.100698945279717,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,f1aa3a8b-5a4b-4efe-b74d-68db513fd4cd,86.75782317881226,6.0258562504186175,4.3730926589949455,0.958001161626754,-3.3756049232435505,77.40416087247958,5.087683252945303,1.3036029555681403,-3.211060341573683,-3.2598444598198744,0.4445349242300567,0.8569325396540146,14.76599798772934,-53.12232572220352,76.4617383660746,1309.668242474133,-1745.7306694110148,60.01085700974058,-0.5986605284669942,-0.7999185609145766,-0.0416637439504928,,,,,,,,,,,,,,,,,0.9970756043922796,0.0,,,medium,high,21.18443547053294,20.26018805132753,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
166,06/20/2025,8:11:51 PM,5,4,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,Stretch,5,Bottom,2,3,0,Cutter,,Foul,,,,,,,82.65841161225165,-0.131064160102112,-2.0286173815675603,2438.544468108114,133.9645105905169,10:30,6.0093288450862845,2.869982035782301,6.000000192000004,-33.74153973259522,7.998155590967904,-6.081079555446562,3.0756469208446577,-0.4770529923254893,74.14803794790674,-6.515888102208171,-3.1837886630836385,0.4649927266308369,98.39117708677648,27.012971529744448,-42.70224624797776,3384.778097723763,-80.60845232696161,74.84836264820267,48.776734075066585,334.24972288559934,,-56.66508137439348,4.039958169616713,2.582286737645084,4.376484813363422,-2.701163209724119,49.99999999999999,5.979172766502499,4.433710833912655,-120.05131899296784,-1.281255322905328,3.676243495134841,28.548486104954264,-25.94351616299366,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,320d21d0-7c81-49c1-97ab-927b4feaeb26,82.89695275073093,6.004481609343549,2.8711832778708546,-0.0752713463405788,-2.043041986167824,74.33133421940808,3.0801784647503747,0.4763872864741504,-6.446286987517698,-3.1937155500913312,0.4647877034291565,-5.9424060248262265,5.87562523150717,-73.14646630334067,35.38995667877688,706.9977383055424,-2333.8066160184594,28.99261209101713,-0.2012703873954565,-0.9570490292633814,0.2086801062480611,-59.448012229896094,64.41812634511277,44.68850600121488,-0.5653269107259984,2.6047542302413187,3.210134075367457,-279.2564873567723,183.68095034122845,-67.31545101882818,-47.93782497987743,0.4885002126088933,0.6843925586084396,-0.146107141490025,0.7143245263372996,,,0.9968751201849428,0.0,0.9955356560460163,56.203902288900295,medium,high,58.149038989100816,72.49642879320194,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2
167,06/20/2025,8:12:29 PM,5,5,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Jack Novak,,Right,Normal cornbelters,Stretch,5,Bottom,2,3,1,Cutter,,BallCalled,Walk,,Walk,0.0,0.0,,83.82743842303555,1.5123817355703042,-1.900316622539424,2416.319503592707,134.08089031288188,10:30,6.181664754138949,3.462963637308828,6.000000192000004,-32.291101378838846,8.327204411580396,-5.854860900057165,4.89743769943697,-1.2082683990258138,74.89693426866334,-4.618078349820231,-3.012971896882939,0.4587038917899845,,,,,,,,,,,,2.5030554925659323,3.9778228113479024,-3.304739337962349,49.99999999999996,6.286320503586676,4.215339015360764,-121.71355597283775,2.239007366418951,3.661511799569432,29.421223227941184,-26.355223274076693,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,e3e8e9fc-1fbe-4493-99b0-0b4777302d73,84.07475894802744,6.177366168920324,3.4639767133657298,1.562159463318237,-1.9126296391941509,75.0907419316321,4.901556474072092,1.207723726470985,-4.553329722206183,-3.0212039363138814,0.4585001751303238,-5.736078057918668,6.285638857198189,-71.22894368285556,32.650446453901445,777.5412475273586,-2287.800155572183,32.17874318240078,-0.2238589063854411,-0.9468119394685036,0.2311586929185332,,,,,,,,,,,,,,,,,0.992736508593266,0.0,,,medium,high,60.61459819148869,-55.72770060224283,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
168,06/20/2025,8:13:26 PM,6,1,Alexander Morrison,,Right,Springfield lucky horseshoes 2025,Zach Zychowski,,Right,Normal cornbelters,Stretch,5,Bottom,2,0,0,Cutter,,InPlay,,GroundBall,Out,1.0,0.0,,85.27342071428285,-2.3558730487659902,-2.0444009854683443,2471.87207920298,162.20640805400353,11:30,5.97752534599989,1.7585050406229397,6.000000192000004,-28.9684440547509,10.269173278659306,-4.176040803547435,1.3713245988760518,0.490358495244086,76.72173280875865,-7.810979586532968,-2.8373568576305868,0.4508404100710406,,,,,,,,,,,,1.552788640679626,6.374358190895008,-1.589495673135617,50.00000000000001,5.768660383891767,4.546197937757316,-123.75517803047252,-5.9863676282937535,2.352361707149514,30.028198582543347,-22.517361146191902,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,95fec4cf-587c-48f3-8f73-98f62f5aa2db,85.5145061168861,5.9744884783384204,1.7599273372474291,-2.320559757771053,-2.061714439617717,76.91552700814927,1.374564815538201,-0.4912909544285904,-7.761437641455678,-2.851312636697807,0.4506437928098354,-4.0109575649043725,8.489151784616107,-71.02560401757617,46.31721801819823,803.7182893121453,-2337.560370850007,32.514558341194295,-0.3095917815039748,-0.9456639728718164,0.0993608536471375,,,,,,,,,,,,,,,,,0.992859612522066,0.0,,,medium,high,48.31450378362158,-72.21985130735266,54.667001749344,Nathan Hanel,,Springfield lucky horseshoes 2025,2022-11,Cutter,Fastball,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-2
169,06/20/2025,8:16:08 PM,1,1,Graham Kasey,,Left,Normal cornbelters,George Betevis,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,0,0,0,Curveball,,StrikeCalled,,,,,,,77.45415365058633,-1.245085428012678,3.673451566752772,2116.224312091632,198.35390829113803,12:30,4.946548932880156,-2.277829334775515,6.000000192000004,-40.17162610165247,7.52101039650892,3.00088220894367,0.4391737632208516,-1.391012502846151,69.82537498054029,-8.800477538222893,4.241958212696497,0.4970466923770634,,,,,,,,,,,,-0.3381046641530144,4.508645227413377,1.9764673085282911,50.00000000000004,4.821720258633542,-7.294013634461432,-112.3063438617052,-3.566944660998122,-0.421265941692935,24.970737823971827,-26.55644391870261,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,d5141740-bde0-4990-a69b-de6f2a797407,77.67170129489057,4.940846546236475,-2.2812024871748102,-1.1779100892287069,3.7143140426450536,69.99242558632369,0.444786055259584,1.3934394451849987,-8.715866166966244,4.2782161720219545,0.4968341620041671,2.612855962354772,5.084732545019824,81.090324344012,74.74414882720909,327.75491800306014,2090.6893726262897,15.48772103837679,-0.1469985492493475,0.9879337273844548,-0.0487686048072429,,,,,,,,,,,,,,,,,0.9939337907251624,0.0,,,medium,high,22.73026605551181,-24.26110304535667,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Curveball,Breaking,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
170,06/20/2025,8:16:31 PM,1,2,Graham Kasey,,Left,Normal cornbelters,George Betevis,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,0,0,1,Slider,,BallCalled,,,,,,,79.74077152375003,-1.128308210275389,1.1426101249117993,2005.2341181735485,183.3510499987349,12:00,5.1779887699701135,-2.236393611420266,6.000000192000004,-34.910243776820934,9.85768160018442,1.9495272311139649,1.2198149700072418,1.011857580943989,71.75326204517621,-7.719427061417264,1.513242086911688,0.4815651018789365,,,,,,,,,,,,-0.6603200618786779,5.7254397993325545,2.142183916738009,50.00000000000001,5.065879339923201,-2.3668696469494703,-115.85305777420328,-3.2883296751800675,-0.8767930404031942,26.287528197434117,-24.571636666695746,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,fda825cc-f57c-4385-b1ef-ae1a42df4b41,79.97164373892755,5.173982849601121,-2.239350498913203,-1.081649588042935,1.1784048027704617,71.93440550025619,1.2239583048207234,-1.0097461393147984,-7.656006601727327,1.5451608728504216,0.4813517104602681,1.6109751981976896,7.763940005673003,71.51043971821309,84.27470181211534,635.9236033710409,1901.7268571913369,31.713184889865477,-0.3165895950898515,0.948381458282542,-0.0185374719614906,,,,,,,,,,,,,,,,,0.994958335376613,0.0,,,medium,high,14.152768369096208,39.18261325286012,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Slider,Breaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
171,06/20/2025,8:16:45 PM,1,3,Graham Kasey,,Left,Normal cornbelters,George Betevis,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,0,1,1,Fastball,,StrikeSwinging,,,,,,,88.45408488964216,-0.8259585810979092,2.6880641829102405,1994.1919145785616,137.3417628644751,10:30,4.889238749377915,-2.196066889472217,6.000000192000004,-20.62081899143058,15.75833913206036,-11.972325456820446,2.402297570158295,0.6936563105969992,79.19664549065547,-4.734650186949196,0.4148827414084252,0.4341080553228128,,,,,,,,,,,,7.391317329504576,8.806259893486372,1.9838804324665151,50.00000000000004,4.809946910753073,-5.646470605071291,-128.42465561427358,-2.5132880469848526,12.083185446404544,31.83714771646864,-17.77774286034047,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,c5701599-4b38-451f-80ec-d6ca0742fcd4,88.70736912898728,4.890327320660877,-2.202739914755992,-0.8399308976398401,2.766510419494097,79.39842241225821,2.402236968671148,-0.6886654906278133,-4.734471447940361,0.4913607176281923,0.4339215761341143,-12.709233945453782,14.61166359901598,27.779705359677276,61.31897708271278,1764.3535504096528,929.4395845494008,88.47461157129997,-0.650649999736443,0.4660732890123175,0.5995250346000637,,,,,,,,,,,,,,,,,0.9963675546219852,0.0,,,medium,high,34.81292062555852,-85.11710104865979,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1
172,06/20/2025,8:17:04 PM,1,4,Graham Kasey,,Left,Normal cornbelters,George Betevis,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,0,1,2,Fastball,,Foul,,,,,,,87.95860495375982,-0.1979122475724867,1.6868411169140018,1980.46727492248,139.99015776991976,10:45,4.714630059781352,-1.6098941087231222,6.000000192000004,-20.377971240575885,16.393788512520405,-11.653133097048606,2.8324468359405777,1.012796007369772,78.65787773211957,-4.0657289800578775,-0.5284253093263015,0.4364442030190059,,,,,,,,,,,,6.885286591841879,8.939419055594144,1.4791917293677186,50.00000000000004,4.686718964745268,-3.3927519942197915,-127.79313735163674,-1.0898389820897438,11.132637444041086,31.801589119553693,-17.720139791715106,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,d02ac3f2-5ac1-46c2-b58d-cf3ba73990bf,88.21098161638203,4.715884231864895,-1.6161294894492817,-0.2142422688697179,1.7620443025165131,78.86398910401249,2.8322413094749392,-1.0078536782963885,-4.067762356774952,-0.4533146665139839,0.4362543612941046,-12.35848125066613,15.213108873160223,25.73519005623508,73.51004429059296,1784.0257238538363,859.9435119045143,90.08105038865978,-0.6899614052738934,0.4342124319818283,0.5791483602194695,,,,,,,,,,,,,,,,,0.9970800078930684,0.0,,,medium,high,23.84096013846633,-88.1769713910086,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
173,06/20/2025,8:17:30 PM,1,5,Graham Kasey,,Left,Normal cornbelters,George Betevis,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,0,1,2,Slider,,Foul,,,,,,,77.44459194439604,0.6171902693311763,1.2844978758129268,2071.9282906591,212.31736920963027,1:00,5.316199917788888,-1.9335068719349868,6.000000192000004,-38.0963117589947,9.398652492004976,4.920838957099119,2.7152862136739837,0.3294326965482318,69.48621120854901,-6.598381694844145,2.2200793452926684,0.4960155651183464,,,,,,,,,,,,-2.2164727059597817,4.873125337586593,1.8260198302278003,49.99999999999998,5.344490449846283,-2.6605897817335777,-112.51909603590296,0.1468735390037399,-2.7734639805898,24.975472396083344,-26.0763261354225,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,a4135c01-45e4-4761-9494-c1d6354852f5,77.67358888625719,5.311202925766658,-1.9355401741388427,0.6752328226408431,1.3090763305383184,69.66367012160183,2.720297140753395,-0.3280844987465915,-6.522190660263528,2.240188467142732,0.4957914063053248,4.68715977330604,7.051811222671163,71.03642861238522,48.69716907664752,673.3081513743836,1959.4751784409896,32.49669182132737,-0.2746294793841592,0.9457253840660974,-0.1737300981011008,,,,,,,,,,,,,,,,,0.9935012219343078,0.0,,,medium,high,46.17254783101723,-77.86603661364384,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2
174,06/20/2025,8:17:59 PM,1,6,Graham Kasey,,Left,Normal cornbelters,George Betevis,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,0,1,2,Fastball,,BallCalled,,,,,,,89.57938586715834,-2.8346892235714782,2.5582518281421973,1921.1937700733424,146.39325516450876,11:00,5.182263265305882,-2.51338823270668,6.000000192000004,-17.94148930953272,17.554584790977998,-9.523326276420338,1.0478147208115147,0.9277944484080056,80.43991149022014,-6.221694858110363,0.7514946359889864,0.4288068195868945,,,,,,,,,,,,6.009240928727403,10.446466065083545,2.3103870950956096,49.999999999999964,4.940548867886994,-5.496970250982413,-129.93929141881867,-7.021885196172093,10.07182185582087,32.22430457451008,-14.665191732187637,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,b008bddb-5b92-4565-9b43-6dc01b6216b2,89.83065234353597,5.183938127076782,-2.5184037387082,-2.8558272812116083,2.618627555502742,80.64710590708654,1.0471970038767373,-0.9238075359395446,-6.229814650680028,0.8118482356881012,0.4286258079213274,-10.090027266181144,16.56137334453972,25.18695324599113,57.87470638595138,1738.534314743318,817.6086708374644,90.49239810292266,-0.7536714485098186,0.4255732469954094,0.5008660091710119,,,,,,,,,,,,,,,,,0.986600022691452,0.0,,,medium,high,37.91276425264373,49.27862563091701,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
175,06/20/2025,8:18:16 PM,1,7,Graham Kasey,,Left,Normal cornbelters,George Betevis,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,0,2,2,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,88.38074480224147,-0.6550207122626616,3.1490232773594675,1912.62388682791,137.7975835816587,10:30,4.8563377763482665,-2.303212446181336,6.000000192000004,-20.941489206848008,15.522238650120304,-11.498967456373563,2.50149430272598,0.331827036671952,79.10507244351837,-4.62472480237982,0.9670100471248944,0.434612342572584,73.17795522188129,-7.129406464903166,-7.67700815507756,1688.8054421547968,,,,16.499376159793673,,-6.1779408538413545,0.1486246297672821,7.291356613574238,8.620090672899344,2.053107499939243,50.0,4.790778869458721,-6.689491296971675,-128.27127564892686,-2.1380102510602983,11.89238576569448,31.739428680619564,-18.11446519719973,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,96a49c96-58dc-4841-8780-475c94392027,88.6340899777592,4.857251384999213,-2.309605937127301,-0.6670613221329181,3.224591269426418,79.3098430019345,2.5015554994460123,-0.3268547081008612,-4.622620297642055,1.0417609139536077,0.4344238691050062,-12.207979326695094,14.35847018827028,29.26056048959463,82.39321599274241,1668.5844200400286,934.8562272694036,87.24059296401336,-0.6462576071498265,0.4887820515615667,0.5860402812710456,-9.700151611268776,71.96133921424493,-9.082171968556777,0.2991900435836932,1.004043152356369,2.459479462880102,-1.7756066800779489,16.4035555468938,0.143064651932154,-0.9063343005139916,-0.0169109858087753,-0.9690415655676836,-0.2154179840295981,-0.1206380386062226,,,0.9911985790377762,0.0,0.9137835255407876,37.64470900089788,medium,high,15.846105606531792,-25.86310456175143,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,-1
176,06/20/2025,8:18:51 PM,2,1,Graham Kasey,,Left,Normal cornbelters,Ethan Willoughby,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,1,0,0,Cutter,,StrikeCalled,,,,,,,81.16544804576641,1.1966808661259605,0.0192047555310897,2057.355915329996,188.88202037810584,12:15,4.808953564901805,-1.368921704777453,6.000000192000004,-35.071339563265994,8.15436708425824,1.6294759862585972,2.998691224994532,1.2152832533932858,72.63707139266404,-5.460271599446847,0.3292779362085263,0.4731976436437897,,,,,,,,,,,,-0.8754400744402442,3.99804580177992,1.3664163899076296,49.99999999999997,4.8861896239006,-0.0873075760111718,-117.93722010742552,1.435297198708038,-1.2036771376354414,27.403934369418906,-26.676978493042704,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,93b5a777-1ac6-4697-9aa4-666babbe7203,81.40470179779652,4.804613262420356,-1.3721236278580615,1.247298155838821,0.0579937085897188,72.82455736706284,3.002933942341169,-1.2130638465182906,-5.392597712528879,0.3640749482370106,0.4729889207563918,1.2619292605398398,6.041905912574117,74.65016900556903,55.24211796811501,544.6064468219188,1983.9650149191973,26.47118287914539,-0.2615375013725132,0.9643275624485096,-0.0408715998945312,,,,,,,,,,,,,,,,,0.996956275929092,0.0,,,medium,high,40.28209382869648,-36.19015482437813,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Cutter,Fastball,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
177,06/20/2025,8:19:12 PM,2,2,Graham Kasey,,Left,Normal cornbelters,Ethan Willoughby,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,1,0,1,Curveball,,Foul,,,,,,,76.68127462992618,1.3728194587876623,0.6466574133915921,1989.724805681523,300.86174151188527,4:00,4.695971584266654,-2.438926980481245,6.000000192000004,-53.93710231940613,-5.29497184406145,15.238098426820596,1.4774280466368588,0.5680605514809686,68.95106851988534,-8.826893421028782,3.548569049460781,0.501970062514642,,,,,,,,,,,,-8.024696473767982,-3.3659979445563195,2.3774852918830884,49.99999999999995,4.776793235826827,-1.6774069138875511,-111.3722797869504,1.1812255879625564,-9.793871879109515,25.275429984913025,-36.282136754417394,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,4d15f096-e8e6-403c-99a4-e4953e06c45c,76.84312194146865,4.682848997087722,-2.435979370429893,1.5269038423336787,0.6120558274019997,69.0452322883314,1.4879129357314342,-0.5704709178602172,-8.670150675961366,3.5116722084887435,0.5018134045500449,15.559751211551507,-8.699035160235812,40.66819887024148,52.82869089319277,1509.198609284466,1296.6589220293088,75.84961523196839,0.3890843879742451,0.6516775175777011,-0.651098880446336,,,,,,,,,,,,,,,,,0.9960194671540952,0.0,,,medium,high,42.45417819612652,72.29216583471229,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
178,06/20/2025,8:19:49 PM,2,3,Graham Kasey,,Left,Normal cornbelters,Ethan Willoughby,,Right,Springfield lucky horseshoes 2025,Windup,6,Top,1,0,2,Fastball,,BallCalled,,,,,,,87.707201911145,-0.0787640158516389,0.9044109541839012,1967.1790230192448,144.87345444792658,10:45,5.055069596016208,-2.199452148485173,6.000000192000004,-19.44279757556413,17.53295571441236,-10.63240719965745,3.361624437525605,2.244862488485013,78.40536520226904,-3.7704296802159263,-1.1175499981672574,0.4376531288527602,,,,,,,,,,,,6.066163412422996,9.516185090264532,2.131923164490963,49.99999999999999,5.037415190169952,-1.6749620515944577,-127.46370237606128,-0.791885065875527,9.752951799653772,31.754089157712016,-16.874281315355507,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,418339cc-4263-41b9-b439-6177cadb12e6,2b08ea99-eca9-4a47-81b3-58a2686731fd,87.9632938395805,5.056746442968029,-2.2052203089758304,-0.1000484531939785,0.9730414667406126,78.61386676776554,3.3611116822925258,-2.240394807203538,-3.777164545383975,-1.049455606829464,0.4374573997594783,-11.275199826140868,16.369535614848296,23.276828292630885,87.18842032832507,1807.0629893355813,777.3780683686041,91.86062723270018,-0.7513126609778287,0.3951740331062889,0.5285515764927052,,,,,,,,,,,,,,,,,0.9964194444249592,0.0,,,medium,high,11.530421704507468,45.77753100457282,54.667001749344,Kannan Kleine,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
