Pitcher,PitcherTeam,TaggedPitchType,PitchCall,PlayResult,RelSpeed,SpinRate,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ABS_Horizontal,ABS_RelSide,differential_break,xWhiff_xg,xWhiff_rf,xWhiff_nn,xWhiff,stuff+
Wesley Culley,Lafayette aviators 2025,Fastball,BallCalled,Walk,87.74304558549423,2200.4369308940613,5.440077341553171,-1.184068079,6.000000192000004,15.340915988860946,-15.79480789,1.2728191512406204,0.301615909,15.79480789,1.184068079,0.45389190113905364,0.003308392,0.01,0.7949618,0.26942340066966913,116.41337620684887
Wesley Culley,Lafayette aviators 2025,Fastball,BallCalled,Walk,87.94753984973899,2125.2784412776527,5.515732581365483,0.2537411134112944,6.000000192000004,15.046421191253817,-13.28204655,4.645755982192375,-0.3063724934471863,13.28204655,0.2537411134112944,1.7643746412538164,0.0056882016,0.04,0.62183416,0.22250745351115864,96.14177473092266
Keegan Shovlain,Lafayette aviators 2025,Fastball,InPlay,Single,87.95814242574808,1903.4743113987463,5.396240833758214,1.8613660624925363,6.000000192000004,17.105016949340662,6.3130977756974165,1.7635614727453175,0.101046873,6.3130977756974165,1.8613660624925363,10.791919173643246,0.00047815824,0.0,0.16082066,0.0537662737381955,23.23151380454535
Keegan Shovlain,Lafayette aviators 2025,Fastball,InPlay,Out,88.32804634731114,1841.6315501721808,5.326950639912149,2.0214535592696774,6.000000192000004,15.999409283345056,5.129544970437219,2.189426824933024,0.307677559,5.129544970437219,2.0214535592696774,10.869864312907836,0.003442642,0.0,0.06894746,0.024130032941078145,10.426186425051762
Nick Krueger,Normal cornbelters,Fastball,InPlay,Out,86.57657006106783,2070.6463541476937,5.674755819,2.8643442770740406,6.000000192000004,17.015873925760904,6.725438877920896,3.0870635856948754,0.541379728,6.725438877920896,2.8643442770740406,10.290435047840008,0.00035932017,0.0,0.70803505,0.2361314573305814,102.02848048154367
Nick Krueger,Normal cornbelters,Fastball,InPlay,Out,85.66956763669918,2107.5214015268766,5.065330207881024,1.9944030822625909,6.000000192000004,16.937006462208046,9.933100377796992,2.324841789284313,0.938855058,9.933100377796992,1.9944030822625909,7.003906084411055,0.0014022506,0.01,0.8042659,0.27188938898500054,117.47888879692393
Nick Krueger,Normal cornbelters,Fastball,InPlay,Triple,86.94425198,2201.3561851648683,5.677893123166219,2.1293637802991987,6.000000192000004,17.126508415929877,6.531367834229897,3.566683381930259,-0.1027456854646332,6.531367834229897,2.1293637802991987,10.59514058169998,0.008777474,0.01,0.9317849,0.31685413396606843,136.90740822216833
Nick Krueger,Normal cornbelters,Fastball,InPlay,Out,85.25590742,2000.760627,5.254773320517344,2.159406114304745,6.000000192000004,16.86584587748223,7.859614802397452,2.694726435328662,0.725188029,7.859614802397452,2.159406114304745,9.006231075084777,0.0013768347,0.02,0.576362,0.19924628283828497,86.09100925983783
Keegan Shovlain,Lafayette aviators 2025,Fastball,InPlay,Double,86.63133452059749,1864.5080904038143,5.445840741481766,1.5054145848373626,6.000000192000004,16.89590668775784,5.850839919630751,2.45434659341584,1.172708653,5.850839919630751,1.5054145848373626,11.04506676812709,0.0009760481,0.0,0.15530196,0.05209266881380851,22.508376915915647
Keegan Shovlain,Lafayette aviators 2025,Fastball,InPlay,Out,87.15292533014593,1819.650066913918,5.4549187940110215,1.3165331649910594,6.000000192000004,15.601726170371546,4.027865063,1.529785828843213,0.809707704,4.027865063,1.3165331649910594,11.573861107371545,0.0009760481,0.0,0.083913505,0.028296517732087523,12.22645529639072
Keegan Shovlain,Lafayette aviators 2025,Fastball,InPlay,Sacrifice,86.11682450733709,1891.3222730091431,5.150926750909475,1.9981530393912468,6.000000192000004,16.039698223814227,5.874443465471133,2.2680760136928697,-0.3224842817174723,5.874443465471133,1.9981530393912468,10.165254758343094,0.0010395952,0.0,0.21492742,0.0719890050822869,31.10525333200751
Jake Fenton,Normal cornbelters,Sinker,InPlay,Single,85.67035617694042,1804.8176491102968,4.971678597242807,2.9020210866813763,6.000000192000004,15.20680924567721,10.945076726394094,2.171140345,0.265106533,10.945076726394094,2.9020210866813763,4.261732519283116,0.005339129,0.06,0.046975505,0.037438211167852085,16.176429183069327
Keegan Shovlain,Lafayette aviators 2025,Fastball,InPlay,Out,85.7637727,1940.5437935950129,5.213018341089101,1.6598787236659764,6.000000192000004,16.581213002429678,5.100731635616829,1.9247788740520333,0.590814441,5.100731635616829,1.6598787236659764,11.48048136681285,0.0008364158,0.0,0.41193748,0.13759129700095704,59.450913991688346
Wyatt Mammen,Normal cornbelters,Fastball,StrikeSwinging,StrikeoutSwinging,91.11594426358084,2209.8612185754337,5.747503301855336,3.301380275568528,6.000000192000004,18.39213585487084,10.60623321408988,3.820650831540375,-0.8192910345428804,10.60623321408988,3.301380275568528,7.785902640780961,0.83024573,0.63,0.7293984,0.7298813875516256,315.36962396076564
Wyatt Mammen,Normal cornbelters,Fastball,BallCalled,Walk,90.47597910444767,2154.1405477409216,5.825079811413793,2.737653301330063,6.000000192000004,18.56903107972452,10.802943172450052,1.5903487290717149,1.397628059,10.802943172450052,2.737653301330063,7.7660879072744695,0.0079615805,0.12,0.62080735,0.24958964340388776,107.84353913836198
