PlayResult,TaggedHitType,ExitSpeed,Angle,xSLG
0,GroundBall,85.29107,-17.039981,-0.011246697045862675
0,GroundBall,66.6175,-25.977386,-0.004855135455727577
0,LineDrive,101.66234,15.72444,0.11369911581277847
1,LineDrive,102.48227,8.097211,0.9781007170677185
1,GroundBall,96.93088,-24.269942,0.8854575157165527
1,LineDrive,95.12696,18.625643,0.017738236114382744
1,LineDrive,98.22653,10.800489,1.000496506690979
0,GroundBall,,,1.5019162893295288
4,FlyBall,105.59092,31.585966,3.960240602493286
0,LineDrive,90.19263,20.086684,-0.0062897526659071445
0,GroundBall,90.54583,-13.718015,-0.019073158502578735
0,FlyBall,102.57173,28.342251,0.010400227271020412
0,GroundBall,81.15391,-23.732395,-0.047829512506723404
0,FlyBall,91.80453,27.417115,0.10966311395168304
0,Popup,71.0862,79.309204,0.00020165742898825556
1,LineDrive,90.01124,14.198774,1.0081405639648438
0,GroundBall,82.49016,2.273981,0.1277703493833542
0,FlyBall,96.35311,34.678372,0.01568397879600525
0,GroundBall,56.49781,-33.417417,0.0018526870990172029
0,GroundBall,74.26049,-65.315429,-0.08528558909893036
1,GroundBall,100.21936,-12.33267,1.0121448040008545
0,GroundBall,66.90315,-74.992734,-0.008597826585173607
4,FlyBall,100.54397,30.501411,3.932455062866211
4,FlyBall,106.95608,33.192164,3.9771721363067627
0,FlyBall,85.81241,52.704604,0.0016113277524709702
0,FlyBall,93.75457,35.339552,0.8392233848571777
4,FlyBall,97.55922,30.633142,3.9547176361083984
0,GroundBall,93.62496,4.152385,1.0677083730697632
0,GroundBall,55.6291,-39.483413,0.014384044334292412
0,GroundBall,95.36508,-14.214664,0.011173242703080177
0,GroundBall,82.30283,-47.710936,0.007702885195612907
1,GroundBall,89.20592,-25.496303,0.7979922890663147
0,FlyBall,78.38129,31.464667,-0.0038412613794207573
0,GroundBall,80.99903,-8.655042,0.1050315871834755
1,GroundBall,79.59797,-12.298027,0.9346993565559387
1,FlyBall,81.84227,19.533485,0.9969167113304138
1,GroundBall,91.40381,-12.875984,0.8480535745620728
0,Bunt,,,
0,GroundBall,71.85806,-68.90975,0.08331605046987534
0,GroundBall,66.74319,-81.979117,0.022076087072491646
0,GroundBall,88.37349,-27.270041,0.00821688212454319
0,FlyBall,90.53866,23.977709,-0.002955012023448944
1,GroundBall,63.91834,19.864697,0.9926318526268005
0,GroundBall,62.87554,-81.64217,0.5781615376472473
2,FlyBall,98.17336,27.818046,2.1190247535705566
1,GroundBall,83.99973,17.563184,0.464306116104126
1,GroundBall,95.86791,5.823297,0.9907096028327942
0,FlyBall,79.33258,57.385226,0.005079666152596474
0,FlyBall,95.53486,19.825638,-0.00853869877755642
1,GroundBall,100.59209,-15.441032,0.9227559566497803
0,GroundBall,,,1.5019162893295288
0,FlyBall,92.65829,33.46958,-0.00045898521784693
0,GroundBall,76.51815,-8.238189,0.044283632189035416
4,FlyBall,106.38261,29.124338,3.9790377616882324
2,FlyBall,106.54116,19.728419,1.9723578691482544
0,GroundBall,75.25875,-17.233972,0.027795523405075073
1,GroundBall,105.34628,-12.346746,0.9736876487731934
0,FlyBall,89.53449,45.497733,-0.002452466171234846
1,Bunt,30.08701,14.089132,
0,FlyBall,91.72991,24.083857,-0.02877659723162651
1,LineDrive,92.43115,19.234606,0.3425454795360565
0,LineDrive,108.79613,11.914381,0.019397828727960587
1,GroundBall,105.43469,-0.511629,0.9767769575119019
0,FlyBall,105.74535,20.574717,0.05529528483748436
0,GroundBall,89.04493,4.855953,0.1332591474056244
0,Popup,81.58799,63.150817,0.00020175965619273484
0,GroundBall,75.76721,-38.288166,-0.012646242044866085
0,Popup,89.20685,65.303129,-0.0025520995259284973
0,GroundBall,,,1.5019162893295288
1,LineDrive,99.04193,10.490848,1.012697696685791
0,Popup,71.81931,54.367494,0.0014081101398915052
0,LineDrive,98.25327,19.865731,-0.00880216620862484
0,FlyBall,97.92847,28.931737,0.025575269013643265
1,GroundBall,93.1515,-9.357081,0.9332808256149292
0,Popup,57.42556,30.804826,0.00046863366151228547
1,LineDrive,92.08356,11.800261,0.8545711636543274
1,LineDrive,77.91748,18.753413,1.0158809423446655
2,LineDrive,97.09977,23.509156,1.9787698984146118
2,LineDrive,101.20564,19.936392,2.010225772857666
0,FlyBall,74.32457,31.289835,-0.0036381809040904045
1,GroundBall,69.68205,-25.494117,0.014051390811800957
2,FlyBall,103.17898,23.457065,2.0162160396575928
1,LineDrive,91.3559,8.156493,-0.05679962784051895
0,GroundBall,77.381,-2.500243,0.03171598166227341
0,FlyBall,95.28876,14.988757,0.010340479202568531
2,LineDrive,96.31319,21.032386,1.9482742547988892
0,LineDrive,75.49879,12.690095,0.06352223455905914
1,GroundBall,109.20047,2.35471,0.9599164724349976
4,LineDrive,95.6771,22.930426,0.19129911065101624
0,GroundBall,74.98878,1.03977,0.3879873752593994
0,FlyBall,94.50004,31.594648,0.05146238952875137
1,GroundBall,95.22826,2.565155,0.9770860075950623
2,GroundBall,95.03886,-5.02179,1.844788670539856
0,Popup,94.67642,73.218724,0.00017920511891134083
0,FlyBall,85.43964,40.339475,0.0010182594414800406
0,Popup,87.1223,67.88832,6.669801950920373e-05
0,GroundBall,89.08866,-57.651806,0.06050848588347435
0,GroundBall,93.26071,-12.195141,0.48355844616889954
0,Popup,66.1373,59.083255,-0.0055545917712152
2,GroundBall,105.52636,8.188434,1.954863429069519
0,GroundBall,81.20759,-17.473292,-0.0058350227773189545
0,Popup,60.5688,51.844659,0.0007624955615028739
1,LineDrive,106.33461,9.789126,1.2502248287200928
0,FlyBall,95.32155,18.516975,0.8553556799888611
1,LineDrive,106.39915,10.215451,0.9944442510604858
0,GroundBall,84.26615,-9.410526,0.036755066365003586
0,FlyBall,99.81872,25.952402,1.758272647857666
0,LineDrive,92.04078,20.004796,-0.009200949221849442
1,GroundBall,75.06278,-1.594261,-0.01919970102608204
0,Popup,72.98403,48.687366,-0.00017957334057427943
1,LineDrive,85.76045,13.039022,0.9950152635574341
0,Popup,63.81319,58.741772,2.8937791284988634e-05
0,GroundBall,103.86694,-7.997691,0.043876275420188904
0,Popup,61.96891,49.568976,-0.0006165909580886364
0,GroundBall,100.39463,-3.690856,0.005057895090430975
0,Popup,84.82261,71.711779,6.669801950920373e-05
0,Popup,70.29028,46.500886,0.000882766384165734
1,LineDrive,68.9466,16.696986,0.9870073795318604
0,LineDrive,63.31204,14.130529,0.0030621523037552834
0,GroundBall,88.76502,8.878401,-0.16213099658489227
2,GroundBall,97.16336,-1.295859,1.8224221467971802
0,Bunt,37.55863,-46.551964,
0,FlyBall,83.05894,34.191501,0.002479193964973092
0,GroundBall,108.72281,-10.458696,0.00716222170740366
0,GroundBall,66.77665,-51.37869,-0.003313658991828561
1,GroundBall,,,1.5019162893295288
0,GroundBall,89.68045,-21.10297,0.07053195685148239
2,FlyBall,99.2574,27.983784,1.9758429527282715
0,GroundBall,96.55515,-19.21179,0.016883600503206253
1,GroundBall,99.85635,-19.635379,1.0193952322006226
1,GroundBall,93.41185,-10.49434,0.8531385660171509
2,LineDrive,87.19641,14.141645,1.9262864589691162
0,GroundBall,80.79625,-57.739553,0.06510333716869354
1,LineDrive,92.95826,9.966661,0.9886534810066223
1,GroundBall,100.43622,-0.802263,0.9834901094436646
0,GroundBall,37.03792,-68.239063,0.004451386630535126
0,GroundBall,65.06274,-5.026517,0.00232510338537395
0,GroundBall,66.88818,3.532596,-0.0128621282055974
2,LineDrive,89.72174,17.344528,1.9783223867416382
0,FlyBall,84.68981,35.796853,-0.020438583567738533
0,FlyBall,95.68525,23.565483,0.00698051368817687
0,LineDrive,93.96139,27.498451,0.00269126845523715
2,LineDrive,92.64661,14.783578,1.9854997396469116
0,GroundBall,95.88749,-20.438924,0.017254559323191643
0,FlyBall,99.6523,44.470262,-0.0016807839274406433
0,LineDrive,96.24043,15.517747,0.03213247284293175
0,GroundBall,,,1.5019162893295288
1,GroundBall,95.42492,7.937588,0.9834561944007874
0,GroundBall,105.77022,6.734626,0.0016237737145274878
0,FlyBall,83.79983,24.016482,0.006426501087844372
1,GroundBall,86.66276,-6.714161,0.9347802400588989
0,GroundBall,85.09163,-7.538892,0.03932756930589676
0,GroundBall,88.93696,2.338246,0.2330314666032791
0,Popup,77.59494,65.842941,-0.00017665763152763247
0,GroundBall,87.0299,-21.966871,0.010300081223249435
0,LineDrive,83.70847,22.531374,0.002381258876994252
1,GroundBall,82.58391,-9.216773,0.9541539549827576
1,LineDrive,93.28615,23.971313,0.9986525774002075
0,FlyBall,88.87448,29.486584,-0.009954990819096565
0,GroundBall,55.02062,4.112401,-0.002527576871216297
0,LineDrive,91.12326,25.406654,0.041266005486249924
0,GroundBall,106.81379,6.508988,0.026306968182325363
1,GroundBall,33.68353,-34.343439,0.008387110196053982
0,GroundBall,53.57559,-51.998431,0.009160217829048634
0,GroundBall,89.80294,-32.232983,0.024863027036190033
0,FlyBall,101.94315,41.582271,0.0016194276977330446
0,Popup,47.66766,51.703958,8.152751252055168e-05
0,FlyBall,88.00406,33.78234,0.07426480948925018
0,GroundBall,84.74784,-23.75026,-0.013849541544914246
0,GroundBall,70.40281,-0.043735,-0.0011625990737229586
0,FlyBall,85.69761,53.43912,0.009429027326405048
0,GroundBall,95.81165,-0.174855,0.1399703323841095
1,LineDrive,101.018,9.580495,1.0021079778671265
0,GroundBall,104.11388,1.904741,-0.016178643330931664
0,GroundBall,76.58296,-40.299233,0.001233103801496327
0,GroundBall,86.28969,1.406961,0.11996014416217804
0,Popup,61.05199,63.135554,2.8937791284988634e-05
0,GroundBall,80.96567,-21.099778,-0.059165410697460175
0,Popup,,,0.00017920511891134083
0,GroundBall,50.37108,-61.561928,0.005540004000067711
0,GroundBall,67.70252,-21.219634,0.08857357501983643
0,FlyBall,97.71998,27.40066,-0.00590865220874548
0,FlyBall,85.43458,39.133652,0.004528985824435949
1,GroundBall,99.03748,0.126858,0.9871430993080139
1,GroundBall,104.47063,-2.752495,0.9542606472969055
1,LineDrive,100.36023,7.79083,1.0948318243026733
0,GroundBall,78.25266,3.895896,0.07756684720516205
0,Bunt,30.75644,-15.245388,
2,LineDrive,102.79256,12.028021,1.9703432321548462
0,Popup,89.71663,68.777095,0.00017920511891134083
4,FlyBall,107.12404,37.093296,0.521561861038208
1,GroundBall,99.40449,-13.648009,0.9605890512466431
0,GroundBall,104.27314,-2.519534,0.09925109893083572
1,GroundBall,85.26252,-0.146737,0.9416604042053223
0,Popup,93.72529,57.886961,0.00017920511891134083
4,FlyBall,97.91882,25.396515,3.843287944793701
1,LineDrive,87.94324,12.41727,1.0203713178634644
0,GroundBall,96.39147,-10.706259,0.6320577263832092
0,LineDrive,75.49002,12.451744,0.019947145134210587
0,FlyBall,85.89883,33.599766,0.00029756652656942606
4,FlyBall,105.15094,22.706075,3.9794540405273438
0,Popup,86.23802,63.438873,6.669801950920373e-05
0,FlyBall,83.22393,33.607083,0.004669932648539543
0,GroundBall,97.00451,-14.182554,0.07429429888725281
2,GroundBall,83.67633,-6.908022,-0.02229158952832222
0,GroundBall,61.65909,-75.079856,0.05577103793621063
1,GroundBall,105.70184,-12.035226,0.946186900138855
4,FlyBall,98.13108,29.401985,3.918410062789917
4,FlyBall,104.63391,28.400987,4.002413749694824
0,Popup,73.36537,64.859437,-0.0003055408305954188
1,LineDrive,85.92944,17.090025,1.0104008913040161
0,GroundBall,95.33037,-21.125555,0.0017237820429727435
0,GroundBall,104.0459,1.356576,0.0642874464392662
1,GroundBall,81.56602,-0.884353,-0.27456843852996826
0,GroundBall,97.3766,-17.456673,0.02868732437491417
4,FlyBall,96.36519,26.167492,3.8827779293060303
2,LineDrive,97.97386,20.164136,1.8821622133255005
2,LineDrive,104.0711,17.761135,1.9941846132278442
1,LineDrive,104.17482,12.150827,1.0691081285476685
1,LineDrive,107.67841,13.956111,1.0136597156524658
0,FlyBall,93.5459,29.079977,0.005882059223949909
0,LineDrive,98.14135,21.444942,0.013933919370174408
1,LineDrive,79.7704,15.910369,0.9611678719520569
0,GroundBall,93.18202,-9.998087,0.11994495242834091
0,GroundBall,89.30596,-35.027283,0.01930314302444458
0,LineDrive,80.9206,22.689855,-0.008325711823999882
0,Popup,59.6672,51.959891,0.004094159696251154
0,GroundBall,74.54133,-37.164668,-0.04216587916016579
0,GroundBall,63.17137,-72.668736,-0.012258403934538364
2,LineDrive,93.78594,16.67726,0.4248388409614563
0,GroundBall,86.98458,-9.425243,0.16617856919765472
0,GroundBall,92.5076,-2.943955,0.04238525405526161
0,GroundBall,96.15096,-6.988861,0.015471786260604858
0,GroundBall,100.48298,-5.619721,0.7006912231445312
1,GroundBall,109.91129,7.146312,1.0019010305404663
2,FlyBall,96.37213,25.814673,1.9955027103424072
0,Bunt,,,
0,GroundBall,64.85041,-44.546782,-0.011912706308066845
0,FlyBall,85.62606,53.915078,-0.005197402089834213
0,FlyBall,89.4734,27.749549,1.8270972967147827
1,LineDrive,80.15355,18.241041,0.987118124961853
1,LineDrive,94.07737,11.20013,0.9996614456176758
4,FlyBall,110.94734,20.02884,4.011079788208008
4,FlyBall,110.31512,30.88542,3.982297420501709
0,GroundBall,69.27771,-24.231602,-0.02166852541267872
0,GroundBall,98.21798,-2.112205,1.0474026203155518
2,LineDrive,93.11267,12.718124,1.9135690927505493
4,FlyBall,102.26322,23.748138,3.9382433891296387
1,GroundBall,104.21597,-7.009157,0.9416164755821228
1,LineDrive,85.88766,14.41775,0.9639481902122498
0,FlyBall,82.09889,52.950482,0.054291777312755585
1,LineDrive,92.75452,17.458391,0.9792402982711792
0,LineDrive,95.79637,18.421126,-0.006938653532415628
1,GroundBall,105.12028,-0.266422,0.9491984248161316
1,LineDrive,99.99081,11.510257,1.0297669172286987
1,GroundBall,86.03174,-30.129949,0.8944651484489441
0,Popup,78.29297,56.145087,0.10180488228797913
1,LineDrive,100.74209,9.414217,0.9639548063278198
1,LineDrive,100.7011,11.953505,1.0753874778747559
0,Popup,54.30763,28.253635,0.0001813929993659258
1,LineDrive,100.70274,14.55776,1.4040062427520752
1,Bunt,,,
1,LineDrive,89.65493,10.751115,1.0188612937927246
1,GroundBall,89.5733,-16.110379,0.7948148250579834
0,FlyBall,89.92627,32.021676,-0.01390144694596529
1,LineDrive,100.53577,13.091624,1.0564699172973633
1,GroundBall,99.78106,-6.156902,0.8681065440177917
0,LineDrive,82.86597,10.920817,0.08635610342025757
1,GroundBall,61.0302,-70.698002,0.9420981407165527
1,GroundBall,108.40326,4.166377,0.9907851219177246
4,FlyBall,99.84392,25.505216,1.9116055965423584
0,GroundBall,81.27988,2.909401,0.017357133328914642
2,LineDrive,91.95852,10.817864,1.9633032083511353
0,GroundBall,101.43599,-14.947282,0.10239965468645096
0,FlyBall,83.25934,44.0411,0.0010182594414800406
0,FlyBall,97.02176,35.795004,0.06351394951343536
1,LineDrive,77.53698,20.064699,1.0574582815170288
0,Popup,57.06314,69.489797,2.202076393587049e-05
0,FlyBall,92.49982,29.54516,-0.004887808114290237
0,LineDrive,94.37545,10.155105,0.10191023349761963
0,GroundBall,85.11717,-11.534043,0.13571518659591675
0,GroundBall,78.3872,-44.815542,0.13983294367790222
0,GroundBall,,,1.5019162893295288
0,GroundBall,77.17721,-24.461001,0.05188412219285965
0,FlyBall,89.06645,26.731661,0.02235475368797779
0,FlyBall,83.18398,29.278096,0.0012875309912487864
1,LineDrive,97.73209,11.05581,0.9942183494567871
0,LineDrive,91.76149,28.250384,-0.04651070386171341
0,FlyBall,80.06193,38.141812,0.04360533133149147
0,LineDrive,102.22829,9.57548,0.08513668179512024
1,LineDrive,109.43993,11.453661,1.0002362728118896
0,GroundBall,83.71455,-7.90496,-0.016659384593367577
0,Popup,75.1241,29.702126,0.0032709406223148108
0,GroundBall,107.28799,-6.836979,-0.013075852766633034
0,LineDrive,97.38867,12.894549,0.09776556491851807
1,GroundBall,,,1.5019162893295288
2,LineDrive,97.26602,22.942453,1.9715992212295532
0,GroundBall,94.31089,-8.679437,0.10757166892290115
1,GroundBall,93.46478,3.075471,0.9621300101280212
0,GroundBall,100.7566,-6.241991,0.006794363725930452
0,LineDrive,110.2451,15.224598,0.012226482853293419
1,LineDrive,102.23141,7.742903,0.8957997560501099
0,FlyBall,75.54052,36.599744,0.009264971129596233
1,GroundBall,94.42438,2.374611,0.9735054969787598
0,GroundBall,91.17626,-12.649448,0.23423805832862854
0,FlyBall,89.29653,51.578956,0.003647779580205679
0,FlyBall,89.18223,42.978061,-0.0015479209832847118
4,FlyBall,97.4744,36.985523,-0.7773036360740662
4,FlyBall,109.33602,27.450616,3.9892373085021973
0,LineDrive,108.75639,16.031901,2.577878713607788
0,FlyBall,95.59856,50.814534,0.3514472246170044
0,GroundBall,97.84342,4.31761,0.09491025656461716
4,FlyBall,95.063,30.958815,3.9204578399658203
0,LineDrive,101.29533,19.736951,2.016526937484741
4,FlyBall,104.73055,37.737564,3.94726824760437
0,GroundBall,89.8278,-34.028067,0.017601992934942245
0,FlyBall,100.14441,38.784995,0.021395908668637276
0,FlyBall,88.3546,51.830107,0.003647779580205679
0,GroundBall,96.59753,-1.987425,0.049956828355789185
0,GroundBall,97.32623,-5.369943,0.019245566800236702
0,FlyBall,96.8555,46.138471,-0.004689260385930538
0,GroundBall,105.64744,0.251046,0.05700318142771721
1,GroundBall,99.60963,-2.92295,1.019829511642456
0,GroundBall,54.35178,-52.700307,0.01730094850063324
1,GroundBall,95.11236,0.513952,0.9555065035820007
0,LineDrive,97.41336,23.720255,0.04764373600482941
0,LineDrive,100.19584,14.738611,0.0918748751282692
0,FlyBall,92.05983,24.867085,0.004143308848142624
0,GroundBall,102.59513,-1.800979,0.04829045385122299
0,FlyBall,98.56238,54.430878,-0.0018510774243623018
4,FlyBall,110.16819,25.647632,4.011561393737793
1,GroundBall,84.06586,7.688257,0.9464637637138367
2,LineDrive,103.38073,19.630266,2.0090672969818115
1,LineDrive,66.34162,17.257538,0.3013336658477783
0,GroundBall,54.79779,-18.640687,0.0001822293270379305
0,LineDrive,92.43259,20.348914,0.019564189016819
0,GroundBall,65.77185,-59.878981,0.05651356279850006
0,FlyBall,91.86625,39.152584,0.017923306673765182
1,GroundBall,97.93705,-0.398037,0.9266131520271301
1,LineDrive,103.7666,13.242516,1.964068055152893
1,GroundBall,106.88787,-3.536096,0.987080454826355
1,GroundBall,56.04055,-75.08533,0.8521704077720642
1,LineDrive,95.91504,10.453802,1.0027453899383545
2,FlyBall,86.9176,22.523907,1.9909460544586182
1,GroundBall,82.2321,1.726723,0.9587827920913696
2,LineDrive,102.5233,5.705569,1.9794467687606812
1,GroundBall,104.85726,4.839451,0.948072075843811
0,GroundBall,68.42395,-2.540225,-0.016968589276075363
2,LineDrive,104.67076,18.158408,1.8618061542510986
1,GroundBall,68.08253,-8.004603,-0.005018946714699268
0,GroundBall,95.21971,-50.719651,0.5841046571731567
0,FlyBall,86.82766,35.196525,0.01730239763855934
0,LineDrive,91.3383,16.676883,0.008635944686830044
0,FlyBall,85.22933,31.443454,0.008773231878876686
2,LineDrive,84.86172,16.079553,1.9901045560836792
0,GroundBall,91.88293,-9.796688,-0.03154470771551132
0,LineDrive,78.19403,32.115024,0.4262343645095825
1,LineDrive,80.55315,17.981182,1.075098991394043
0,LineDrive,98.78244,17.267339,-0.012511136941611767
0,FlyBall,74.03449,25.035229,0.007806392386555672
4,FlyBall,106.9901,23.063348,3.9956462383270264
2,LineDrive,104.07062,13.122314,1.9523967504501343
2,LineDrive,85.33555,20.203315,2.0023114681243896
0,FlyBall,85.93774,24.284492,0.5643936991691589
2,LineDrive,97.5394,16.694516,1.903026819229126
0,GroundBall,89.16164,-33.747605,0.06592943519353867
0,FlyBall,80.65915,24.002203,-0.0016584921395406127
0,LineDrive,100.92208,5.086824,0.012619748711585999
0,GroundBall,100.61545,3.762349,0.05975239351391792
0,GroundBall,70.83233,-26.571948,0.000368844106560573
1,Popup,68.62751,36.882463,1.0001296997070312
0,LineDrive,82.3154,23.528269,0.006765382364392281
0,GroundBall,98.65697,-21.001728,0.0013642181875184178
0,GroundBall,95.78422,-28.092749,0.07393282651901245
1,GroundBall,62.13709,-38.383367,0.8407987356185913
0,FlyBall,90.94471,54.72235,-0.01055485662072897
0,FlyBall,96.7171,26.260478,0.05493958666920662
0,GroundBall,104.88174,-26.362816,0.02454433962702751
1,LineDrive,108.47042,11.529234,0.8734079003334045
1,LineDrive,105.04133,7.238456,0.9184527397155762
1,FlyBall,70.14903,42.022917,1.0034021139144897
0,GroundBall,,,1.5019162893295288
1,GroundBall,96.87525,-22.635053,0.2225814014673233
0,FlyBall,94.73645,28.127033,0.07623128592967987
2,LineDrive,101.39629,15.993125,1.8968658447265625
0,FlyBall,99.80585,23.245419,0.06027946621179581
1,GroundBall,100.39777,7.416392,0.9867774844169617
0,GroundBall,83.08726,-55.601058,-0.004126323852688074
0,GroundBall,101.56074,-4.473628,0.381545752286911
0,FlyBall,85.62305,39.563597,0.006587760988622904
0,GroundBall,93.69802,-37.352542,-0.022032244130969048
0,LineDrive,91.41661,19.395353,0.06077895686030388
0,GroundBall,61.32284,-45.866416,0.006956963334232569
0,Popup,,,0.00017920511891134083
0,LineDrive,97.78289,11.327742,0.08779621869325638
0,GroundBall,100.7783,-1.715888,0.0394388809800148
1,LineDrive,69.2407,26.174088,1.1495237350463867
2,LineDrive,73.94739,21.078971,0.9953323602676392
0,GroundBall,82.86485,-26.816099,-0.10176082700490952
0,GroundBall,91.09871,-22.877888,0.11930034309625626
0,FlyBall,80.30569,27.488702,0.0063794259913265705
0,GroundBall,73.39422,-44.837108,0.48520198464393616
1,LineDrive,102.48494,12.25361,0.9964228868484497
2,FlyBall,94.65665,19.292937,-0.031050320714712143
0,FlyBall,104.02239,39.339186,3.824411630630493
0,GroundBall,103.36359,2.272483,0.04193823039531708
0,GroundBall,89.84609,-21.770532,0.11851944029331207
0,FlyBall,96.31052,37.708361,0.05914793908596039
1,LineDrive,71.1788,19.01844,1.0219253301620483
0,GroundBall,103.4283,-8.471824,0.0376087985932827
0,GroundBall,94.0547,-12.76395,0.051661208271980286
0,FlyBall,101.09934,36.299375,-0.01092873327434063
0,Popup,,,0.00017920511891134083
0,GroundBall,77.99289,-34.488837,0.7572336792945862
0,Popup,81.66156,64.433428,0.00020175965619273484
0,FlyBall,84.61522,29.650979,-0.013089774176478386
0,FlyBall,74.44821,48.962676,0.010589895769953728
3,FlyBall,92.20079,37.385761,2.9459192752838135
0,Popup,72.65325,61.948538,0.0002748413535300642
2,LineDrive,102.15868,15.619973,1.9026738405227661
0,GroundBall,93.50201,-4.815294,0.07202587276697159
0,FlyBall,102.10648,44.266148,-0.00213711173273623
4,FlyBall,100.2132,27.719409,3.866631507873535
0,FlyBall,75.50928,43.147255,0.3458056151866913
0,GroundBall,84.74348,-32.71303,0.0934709757566452
0,FlyBall,83.28024,52.116716,-0.00471754465252161
0,FlyBall,81.30312,31.788451,-0.14827223122119904
1,LineDrive,86.112,14.415497,1.0023366212844849
0,Bunt,35.55113,-52.284279,
0,FlyBall,102.6201,18.128038,0.01021607406437397
1,GroundBall,98.83676,-10.663828,0.9605870842933655
0,FlyBall,86.28628,48.562744,-0.0026525671128183603
0,FlyBall,87.14074,53.555407,-0.001953567611053586
4,FlyBall,93.76208,32.158544,3.9364941120147705
0,GroundBall,93.04557,-40.041963,0.0315580740571022
1,LineDrive,76.85811,22.379865,0.9782949090003967
1,GroundBall,67.72762,-20.091021,0.9196085333824158
0,GroundBall,90.87683,-13.125877,0.05568169057369232
0,FlyBall,94.86521,25.554118,0.048861823976039886
0,GroundBall,95.41561,4.156589,0.11786642670631409
3,FlyBall,98.5521,31.269761,2.9397053718566895
0,GroundBall,103.95513,5.080823,0.06443709880113602
0,Popup,91.06866,59.175273,0.00017920511891134083
0,FlyBall,98.76633,29.098234,-0.015247661620378494
2,GroundBall,96.74553,-0.4405,1.8620308637619019
0,GroundBall,101.75143,0.883118,0.03457487374544144
0,FlyBall,87.47714,35.311003,-0.0006191079737618566
0,FlyBall,101.43441,21.511363,0.023204194381833076
0,GroundBall,71.24983,-49.469461,0.01549365185201168
0,GroundBall,97.36203,-4.326445,0.6223779320716858
0,Popup,55.39353,57.265657,-5.6285240134457126e-05
1,LineDrive,88.53526,18.137882,1.0162065029144287
0,FlyBall,96.46658,19.554203,-0.003048680955544114
1,LineDrive,94.40765,11.341022,0.9740591645240784
0,Popup,87.85019,65.985536,6.669801950920373e-05
1,GroundBall,55.43374,-3.125575,0.006536069326102734
0,GroundBall,99.9172,-0.000726,0.09028269350528717
0,FlyBall,81.58133,44.264225,-0.047929566353559494
0,GroundBall,104.25604,3.444981,-0.03437988460063934
0,FlyBall,98.96074,30.443435,0.1258314698934555
1,LineDrive,82.21516,12.120328,0.9998229146003723
0,FlyBall,91.01902,34.686703,0.022694937884807587
0,GroundBall,64.4401,-21.555845,0.00014524607104249299
0,Popup,76.13313,71.180449,2.7817410227726214e-05
1,Popup,59.63342,34.458676,0.9996170997619629
0,GroundBall,74.82027,-11.146014,0.341170072555542
0,GroundBall,70.59537,-2.271866,0.023808544501662254
0,GroundBall,98.47213,-5.572734,-0.018836962059140205
0,FlyBall,89.87855,22.789621,0.02412889152765274
0,Popup,70.48091,45.155073,0.000882766384165734
1,GroundBall,98.48721,-6.30356,-0.34422457218170166
1,FlyBall,76.6639,53.015258,0.9475762248039246
2,LineDrive,103.32241,13.07937,1.9137088060379028
0,GroundBall,84.19661,4.922211,0.9489144086837769
1,GroundBall,88.23196,-20.730575,0.8337788581848145
0,GroundBall,62.26332,-70.552835,0.05430563539266586
2,LineDrive,101.53133,14.289062,2.0233523845672607
0,GroundBall,98.42266,-10.83345,0.14274358749389648
0,GroundBall,88.23054,-9.190161,0.1329730898141861
0,FlyBall,81.65881,34.116165,0.002965632127597928
0,GroundBall,93.73445,-3.138865,-0.038521938025951385
1,LineDrive,97.61927,10.0448,0.9762197136878967
1,GroundBall,97.53915,-2.466237,0.9244316816329956
0,FlyBall,90.39246,20.745377,0.08846577256917953
0,FlyBall,86.14318,25.249677,0.04122450202703476
0,GroundBall,104.67178,-3.191264,0.07754375785589218
0,Popup,81.5041,76.002955,0.00020175965619273484
0,FlyBall,79.48688,47.977849,-0.021799813956022263
1,LineDrive,105.57586,6.753582,1.0046578645706177
0,GroundBall,60.30542,-70.080061,0.9013968706130981
0,Popup,66.51341,73.552686,-0.0055545917712152
2,FlyBall,97.08597,24.543209,1.966947317123413
0,GroundBall,92.51753,-18.071425,0.04359777271747589
2,LineDrive,99.94479,7.540267,1.96477210521698
0,GroundBall,104.16451,-0.69171,0.05300906300544739
0,FlyBall,93.55375,25.826786,0.01970389112830162
2,LineDrive,85.0024,16.196432,1.9901045560836792
0,FlyBall,94.70395,48.540249,-0.03565742075443268
0,GroundBall,86.09741,-29.214701,0.08530955761671066
0,FlyBall,102.85838,30.873901,0.09958157688379288
0,FlyBall,99.84532,38.271512,1.8506697416305542
0,GroundBall,90.02021,-17.801912,0.06289268285036087
0,FlyBall,82.3672,31.167909,0.0364048108458519
0,GroundBall,92.37564,-7.475112,0.09754884243011475
0,Bunt,65.54007,-50.384433,
0,FlyBall,95.53786,34.021474,-0.005876327399164438
1,LineDrive,91.87899,10.978227,1.0277684926986694
0,FlyBall,87.04132,37.816848,0.008808783255517483
1,LineDrive,85.86909,7.966721,0.9906931519508362
0,GroundBall,59.42629,-22.200244,0.00395766319707036
0,GroundBall,106.03466,2.700295,0.031314510852098465
0,FlyBall,95.22014,24.819786,0.0683390349149704
1,GroundBall,96.87458,0.564035,1.0205256938934326
0,FlyBall,74.68945,36.934301,0.007571234833449125
0,Popup,81.12158,62.422244,0.00020175965619273484
0,GroundBall,94.59596,6.589723,0.07158634066581726
